desired path_ind,desired path_dep,robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.05,0.08,0.0673719512195122,0.06078963414634147,0.19603705406188965,0.0026369600672556844
0.051000000000000004,0.08,0.06698475609756098,0.06078963414634147,0.2668771743774414,2.1817354629874077
0.052000000000000005,0.08,0.04220426829268293,0.21334451219512196,0.3301401138305664,2.4350695227967094
0.053000000000000005,0.08,0.06621036585365854,0.06117682926829269,0.396852970123291,0.0
0.054000000000000006,0.08,0.06621036585365854,0.06117682926829269,0.46306490898132324,0.0
0.055,0.08,0.06621036585365854,0.06117682926829269,0.5660510063171387,0.0
0.056,0.08,0.06621036585365854,0.06117682926829269,0.6290230751037598,0.006148680350064701
0.057,0.08,0.06659756097560976,0.06117682926829269,0.6949701309204102,0.005871302625362396
0.058,0.08,0.06621036585365854,0.06117682926829269,0.7625210285186768,0.00573190195419632
0.059000000000000004,0.08,0.06659756097560976,0.06117682926829269,0.828315019607544,0.0
0.060000000000000005,0.08,0.06659756097560976,0.06117682926829269,0.8937790393829346,0.0
0.061000000000000006,0.08,0.06659756097560976,0.06117682926829269,0.9596168994903564,0.0
0.062,0.08,0.06659756097560976,0.06117682926829269,1.0246150493621826,0.0
0.063,0.08,0.06659756097560976,0.06117682926829269,1.092782974243164,0.0
0.064,0.08,0.06659756097560976,0.06117682926829269,1.1587319374084473,0.0
0.065,0.08,0.06659756097560976,0.06117682926829269,1.2237732410430908,0.005953065211088182
0.066,0.08,0.06621036585365854,0.06117682926829269,1.2901279926300049,0.0
0.067,0.08,0.06621036585365854,0.06117682926829269,1.3567578792572021,0.0
0.068,0.08,0.06621036585365854,0.06117682926829269,1.4219181537628174,0.0
0.069,0.08,0.06621036585365854,0.06117682926829269,1.4889121055603027,0.0
0.07,0.08,0.06621036585365854,0.06117682926829269,1.5547590255737305,0.013148596974052738
0.07100000000000001,0.08,0.06698475609756098,0.06078963414634147,1.621258020401001,0.013019664665430336
0.07200000000000001,0.08,0.06621036585365854,0.06117682926829269,1.686183214187622,0.005963711455737045
0.07300000000000001,0.08,0.06582317073170732,0.06117682926829269,1.7520570755004883,0.005877826413002368
0.07400000000000001,0.08,0.06621036585365854,0.06117682926829269,1.81913423538208,0.005772383962510003
0.075,0.08,0.06582317073170732,0.06117682926829269,1.8847370147705078,0.005902114598814096
0.076,0.08,0.06621036585365854,0.06117682926829269,1.9497299194335938,0.0
0.077,0.08,0.06621036585365854,0.06117682926829269,2.0139801502227783,0.0
0.078,0.08,0.06621036585365854,0.06117682926829269,2.0801520347595215,0.008275064199570553
0.079,0.08,0.06659756097560976,0.06078963414634147,2.1469850540161133,0.005793470447065437
0.08,0.08,0.06659756097560976,0.06117682926829269,2.2142491340637207,0.0
0.081,0.08,0.06659756097560976,0.06117682926829269,2.2798190116882324,0.0
0.082,0.08,0.06659756097560976,0.06117682926829269,2.346900224685669,0.0
0.083,0.08,0.06659756097560976,0.06117682926829269,2.412832021713257,0.0
0.084,0.08,0.06659756097560976,0.06117682926829269,2.4781510829925537,0.0
0.085,0.08,0.06659756097560976,0.06117682926829269,2.540705919265747,0.0
0.08600000000000001,0.08,0.06659756097560976,0.06117682926829269,2.607668876647949,0.0
0.08700000000000001,0.08,0.06659756097560976,0.06117682926829269,2.673680067062378,0.0
0.088,0.08,0.06659756097560976,0.06117682926829269,2.740389108657837,0.0
0.089,0.08,0.06659756097560976,0.06117682926829269,2.8078970909118652,0.0
0.09,0.08,0.06659756097560976,0.06117682926829269,2.870598077774048,0.0
0.091,0.08,0.06659756097560976,0.06117682926829269,2.903794050216675,0.011663918646167526
0.092,0.08,0.06621036585365854,0.06117682926829269,2.970773935317993,0.005780767186529538
0.093,0.08,0.06659756097560976,0.06117682926829269,3.037205934524536,0.005828443018061159
0.094,0.08,0.06621036585365854,0.06117682926829269,3.1043171882629395,0.0
0.095,0.08,0.06621036585365854,0.06117682926829269,3.1704349517822266,0.013094735320057959
0.096,0.08,0.06698475609756098,0.06078963414634147,3.2368581295013428,0.013034525642546575
0.097,0.08,0.06621036585365854,0.06117682926829269,3.3029251098632812,0.01853298694090017
0.098,0.08,0.0673719512195122,0.06078963414634147,3.369054079055786,0.01851561424930378
0.099,0.08,0.06621036585365854,0.06117682926829269,3.434062957763672,0.005956034462478002
0.1,0.08,0.06582317073170732,0.06117682926829269,3.5015110969543457,0.005740634606043483
0.101,0.08,0.06621036585365854,0.06117682926829269,3.56620717048645,0.0
0.10200000000000001,0.08,0.06621036585365854,0.06117682926829269,3.6327731609344482,0.005816710896139977
0.10300000000000001,0.08,0.06659756097560976,0.06117682926829269,3.699336051940918,0.0
0.10400000000000001,0.08,0.06659756097560976,0.06117682926829269,3.765519142150879,0.0
0.10500000000000001,0.08,0.06659756097560976,0.06117682926829269,3.830904960632324,0.005921698786428667
0.10600000000000001,0.08,0.06621036585365854,0.06117682926829269,3.8968522548675537,0.005871281398901997
0.10700000000000001,0.08,0.06659756097560976,0.06117682926829269,3.9638051986694336,0.0
0.10800000000000001,0.08,0.06659756097560976,0.06117682926829269,4.0295090675354,0.0
0.10900000000000001,0.08,0.06659756097560976,0.06117682926829269,4.095455169677734,0.0
0.11,0.08,0.06659756097560976,0.06117682926829269,4.1616129875183105,0.0
0.11100000000000002,0.08,0.06659756097560976,0.06117682926829269,4.223816156387329,0.0
0.112,0.08,0.06659756097560976,0.06117682926829269,4.291612148284912,0.0
0.11300000000000002,0.08,0.06659756097560976,0.06117682926829269,4.358489036560059,0.0
0.114,0.08,0.06659756097560976,0.06117682926829269,4.4253599643707275,0.0
0.115,0.08,0.06659756097560976,0.06117682926829269,4.491207122802734,0.005880210037476924
0.116,0.08,0.06621036585365854,0.06117682926829269,4.557538986206055,0.008255106439851802
0.11699999999999999,0.08,0.06659756097560976,0.06078963414634147,4.623640060424805,0.008283928804787804
0.11800000000000001,0.08,0.06621036585365854,0.06117682926829269,4.689683198928833,0.0
0.119,0.08,0.06621036585365854,0.06117682926829269,4.755325078964233,0.0
0.12000000000000001,0.08,0.06621036585365854,0.06117682926829269,4.820919036865234,0.0
0.121,0.08,0.06621036585365854,0.06117682926829269,4.886778116226196,0.0
0.12200000000000001,0.08,0.06621036585365854,0.06117682926829269,4.952415943145752,0.0
0.123,0.08,0.06621036585365854,0.06117682926829269,5.0180981159210205,0.0
0.12400000000000001,0.08,0.06621036585365854,0.06117682926829269,5.084864854812622,0.0
0.125,0.08,0.06621036585365854,0.06117682926829269,5.149821043014526,0.005960865818475916
0.126,0.08,0.06659756097560976,0.06117682926829269,5.215933084487915,0.005856650518152175
0.127,0.08,0.06621036585365854,0.06117682926829269,5.281944990158081,0.005865534679242144
0.128,0.08,0.06659756097560976,0.06117682926829269,5.349407911300659,0.005739376762724375
0.129,0.08,0.06621036585365854,0.06117682926829269,5.4138641357421875,0.006007102111642688
0.13,0.08,0.06659756097560976,0.06117682926829269,5.480739116668701,0.0
0.131,0.08,0.06659756097560976,0.06117682926829269,5.547544002532959,0.0
0.132,0.08,0.06659756097560976,0.06117682926829269,5.613996982574463,0.0
0.133,0.08,0.06659756097560976,0.06117682926829269,5.679322004318237,0.0
0.134,0.08,0.06659756097560976,0.06117682926829269,5.745161056518555,0.0
0.135,0.08,0.06659756097560976,0.06117682926829269,5.810676097869873,0.0
0.136,0.08,0.06659756097560976,0.06117682926829269,5.877389907836914,0.005803822658944347
0.137,0.08,0.06621036585365854,0.06117682926829269,5.943508148193359,0.005856101430767666
0.138,0.08,0.06659756097560976,0.06117682926829269,6.0092689990997314,0.0
