desired path_ind,desired path_dep,robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.05,0.08,0.085182927,0.067371951,0.228581905,0.007045288
0.051,0.08,0.086344512,0.067371951,0.293354988,0.005977716
0.052,0.08,0.085957317,0.067371951,0.361610889,0.079011542
0.053,0.08,0.084021341,0.072405488,0.425627708,0.084243549
0.054,0.08,0.082085366,0.077439024,0.493091822,0.09807278
0.055,0.08,0.079762195,0.083634146,0.557601929,0.093755559
0.056,0.08,0.075890244,0.088280488,0.624121666,0.052062419
0.057,0.08,0.074341463,0.091378049,0.690657854,0.124946019
0.058,0.08,0.066984756,0.09525,0.757524967,0.041756008
0.059,0.08,0.068533537,0.097573171,0.823188782,0.058373644
0.06,0.08,0.071243902,0.100283537,0.889235973,0.102382432
0.061,0.08,0.07782622,0.101832317,0.954741001,0.111056145
0.062,0.08,0.084408537,0.104929878,1.020923853,0.206096346
0.063,0.08,0.097960366,0.106478659,1.087764978,0.161367839
0.064,0.08,0.108027439,0.102606707,1.152749777,0.18963689
0.065,0.08,0.116932927,0.094088415,1.219463825,0.098835185
0.066,0.08,0.121966463,0.089829268,1.28470397,0.114622368
0.067,0.08,0.124676829,0.082859756,1.351376772,0.087881793
0.068,0.08,0.12545122,0.077051829,1.418040752,0.06063898
0.069,0.08,0.126612805,0.073179878,1.483743906,0.076836597
0.07,0.08,0.130871951,0.070469512,1.549791813,0.102381323
0.071,0.08,0.137067073,0.067759146,1.615558863,0.142274786
0.072,0.08,0.145585366,0.063887195,1.681848764,0.159426546
0.073,0.08,0.156039634,0.062338415,1.746632814,0.187672328
0.074,0.08,0.168042683,0.06427439,1.8140769,0.168944847
0.075,0.08,0.179271341,0.066210366,1.879070997,0.141605522
0.076,0.08,0.188176829,0.068533537,1.946086884,0.131750958
0.077,0.08,0.196695122,0.070856707,2.011471748,0.131484969
0.078,0.08,0.203664634,0.075890244,2.077659845,0.089295165
0.079,0.08,0.208698171,0.078987805,2.144310951,0.087910401
0.08,0.08,0.214506098,0.079762195,2.210227966,0.070487741
0.081,0.08,0.219152439,0.079762195,2.275736809,0.077741516
0.082,0.08,0.224185976,0.080536585,2.342189074,0.084837531
0.083,0.08,0.229606707,0.078987805,2.407132864,0.109610105
0.084,0.08,0.236189024,0.076277439,2.474027872,0.117057116
0.085,0.08,0.243932927,0.075115854,2.540077686,0.140692037
0.086,0.08,0.25322561,0.075115854,2.605821848,0.129567287
0.087,0.08,0.261743902,0.075115854,2.706590891,0.088708727
0.088,0.08,0.27064939,0.074341463,2.77153182,0.138293738
0.089,0.08,0.279554878,0.075503049,2.83690691,0.144104795
0.09,0.08,0.288847561,0.077051829,2.902577877,0.136119414
0.091,0.08,0.297753049,0.07782622,2.968013048,0.130313528
0.092,0.08,0.306271341,0.077439024,3.034020662,0.11863081
0.093,0.08,0.314015244,0.07860061,3.100596905,0.124327928
0.094,0.08,0.322146341,0.08014939,3.166656971,0.111518048
0.095,0.08,0.329503049,0.079762195,3.232848883,0.117575175
0.096,0.08,0.337246951,0.078987805,3.298266888,0.106702418
0.097,0.08,0.344216463,0.079375,3.364511967,0.105370232
0.098,0.08,0.351185976,0.079762195,3.430816889,0.105275131
0.099,0.08,0.358155488,0.079375,3.496808767,0.10626159
0.1,0.08,0.365125,0.07860061,3.562676907,0.105810066
0.101,0.08,0.372094512,0.07860061,3.628983021,0.11737267
0.102,0.08,0.379838415,0.079375,3.694045782,0.119170723
0.103,0.08,0.387582317,0.078987805,3.760740757,0.110456442
0.104,0.08,0.394939024,0.07860061,3.826385736,0.118554773
0.105,0.08,0.402682927,0.079375,3.893063784,0.116283794
0.106,0.08,0.410426829,0.079762195,3.957727909,0.119755775
0.107,0.08,0.418170732,0.079762195,4.025035858,0.109299235
0.108,0.08,0.425527439,0.079762195,4.090940714,0.117648027
0.109,0.08,0.433271341,0.08014939,4.156377792,0.113045273
0.11,0.08,0.440628049,0.08092378,4.222523928,0.111219004
0.111,0.08,0.447984756,0.08092378,4.288725853,0.105276579
0.112,0.08,0.454954268,0.08092378,4.354346991,0.072984702
0.113,0.08,0.45960061,0.082085366,4.420568705,0.083715599
0.114,0.08,0.464634146,0.084408537,4.486767769,0.065393267
0.115,0.08,0.468506098,0.086344512,4.552593708,0.087443785
0.116,0.08,0.472378049,0.090603659,4.619070768,0.099187529
0.117,0.08,0.476637195,0.095637195,4.684460878,0.105923616
0.118,0.08,0.479734756,0.101832317,4.75085783,0.099135832
