desired path: x position,desired path: y position,robot position: x position,robot position: y position,Distance: time (s),Distance: distance (m),Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.05902775526046753,0.08,0.006204840103716511,0.004872340425531918,0.180556058883667,0.06883608226146773,-0.05386430423509075,0.03848936170212767,0.180556058883667,-0.05386430423509075,0.180556058883667,0.03848936170212767,0.05902775526046753,0.08,0.006204840103716511,0.004872340425531918,0.180556058883667,0.05902775526046753,0.180556058883667,0.006204840103716511,0.180556058883667,0.08,0.180556058883667,0.004872340425531918,0.180556058883667,0.0,0.180556058883667,-0.30012309139235105,0.5774641036987305,0.0015280422492052576,0.05902775526046753,0.08,0.006204840103716511,0.004872340425531918,0.180556058883667,0.05902775526046753,0.180556058883667,0.006204840103716511,0.180556058883667,0.08,0.180556058883667,0.004872340425531918,0.180556058883667,0.0,0.180556058883667,-0.30012309139235105
0.07887315750122072,0.08,0.005772687986171136,0.0044468085106383025,0.5774641036987305,0.014793486375874696,-0.006327571305099394,0.012957446808510645,0.5774641036987305,-0.006327571305099394,0.5774641036987305,0.012957446808510645,0.07887315750122072,0.08,0.005772687986171136,0.0044468085106383025,0.5774641036987305,0.07887315750122072,0.5774641036987305,0.005772687986171136,0.5774641036987305,0.08,0.5774641036987305,0.0044468085106383025,0.5774641036987305,0.0,0.5774641036987305,-0.28189949813988063,0.907371997833252,0.056669519228867905,0.07887315750122072,0.08,0.005772687986171136,0.0044468085106383025,0.5774641036987305,0.07887315750122072,0.5774641036987305,0.005772687986171136,0.5774641036987305,0.08,0.5774641036987305,0.0044468085106383025,0.5774641036987305,0.0,0.5774641036987305,-0.28189949813988063
0.09436855220794678,0.08,0.022194468452895418,0.01338297872340426,0.907371997833252,0.078876808318545,-0.0547286084701815,0.030829787234042554,0.907371997833252,-0.0547286084701815,0.907371997833252,0.030829787234042554,0.09436855220794678,0.08,0.022194468452895418,0.01338297872340426,0.907371997833252,0.09436855220794678,0.907371997833252,0.022194468452895418,0.907371997833252,0.08,0.907371997833252,0.01338297872340426,0.907371997833252,0.0,0.907371997833252,-0.027345427771291023,1.2328541278839111,0.0916409032688453,0.09436855220794678,0.08,0.022194468452895418,0.01338297872340426,0.907371997833252,0.09436855220794678,0.907371997833252,0.022194468452895418,0.907371997833252,0.08,0.907371997833252,0.01338297872340426,0.907371997833252,0.0,0.907371997833252,-0.027345427771291023
0.11064265871047974,0.08,0.0368876404494382,0.0393404255319149,1.2328541278839111,0.0938131327045918,-0.05645721694036301,0.02997872340425533,1.2328541278839111,-0.05645721694036301,1.2328541278839111,0.02997872340425533,0.11064265871047974,0.08,0.0368876404494382,0.0393404255319149,1.2328541278839111,0.11064265871047974,1.2328541278839111,0.0368876404494382,1.2328541278839111,0.08,1.2328541278839111,0.0393404255319149,1.2328541278839111,0.0,1.2328541278839111,0.5058194957570644,1.560802936553955,0.07282276578985235,0.11064265871047974,0.08,0.0368876404494382,0.0393404255319149,1.2328541278839111,0.11064265871047974,1.2328541278839111,0.0368876404494382,1.2328541278839111,0.08,1.2328541278839111,0.0393404255319149,1.2328541278839111,0.0,1.2328541278839111,0.5058194957570644
0.12704009914398195,0.08,0.04164131374243734,0.06274468085106383,1.560802936553955,0.10562825003832646,-0.05905012964563526,0.030829787234042554,1.560802936553955,-0.05905012964563526,1.560802936553955,0.030829787234042554,0.12704009914398195,0.08,0.04164131374243734,0.06274468085106383,1.560802936553955,0.12704009914398195,1.560802936553955,0.04164131374243734,1.560802936553955,0.08,1.560802936553955,0.06274468085106383,1.560802936553955,0.0,1.560802936553955,0.8575984088605181,1.8940019607543945,0.05954012996538657,0.12704009914398195,0.08,0.04164131374243734,0.06274468085106383,1.560802936553955,0.12704009914398195,1.560802936553955,0.04164131374243734,1.560802936553955,0.08,1.560802936553955,0.06274468085106383,1.560802936553955,0.0,1.560802936553955,0.8575984088605181
0.1437000503540039,0.08,0.04682713915298185,0.0818936170212766,1.8940019607543945,0.11832699660791701,-0.059914433880726016,0.030829787234042554,1.8940019607543945,-0.059914433880726016,1.8940019607543945,0.030829787234042554,0.1437000503540039,0.08,0.04682713915298185,0.0818936170212766,1.8940019607543945,0.1437000503540039,1.8940019607543945,0.04682713915298185,1.8940019607543945,0.08,1.8940019607543945,0.0818936170212766,1.8940019607543945,0.0,1.8940019607543945,0.8755421189776028,2.222790002822876,0.06771146560394208,0.1437000503540039,0.08,0.04682713915298185,0.0818936170212766,1.8940019607543945,0.1437000503540039,1.8940019607543945,0.04682713915298185,1.8940019607543945,0.08,1.8940019607543945,0.0818936170212766,1.8940019607543945,0.0,1.8940019607543945,0.8755421189776028
0.16013945245742797,0.08,0.060656006914433874,0.09934042553191488,2.222790002822876,0.13685665075635306,-0.057321521175453756,0.02997872340425533,2.222790002822876,-0.057321521175453756,2.222790002822876,0.02997872340425533,0.16013945245742797,0.08,0.060656006914433874,0.09934042553191488,2.222790002822876,0.16013945245742797,2.222790002822876,0.060656006914433874,2.222790002822876,0.08,2.222790002822876,0.09934042553191488,2.222790002822876,0.0,2.222790002822876,0.6979571392467578,2.5832908153533936,0.0681984298401055,0.16013945245742797,0.08,0.060656006914433874,0.09934042553191488,2.222790002822876,0.16013945245742797,2.222790002822876,0.060656006914433874,2.222790002822876,0.08,2.222790002822876,0.09934042553191488,2.222790002822876,0.0,2.222790002822876,0.6979571392467578
0.17755352687835693,0.08,0.08356006914433882,0.10827659574468083,2.5832908153533936,0.16304275870695029,-0.059914433880726016,0.030829787234042554,2.5832908153533936,-0.059914433880726016,2.5832908153533936,0.030829787234042554,0.17755352687835693,0.08,0.08356006914433882,0.10827659574468083,2.5832908153533936,0.17755352687835693,2.5832908153533936,0.08356006914433882,2.5832908153533936,0.08,2.5832908153533936,0.10827659574468083,2.5832908153533936,0.0,2.5832908153533936,0.33447662344241397,2.91146183013916,0.08463676470051792,0.17755352687835693,0.08,0.08356006914433882,0.10827659574468083,2.5832908153533936,0.17755352687835693,2.5832908153533936,0.08356006914433882,2.5832908153533936,0.08,2.5832908153533936,0.10827659574468083,2.5832908153533936,0.0,2.5832908153533936,0.33447662344241397
0.1935730438232422,0.08,0.11121780466724288,0.11082978723404255,2.91146183013916,0.1889080280730253,-0.059914433880726016,0.030829787234042554,2.91146183013916,-0.059914433880726016,2.91146183013916,0.030829787234042554,0.1935730438232422,0.08,0.11121780466724288,0.11082978723404255,2.91146183013916,0.1935730438232422,2.91146183013916,0.11121780466724288,2.91146183013916,0.08,2.91146183013916,0.11082978723404255,2.91146183013916,0.0,2.91146183013916,0.0,3.244565963745117,0.07465171102331829,0.1935730438232422,0.08,0.11121780466724288,0.11082978723404255,2.91146183013916,0.1935730438232422,2.91146183013916,0.11121780466724288,2.91146183013916,0.08,2.91146183013916,0.11082978723404255,2.91146183013916,0.0,2.91146183013916,0.0
0.21022825050354005,0.08,0.1358504753673293,0.10742553191489361,3.244565963745117,0.21021609785198053,-0.059914433880726016,0.030829787234042554,3.244565963745117,-0.059914433880726016,3.244565963745117,0.030829787234042554,0.21022825050354005,0.08,0.1358504753673293,0.10742553191489361,3.244565963745117,0.21022825050354005,3.244565963745117,0.1358504753673293,3.244565963745117,0.08,3.244565963745117,0.10742553191489361,3.244565963745117,0.0,3.244565963745117,-0.22138098156764538,3.5743088722229004,0.06797365483728648,0.21022825050354005,0.08,0.1358504753673293,0.10742553191489361,3.244565963745117,0.21022825050354005,3.244565963745117,0.1358504753673293,3.244565963745117,0.08,3.244565963745117,0.10742553191489361,3.244565963745117,0.0,3.244565963745117,-0.22138098156764538
