desired path: x position,desired path: y position,robot position: x position,robot position: y position,Distance: time (s),Distance: distance (m),Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.058560192584991455,0.08,0.0005868625756266198,0.03040425531914894,0.1712048053741455,0.2825336383989867,0.2823500432152118,0.05125531914893617,0.1712048053741455,0.2823500432152118,0.1712048053741455,0.05125531914893617,0.058560192584991455,0.08,0.0005868625756266198,0.03040425531914894,0.1712048053741455,0.058560192584991455,0.1712048053741455,0.0005868625756266198,0.1712048053741455,0.08,0.1712048053741455,0.03040425531914894,0.1712048053741455,0.0,0.1712048053741455,-0.30840815694800555,0.6457457542419434,0.0,0.058560192584991455,0.08,0.0005868625756266198,0.03040425531914894,0.1712048053741455,0.058560192584991455,0.1712048053741455,0.0005868625756266198,0.1712048053741455,0.08,0.1712048053741455,0.03040425531914894,0.1712048053741455,0.0,0.1712048053741455,-0.30840815694800555
0.0821347573598226,0.08,0.0005868625756266198,0.03040425531914894,0.6457457542419434,0.28406188005914706,0.2832143474503025,0.058914893617021284,0.6457457542419434,0.2832143474503025,0.6457457542419434,0.058914893617021284,0.0821347573598226,0.08,0.0005868625756266198,0.03040425531914894,0.6457457542419434,0.0821347573598226,0.6457457542419434,0.0005868625756266198,0.6457457542419434,0.08,0.6457457542419434,0.03040425531914894,0.6457457542419434,0.0,0.6457457542419434,-0.30840815694800555,0.9712309837341309,0.07307120652578512,0.0821347573598226,0.08,0.0005868625756266198,0.03040425531914894,0.6457457542419434,0.0821347573598226,0.6457457542419434,0.0005868625756266198,0.6457457542419434,0.08,0.6457457542419434,0.03040425531914894,0.6457457542419434,0.0,0.6457457542419434,-0.30840815694800555
0.09756150150299073,0.08,0.0243552290406223,0.03125531914893618,0.9712309837341309,0.2814558032445589,0.29877182368193606,0.09380851063829787,0.9712309837341309,0.29877182368193606,0.9712309837341309,0.09380851063829787,0.09756150150299073,0.08,0.0243552290406223,0.03125531914893618,0.9712309837341309,0.09756150150299073,0.9712309837341309,0.0243552290406223,0.9712309837341309,0.08,0.9712309837341309,0.03125531914893618,0.9712309837341309,0.0,0.9712309837341309,-0.300123091392351,1.2964107990264893,0.07560613609599176,0.09756150150299073,0.08,0.0243552290406223,0.03125531914893618,0.9712309837341309,0.09756150150299073,0.9712309837341309,0.0243552290406223,0.9712309837341309,0.08,0.9712309837341309,0.03125531914893618,0.9712309837341309,0.0,0.9712309837341309,-0.300123091392351
0.11382049226760865,0.08,0.04725929127052722,0.04019148936170213,1.2964107990264893,0.2800452612016204,0.31432929991356956,0.12444680851063827,1.2964107990264893,0.31432929991356956,1.2964107990264893,0.12444680851063827,0.11382049226760865,0.08,0.04725929127052722,0.04019148936170213,1.2964107990264893,0.11382049226760865,1.2964107990264893,0.04725929127052722,1.2964107990264893,0.08,1.2964107990264893,0.04019148936170213,1.2964107990264893,0.0,1.2964107990264893,0.0,1.623842716217041,0.08149232816954091,0.11382049226760865,0.08,0.04725929127052722,0.04019148936170213,1.2964107990264893,0.11382049226760865,1.2964107990264893,0.04725929127052722,1.2964107990264893,0.08,1.2964107990264893,0.04019148936170213,1.2964107990264893,0.0,1.2964107990264893,0.0
0.13019208812713623,0.08,0.0658418323249784,0.05934042553191489,1.623842716217041,0.2739818140871514,0.32556525496974936,0.14657446808510638,1.623842716217041,0.32556525496974936,1.623842716217041,0.14657446808510638,0.13019208812713623,0.08,0.0658418323249784,0.05934042553191489,1.623842716217041,0.13019208812713623,1.623842716217041,0.0658418323249784,1.623842716217041,0.08,1.623842716217041,0.05934042553191489,1.623842716217041,0.0,1.623842716217041,0.4208414676902564,1.9602608680725098,0.05968602193238336,0.13019208812713623,0.08,0.0658418323249784,0.05934042553191489,1.623842716217041,0.13019208812713623,1.623842716217041,0.0658418323249784,1.623842716217041,0.08,1.623842716217041,0.05934042553191489,1.623842716217041,0.0,1.623842716217041,0.4208414676902564
0.14701299571990967,0.08,0.07578133102852204,0.07678723404255319,1.9602608680725098,0.2761697310957776,0.3368012100259291,0.16699999999999998,1.9602608680725098,0.3368012100259291,1.9602608680725098,0.16699999999999998,0.14701299571990967,0.08,0.07578133102852204,0.07678723404255319,1.9602608680725098,0.14701299571990967,1.9602608680725098,0.07578133102852204,1.9602608680725098,0.08,1.9602608680725098,0.07678723404255319,1.9602608680725098,0.0,1.9602608680725098,0.5808988619623079,2.283968925476074,0.04395725245022376,0.14701299571990967,0.08,0.07578133102852204,0.07678723404255319,1.9602608680725098,0.14701299571990967,1.9602608680725098,0.07578133102852204,1.9602608680725098,0.08,1.9602608680725098,0.07678723404255319,1.9602608680725098,0.0,1.9602608680725098,0.5808988619623079
0.1631983985900879,0.08,0.08356006914433882,0.08870212765957446,2.283968925476074,0.2797954207808896,0.3463085566119274,0.1848723404255319,2.283968925476074,0.3463085566119274,2.283968925476074,0.1848723404255319,0.1631983985900879,0.08,0.08356006914433882,0.08870212765957446,2.283968925476074,0.1631983985900879,2.283968925476074,0.08356006914433882,2.283968925476074,0.08,2.283968925476074,0.08870212765957446,2.283968925476074,0.0,2.283968925476074,0.5808988619623087,2.614487886428833,0.0494483158948789,0.1631983985900879,0.08,0.08356006914433882,0.08870212765957446,2.283968925476074,0.1631983985900879,2.283968925476074,0.08356006914433882,2.283968925476074,0.08,2.283968925476074,0.08870212765957446,2.283968925476074,0.0,2.283968925476074,0.5808988619623087
0.17900939019521078,0.08,0.09695678478824547,0.09806382978723402,2.614487886428833,0.27573750893953203,0.3540872947277442,0.1976382978723404,2.614487886428833,0.3540872947277442,2.614487886428833,0.1976382978723404,0.17900939019521078,0.08,0.09695678478824547,0.09806382978723402,2.614487886428833,0.17900939019521078,2.614487886428833,0.09695678478824547,2.614487886428833,0.08,2.614487886428833,0.09806382978723402,2.614487886428833,0.0,2.614487886428833,0.44542181614213183,2.9448418617248535,0.06256640490470408,0.17900939019521078,0.08,0.09695678478824547,0.09806382978723402,2.614487886428833,0.17900939019521078,2.614487886428833,0.09695678478824547,2.614487886428833,0.08,2.614487886428833,0.09806382978723402,2.614487886428833,0.0,2.614487886428833,0.44542181614213183
0.19524204540252685,0.08,0.11726793431287813,0.10189361702127658,2.9448418617248535,0.26600779655126583,0.3601374243733794,0.21040425531914891,2.9448418617248535,0.3601374243733794,2.9448418617248535,0.21040425531914891,0.19524204540252685,0.08,0.11726793431287813,0.10189361702127658,2.9448418617248535,0.19524204540252685,2.9448418617248535,0.11726793431287813,2.9448418617248535,0.08,2.9448418617248535,0.10189361702127658,2.9448418617248535,0.0,2.9448418617248535,0.189176217536536,3.278446674346924,0.06482028762441848,0.19524204540252685,0.08,0.11726793431287813,0.10189361702127658,2.9448418617248535,0.19524204540252685,2.9448418617248535,0.11726793431287813,2.9448418617248535,0.08,2.9448418617248535,0.10189361702127658,2.9448418617248535,0.0,2.9448418617248535,0.189176217536536
0.21192228603363036,0.08,0.13887554019014695,0.10104255319148935,3.278446674346924,0.28512191649313745,0.3817450302506482,0.25040425531914895,3.278446674346924,0.3817450302506482,3.278446674346924,0.25040425531914895,0.21192228603363036,0.08,0.13887554019014695,0.10104255319148935,3.278446674346924,0.21192228603363036,3.278446674346924,0.13887554019014695,3.278446674346924,0.08,3.278446674346924,0.10104255319148935,3.278446674346924,0.0,3.278446674346924,-0.027345427771291692,3.610588788986206,0.06222956881784398,0.21192228603363036,0.08,0.13887554019014695,0.10104255319148935,3.278446674346924,0.21192228603363036,3.278446674346924,0.13887554019014695,3.278446674346924,0.08,3.278446674346924,0.10104255319148935,3.278446674346924,0.0,3.278446674346924,-0.027345427771291692
