desired path: x position,desired path: y position,robot position: x position,robot position: y position,Distance: time (s),Distance: distance (m),Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.057595038414001466,0.08,0.05846646341463415,0.014713414634146342,0.4939887523651123,0.6146003304608502,0.6715812337098175,-0.02799307958477515,0.4939887523651123,0.6715812337098175,0.4939887523651123,-0.02799307958477515,0.057595038414001466,0.08,0.05846646341463415,0.014713414634146342,0.1519007682800293,0.057595038414001466,0.1519007682800293,0.05846646341463415,0.1519007682800293,0.08,0.1519007682800293,0.014713414634146342,0.1519007682800293,0.0,0.1519007682800293,0.13040330788913343,0.4939887523651123,0.0,0.057595038414001466,0.08,0.05846646341463415,0.014713414634146342,0.1519007682800293,0.057595038414001466,0.1519007682800293,0.05846646341463415,0.1519007682800293,0.08,0.1519007682800293,0.014713414634146342,0.1519007682800293,0.0,0.1519007682800293,0.13040330788913343
0.07469943761825562,0.08,0.05846646341463415,0.014713414634146342,1.0501549243927002,0.6139111761253407,0.6715812337098175,-0.02799307958477515,1.0501549243927002,0.6715812337098175,1.0501549243927002,-0.02799307958477515,0.07469943761825562,0.08,0.05846646341463415,0.014713414634146342,0.4939887523651123,0.07469943761825562,0.4939887523651123,0.05846646341463415,0.4939887523651123,0.08,0.4939887523651123,0.014713414634146342,0.4939887523651123,0.0,0.4939887523651123,0.13040330788913343,0.785003662109375,0.024096366443613133,0.07469943761825562,0.08,0.05846646341463415,0.014713414634146342,0.4939887523651123,0.07469943761825562,0.4939887523651123,0.05846646341463415,0.4939887523651123,0.08,0.4939887523651123,0.014713414634146342,0.4939887523651123,0.0,0.4939887523651123,0.13040330788913343
0.08863350423177084,0.08,0.05769207317073171,0.021682926829268295,4.812260866165161,0.4702232741949419,0.6715812337098175,-0.02972318339100355,4.812260866165161,0.6715812337098175,4.812260866165161,-0.02972318339100355,0.08863350423177084,0.08,0.05769207317073171,0.021682926829268295,0.785003662109375,0.08863350423177084,0.785003662109375,0.05769207317073171,0.785003662109375,0.08,0.785003662109375,0.021682926829268295,0.785003662109375,0.0,0.785003662109375,0.5150728170187818,1.0501549243927002,0.07445996920382629,0.08863350423177084,0.08,0.05769207317073171,0.021682926829268295,0.785003662109375,0.08863350423177084,0.785003662109375,0.05769207317073171,0.785003662109375,0.08,0.785003662109375,0.021682926829268295,0.785003662109375,0.0,0.785003662109375,0.5150728170187818
0.10150774621963501,0.08,0.06156402439024391,0.04104268292682927,5.670347690582275,0.43019768739737674,0.6715812337098175,-0.02972318339100355,5.670347690582275,0.6715812337098175,5.670347690582275,-0.02972318339100355,0.10150774621963501,0.08,0.06156402439024391,0.04104268292682927,1.0501549243927002,0.10150774621963501,1.0501549243927002,0.06156402439024391,1.0501549243927002,0.08,1.0501549243927002,0.04104268292682927,1.0501549243927002,0.0,1.0501549243927002,1.1932661313713584,1.3462836742401123,0.032714212521161495,0.10150774621963501,0.08,0.06156402439024391,0.04104268292682927,1.0501549243927002,0.10150774621963501,1.0501549243927002,0.06156402439024391,1.0501549243927002,0.08,1.0501549243927002,0.04104268292682927,1.0501549243927002,0.0,1.0501549243927002,1.1932661313713584
0.11631418371200562,0.08,0.06195121951219512,0.05072256097560976,5.963390827178955,0.41383196328612515,0.6724500434404865,-0.00896193771626308,5.963390827178955,0.6724500434404865,5.963390827178955,-0.00896193771626308,0.11631418371200562,0.08,0.06195121951219512,0.05072256097560976,1.3462836742401123,0.11631418371200562,1.3462836742401123,0.06195121951219512,1.3462836742401123,0.08,1.3462836742401123,0.05072256097560976,1.3462836742401123,0.0,1.3462836742401123,1.3059789968891078,1.6109697818756104,0.0569007765989706,0.11631418371200562,0.08,0.06195121951219512,0.05072256097560976,1.3462836742401123,0.11631418371200562,1.3462836742401123,0.06195121951219512,1.3462836742401123,0.08,1.3462836742401123,0.05072256097560976,1.3462836742401123,0.0,1.3462836742401123,1.3059789968891078
0.12954848909378053,0.08,0.06659756097560976,0.06504878048780488,7.418655872344971,0.34589590502866163,0.6715812337098175,-0.028858131487889294,7.418655872344971,0.6715812337098175,7.418655872344971,-0.028858131487889294,0.12954848909378053,0.08,0.06659756097560976,0.06504878048780488,1.6109697818756104,0.12954848909378053,1.6109697818756104,0.06659756097560976,1.6109697818756104,0.08,1.6109697818756104,0.06504878048780488,1.6109697818756104,0.0,1.6109697818756104,1.238736859252011,1.907301902770996,0.038980387422955495,0.12954848909378053,0.08,0.06659756097560976,0.06504878048780488,1.6109697818756104,0.12954848909378053,1.6109697818756104,0.06659756097560976,1.6109697818756104,0.08,1.6109697818756104,0.06504878048780488,1.6109697818756104,0.0,1.6109697818756104,1.238736859252011
0.1443650951385498,0.08,0.0755030487804878,0.07240548780487804,7.716512680053711,0.33215600448045063,0.6715812337098175,-0.030588235294117694,7.716512680053711,0.6715812337098175,7.716512680053711,-0.030588235294117694,0.1443650951385498,0.08,0.0755030487804878,0.07240548780487804,1.907301902770996,0.1443650951385498,1.907301902770996,0.0755030487804878,1.907301902770996,0.08,1.907301902770996,0.07240548780487804,1.907301902770996,0.0,1.907301902770996,0.9693416199346232,2.203486919403076,0.039694675233135024,0.1443650951385498,0.08,0.0755030487804878,0.07240548780487804,1.907301902770996,0.1443650951385498,1.907301902770996,0.0755030487804878,1.907301902770996,0.08,1.907301902770996,0.07240548780487804,1.907301902770996,0.0,1.907301902770996,0.9693416199346232
0.1591743459701538,0.08,0.08673170731707318,0.07589024390243904,8.940931797027588,0.28071378601953045,0.6715812337098175,-0.030588235294117694,8.940931797027588,0.6715812337098175,8.940931797027588,-0.030588235294117694,0.1591743459701538,0.08,0.08673170731707318,0.07589024390243904,2.203486919403076,0.1591743459701538,2.203486919403076,0.08673170731707318,2.203486919403076,0.08,2.203486919403076,0.07589024390243904,2.203486919403076,0.0,2.203486919403076,0.624023052976757,2.469419002532959,0.04679606143523852,0.1591743459701538,0.08,0.08673170731707318,0.07589024390243904,2.203486919403076,0.1591743459701538,2.203486919403076,0.08673170731707318,2.203486919403076,0.08,2.203486919403076,0.07589024390243904,2.203486919403076,0.0,2.203486919403076,0.624023052976757
0.1722395534515381,0.08,0.0991219512195122,0.07705182926829268,9.564703941345215,0.2619166512549203,0.6715812337098175,-0.030588235294117694,9.564703941345215,0.6715812337098175,9.564703941345215,-0.030588235294117694,0.1722395534515381,0.08,0.0991219512195122,0.07705182926829268,2.469419002532959,0.1722395534515381,2.469419002532959,0.0991219512195122,2.469419002532959,0.08,2.469419002532959,0.07705182926829268,2.469419002532959,0.0,2.469419002532959,0.3473859629183196,2.7653439044952393,0.04999479509253857,0.1722395534515381,0.08,0.0991219512195122,0.07705182926829268,2.469419002532959,0.1722395534515381,2.469419002532959,0.0991219512195122,2.469419002532959,0.08,2.469419002532959,0.07705182926829268,2.469419002532959,0.0,2.469419002532959,0.3473859629183196
0.18626719522476196,0.08,0.11383536585365855,0.07860060975609756,10.15881872177124,0.2630532495530876,0.6715812337098175,-0.030588235294117694,10.15881872177124,0.6715812337098175,10.15881872177124,-0.030588235294117694,0.18626719522476196,0.08,0.11383536585365855,0.07860060975609756,2.7653439044952393,0.18626719522476196,2.7653439044952393,0.11383536585365855,2.7653439044952393,0.08,2.7653439044952393,0.07860060975609756,2.7653439044952393,0.0,2.7653439044952393,0.21336864215180787,3.0631558895111084,0.05596614786700008,0.18626719522476196,0.08,0.11383536585365855,0.07860060975609756,2.7653439044952393,0.18626719522476196,2.7653439044952393,0.11383536585365855,2.7653439044952393,0.08,2.7653439044952393,0.07860060975609756,2.7653439044952393,0.0,2.7653439044952393,0.21336864215180787
