desired path: x position,desired path: y position,robot position: x position,robot position: y position,Distance: time (s),Distance: distance (m),Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.058541059494018555,0.08,-0.005031114952463268,0.05338297872340426,0.1708211898803711,0.005938936664731802,-0.0028703543647363855,0.058914893617021284,0.1708211898803711,-0.0028703543647363855,0.1708211898803711,0.058914893617021284,0.058541059494018555,0.08,-0.005031114952463268,0.05338297872340426,0.1708211898803711,0.058541059494018555,0.1708211898803711,-0.005031114952463268,0.1708211898803711,0.08,0.1708211898803711,0.05338297872340426,0.1708211898803711,0.0,0.1708211898803711,-0.13228785696998893,0.5640740394592285,0.0010989166842863948,0.058541059494018555,0.08,-0.005031114952463268,0.05338297872340426,0.1708211898803711,0.058541059494018555,0.1708211898803711,-0.005031114952463268,0.1708211898803711,0.08,0.1708211898803711,0.05338297872340426,0.1708211898803711,0.0,0.1708211898803711,-0.13228785696998893
0.07820370197296143,0.08,-0.005463267070008642,0.05338297872340426,0.5640740394592285,0.05691042719243327,-0.041764044943820224,0.009553191489361706,0.5640740394592285,-0.041764044943820224,0.5640740394592285,0.009553191489361706,0.07820370197296143,0.08,-0.005463267070008642,0.05338297872340426,0.5640740394592285,0.07820370197296143,0.5640740394592285,-0.005463267070008642,0.5640740394592285,0.08,0.5640740394592285,0.05338297872340426,0.5640740394592285,0.0,0.5640740394592285,-0.1359180278518878,0.9034562110900879,0.04436743056767114,0.07820370197296143,0.08,-0.005463267070008642,0.05338297872340426,0.5640740394592285,0.07820370197296143,0.5640740394592285,-0.005463267070008642,0.5640740394592285,0.08,0.5640740394592285,0.05338297872340426,0.5640740394592285,0.0,0.5640740394592285,-0.1359180278518878
0.0941728105545044,0.08,0.008365600691443393,0.059340425531914896,0.9034562110900879,0.017328071952885934,0.01960155574762317,0.07253191489361702,0.9034562110900879,0.01960155574762317,0.9034562110900879,0.07253191489361702,0.0941728105545044,0.08,0.008365600691443393,0.059340425531914896,0.9034562110900879,0.0941728105545044,0.9034562110900879,0.008365600691443393,0.9034562110900879,0.08,0.9034562110900879,0.059340425531914896,0.9034562110900879,0.0,0.9034562110900879,0.08187330697634264,1.2263669967651367,0.07942180116663365,0.0941728105545044,0.08,0.008365600691443393,0.059340425531914896,0.9034562110900879,0.0941728105545044,0.9034562110900879,0.008365600691443393,0.9034562110900879,0.08,0.9034562110900879,0.059340425531914896,0.9034562110900879,0.0,0.9034562110900879,0.08187330697634264
0.11031834983825684,0.08,0.02954105445116681,0.07380851063829787,1.2263669967651367,0.5216383363864389,0.49929040622299053,0.30061702127659573,1.2263669967651367,0.49929040622299053,1.2263669967651367,0.30061702127659573,0.11031834983825684,0.08,0.02954105445116681,0.07380851063829787,1.2263669967651367,0.11031834983825684,1.2263669967651367,0.02954105445116681,1.2263669967651367,0.08,1.2263669967651367,0.07380851063829787,1.2263669967651367,0.0,1.2263669967651367,0.2479915804363543,1.5556671619415283,0.0706425986315148,0.11031834983825684,0.08,0.02954105445116681,0.07380851063829787,1.2263669967651367,0.11031834983825684,1.2263669967651367,0.02954105445116681,1.2263669967651367,0.08,1.2263669967651367,0.07380851063829787,1.2263669967651367,0.0,1.2263669967651367,0.2479915804363543
0.12678335809707642,0.08,0.04898789974070873,0.08657446808510637,1.5556671619415283,0.498907220085097,0.4984261019878998,0.30317021276595746,1.5556671619415283,0.4984261019878998,1.5556671619415283,0.30317021276595746,0.12678335809707642,0.08,0.04898789974070873,0.08657446808510637,1.5556671619415283,0.12678335809707642,1.5556671619415283,0.04898789974070873,1.5556671619415283,0.08,1.5556671619415283,0.08657446808510637,1.5556671619415283,0.0,1.5556671619415283,0.30840815694800455,1.886904239654541,0.058838861254469854,0.12678335809707642,0.08,0.04898789974070873,0.08657446808510637,1.5556671619415283,0.12678335809707642,1.5556671619415283,0.04898789974070873,1.5556671619415283,0.08,1.5556671619415283,0.08657446808510637,1.5556671619415283,0.0,1.5556671619415283,0.30840815694800455
0.14334521198272704,0.08,0.06584183232497841,0.09636170212765956,1.886904239654541,0.4798454430627317,0.4984261019878998,0.3040212765957447,1.886904239654541,0.4984261019878998,1.886904239654541,0.3040212765957447,0.14334521198272704,0.08,0.06584183232497841,0.09636170212765956,1.886904239654541,0.14334521198272704,1.886904239654541,0.06584183232497841,1.886904239654541,0.08,1.886904239654541,0.09636170212765956,1.886904239654541,0.0,1.886904239654541,0.2742484296214493,2.222104072570801,0.0550101375125238,0.14334521198272704,0.08,0.06584183232497841,0.09636170212765956,1.886904239654541,0.14334521198272704,1.886904239654541,0.06584183232497841,1.886904239654541,0.08,1.886904239654541,0.09636170212765956,1.886904239654541,0.0,1.886904239654541,0.2742484296214493
0.16010520362854005,0.08,0.0835600691443388,0.10146808510638297,2.222104072570801,0.46052150963095734,0.4845972342264477,0.32785106382978724,2.222104072570801,0.4845972342264477,2.222104072570801,0.32785106382978724,0.16010520362854005,0.08,0.0835600691443388,0.10146808510638297,2.222104072570801,0.16010520362854005,2.222104072570801,0.0835600691443388,2.222104072570801,0.08,2.222104072570801,0.10146808510638297,2.222104072570801,0.0,2.222104072570801,0.1626634672608148,2.57896089553833,0.05091770653737526,0.16010520362854005,0.08,0.0835600691443388,0.10146808510638297,2.222104072570801,0.16010520362854005,2.222104072570801,0.0835600691443388,2.222104072570801,0.08,2.222104072570801,0.10146808510638297,2.222104072570801,0.0,2.222104072570801,0.1626634672608148
0.1773515084584554,0.08,0.1017104580812446,0.1023191489361702,2.57896089553833,0.43577178610296263,0.5053405358686257,0.2665744680851064,2.57896089553833,0.5053405358686257,2.57896089553833,0.2665744680851064,0.1773515084584554,0.08,0.1017104580812446,0.1023191489361702,2.57896089553833,0.1773515084584554,2.57896089553833,0.1017104580812446,2.57896089553833,0.08,2.57896089553833,0.1023191489361702,2.57896089553833,0.0,2.57896089553833,-0.054650020283419046,2.9084579944610596,0.05937196911353438,0.1773515084584554,0.08,0.1017104580812446,0.1023191489361702,2.57896089553833,0.1773515084584554,2.57896089553833,0.1017104580812446,2.57896089553833,0.08,2.57896089553833,0.1023191489361702,2.57896089553833,0.0,2.57896089553833,-0.054650020283419046
0.193422899723053,0.08,0.12115730337078652,0.10019148936170211,2.9084579944610596,0.42876594342098534,0.49929040622299053,0.30231914893617023,2.9084579944610596,0.49929040622299053,2.9084579944610596,0.30231914893617023,0.193422899723053,0.08,0.12115730337078652,0.10019148936170211,2.9084579944610596,0.193422899723053,2.9084579944610596,0.12115730337078652,2.9084579944610596,0.08,2.9084579944610596,0.10019148936170211,2.9084579944610596,0.0,2.9084579944610596,-0.19444784141255123,3.237654209136963,0.06872367460094699,0.193422899723053,0.08,0.12115730337078652,0.10019148936170211,2.9084579944610596,0.193422899723053,2.9084579944610596,0.12115730337078652,2.9084579944610596,0.08,2.9084579944610596,0.10019148936170211,2.9084579944610596,0.0,2.9084579944610596,-0.19444784141255123
0.20988271045684814,0.08,0.14319706136560068,0.0950851063829787,3.237654209136963,0.4116880892130043,0.4984261019878998,0.30317021276595746,3.237654209136963,0.4984261019878998,3.237654209136963,0.30317021276595746,0.20988271045684814,0.08,0.14319706136560068,0.0950851063829787,3.237654209136963,0.20988271045684814,3.237654209136963,0.14319706136560068,3.237654209136963,0.08,3.237654209136963,0.0950851063829787,3.237654209136963,0.0,3.237654209136963,-0.3084081569480055,3.570329189300537,0.05423403881375982,0.20988271045684814,0.08,0.14319706136560068,0.0950851063829787,3.237654209136963,0.20988271045684814,3.237654209136963,0.14319706136560068,3.237654209136963,0.08,3.237654209136963,0.0950851063829787,3.237654209136963,0.0,3.237654209136963,-0.3084081569480055
