Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.12041768292682928,0.05188414634146342,0.0,0.05,0.14175009727478027,0.12041768292682928,0.0,0.15,0.14175009727478027,0.05188414634146342,0.14175009727478027,0.02897739385156135,0.23604607582092285,0.005806998359746272,0.05,0.15,0.12041768292682928,0.05188414634146342,0.0,0.05,0.14175009727478027,0.12041768292682928,0.0,0.15,0.14175009727478027,0.05188414634146342
0.051000000000000004,0.15,0.1208048780487805,0.05227134146341464,0.01430615164520744,0.051000000000000004,0.23604607582092285,0.1208048780487805,0.01430615164520744,0.15,0.23604607582092285,0.05227134146341464,0.23604607582092285,0.014284742587396638,0.30239224433898926,0.013049655052853402,0.051000000000000004,0.15,0.1208048780487805,0.05227134146341464,0.01430615164520744,0.051000000000000004,0.23604607582092285,0.1208048780487805,0.01430615164520744,0.15,0.23604607582092285,0.05227134146341464
0.052000000000000005,0.15,0.12157926829268294,0.05265853658536586,0.02861230329041488,0.052000000000000005,0.30239224433898926,0.12157926829268294,0.02861230329041488,0.15,0.30239224433898926,0.05265853658536586,0.30239224433898926,0.029403288204005132,0.3659961223602295,0.0430458495443671,0.052000000000000005,0.15,0.12157926829268294,0.05265853658536586,0.02861230329041488,0.052000000000000005,0.30239224433898926,0.12157926829268294,0.02861230329041488,0.15,0.30239224433898926,0.05265853658536586
0.053000000000000005,0.15,0.12428963414634146,0.05304573170731708,0.04291845493562232,0.053000000000000005,0.3659961223602295,0.12428963414634146,0.04291845493562232,0.15,0.3659961223602295,0.05304573170731708,0.3659961223602295,0.07233733053859492,0.43302416801452637,0.0879867574145437,0.053000000000000005,0.15,0.12428963414634146,0.05304573170731708,0.04291845493562232,0.053000000000000005,0.3659961223602295,0.12428963414634146,0.04291845493562232,0.15,0.3659961223602295,0.05304573170731708
0.054000000000000006,0.15,0.12971036585365853,0.0553689024390244,0.05722460658082976,0.054000000000000006,0.43302416801452637,0.12971036585365853,0.05722460658082976,0.15,0.43302416801452637,0.0553689024390244,0.43302416801452637,0.18622284041114154,0.49927616119384766,0.1335261048749028,0.054000000000000006,0.15,0.12971036585365853,0.0553689024390244,0.05722460658082976,0.054000000000000006,0.43302416801452637,0.12971036585365853,0.05722460658082976,0.15,0.43302416801452637,0.0553689024390244
0.055,0.15,0.13784146341463416,0.05885365853658537,0.07153075822603719,0.055,0.49927616119384766,0.13784146341463416,0.07153075822603719,0.15,0.49927616119384766,0.05885365853658537,0.49927616119384766,0.3217505543966422,0.563866138458252,0.0947839383237631,0.055,0.15,0.13784146341463416,0.05885365853658537,0.07153075822603719,0.055,0.49927616119384766,0.13784146341463416,0.07153075822603719,0.15,0.49927616119384766,0.05885365853658537
0.056,0.15,0.142875,0.06233841463414635,0.08583690987124463,0.056,0.563866138458252,0.142875,0.08583690987124463,0.15,0.563866138458252,0.06233841463414635,0.563866138458252,0.4314007265655523,0.6297721862792969,0.1829744604658274,0.056,0.15,0.142875,0.06233841463414635,0.08583690987124463,0.056,0.563866138458252,0.142875,0.08583690987124463,0.15,0.563866138458252,0.06233841463414635
0.057,0.15,0.15178048780487807,0.07046951219512196,0.10014306151645208,0.057,0.6297721862792969,0.15178048780487807,0.10014306151645208,0.15,0.6297721862792969,0.07046951219512196,0.6297721862792969,0.6610431688506869,0.696526288986206,0.18570083106854596,0.057,0.15,0.15178048780487807,0.07046951219512196,0.10014306151645208,0.057,0.6297721862792969,0.15178048780487807,0.10014306151645208,0.15,0.6297721862792969,0.07046951219512196
0.058,0.15,0.15952439024390247,0.08014939024390244,0.11444921316165951,0.058,0.696526288986206,0.15952439024390247,0.11444921316165951,0.15,0.696526288986206,0.08014939024390244,0.696526288986206,0.8779167845170952,0.7623021602630615,0.18707853254191625,0.058,0.15,0.15952439024390247,0.08014939024390244,0.11444921316165951,0.058,0.696526288986206,0.15952439024390247,0.11444921316165951,0.15,0.696526288986206,0.08014939024390244
0.059000000000000004,0.15,0.1645579268292683,0.0913780487804878,0.12875536480686695,0.059000000000000004,0.7623021602630615,0.1645579268292683,0.12875536480686695,0.15,0.7623021602630615,0.0913780487804878,0.7623021602630615,1.1071487177940902,0.8286559581756592,0.18998399863204157,0.059000000000000004,0.15,0.1645579268292683,0.0913780487804878,0.12875536480686695,0.059000000000000004,0.7623021602630615,0.1645579268292683,0.12875536480686695,0.15,0.7623021602630615,0.0913780487804878
