robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.07821341463414634,0.05420731707317074,0.20927095413208008,0.0
0.07821341463414634,0.05420731707317074,0.27812814712524414,0.005623161577174071
0.07860060975609756,0.05420731707317074,0.33971095085144043,0.0
0.07860060975609756,0.05420731707317074,0.4059779644012451,0.042537348303461606
0.079375,0.05691768292682928,0.47142601013183594,0.013228731332990296
0.07976219512195122,0.05614329268292684,0.5391919612884521,0.04159645055204149
0.08053658536585366,0.05885365853658537,0.6062581539154053,0.012909553671178521
0.0813109756097561,0.05846646341463415,0.7083940505981445,0.0312612203423008
0.08208536585365854,0.06156402439024391,0.772517204284668,0.019094795153998267
0.0832469512195122,0.06117682926829269,0.8381161689758301,0.029512289086734932
0.08440853658536586,0.06272560975609756,0.9039101600646973,0.039477523657281854
0.08557012195121952,0.06504878048780488,0.9693548679351807,0.018709205436376407
0.08673170731707318,0.0654359756097561,1.036128044128418,0.029567493939237893
0.0871189024390244,0.0673719512195122,1.1016199588775635,0.03183766350720497
0.08905487804878048,0.06814634146341464,1.1680760383605957,0.04437201561417261
0.09021646341463416,0.07085670731707318,1.2336251735687256,0.031809871138730926
0.0909908536585366,0.07279268292682928,1.2973968982696533,0.03269645840698911
0.09292682926829268,0.0735670731707317,1.3661980628967285,0.03423221092964302
0.09331402439024392,0.07589024390243902,1.4316661357879639,0.03345609965687121
0.0948628048780488,0.0774390243902439,1.49894118309021,0.03099380272239878
0.09563719512195124,0.079375,1.5643410682678223,0.030188363129925698
0.09602439024390244,0.0813109756097561,1.6310582160949707,0.016414868158536617
0.09679878048780488,0.08208536585365854,1.696136236190796,0.0420707784242538
0.0971859756097561,0.08479573170731708,1.7595939636230469,0.044420485108101024
0.09796036585365854,0.0875060975609756,1.8265151977539062,0.03881255140392001
0.0991219512195122,0.08982926829268292,1.8933990001678467,0.0421450775025127
0.09989634146341464,0.09253963414634148,1.959817886352539,0.04699968715786862
0.10028353658536586,0.09563719512195124,2.0261621475219727,0.03549992023732448
0.10067073170731708,0.09796036585365854,2.093039035797119,0.05818546462127497
0.1010579268292683,0.10183231707317074,2.1580910682678223,0.02976041694973922
0.10221951219512196,0.10338109756097562,2.2240490913391113,0.04840795133605824
0.10144512195121952,0.10647865853658536,2.2909412384033203,0.04630679551422451
0.10144512195121952,0.10957621951219512,2.3567559719085693,0.013155027257995224
0.10183231707317073,0.11035060975609756,2.4223079681396484,0.0652414899916875
0.10144512195121952,0.114609756097561,2.4885969161987305,0.03694185894098708
0.10221951219512196,0.11693292682926831,2.5548200607299805,0.03922169293081589
0.10105792682926829,0.1192560975609756,2.6202831268310547,0.050880268511926494
0.1029939024390244,0.12196646341463416,2.686676025390625,0.04123758750017594
0.10260670731707316,0.12467682926829268,2.752419948577881,0.11205430492530814
0.1029939024390244,0.13203353658536587,2.853971242904663,0.04591223294918654
0.10338109756097562,0.1366798780487805,2.9176340103149414,0.08114361744675852
0.10221951219512196,0.14171341463414636,2.9829349517822266,0.05958968935637723
0.10183231707317074,0.14558536585365855,3.0487191677093506,0.052644519724815375
0.10028353658536586,0.1486829268292683,3.1146678924560547,0.05569865781219834
0.0991219512195122,0.15216768292682928,3.1813700199127197,0.05351797276324359
0.09679878048780488,0.1548780487804878,3.2467288970947266,0.07422925823630366
