robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.12545121951219512,0.12545121951219512,0.20632600784301758,0.0035338019418730366
0.1250640243902439,0.1250640243902439,0.2724323272705078,0.01656654303220609
0.12583841463414636,0.12583841463414636,0.3407449722290039,0.0
0.12583841463414636,0.12583841463414636,0.40793704986572266,0.0
0.12583841463414636,0.12583841463414636,0.4747152328491211,0.0
0.12583841463414636,0.12583841463414636,0.5763583183288574,0.0
0.12583841463414636,0.12583841463414636,0.6401553153991699,0.0
0.12583841463414636,0.12583841463414636,0.7063291072845459,0.0
0.12583841463414636,0.12583841463414636,0.7715473175048828,0.0
0.12583841463414636,0.12583841463414636,0.83821702003479,0.0
0.12583841463414636,0.12583841463414636,0.9035820960998535,0.0
0.12583841463414636,0.12583841463414636,0.9693381786346436,0.0
0.12583841463414636,0.12583841463414636,1.0347652435302734,0.0
0.12583841463414636,0.12583841463414636,1.1017570495605469,0.0
0.12583841463414636,0.12583841463414636,1.1669492721557617,0.0
0.12583841463414636,0.12583841463414636,1.2338461875915527,0.0
0.12583841463414636,0.12583841463414636,1.3000240325927734,0.0
0.12583841463414636,0.12583841463414636,1.3661751747131348,0.0
0.12583841463414636,0.12583841463414636,1.4318780899047852,0.0
0.12583841463414636,0.12583841463414636,1.49784517288208,0.0
0.12583841463414636,0.12583841463414636,1.5635900497436523,0.0
0.12583841463414636,0.12583841463414636,1.6301681995391846,0.0
0.12583841463414636,0.12583841463414636,1.6957671642303467,0.0
0.12583841463414636,0.12583841463414636,1.7617852687835693,0.0
0.12583841463414636,0.12583841463414636,1.8285131454467773,0.0
0.12583841463414636,0.12583841463414636,1.893630027770996,0.0
0.12583841463414636,0.12583841463414636,1.9605720043182373,0.0
0.12583841463414636,0.12583841463414636,2.025510311126709,0.0
0.12583841463414636,0.12583841463414636,2.091024160385132,0.0
0.12583841463414636,0.12583841463414636,2.158421039581299,0.0
0.12583841463414636,0.12583841463414636,2.224220037460327,0.0
0.12583841463414636,0.12583841463414636,2.290114164352417,0.0
0.12583841463414636,0.12583841463414636,2.3562171459198,0.0
0.12583841463414636,0.12583841463414636,2.4222562313079834,0.0
0.12583841463414636,0.12583841463414636,2.4880151748657227,0.0
0.12583841463414636,0.12583841463414636,2.554103136062622,0.0
0.12583841463414636,0.12583841463414636,2.6192991733551025,0.0
0.12583841463414636,0.12583841463414636,2.7218570709228516,0.0
0.12583841463414636,0.12583841463414636,2.784942150115967,0.0
0.12583841463414636,0.12583841463414636,2.850377082824707,0.0
0.12583841463414636,0.12583841463414636,2.9166290760040283,0.0
0.12583841463414636,0.12583841463414636,2.9824001789093018,0.0
0.12583841463414636,0.12583841463414636,3.0486600399017334,0.0
0.12583841463414636,0.12583841463414636,3.1146628856658936,0.0
0.12583841463414636,0.12583841463414636,3.180800199508667,0.0
0.12583841463414636,0.12583841463414636,3.246202230453491,0.0
0.12583841463414636,0.12583841463414636,3.3123600482940674,0.0
0.12583841463414636,0.12583841463414636,3.3788280487060547,0.0
0.12583841463414636,0.12583841463414636,3.444648027420044,0.0
0.12583841463414636,0.12583841463414636,3.510589122772217,0.0
0.12583841463414636,0.12583841463414636,3.5764119625091553,0.0
0.12583841463414636,0.12583841463414636,3.6424782276153564,0.008288293456091589
0.12545121951219512,0.12545121951219512,3.708233118057251,0.008327541709342743
0.12583841463414636,0.12583841463414636,3.775496006011963,0.0
0.12583841463414636,0.12583841463414636,3.840869188308716,0.0
0.12583841463414636,0.12583841463414636,3.906515121459961,0.0
0.12583841463414636,0.12583841463414636,3.973722219467163,0.0
0.12583841463414636,0.12583841463414636,4.038822174072266,0.0
0.12583841463414636,0.12583841463414636,4.105199098587036,0.0
0.12583841463414636,0.12583841463414636,4.170190095901489,0.0
0.12583841463414636,0.12583841463414636,4.234598159790039,0.0
0.12583841463414636,0.12583841463414636,4.300307035446167,0.058333613396402
0.12854878048780488,0.12854878048780488,4.367087125778198,0.04919818976214889
0.1308719512195122,0.1308719512195122,4.433856010437012,0.03280429772318143
0.13242073170731708,0.13242073170731708,4.500302076339722,0.008240918183927687
0.13280792682926829,0.13280792682926829,4.566603183746338,0.0
0.13280792682926829,0.13280792682926829,4.632910251617432,0.0
0.13280792682926829,0.13280792682926829,4.699259281158447,0.0
0.13280792682926829,0.13280792682926829,4.765400171279907,0.0082789419940152
0.13242073170731708,0.13242073170731708,4.866203308105469,0.0054321384233873
0.13280792682926829,0.13280792682926829,4.930328130722046,0.008539229746056934
0.13242073170731708,0.13242073170731708,4.995622158050537,0.008386319777661556
0.13280792682926829,0.13280792682926829,5.062000274658203,0.0
0.13280792682926829,0.13280792682926829,5.127383232116699,0.0
0.13280792682926829,0.13280792682926829,5.193553924560547,0.0
0.13280792682926829,0.13280792682926829,5.259570121765137,0.0
0.13280792682926829,0.13280792682926829,5.3248291015625,0.0
0.13280792682926829,0.13280792682926829,5.3918890953063965,0.0
0.13280792682926829,0.13280792682926829,5.45760703086853,0.0
0.13280792682926829,0.13280792682926829,5.52294921875,0.0
0.13280792682926829,0.13280792682926829,5.58938193321228,0.0
0.13280792682926829,0.13280792682926829,5.656110048294067,0.0
0.13280792682926829,0.13280792682926829,5.721731185913086,0.0
0.13280792682926829,0.13280792682926829,5.787829160690308,0.0
0.13280792682926829,0.13280792682926829,5.8541882038116455,0.0
0.13280792682926829,0.13280792682926829,5.9206202030181885,0.0
0.13280792682926829,0.13280792682926829,5.985636234283447,0.008422178070421482
0.13242073170731708,0.13242073170731708,6.052732944488525,0.008161005078705891
