robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.0673719512195122,0.10144512195121952,0.19823002815246582,0.0441366810393703
0.06272560975609756,0.10570426829268292,0.268996000289917,0.022559520307697575
0.06233841463414634,0.1072530487804878,0.33252501487731934,0.03447726027576078
0.06078963414634147,0.10880182926829268,0.39797496795654297,0.017747688290129456
0.05962804878048781,0.10880182926829268,0.4656870365142822,0.028591293265620134
0.05846646341463415,0.11035060975609756,0.5313782691955566,0.01667122294400814
0.05924085365853659,0.111125,0.5977709293365479,0.01649509423437133
0.05846646341463415,0.11035060975609756,0.6998369693756104,0.003793574452413686
0.05807926829268293,0.11035060975609756,0.7650868892669678,0.008391988735922389
0.05846646341463415,0.10996341463414636,0.8298091888427734,0.013377068165280361
0.05807926829268293,0.1107378048780488,0.8958902359008789,0.01757819250097945
0.05924085365853659,0.1107378048780488,0.9619371891021729,0.016581433849923357
0.05846646341463415,0.10996341463414636,1.0274171829223633,0.026444553908075815
0.06001524390243903,0.1107378048780488,1.093308925628662,0.005876231315918838
0.05962804878048781,0.1107378048780488,1.159519910812378,0.005847898515282145
0.05924085365853659,0.1107378048780488,1.2258539199829102,0.017511158761223715
0.06040243902439025,0.1107378048780488,1.2912490367889404,0.013239438287224181
0.05962804878048781,0.11035060975609756,1.358464002609253,0.023751353081047685
0.06117682926829269,0.1107378048780488,1.4243710041046143,0.011749741701675549
0.06040243902439025,0.1107378048780488,1.4901039600372314,0.013171393267735903
0.05962804878048781,0.11035060975609756,1.5561788082122803,0.008287216813536396
0.05924085365853659,0.1107378048780488,1.622136116027832,0.01174078005227269
0.06001524390243903,0.1107378048780488,1.6871650218963623,0.018828834161041377
0.06040243902439025,0.10957621951219512,1.7545280456542969,0.06110088850986619
0.0635,0.1068658536585366,1.8199610710144043,0.05055851466309878
0.06659756097560976,0.10570426829268292,1.8863050937652588,0.031428747576193565
0.0673719512195122,0.10376829268292684,1.9525620937347412,0.01168767442321746
0.0673719512195122,0.1029939024390244,2.017695903778076,0.008406948593730276
0.06775914634146342,0.1033810975609756,2.0841729640960693,0.008237075919554443
0.06814634146341464,0.1029939024390244,2.1497788429260254,0.011803671526290846
0.06814634146341464,0.10376829268292684,2.216313123703003,0.013012759785311068
0.06775914634146342,0.1029939024390244,2.282141923904419,0.0
0.06775914634146342,0.1029939024390244,2.3482260704040527,0.01657210153273763
0.06853353658536586,0.10376829268292684,2.413985013961792,0.008327028433285777
0.06814634146341464,0.1033810975609756,2.4798049926757812,0.005882638212839867
0.06775914634146342,0.1033810975609756,2.5465710163116455,0.005799283840279788
0.06775914634146342,0.1029939024390244,2.6124589443206787,0.005876571530647036
0.06775914634146342,0.1033810975609756,2.6784119606018066,0.011741544019784687
0.06853353658536586,0.1033810975609756,2.7447469234466553,0.013051859473627147
0.06775914634146342,0.1029939024390244,2.845207929611206,0.02585464688123214
0.07008231707317074,0.10183231707317074,2.909276247024536,0.08716020162029058
0.07472865853658538,0.09873475609756098,2.9746181964874268,0.0874915351070448
0.07976219512195122,0.09602439024390244,3.040776014328003,0.0714400647498321
0.08363414634146342,0.0933140243902439,3.1069629192352295,0.08696689034819521
0.08750609756097562,0.0890548780487805,3.172253131866455,0.090328705563673
0.09292682926829268,0.08673170731707318,3.238034963607788,0.07375198962922215
0.0971859756097561,0.08440853658536586,3.30368709564209,0.08193315857411998
0.10183231707317074,0.08169817073170732,3.370514154434204,0.12098200414598358
0.10957621951219512,0.079375,3.4368350505828857,0.09503912480009738
0.11577134146341464,0.07821341463414636,3.502967119216919,0.08860036491758758
0.12157926829268292,0.07743902439024392,3.568917989730835,0.1153461218238488
0.12893597560975611,0.0755030487804878,3.634432077407837,0.06527924081199334
0.13319512195121952,0.0751158536585366,3.70094895362854,0.029681422137841175
0.13513109756097563,0.0755030487804878,3.7675840854644775,0.02962874729891979
0.13706707317073172,0.07589024390243904,3.8330631256103516,0.01773980442086348
0.1382286585365854,0.07589024390243904,3.8986449241638184,0.013201751588642001
0.1386158536585366,0.07666463414634146,3.965122938156128,0.018418397463169624
0.1390030487804878,0.07782621951219512,4.031217098236084,0.0117164700022761
0.1390030487804878,0.07860060975609756,4.097100019454956,0.018584763116450395
