desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.08,0.10260670731707316,0.10647865853658536,0.1,0.08,0.10260670731707316,0.10647865853658536,0.0,0.1,0.1353600025177002,0.10260670731707316,0.0,0.08,0.1353600025177002,0.10647865853658536,0.1353600025177002,-1.3991682584140168,0.42142605781555176,0.001914161371498564,0.1,0.08,0.10260670731707316,0.10647865853658536,0.0,0.1,0.1353600025177002,0.10260670731707316,0.0,0.08,0.1353600025177002,0.10647865853658536
0.5,0.08,0.1029939024390244,0.10609146341463416,0.5,0.08,0.1029939024390244,0.10609146341463416,3.0,0.5,0.42142605781555176,0.1029939024390244,3.0,0.08,0.42142605781555176,0.10609146341463416,0.42142605781555176,-1.4141944498128813,0.5862720012664795,0.031512863287302545,0.5,0.08,0.1029939024390244,0.10609146341463416,3.0,0.5,0.42142605781555176,0.1029939024390244,3.0,0.08,0.42142605781555176,0.10609146341463416
0.5,0.25,0.10531707317073172,0.10144512195121952,0.5,0.25,0.10531707317073172,0.10144512195121952,5.0,0.5,0.5862720012664795,0.10531707317073172,5.0,0.25,0.5862720012664795,0.10144512195121952,0.5862720012664795,-1.3382393849899876,0.753018856048584,0.0810060611438195,0.5,0.25,0.10531707317073172,0.10144512195121952,5.0,0.5,0.5862720012664795,0.10531707317073172,5.0,0.25,0.5862720012664795,0.10144512195121952
0.1,0.25,0.11151219512195122,0.08944207317073172,0.1,0.25,0.11151219512195122,0.08944207317073172,8.0,0.1,0.753018856048584,0.11151219512195122,8.0,0.25,0.753018856048584,0.08944207317073172,0.753018856048584,-1.0673969423982426,0.9204061031341553,0.12604122318387234,0.1,0.25,0.11151219512195122,0.08944207317073172,8.0,0.1,0.753018856048584,0.11151219512195122,8.0,0.25,0.753018856048584,0.08944207317073172
0.1,0.08,0.127,0.07511585365853658,0.1,0.08,0.127,0.07511585365853658,10.0,0.1,0.9204061031341553,0.127,10.0,0.08,0.9204061031341553,0.07511585365853658,0.9204061031341553,-0.7672183483244699,1.1160340309143066,0.15687292294938962,0.1,0.08,0.127,0.07511585365853658,10.0,0.1,0.9204061031341553,0.127,10.0,0.08,0.9204061031341553,0.07511585365853658
,,0.15371646341463416,0.06001524390243903,,,0.15371646341463416,0.06001524390243903,,,1.1160340309143066,0.15371646341463416,,,1.1160340309143066,0.06001524390243903,1.1160340309143066,-0.4116713434318948,1.246382236480713,0.14917545168742952,,,0.15371646341463416,0.06001524390243903,,,1.1160340309143066,0.15371646341463416,,,1.1160340309143066,0.06001524390243903
,,0.17268902439024392,0.05575609756097562,,,0.17268902439024392,0.05575609756097562,,,1.246382236480713,0.17268902439024392,,,1.246382236480713,0.05575609756097562,1.246382236480713,-0.1566018769820154,1.3764641284942627,0.14885721111471678,,,0.17268902439024392,0.05575609756097562,,,1.246382236480713,0.17268902439024392,,,1.246382236480713,0.05575609756097562
,,0.19204878048780488,0.05614329268292683,,,0.19204878048780488,0.05614329268292683,,,1.3764641284942627,0.19204878048780488,,,1.3764641284942627,0.05614329268292683,1.3764641284942627,0.06569480155246481,1.510240077972412,0.16234211299630166,,,0.19204878048780488,0.05614329268292683,,,1.3764641284942627,0.19204878048780488,,,1.3764641284942627,0.05614329268292683
,,0.21334451219512196,0.06040243902439024,,,0.21334451219512196,0.06040243902439024,,,1.510240077972412,0.21334451219512196,,,1.510240077972412,0.06040243902439024,1.510240077972412,0.07776493960273226,1.6436500549316406,0.16955465293193125,,,0.21334451219512196,0.06040243902439024,,,1.510240077972412,0.21334451219512196,,,1.510240077972412,0.06040243902439024
,,0.23580182926829268,0.06311280487804878,,,0.23580182926829268,0.06311280487804878,,,1.6436500549316406,0.23580182926829268,,,1.6436500549316406,0.06311280487804878,1.6436500549316406,0.141897054604164,1.7753679752349854,0.16672876861833671,,,0.23580182926829268,0.06311280487804878,,,1.6436500549316406,0.23580182926829268,,,1.6436500549316406,0.06311280487804878
