desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.08,0.12428963414634148,0.1347439024390244,0.1,0.08,0.12428963414634148,0.1347439024390244,0.0,0.1,0.13452911376953125,0.12428963414634148,0.0,0.08,0.13452911376953125,0.1347439024390244,0.13452911376953125,-1.8122600659085224,0.38785624504089355,0.036968012739749326,0.1,0.08,0.12428963414634148,0.1347439024390244,0.0,0.1,0.13452911376953125,0.12428963414634148,0.0,0.08,0.13452911376953125,0.1347439024390244
0.5,0.08,0.11615853658536586,0.13939024390243904,0.5,0.08,0.11615853658536586,0.13939024390243904,3.0,0.5,0.38785624504089355,0.11615853658536586,3.0,0.08,0.38785624504089355,0.13939024390243904,0.38785624504089355,-1.5570985534220307,0.5566070079803467,0.039275158143396806,0.5,0.08,0.11615853658536586,0.13939024390243904,3.0,0.5,0.38785624504089355,0.11615853658536586,3.0,0.08,0.38785624504089355,0.13939024390243904
0.5,0.25,0.1227408536585366,0.1386158536585366,0.5,0.25,0.1227408536585366,0.1386158536585366,5.0,0.5,0.5566070079803467,0.1227408536585366,5.0,0.25,0.5566070079803467,0.1386158536585366,0.5566070079803467,-1.616816442910751,0.7520749568939209,0.13342546069858002,0.5,0.25,0.1227408536585366,0.1386158536585366,5.0,0.5,0.5566070079803467,0.1227408536585366,5.0,0.25,0.5566070079803467,0.1386158536585366
0.1,0.25,0.10570426829268294,0.1188689024390244,0.1,0.25,0.10570426829268294,0.1188689024390244,8.0,0.1,0.7520749568939209,0.10570426829268294,8.0,0.25,0.7520749568939209,0.1188689024390244,0.7520749568939209,-1.010109331812091,0.9157629013061523,0.3043255539344767,0.1,0.25,0.10570426829268294,0.1188689024390244,8.0,0.1,0.7520749568939209,0.10570426829268294,8.0,0.25,0.7520749568939209,0.1188689024390244
0.1,0.08,0.1544908536585366,0.10880182926829268,0.1,0.08,0.1544908536585366,0.10880182926829268,10.0,0.1,0.9157629013061523,0.1544908536585366,10.0,0.08,0.9157629013061523,0.10880182926829268,0.9157629013061523,-1.4857307868262517,1.0461621284484863,0.04542163766604684,0.1,0.08,0.1544908536585366,0.10880182926829268,10.0,0.1,0.9157629013061523,0.1544908536585366,10.0,0.08,0.9157629013061523,0.10880182926829268
,,0.15332926829268295,0.114609756097561,,,0.15332926829268295,0.114609756097561,,,1.0461621284484863,0.15332926829268295,,,1.0461621284484863,0.114609756097561,1.0461621284484863,-1.177738307612964,1.179314136505127,0.4666189160463676,,,0.15332926829268295,0.114609756097561,,,1.0461621284484863,0.15332926829268295,,,1.0461621284484863,0.114609756097561
,,0.17539939024390244,0.05653048780487806,,,0.17539939024390244,0.05653048780487806,,,1.179314136505127,0.17539939024390244,,,1.179314136505127,0.05653048780487806,1.179314136505127,-0.39978109824279684,1.3109140396118164,0.12527753796800356,,,0.17539939024390244,0.05653048780487806,,,1.179314136505127,0.17539939024390244,,,1.179314136505127,0.05653048780487806
,,0.19166158536585365,0.05382012195121952,,,0.19166158536585365,0.05382012195121952,,,1.3109140396118164,0.19166158536585365,,,1.3109140396118164,0.05382012195121952,1.3109140396118164,-0.16725393746226114,1.4429309368133545,0.13862512167179286,,,0.19166158536585365,0.05382012195121952,,,1.3109140396118164,0.19166158536585365,,,1.3109140396118164,0.05382012195121952
,,0.209859756097561,0.05575609756097561,,,0.209859756097561,0.05575609756097561,,,1.4429309368133545,0.209859756097561,,,1.4429309368133545,0.05575609756097561,1.4429309368133545,0.051237167403418854,1.576540231704712,0.1509447811465209,,,0.209859756097561,0.05575609756097561,,,1.4429309368133545,0.209859756097561,,,1.4429309368133545,0.05575609756097561
,,0.2299939024390244,0.05691768292682927,,,0.2299939024390244,0.05691768292682927,,,1.576540231704712,0.2299939024390244,,,1.576540231704712,0.05691768292682927,1.576540231704712,0.1694130438896182,1.7099132537841797,0.1514627876824481,,,0.2299939024390244,0.05691768292682927,,,1.576540231704712,0.2299939024390244,,,1.576540231704712,0.05691768292682927
,,0.2497408536585366,0.06117682926829268,,,0.2497408536585366,0.06117682926829268,,,1.7099132537841797,0.2497408536585366,,,1.7099132537841797,0.06117682926829268,1.7099132537841797,0.21018258666216952,1.8398792743682861,0.1589900874436197,,,0.2497408536585366,0.06117682926829268,,,1.7099132537841797,0.2497408536585366,,,1.7099132537841797,0.06117682926829268
,,0.269875,0.06582317073170732,,,0.269875,0.06582317073170732,,,1.8398792743682861,0.269875,,,1.8398792743682861,0.06582317073170732,1.8398792743682861,0.23554498072086355,1.9721462726593018,0.14768020037447904,,,0.269875,0.06582317073170732,,,1.8398792743682861,0.269875,,,1.8398792743682861,0.06582317073170732
,,0.28884756097560976,0.07046951219512196,,,0.28884756097560976,0.07046951219512196,,,1.9721462726593018,0.28884756097560976,,,1.9721462726593018,0.07046951219512196,1.9721462726593018,0.2639637236257046,2.104077100753784,0.1416646683920344,,,0.28884756097560976,0.07046951219512196,,,1.9721462726593018,0.28884756097560976,,,1.9721462726593018,0.07046951219512196
,,0.3070457317073171,0.07472865853658536,,,0.3070457317073171,0.07472865853658536,,,2.104077100753784,0.3070457317073171,,,2.104077100753784,0.07472865853658536,2.104077100753784,0.22290023232837564,2.2360289096832275,0.1238358782772059,,,0.3070457317073171,0.07472865853658536,,,2.104077100753784,0.3070457317073171,,,2.104077100753784,0.07472865853658536
,,0.32292073170731705,0.07860060975609756,,,0.32292073170731705,0.07860060975609756,,,2.2360289096832275,0.32292073170731705,,,2.2360289096832275,0.07860060975609756,2.2360289096832275,0.19486391968887198,2.36777400970459,0.11596841247014807,,,0.32292073170731705,0.07860060975609756,,,2.2360289096832275,0.32292073170731705,,,2.2360289096832275,0.07860060975609756
,,0.33802134146341467,0.08092378048780488,,,0.33802134146341467,0.08092378048780488,,,2.36777400970459,0.33802134146341467,,,2.36777400970459,0.08092378048780488,2.36777400970459,0.19739555984988102,2.535207986831665,0.09492623072734284,,,0.33802134146341467,0.08092378048780488,,,2.36777400970459,0.33802134146341467,,,2.36777400970459,0.08092378048780488
,,0.35389634146341464,0.08169817073170732,,,0.35389634146341464,0.08169817073170732,,,2.535207986831665,0.35389634146341464,,,2.535207986831665,0.08169817073170732,2.535207986831665,0.14010172439663038,2.69655704498291,0.12561419630703602,,,0.35389634146341464,0.08169817073170732,,,2.535207986831665,0.35389634146341464,,,2.535207986831665,0.08169817073170732
,,0.374030487804878,0.08402134146341464,,,0.374030487804878,0.08402134146341464,,,2.69655704498291,0.374030487804878,,,2.69655704498291,0.08402134146341464,2.69655704498291,0.062418809995957406,2.8283891677856445,0.13268753752147425,,,0.374030487804878,0.08402134146341464,,,2.69655704498291,0.374030487804878,,,2.69655704498291,0.08402134146341464
,,0.3914542682926829,0.08557012195121952,,,0.3914542682926829,0.08557012195121952,,,2.8283891677856445,0.3914542682926829,,,2.8283891677856445,0.08557012195121952,2.8283891677856445,0.0632068318974603,2.9590401649475098,0.15117180361706398,,,0.3914542682926829,0.08557012195121952,,,2.8283891677856445,0.3914542682926829,,,2.8283891677856445,0.08557012195121952
,,0.4112012195121951,0.0851829268292683,,,0.4112012195121951,0.0851829268292683,,,2.9590401649475098,0.4112012195121951,,,2.9590401649475098,0.0851829268292683,2.9590401649475098,0.0,3.126289129257202,0.14832795901450815,,,0.4112012195121951,0.0851829268292683,,,2.9590401649475098,0.4112012195121951,,,2.9590401649475098,0.0851829268292683
,,0.4359817073170732,0.08402134146341464,,,0.4359817073170732,0.08402134146341464,,,3.126289129257202,0.4359817073170732,,,3.126289129257202,0.08402134146341464,3.126289129257202,-0.012819810472900595,3.2911760807037354,0.14341613181201915,,,0.4359817073170732,0.08402134146341464,,,3.126289129257202,0.4359817073170732,,,3.126289129257202,0.08402134146341464
,,0.4596006097560976,0.0851829268292683,,,0.4596006097560976,0.0851829268292683,,,3.2911760807037354,0.4596006097560976,,,3.2911760807037354,0.0851829268292683,3.2911760807037354,-0.07393903765794038,3.4561500549316406,0.13865232422129,,,0.4596006097560976,0.0851829268292683,,,3.2911760807037354,0.4596006097560976,,,3.2911760807037354,0.0851829268292683
,,0.4824451219512196,0.08402134146341464,,,0.4824451219512196,0.08402134146341464,,,3.4561500549316406,0.4824451219512196,,,3.4561500549316406,0.08402134146341464,3.4561500549316406,0.012819810472900582,3.620495080947876,0.08965150688628708,,,0.4824451219512196,0.08402134146341464,,,3.4561500549316406,0.4824451219512196,,,3.4561500549316406,0.08402134146341464
,,0.4971585365853659,0.0832469512195122,,,0.4971585365853659,0.0832469512195122,,,3.620495080947876,0.4971585365853659,,,3.620495080947876,0.0832469512195122,3.620495080947876,0.1610919045375805,3.7870230674743652,0.08640512154718005,,,0.4971585365853659,0.0832469512195122,,,3.620495080947876,0.4971585365853659,,,3.620495080947876,0.0832469512195122
,,0.5103231707317073,0.08905487804878048,,,0.5103231707317073,0.08905487804878048,,,3.7870230674743652,0.5103231707317073,,,3.7870230674743652,0.08905487804878048,3.7870230674743652,0.3708912888126625,3.9507572650909424,0.08863977469405022,,,0.5103231707317073,0.08905487804878048,,,3.7870230674743652,0.5103231707317073,,,3.7870230674743652,0.08905487804878048
,,0.5207774390243902,0.0991219512195122,,,0.5207774390243902,0.0991219512195122,,,3.9507572650909424,0.5207774390243902,,,3.9507572650909424,0.0991219512195122,3.9507572650909424,0.7030162328057582,4.117006063461304,0.09795695548872768,,,0.5207774390243902,0.0991219512195122,,,3.9507572650909424,0.5207774390243902,,,3.9507572650909424,0.0991219512195122
