desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.08,0.05575609756097562,0.05420731707317074,0.1,0.08,0.05575609756097562,0.05420731707317074,0.0,0.1,0.06309723854064941,0.05575609756097562,0.0,0.08,0.06309723854064941,0.05420731707317074,0.06309723854064941,0.10487693873023386,0.3546721935272217,0.002969372363545835,0.1,0.08,0.05575609756097562,0.05420731707317074,0.0,0.1,0.06309723854064941,0.05575609756097562,0.0,0.08,0.06309723854064941,0.05420731707317074
0.5,0.08,0.05614329268292684,0.05498170731707318,0.5,0.08,0.05614329268292684,0.05498170731707318,3.0,0.5,0.3546721935272217,0.05614329268292684,3.0,0.08,0.3546721935272217,0.05498170731707318,0.3546721935272217,0.10352467451054431,0.518700122833252,0.03842687006167745,0.5,0.08,0.05614329268292684,0.05498170731707318,3.0,0.5,0.3546721935272217,0.05614329268292684,3.0,0.08,0.3546721935272217,0.05498170731707318
0.5,0.25,0.06233841463414634,0.05614329268292683,0.5,0.25,0.06233841463414634,0.05614329268292683,5.0,0.5,0.518700122833252,0.06233841463414634,5.0,0.25,0.518700122833252,0.05614329268292683,0.518700122833252,0.0648440275532068,0.6833932399749756,0.14154953049466074,0.5,0.25,0.06233841463414634,0.05614329268292683,5.0,0.5,0.518700122833252,0.06233841463414634,5.0,0.25,0.518700122833252,0.05614329268292683
0.1,0.25,0.08557012195121952,0.05807926829268293,0.1,0.25,0.08557012195121952,0.05807926829268293,8.0,0.1,0.6833932399749756,0.08557012195121952,8.0,0.25,0.6833932399749756,0.05807926829268293,0.6833932399749756,0.051901398458172994,0.8483331203460693,0.19085561072334659,0.1,0.25,0.08557012195121952,0.05807926829268293,8.0,0.1,0.6833932399749756,0.08557012195121952,8.0,0.25,0.6833932399749756,0.05807926829268293
0.1,0.08,0.11693292682926831,0.06078963414634146,0.1,0.08,0.11693292682926831,0.06078963414634146,10.0,0.1,0.8483331203460693,0.11693292682926831,10.0,0.08,0.8483331203460693,0.06078963414634146,0.8483331203460693,0.1178721031972163,1.0133130550384521,0.19473800752916182,0.1,0.08,0.11693292682926831,0.06078963414634146,10.0,0.1,0.8483331203460693,0.11693292682926831,10.0,0.08,0.8483331203460693,0.06078963414634146
,,0.14829573170731708,0.06775914634146342,,,0.14829573170731708,0.06775914634146342,,,1.0133130550384521,0.14829573170731708,,,1.0133130550384521,0.06775914634146342,1.0133130550384521,0.09306372872441802,1.1784992218017578,0.18231982248429213,,,0.14829573170731708,0.06775914634146342,,,1.0133130550384521,0.14829573170731708,,,1.0133130550384521,0.06775914634146342
,,0.178109756097561,0.07201829268292684,,,0.178109756097561,0.07201829268292684,,,1.1784992218017578,0.178109756097561,,,1.1784992218017578,0.07201829268292684,1.1784992218017578,0.12750955821523816,1.3446931838989258,0.1525782602973497,,,0.178109756097561,0.07201829268292684,,,1.1784992218017578,0.178109756097561,,,1.1784992218017578,0.07201829268292684
,,0.20327743902439027,0.0751158536585366,,,0.20327743902439027,0.0751158536585366,,,1.3446931838989258,0.20327743902439027,,,1.3446931838989258,0.0751158536585366,1.3446931838989258,0.12914729012801995,1.5097761154174805,0.1463423102161266,,,0.20327743902439027,0.0751158536585366,,,1.3446931838989258,0.20327743902439027,,,1.3446931838989258,0.0751158536585366
,,0.22728353658536588,0.07782621951219512,,,0.22728353658536588,0.07782621951219512,,,1.5097761154174805,0.22728353658536588,,,1.5097761154174805,0.07782621951219512,1.5097761154174805,0.1383509701771251,1.6734390258789062,0.14008304163125246,,,0.22728353658536588,0.07782621951219512,,,1.5097761154174805,0.22728353658536588,,,1.5097761154174805,0.07782621951219512
,,0.25012804878048783,0.07976219512195122,,,0.25012804878048783,0.07976219512195122,,,1.6734390258789062,0.25012804878048783,,,1.6734390258789062,0.07976219512195122,1.6734390258789062,0.12750955821523832,1.8401942253112793,0.1227995361399835,,,0.25012804878048783,0.07976219512195122,,,1.6734390258789062,0.25012804878048783,,,1.6734390258789062,0.07976219512195122
