desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.08,0.06466158536585366,0.05459451219512195,0.1,0.08,0.06466158536585366,0.05459451219512195,0.0,0.1,0.11432576179504395,0.06466158536585366,0.0,0.08,0.11432576179504395,0.05459451219512195,0.11432576179504395,0.24811344909667657,0.2768387794494629,0.006738864377160623,0.1,0.08,0.06466158536585366,0.05459451219512195,0.0,0.1,0.11432576179504395,0.06466158536585366,0.0,0.08,0.11432576179504395,0.05459451219512195
0.5,0.08,0.0654359756097561,0.05382012195121951,0.5,0.08,0.0654359756097561,0.05382012195121951,3.0,0.5,0.2768387794494629,0.0654359756097561,3.0,0.08,0.2768387794494629,0.05382012195121951,0.2768387794494629,0.2801079752980538,0.37477684020996094,0.023052489629516344,0.5,0.08,0.0654359756097561,0.05382012195121951,3.0,0.5,0.2768387794494629,0.0654359756097561,3.0,0.08,0.2768387794494629,0.05382012195121951
0.5,0.25,0.0673719512195122,0.05498170731707317,0.5,0.25,0.0673719512195122,0.05498170731707317,5.0,0.5,0.37477684020996094,0.0673719512195122,5.0,0.25,0.37477684020996094,0.05498170731707317,0.37477684020996094,0.2639637236257045,0.4723336696624756,0.07318324427945413,0.5,0.25,0.0673719512195122,0.05498170731707317,5.0,0.5,0.37477684020996094,0.0673719512195122,5.0,0.25,0.37477684020996094,0.05498170731707317
0.1,0.25,0.07434146341463416,0.05653048780487805,0.1,0.25,0.07434146341463416,0.05653048780487805,8.0,0.1,0.4723336696624756,0.07434146341463416,8.0,0.25,0.4723336696624756,0.05653048780487805,0.4723336696624756,0.31362065221669827,0.5705916881561279,0.06733692827997768,0.1,0.25,0.07434146341463416,0.05653048780487805,8.0,0.1,0.4723336696624756,0.07434146341463416,8.0,0.25,0.4723336696624756,0.05653048780487805
0.1,0.08,0.08053658536585366,0.05885365853658537,0.1,0.08,0.08053658536585366,0.05885365853658537,10.0,0.1,0.5705916881561279,0.08053658536585366,10.0,0.08,0.5705916881561279,0.05885365853658537,0.5705916881561279,0.3136206522166983,0.6701629161834717,0.11698233977091957,0.1,0.08,0.08053658536585366,0.05885365853658537,10.0,0.1,0.5705916881561279,0.08053658536585366,10.0,0.08,0.5705916881561279,0.05885365853658537
,,0.09176524390243904,0.06195121951219513,,,0.09176524390243904,0.06195121951219513,,,0.6701629161834717,0.09176524390243904,,,0.6701629161834717,0.06195121951219513,0.6701629161834717,0.3421558850831803,0.7693767547607422,0.13084007369759498,,,0.09176524390243904,0.06195121951219513,,,0.6701629161834717,0.09176524390243904,,,0.6701629161834717,0.06195121951219513
,,0.10415548780487804,0.06582317073170732,,,0.10415548780487804,0.06582317073170732,,,0.7693767547607422,0.10415548780487804,,,0.7693767547607422,0.06582317073170732,0.7693767547607422,0.3421558850831802,0.8665158748626709,0.13250029676990213,,,0.10415548780487804,0.06582317073170732,,,0.7693767547607422,0.10415548780487804,,,0.7693767547607422,0.06582317073170732
,,0.11615853658536587,0.07046951219512196,,,0.11615853658536587,0.07046951219512196,,,0.8665158748626709,0.11615853658536587,,,0.8665158748626709,0.07046951219512196,0.8665158748626709,0.2889754099925664,0.9679028987884521,0.13410008107105775,,,0.11615853658536587,0.07046951219512196,,,0.8665158748626709,0.11615853658536587,,,0.8665158748626709,0.07046951219512196
,,0.12893597560975611,0.0751158536585366,,,0.12893597560975611,0.0751158536585366,,,0.9679028987884521,0.12893597560975611,,,0.9679028987884521,0.0751158536585366,0.9679028987884521,0.22964244228513467,1.0671448707580566,0.13705411254857355,,,0.12893597560975611,0.0751158536585366,,,0.9679028987884521,0.12893597560975611,,,0.9679028987884521,0.0751158536585366
,,0.1424878048780488,0.07627743902439024,,,0.1424878048780488,0.07627743902439024,,,1.0671448707580566,0.1424878048780488,,,1.0671448707580566,0.07627743902439024,1.0671448707580566,0.2449786631268641,1.165954828262329,0.13602623831131377,,,0.1424878048780488,0.07627743902439024,,,1.0671448707580566,0.1424878048780488,,,1.0671448707580566,0.07627743902439024
,,0.15565243902439024,0.0789878048780488,,,0.15565243902439024,0.0789878048780488,,,1.165954828262329,0.15565243902439024,,,1.165954828262329,0.0789878048780488,1.165954828262329,0.23255694180490902,1.2645907402038574,0.14401818817745626,,,0.15565243902439024,0.0789878048780488,,,1.165954828262329,0.15565243902439024,,,1.165954828262329,0.0789878048780488
,,0.16920426829268292,0.0832469512195122,,,0.16920426829268292,0.0832469512195122,,,1.2645907402038574,0.16920426829268292,,,1.2645907402038574,0.0832469512195122,1.2645907402038574,0.16725393746226125,1.363860845565796,0.1451564308576381,,,0.16920426829268292,0.0832469512195122,,,1.2645907402038574,0.16920426829268292,,,1.2645907402038574,0.0832469512195122
,,0.18353048780487807,0.08479573170731708,,,0.18353048780487807,0.08479573170731708,,,1.363860845565796,0.18353048780487807,,,1.363860845565796,0.08479573170731708,1.363860845565796,0.14010172439663032,1.4602949619293213,0.15257478565657737,,,0.18353048780487807,0.08479573170731708,,,1.363860845565796,0.18353048780487807,,,1.363860845565796,0.08479573170731708
,,0.1982439024390244,0.08479573170731708,,,0.1982439024390244,0.08479573170731708,,,1.4602949619293213,0.1982439024390244,,,1.4602949619293213,0.08479573170731708,1.4602949619293213,0.11487660541689924,1.5612049102783203,0.14448874163816108,,,0.1982439024390244,0.08479573170731708,,,1.4602949619293213,0.1982439024390244,,,1.4602949619293213,0.08479573170731708
