desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.08,0.09447560975609756,0.06621036585365854,0.1,0.08,0.09447560975609756,0.06621036585365854,0.0,0.1,0.1458752155303955,0.09447560975609756,0.0,0.08,0.1458752155303955,0.06621036585365854,0.1458752155303955,0.0674650245219048,0.3576931953430176,0.007311846185932649,0.1,0.08,0.09447560975609756,0.06621036585365854,0.0,0.1,0.1458752155303955,0.09447560975609756,0.0,0.08,0.1458752155303955,0.06621036585365854
0.5,0.08,0.09447560975609756,0.06466158536585366,0.5,0.08,0.09447560975609756,0.06466158536585366,3.0,0.5,0.3576931953430176,0.09447560975609756,3.0,0.08,0.3576931953430176,0.06466158536585366,0.3576931953430176,0.0943139513271806,0.5550112724304199,0.028972852106515106,0.5,0.08,0.09447560975609756,0.06466158536585366,3.0,0.5,0.3576931953430176,0.09447560975609756,3.0,0.08,0.3576931953430176,0.06466158536585366
0.5,0.25,0.09950914634146342,0.0673719512195122,0.5,0.25,0.09950914634146342,0.0673719512195122,5.0,0.5,0.5550112724304199,0.09950914634146342,5.0,0.25,0.5550112724304199,0.0673719512195122,0.5550112724304199,0.13255153229667416,0.7192592620849609,0.07906896897736049,0.5,0.25,0.09950914634146342,0.0673719512195122,5.0,0.5,0.5550112724304199,0.09950914634146342,5.0,0.25,0.5550112724304199,0.0673719512195122
0.1,0.25,0.11228658536585368,0.06969512195121952,0.1,0.25,0.11228658536585368,0.06969512195121952,8.0,0.1,0.7192592620849609,0.11228658536585368,8.0,0.25,0.7192592620849609,0.06969512195121952,0.7192592620849609,0.186979269918911,0.8851091861724854,0.1245904035895831,0.1,0.25,0.11228658536585368,0.06969512195121952,8.0,0.1,0.7192592620849609,0.11228658536585368,8.0,0.25,0.7192592620849609,0.06969512195121952
0.1,0.08,0.13242073170731708,0.07434146341463416,0.1,0.08,0.13242073170731708,0.07434146341463416,10.0,0.1,0.8851091861724854,0.13242073170731708,10.0,0.08,0.8851091861724854,0.07434146341463416,0.8851091861724854,0.18697926991891103,1.0500612258911133,0.14473655897280674,0.1,0.08,0.13242073170731708,0.07434146341463416,10.0,0.1,0.8851091861724854,0.13242073170731708,10.0,0.08,0.8851091861724854,0.07434146341463416
,,0.15603963414634148,0.07782621951219512,,,0.15603963414634148,0.07782621951219512,,,1.0500612258911133,0.15603963414634148,,,1.0500612258911133,0.07782621951219512,1.0500612258911133,0.1716280683808799,1.180220365524292,0.15168473669704058,,,0.15603963414634148,0.07782621951219512,,,1.0500612258911133,0.15603963414634148,,,1.0500612258911133,0.07782621951219512
,,0.17539939024390244,0.08169817073170732,,,0.17539939024390244,0.08169817073170732,,,1.180220365524292,0.17539939024390244,,,1.180220365524292,0.08169817073170732,1.180220365524292,0.17162806838088013,1.3130171298980713,0.14239232308825886,,,0.17539939024390244,0.08169817073170732,,,1.180220365524292,0.17539939024390244,,,1.180220365524292,0.08169817073170732
,,0.193984756097561,0.0851829268292683,,,0.193984756097561,0.0851829268292683,,,1.3130171298980713,0.193984756097561,,,1.3130171298980713,0.0851829268292683,1.3130171298980713,0.12914729012802018,1.4439623355865479,0.13309446522454457,,,0.193984756097561,0.0851829268292683,,,1.3130171298980713,0.193984756097561,,,1.3130171298980713,0.0851829268292683
,,0.21140853658536585,0.08557012195121952,,,0.21140853658536585,0.08557012195121952,,,1.4439623355865479,0.21140853658536585,,,1.4439623355865479,0.08557012195121952,1.4439623355865479,0.11787210319721639,1.5775353908538818,0.13201260267243095,,,0.21140853658536585,0.08557012195121952,,,1.4439623355865479,0.21140853658536585,,,1.4439623355865479,0.08557012195121952
,,0.22883231707317075,0.08828048780487806,,,0.22883231707317075,0.08828048780487806,,,1.5775353908538818,0.22883231707317075,,,1.5775353908538818,0.08828048780487806,1.5775353908538818,0.07776493960273241,1.7083513736724854,0.13939584849623718,,,0.22883231707317075,0.08828048780487806,,,1.5775353908538818,0.22883231707317075,,,1.5775353908538818,0.08828048780487806
