Theta vs. Time_ind,Theta vs. Time_dep,Robot Velocity_ind,Robot Velocity_dep
0.05266380310058594,-3.0612907719394298,0.19942569732666016,1.4664752078025605
0.19942569732666016,-2.483566572466739,0.265913724899292,0.03494118891058208
0.265913724899292,-2.5033705304490503,0.3320808410644531,0.08213358577628181
0.3320808410644531,-2.530571093584009,0.398939847946167,0.1164020525641027
0.398939847946167,-2.563937752195645,0.4643828868865967,0.1125694915010992
0.4643828868865967,-2.6000681813932287,0.5312447547912598,0.09064302991529283
0.5312447547912598,-2.6414955568629055,0.5963866710662842,0.04642311354435248
0.5963866710662842,-2.6653934025194195,0.6635878086090088,0.07836806376971664
0.6635878086090088,-2.707022719226414,0.7296969890594482,2.7533678739715337
0.7296969890594482,-3.044403119192988,0.7955567836761475,0.023516327325627206
0.7955567836761475,0.09770118388605559,0.861196756362915,0.03588081900884074
0.861196756362915,0.09715642717996695,0.9262237548828125,0.02455051627579424
0.9262237548828125,0.09900411245076098,0.9938440322875977,0.025607543963668523
0.9938440322875977,0.09686192369459891,1.0597169399261475,0.01763373452751414
1.0597169399261475,0.09993696480025858,1.1255381107330322,0.018602198491194703
1.1255381107330322,0.09899507048337379,1.1922030448913574,0.01836675457242084
1.1922030448913574,0.09804527729383926,1.2572517395019531,0.021461643068502758
1.2572517395019531,0.10116240477505402,1.3235299587249756,0.01168393256458253
1.3235299587249756,0.1014388031477233,1.389678716659546,0.016555914573324372
1.389678716659546,-3.0426068745243082,1.4555609226226807,0.011754163853222097
1.4555609226226807,-3.0423348474189824,1.5208477973937988,0.021383346510289097
1.5208477973937988,-3.040688247230893,1.5870368480682373,0.016545836121489445
1.5870368480682373,0.098429154434292,1.6510868072509766,0.3059255920308869
1.6510868072509766,0.0386474136140019,1.718493938446045,4.07250502132337
1.718493938446045,-0.8097835725701682,1.7851228713989258,0.033884921008910086
1.7851228713989258,-0.8318762947484504,1.851064682006836,0.02625935215480316
