Theta vs. Time_ind,Theta vs. Time_dep,Robot Velocity_ind,Robot Velocity_dep
0.15180301666259766,0.15264932839526518,0.23368310928344727,0.0047288065945912975
0.23368310928344727,0.16514867741462688,0.29970383644104004,0.0
0.29970383644104004,0.16941304388961836,0.3637089729309082,0.013526955190171362
0.3637089729309082,0.16725393746226114,0.43111395835876465,0.04181920696971648
0.43111395835876465,0.24497866312686412,0.4963510036468506,0.10517206920158867
0.4963510036468506,0.36625556043077695,0.563342809677124,0.15775616041059884
0.563342809677124,0.5491529026790108,0.6287519931793213,0.17758750433180961
0.6287519931793213,0.7318778949381332,0.6945607662200928,0.09152795656131707
0.6945607662200928,0.8029402234548507,0.7610290050506592,0.16558515004989416
0.7610290050506592,0.9621070194674851,0.8275249004364014,0.1583984395366135
0.8275249004364014,1.085174233497428,0.893690824508667,0.14141709724112214
0.893690824508667,1.1948353729235912,0.9585680961608887,0.13635546569921822
0.9585680961608887,1.2874883624194424,1.0253379344940186,0.1069274010419452
1.0253379344940186,1.3639223778151537,1.0914649963378906,0.08860707326698322
1.0914649963378906,1.4374460726233442,1.1566150188446045,0.0840485654002177
1.1566150188446045,1.5098961185169089,1.2230191230773926,0.05859973358082123
1.2230191230773926,1.5220544754849652,1.289712905883789,0.03894491705857538
1.289712905883789,1.48563693417519,1.3548698425292969,0.02971250199021687
1.3548698425292969,1.4358195769409734,1.421388864517212,0.041974515682395255
1.421388864517212,1.3876855095324125,1.4868807792663574,0.04617502156281938
1.4868807792663574,1.3228414819792058,1.5532450675964355,0.050189318150603124
1.5532450675964355,1.2606282660069106,1.620393991470337,0.048927955459993164
1.620393991470337,1.18350272358882,1.6844849586486816,0.06041336852879428
1.6844849586486816,1.1071487177940904,1.7501959800720215,0.06263699019079734
1.7501959800720215,1.02624461863886,1.8169469833374023,0.06166110474710581
1.8169469833374023,0.9321613596409118,1.8835318088531494,0.06289955053533172
1.8835318088531494,0.854254652698493,1.9502108097076416,0.05719086442174457
1.9502108097076416,0.759317122106696,2.0157179832458496,0.06608395435762925
2.0157179832458496,0.6652894278305354,2.081434965133667,0.04750167738049025
2.081434965133667,0.5676664243718796,2.148297071456909,0.059056335223794554
2.148297071456909,0.4581531587975896,2.2140860557556152,0.053294650924491566
2.2140860557556152,0.36452600240693445,2.2786660194396973,0.04196914490254798
2.2786660194396973,0.3064845648498622,2.3461530208587646,0.05289555863223827
2.3461530208587646,0.20938539295349526,2.412092924118042,0.04274836475441215
2.412092924118042,0.1591367257986933,2.4778099060058594,0.03583877275039269
2.4778099060058594,0.09608871551736656,2.544036865234375,0.041340913060699855
2.544036865234375,0.03656905591354141,2.60958194732666,0.061674127530027836
2.60958194732666,0.0,2.6764168739318848,0.08766861447068945
2.6764168739318848,0.0,2.7423980236053467,0.10627886813820141
2.7423980236053467,0.0,2.843596935272217,0.06515579290432136
2.843596935272217,0.011904199558309838,2.907137870788574,0.09825687477487678
2.907137870788574,0.035699112679324,2.972687005996704,0.09451111645560129
2.972687005996704,0.035699112679324,3.037342071533203,0.08405439645022916
3.037342071533203,0.04758310327698344,3.1039159297943115,0.08743400452656942
3.1039159297943115,0.058755822715722744,3.1695518493652344,0.08868343831555883
3.1695518493652344,0.07130746478529036,3.236264944076538,0.0756734005889083
3.236264944076538,0.08216752236170008,3.302264928817749,0.07626572347103684
3.302264928817749,0.0831412318884413,3.3678789138793945,0.08282597842540147
3.3678789138793945,0.09495170634275645,3.4346909523010254,0.057952897576293676
3.4346909523010254,0.11848995915813781,3.5004560947418213,0.07065051927162537
3.5004560947418213,0.11848995915813781,3.566815137863159,0.0702609088696068
3.566815137863159,0.13021144296439646,3.632579803466797,0.07653861749564568
3.632579803466797,0.12869650127801424,3.6990489959716797,0.06990218006745484
3.6990489959716797,0.12869650127801424,3.7657580375671387,0.06965085020395383
3.7657580375671387,0.15176515532770327,3.8306241035461426,0.07759891877819669
3.8306241035461426,0.1535437825395562,3.8949239253997803,0.0662388513479598
3.8949239253997803,0.1517651553277032,3.9634649753570557,0.06802415026219882
3.9634649753570557,0.16324028278483743,4.0296149253845215,0.07048299627568598
4.0296149253845215,0.1517651553277032,4.0953309535980225,0.0707033213924517
4.0953309535980225,0.1517651553277032,4.16050386428833,0.07153964173209805
4.16050386428833,0.16324028278483757,4.22767186164856,0.0634103517873419
4.22767186164856,0.16137511042069158,4.293304920196533,0.0648933088856478
4.293304920196533,0.16324028278483743,4.359452962875366,0.06544370613072541
4.359452962875366,0.1613751104206912,4.425155878067017,0.06509163092033621
4.425155878067017,0.14832783412176478,4.490928888320923,0.06502226201196357
4.490928888320923,0.1613751104206912,4.556734085083008,0.07085225652131164
4.556734085083008,0.15002695678410755,4.6233909130096436,0.0649441805265751
4.6233909130096436,0.14832783412176492,4.688844919204712,0.05356740032729297
4.688844919204712,0.13552771398550084,4.755007028579712,0.06672555741305564
4.755007028579712,0.12576942076052733,4.820203065872192,0.07151426490088814
4.820203065872192,0.11444030527006349,4.8872458934783936,0.07530122044177105
4.8872458934783936,0.12435499454676113,4.9876697063446045,0.05012293839183116
4.9876697063446045,0.12576942076052744,5.051462888717651,0.07308691161005013
5.051462888717651,0.11444030527006359,5.116630792617798,0.07129800385376732
5.116630792617798,0.11444030527006359,5.183711051940918,0.080809641495359
5.183711051940918,0.1370661743101874,5.24881386756897,0.053856364260928914
5.24881386756897,0.12435499454676113,5.3150811195373535,0.04674346503892466
5.3150811195373535,0.12435499454676113,5.381508827209473,0.03497291737318773
5.381508827209473,0.1466664937971927,5.4475929737091064,0.008286050766368519
5.4475929737091064,0.1818757417274538,5.5123748779296875,0.01690523300715683
5.5123748779296875,0.2532657662307528,5.57976508140564,0.0349489370596662
5.57976508140564,0.4434483364197382,5.646166801452637,0.05946579338607007
5.646166801452637,0.7531512809621946,5.711821794509888,0.07689295978162808
5.711821794509888,1.081513309272413,5.777219772338867,0.09546677055422154
5.777219772338867,1.4190311714671937,5.843886852264404,0.08575248041133106
5.843886852264404,1.754739783332072,5.90970778465271,0.09983023446420891
5.90970778465271,2.075657698454023,5.97625994682312,0.10177202616957823
5.97625994682312,2.3889696345964206,6.041623830795288,0.09929907130976788
6.041623830795288,2.642245931909663,6.108457088470459,0.10572053772237869
6.108457088470459,2.849030887185946,6.173558950424194,0.08941094539952611
6.173558950424194,3.04883633340165,6.2399890422821045,0.08762322709117039
6.2399890422821045,-3.0613058383067773,6.305788993835449,0.08567857482730784
6.305788993835449,-2.9441970937399127,6.3726279735565186,0.08068650987902784
6.3726279735565186,-2.812542958749454,6.437433958053589,0.06679897080171546
