desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.08,0.0654359756097561,0.05110975609756098,0.05,0.08,0.0654359756097561,0.05110975609756098,0.0,0.05,0.11513376235961914,0.0654359756097561,0.0,0.08,0.11513376235961914,0.05110975609756098,0.11513376235961914,0.05058970876938469,0.27912187576293945,0.0,0.05,0.08,0.0654359756097561,0.05110975609756098,0.0,0.05,0.11513376235961914,0.0654359756097561,0.0,0.08,0.11513376235961914,0.05110975609756098
0.45,0.08,0.0654359756097561,0.05110975609756098,0.45,0.08,0.0654359756097561,0.05110975609756098,3.0,0.45,0.27912187576293945,0.0654359756097561,3.0,0.08,0.27912187576293945,0.05110975609756098,0.27912187576293945,0.07580383736113933,0.47571468353271484,0.016827658191819722,0.45,0.08,0.0654359756097561,0.05110975609756098,3.0,0.45,0.27912187576293945,0.0654359756097561,3.0,0.08,0.27912187576293945,0.05110975609756098
0.45,0.25,0.06233841463414634,0.04994817073170732,0.45,0.25,0.06233841463414634,0.04994817073170732,5.0,0.45,0.47571468353271484,0.06233841463414634,5.0,0.25,0.47571468353271484,0.04994817073170732,0.47571468353271484,0.24192056868440487,0.6028847694396973,0.06515948626877328,0.45,0.25,0.06233841463414634,0.04994817073170732,5.0,0.45,0.47571468353271484,0.06233841463414634,5.0,0.25,0.47571468353271484,0.04994817073170732
0.05,0.25,0.06892073170731708,0.05498170731707318,0.05,0.25,0.06892073170731708,0.05498170731707318,8.0,0.05,0.6028847694396973,0.06892073170731708,8.0,0.25,0.6028847694396973,0.05498170731707318,0.6028847694396973,0.4750107562650969,0.7015056610107422,0.10305535502963309,0.05,0.25,0.06892073170731708,0.05498170731707318,8.0,0.05,0.6028847694396973,0.06892073170731708,8.0,0.25,0.6028847694396973,0.05498170731707318
,,0.07666463414634148,0.0615640243902439,,,0.07666463414634148,0.0615640243902439,,,0.7015056610107422,0.07666463414634148,,,0.7015056610107422,0.0615640243902439,0.7015056610107422,0.6688121579361327,0.8005707263946533,0.10229505318560833,,,0.07666463414634148,0.0615640243902439,,,0.7015056610107422,0.07666463414634148,,,0.7015056610107422,0.0615640243902439
,,0.08363414634146342,0.06892073170731708,,,0.08363414634146342,0.06892073170731708,,,0.8005707263946533,0.08363414634146342,,,0.8005707263946533,0.06892073170731708,0.8005707263946533,0.7853981633974483,0.9007747173309326,0.11777489215541682,,,0.08363414634146342,0.06892073170731708,,,0.8005707263946533,0.08363414634146342,,,0.8005707263946533,0.06892073170731708
,,0.0913780487804878,0.07782621951219512,,,0.0913780487804878,0.07782621951219512,,,0.9007747173309326,0.0913780487804878,,,0.9007747173309326,0.07782621951219512,0.9007747173309326,0.848377825830393,0.9997737407684326,0.11076081706500425,,,0.0913780487804878,0.07782621951219512,,,0.9007747173309326,0.0913780487804878,,,0.9007747173309326,0.07782621951219512
,,0.09873475609756098,0.08595731707317074,,,0.09873475609756098,0.08595731707317074,,,0.9997737407684326,0.09873475609756098,,,0.9997737407684326,0.08595731707317074,0.9997737407684326,0.6866215713297855,1.099003791809082,0.11376171363105786,,,0.09873475609756098,0.08595731707317074,,,0.9997737407684326,0.09873475609756098,,,0.9997737407684326,0.08595731707317074
,,0.10841463414634148,0.09176524390243904,,,0.10841463414634148,0.09176524390243904,,,1.099003791809082,0.10841463414634148,,,1.099003791809082,0.09176524390243904,1.099003791809082,0.48624263308750504,1.1997816562652588,0.13231438746019553,,,0.10841463414634148,0.09176524390243904,,,1.099003791809082,0.10841463414634148,,,1.099003791809082,0.09176524390243904
,,0.12041768292682928,0.09757317073170732,,,0.12041768292682928,0.09757317073170732,,,1.1997816562652588,0.12041768292682928,,,1.1997816562652588,0.09757317073170732,1.1997816562652588,0.25412474955563413,1.2971527576446533,0.18109404559411424,,,0.12041768292682928,0.09757317073170732,,,1.1997816562652588,0.12041768292682928,,,1.1997816562652588,0.09757317073170732
,,0.13784146341463416,0.10028353658536586,,,0.13784146341463416,0.10028353658536586,,,1.2971527576446533,0.13784146341463416,,,1.2971527576446533,0.10028353658536586,1.2971527576446533,0.0640149778343441,1.3958067893981934,0.20544251364403696,,,0.13784146341463416,0.10028353658536586,,,1.2971527576446533,0.13784146341463416,,,1.2971527576446533,0.10028353658536586
,,0.15797560975609756,0.10260670731707318,,,0.15797560975609756,0.10260670731707318,,,1.3958067893981934,0.15797560975609756,,,1.3958067893981934,0.10260670731707318,1.3958067893981934,-0.03748243669166152,1.496250867843628,0.2007846165612724,,,0.15797560975609756,0.10260670731707318,,,1.3958067893981934,0.15797560975609756,,,1.3958067893981934,0.10260670731707318
,,0.178109756097561,0.10144512195121952,,,0.178109756097561,0.10144512195121952,,,1.496250867843628,0.178109756097561,,,1.496250867843628,0.10144512195121952,1.496250867843628,-0.04995839572194281,1.593672752380371,0.18747284002366463,,,0.178109756097561,0.10144512195121952,,,1.496250867843628,0.178109756097561,,,1.496250867843628,0.10144512195121952
,,0.1963079268292683,0.09989634146341464,,,0.1963079268292683,0.09989634146341464,,,1.593672752380371,0.1963079268292683,,,1.593672752380371,0.09989634146341464,1.593672752380371,-0.10092178466729394,1.6929426193237305,0.17201734501388213,,,0.1963079268292683,0.09989634146341464,,,1.593672752380371,0.1963079268292683,,,1.593672752380371,0.09989634146341464
,,0.21334451219512196,0.09873475609756098,,,0.21334451219512196,0.09873475609756098,,,1.6929426193237305,0.21334451219512196,,,1.6929426193237305,0.09873475609756098,1.6929426193237305,-0.16309529221024086,1.7905735969543457,0.15512720029440208,,,0.21334451219512196,0.09873475609756098,,,1.6929426193237305,0.21334451219512196,,,1.6929426193237305,0.09873475609756098
,,0.22844512195121952,0.09757317073170732,,,0.22844512195121952,0.09757317073170732,,,1.7905735969543457,0.22844512195121952,,,1.7905735969543457,0.09757317073170732,1.7905735969543457,-0.17759616728348807,1.891575574874878,0.14059217212688446,,,0.22844512195121952,0.09757317073170732,,,1.7905735969543457,0.22844512195121952,,,1.7905735969543457,0.09757317073170732
,,0.24238414634146344,0.0948628048780488,,,0.24238414634146344,0.0948628048780488,,,1.891575574874878,0.24238414634146344,,,1.891575574874878,0.0948628048780488,1.891575574874878,-0.21459288149122352,1.9905579090118408,0.14044253020039243,,,0.24238414634146344,0.0948628048780488,,,1.891575574874878,0.24238414634146344,,,1.891575574874878,0.0948628048780488
,,0.2559359756097561,0.09176524390243904,,,0.2559359756097561,0.09176524390243904,,,1.9905579090118408,0.2559359756097561,,,1.9905579090118408,0.09176524390243904,1.9905579090118408,-0.21729343092302109,2.0901639461517334,0.13743559338152123,,,0.2559359756097561,0.09176524390243904,,,1.9905579090118408,0.2559359756097561,,,1.9905579090118408,0.09176524390243904
