desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.10371340513229371,0.08,0.05691768292682927,0.07434146341463416,0.10371340513229371,0.08,0.05691768292682927,0.07434146341463416,0.07426810264587402,0.10371340513229371,0.07426810264587402,0.05691768292682927,0.07426810264587402,0.08,0.07426810264587402,0.07434146341463416,0.07426810264587402,0.0,0.07426810264587402,0.2674107971838735,0.37645888328552246,0.0012812936289176536,0.10371340513229371,0.08,0.05691768292682927,0.07434146341463416,0.07426810264587402,0.10371340513229371,0.07426810264587402,0.05691768292682927,0.07426810264587402,0.08,0.07426810264587402,0.07434146341463416,0.07426810264587402,0.0,0.07426810264587402,0.2674107971838735
0.11882294416427612,0.08,0.05691768292682927,0.07395426829268292,0.11882294416427612,0.08,0.05691768292682927,0.07395426829268292,0.37645888328552246,0.11882294416427612,0.37645888328552246,0.05691768292682927,0.37645888328552246,0.08,0.37645888328552246,0.07395426829268292,0.37645888328552246,0.0,0.37645888328552246,0.2875758307804471,0.5849239826202393,0.03878285396286018,0.11882294416427612,0.08,0.05691768292682927,0.07395426829268292,0.37645888328552246,0.11882294416427612,0.37645888328552246,0.05691768292682927,0.37645888328552246,0.08,0.37645888328552246,0.07395426829268292,0.37645888328552246,0.0,0.37645888328552246,0.2875758307804471
0.12924619913101196,0.08,0.06466158536585366,0.07627743902439024,0.12924619913101196,0.08,0.06466158536585366,0.07627743902439024,0.5849239826202393,0.12924619913101196,0.5849239826202393,0.06466158536585366,0.5849239826202393,0.08,0.5849239826202393,0.07627743902439024,0.5849239826202393,0.0,0.5849239826202393,0.22879884538722559,0.7734830379486084,0.05958521754198891,0.12924619913101196,0.08,0.06466158536585366,0.07627743902439024,0.5849239826202393,0.12924619913101196,0.5849239826202393,0.06466158536585366,0.5849239826202393,0.08,0.5849239826202393,0.07627743902439024,0.5849239826202393,0.0,0.5849239826202393,0.22879884538722559
0.13867415189743043,0.08,0.07589024390243904,0.07589024390243904,0.13867415189743043,0.08,0.07589024390243904,0.07589024390243904,0.7734830379486084,0.13867415189743043,0.7734830379486084,0.07589024390243904,0.7734830379486084,0.08,0.7734830379486084,0.07589024390243904,0.7734830379486084,0.0,0.7734830379486084,0.186979269918911,0.9659249782562256,0.07468867568568482,0.13867415189743043,0.08,0.07589024390243904,0.07589024390243904,0.7734830379486084,0.13867415189743043,0.7734830379486084,0.07589024390243904,0.7734830379486084,0.08,0.7734830379486084,0.07589024390243904,0.7734830379486084,0.0,0.7734830379486084,0.186979269918911
0.14829624891281126,0.08,0.09021646341463416,0.07472865853658536,0.14829624891281126,0.08,0.09021646341463416,0.07472865853658536,0.9659249782562256,0.14829624891281126,0.9659249782562256,0.09021646341463416,0.9659249782562256,0.08,0.9659249782562256,0.07472865853658536,0.9659249782562256,0.0,0.9659249782562256,0.14562838057082253,1.1779859066009521,0.06218680057828085,0.14829624891281126,0.08,0.09021646341463416,0.07472865853658536,0.9659249782562256,0.14829624891281126,0.9659249782562256,0.09021646341463416,0.9659249782562256,0.08,0.9659249782562256,0.07472865853658536,0.9659249782562256,0.0,0.9659249782562256,0.14562838057082253
0.1588992953300476,0.08,0.10338109756097562,0.07395426829268292,0.1588992953300476,0.08,0.10338109756097562,0.07395426829268292,1.1779859066009521,0.1588992953300476,1.1779859066009521,0.10338109756097562,1.1779859066009521,0.08,1.1779859066009521,0.07395426829268292,1.1779859066009521,0.0,1.1779859066009521,0.11942892601833834,1.3709208965301514,0.06050633145614159,0.1588992953300476,0.08,0.10338109756097562,0.07395426829268292,1.1779859066009521,0.1588992953300476,1.1779859066009521,0.10338109756097562,1.1779859066009521,0.08,1.1779859066009521,0.07395426829268292,1.1779859066009521,0.0,1.1779859066009521,0.11942892601833834
0.16854604482650756,0.08,0.1149969512195122,0.07279268292682928,0.16854604482650756,0.08,0.1149969512195122,0.07279268292682928,1.3709208965301514,0.16854604482650756,1.3709208965301514,0.1149969512195122,1.3709208965301514,0.08,1.3709208965301514,0.07279268292682928,1.3709208965301514,0.0,1.3709208965301514,0.07982998571223714,1.5594780445098877,0.061603889234604296,0.16854604482650756,0.08,0.1149969512195122,0.07279268292682928,1.3709208965301514,0.16854604482650756,1.3709208965301514,0.1149969512195122,1.3709208965301514,0.08,1.3709208965301514,0.07279268292682928,1.3709208965301514,0.0,1.3709208965301514,0.07982998571223714
0.17797390222549436,0.08,0.12661280487804877,0.07279268292682928,0.17797390222549436,0.08,0.12661280487804877,0.07279268292682928,1.5594780445098877,0.17797390222549436,1.5594780445098877,0.12661280487804877,1.5594780445098877,0.08,1.5594780445098877,0.07279268292682928,1.5594780445098877,0.0,1.5594780445098877,0.07982998571223715,1.7602810859680176,0.05294747617756157,0.17797390222549436,0.08,0.12661280487804877,0.07279268292682928,1.5594780445098877,0.17797390222549436,1.5594780445098877,0.12661280487804877,1.5594780445098877,0.08,1.5594780445098877,0.07279268292682928,1.5594780445098877,0.0,1.5594780445098877,0.07982998571223715
0.18801405429840087,0.08,0.13706707317073172,0.07085670731707318,0.18801405429840087,0.08,0.13706707317073172,0.07085670731707318,1.7602810859680176,0.18801405429840087,1.7602810859680176,0.13706707317073172,1.7602810859680176,0.08,1.7602810859680176,0.07085670731707318,1.7602810859680176,0.0,1.7602810859680176,0.09184612626473757,1.9563779830932617,0.0553215046688577,0.18801405429840087,0.08,0.13706707317073172,0.07085670731707318,1.7602810859680176,0.18801405429840087,1.7602810859680176,0.13706707317073172,1.7602810859680176,0.08,1.7602810859680176,0.07085670731707318,1.7602810859680176,0.0,1.7602810859680176,0.09184612626473757
0.1978188991546631,0.08,0.14790853658536587,0.0712439024390244,0.1978188991546631,0.08,0.14790853658536587,0.0712439024390244,1.9563779830932617,0.1978188991546631,1.9563779830932617,0.14790853658536587,1.9563779830932617,0.08,1.9563779830932617,0.0712439024390244,1.9563779830932617,0.0,1.9563779830932617,0.07878396098914386,2.15313720703125,0.05513528256892143,0.1978188991546631,0.08,0.14790853658536587,0.0712439024390244,1.9563779830932617,0.1978188991546631,1.9563779830932617,0.14790853658536587,1.9563779830932617,0.08,1.9563779830932617,0.0712439024390244,1.9563779830932617,0.0,1.9563779830932617,0.07878396098914386
