Theta vs. Time_ind,Theta vs. Time_dep,Robot Velocity_ind,Robot Velocity_dep
0.15389394760131836,-2.323239392578047,0.37855100631713867,1.4452400079917251
0.37855100631713867,-0.8931204943854172,0.5103471279144287,0.23432794252357747
0.5103471279144287,-0.7814351722551963,0.6423819065093994,0.25707714705828955
0.6423819065093994,-0.9234718094514025,0.7737281322479248,0.16531893710272147
0.7737281322479248,-1.0116632036728557,0.9076590538024902,1.861828181151523
0.9076590538024902,-0.5120428398740128,1.039010763168335,1.736361354573118
1.039010763168335,-0.9623362195551516,1.1716728210449219,1.7192107197081608
1.1716728210449219,-0.5120428398740128,1.3038370609283447,0.9728603634415911
1.3038370609283447,-0.7054654766482915,1.4357810020446777,0.7601371818866538
1.4357810020446777,-0.9691426941365711,1.5677969455718994,2.349303119322408
1.5677969455718994,-2.2475702456620033,1.7002649307250977,6.885236678057272
1.7002649307250977,0.0,1.8318748474121094,0.0
1.8318748474121094,0.0,1.9632830619812012,0.0
1.9632830619812012,0.0,2.0960640907287598,0.0
2.0960640907287598,0.0,2.2283411026000977,0.0
2.2283411026000977,0.0,2.3603739738464355,0.0
2.3603739738464355,0.0,2.491734027862549,5.681582892311917
2.491734027862549,-1.578231134040095,2.622351884841919,1.5740648262109929
2.622351884841919,-2.352470112626859,2.7549641132354736,0.06740776206639512
2.7549641132354736,-2.330510320211763,2.8868160247802734,7.148608647232735
2.8868160247802734,0.0,3.0166428089141846,7.368544286138438
3.0166428089141846,-2.394890933335913,3.1517720222473145,0.025947024084515664
3.1517720222473145,-2.4046816706120353,3.2833809852600098,0.3582133449149871
3.2833809852600098,-2.2500376886797087,3.4156408309936523,0.32496939932870095
3.4156408309936523,-2.3787895142790436,3.5477209091186523,0.01465758982913316
3.5477209091186523,-2.376097075155906,3.679654836654663,7.217113161990075
3.679654836654663,0.0,3.8117241859436035,0.0
3.8117241859436035,0.0,3.944127082824707,0.0
3.944127082824707,0.0,4.076029062271118,4.332883198425341
4.076029062271118,-0.8749661493032885,4.2068259716033936,4.36949063628503
4.2068259716033936,0.0,4.340280771255493,4.729783071192173
4.340280771255493,-1.0263952242875845,4.472344875335693,4.779589855700077
4.472344875335693,0.0,4.604320049285889,0.0
4.604320049285889,0.0,4.772372007369995,5.64120207814495
4.772372007369995,-2.3439885236296827,4.900049924850464,7.42505104945348
4.900049924850464,0.0,5.0315258502960205,6.9489466901397865
5.0315258502960205,-2.2520642976429155,5.164413928985596,0.2272867643814899
5.164413928985596,-2.3343556076013465,5.2967469692230225,7.131554997826973
5.2967469692230225,0.0,5.428706884384155,5.683714152020127
5.428706884384155,-1.5971060440478186,5.560838937759399,5.676309556551763
5.560838937759399,0.0,5.693028926849365,0.0
5.693028926849365,0.0,5.8251190185546875,0.0
5.8251190185546875,0.0,5.956597089767456,0.0
5.956597089767456,0.0,6.088770866394043,6.891791509843114
6.088770866394043,-2.2441782664575833,6.221210956573486,2.2153520930956074
6.221210956573486,-0.9389268271791626,6.353132724761963,0.31492538279250165
6.353132724761963,-0.7429832984859361,6.484339952468872,0.5252898070481304
6.484339952468872,-0.9408895466660437,6.61642599105835,0.18195854958800758
6.61642599105835,-1.0183027700394334,6.749462127685547,0.08774900373765675
6.749462127685547,-1.0549135091432615,6.918000936508179,0.04797038474598294
6.918000936508179,-1.032863696224901,7.045643091201782,4.872317573541901
7.045643091201782,0.0,7.176867961883545,0.0
7.176867961883545,0.0,7.309660911560059,0.0
7.309660911560059,0.0,7.441725015640259,0.0
7.441725015640259,0.0,7.573332071304321,0.0
7.573332071304321,0.0,7.70516300201416,0.0
7.70516300201416,0.0,7.836972951889038,0.0
7.836972951889038,0.0,7.970369815826416,6.854494456478677
7.970369815826416,-2.2552085824087555,8.102057933807373,6.943436343304875
8.102057933807373,0.0,8.234527111053467,6.9105366478738866
8.234527111053467,-2.2622099015364627,8.365896940231323,6.9683664034720145
8.365896940231323,0.0,8.4981689453125,4.632586089067829
8.4981689453125,-1.0028608372388579,8.630919933319092,4.615871112625857
8.630919933319092,0.0,8.762717008590698,2.8502688519369794
8.762717008590698,-0.5120428398740128,8.895640850067139,2.826107748997273
8.895640850067139,0.0,9.025691032409668,0.0
9.025691032409668,0.0,9.158323049545288,6.911775914342329
9.158323049545288,-2.3229092584140787,9.289698123931885,4.150548798625979
9.289698123931885,-0.5120428398740128,9.42157506942749,4.362945691964676
9.42157506942749,-2.344937930009296,9.553467988967896,0.3904561897572004
9.553467988967896,-2.2029002086456155,9.68543791770935,6.796838268440396
9.68543791770935,0.0,9.822755813598633,0.0
9.822755813598633,0.0,9.949130058288574,0.0
9.949130058288574,0.0,,
