Theta vs. Time_ind,Theta vs. Time_dep,Robot Velocity_ind,Robot Velocity_dep
0.18648314476013184,-2.3136669555725606,0.4401731491088867,0.8455400115066578
0.4401731491088867,-1.4554568655906388,0.6412692070007324,3.5883829224375527
0.6412692070007324,0.0,0.8072059154510498,0.0
0.8072059154510498,0.0,0.9659469127655029,0.0
0.9659469127655029,0.0,1.1343131065368652,4.320442131922808
1.1343131065368652,-1.4876550949064553,1.2973902225494385,4.460566969464859
1.2973902225494385,0.0,1.4661810398101807,5.545526421227243
1.4661810398101807,-2.3136669555725606,1.6291999816894531,5.741872238829689
1.6291999816894531,0.0,1.7965500354766846,3.549107363741169
1.7965500354766846,-0.9423316786604735,1.9641249179840088,3.544345664051319
1.9641249179840088,0.0,2.124635934829712,4.504680124914033
2.124635934829712,-1.4663093276042671,2.292715072631836,4.301847313530444
2.292715072631836,0.0,2.454625129699707,4.484294567061141
2.454625129699707,-1.480645863900568,2.6217689514160156,4.343878115305599
2.6217689514160156,0.0,2.78800106048584,0.0
2.78800106048584,0.0,2.952597141265869,0.0
2.952597141265869,0.0,3.1131510734558105,5.351083303129085
3.1131510734558105,-2.0729983294891756,3.284396171569824,0.7779650159983167
3.284396171569824,-1.4808144055919734,3.447269916534424,4.457938839215643
3.447269916534424,0.0,3.6095502376556396,0.0
3.6095502376556396,0.0,3.7766730785369873,2.2477902867254334
3.7766730785369873,-0.5120428398740128,3.940077066421509,2.2989469430117726
3.940077066421509,0.0,4.105039119720459,0.0
4.105039119720459,0.0,4.274801969528198,0.0
4.274801969528198,0.0,4.4342029094696045,4.548161215046408
4.4342029094696045,-1.4755795091115858,4.599771022796631,1.276901726120819
4.599771022796631,-2.314592176847711,4.764724969863892,5.674374508313246
4.764724969863892,0.0,4.930829048156738,0.0
4.930829048156738,0.0,5.0938050746917725,5.778955361859875
5.0938050746917725,-2.328556153230359,5.261598110198975,5.613052887161261
5.261598110198975,0.0,5.424474000930786,4.435454436402632
5.424474000930786,-1.4636021188706785,5.589433193206787,4.379438224459262
5.589433193206787,0.0,5.754387140274048,4.397571065982793
5.754387140274048,-1.4776090650260172,5.919949054718018,4.381422546839027
5.919949054718018,0.0,6.087479114532471,3.5672274518709672
6.087479114532471,-0.9054674698972734,6.252974271774292,2.10477038202434
6.252974271774292,-2.3448097828400924,6.416635036468506,5.779917123437409
6.416635036468506,0.0,6.581876039505005,5.6643759731141525
6.581876039505005,-2.3155192626662613,6.747338056564331,5.65680984680388
6.747338056564331,0.0,6.912039041519165,2.2808430594757523
6.912039041519165,-0.5120428398740128,7.074637174606323,2.3103407849196413
7.074637174606323,0.0,7.24540114402771,2.199861596658373
7.24540114402771,-0.5120428398740128,7.404126167297363,2.3667162913869007
7.404126167297363,0.0,7.572611093521118,0.0
7.572611093521118,0.0,7.736402988433838,4.434215574968276
7.736402988433838,-1.4819768256709325,7.900061130523682,0.040289442654735504
7.900061130523682,-1.455775950262605,8.063560962677002,4.40946644523404
8.063560962677002,0.0,8.235223054885864,0.0
8.235223054885864,0.0,8.394511938095093,4.514040424432775
8.394511938095093,-1.4400229351491503,8.562754154205322,4.273817087015234
8.562754154205322,0.0,8.724433898925781,0.0
8.724433898925781,0.0,8.89011526107788,5.647128754300841
8.89011526107788,-2.313584637495697,9.055681228637695,1.2628544830133412
9.055681228637695,-1.4856593959901006,9.221072912216187,4.395992391464588
9.221072912216187,0.0,9.384485960006714,2.2988194853607604
9.384485960006714,-0.5120428398740128,9.549391269683838,2.2780169975034177
9.549391269683838,0.0,9.71598505973816,4.343418636823633
9.71598505973816,-1.4691074750318196,9.881617069244385,4.368639701094886
9.881617069244385,0.0,,
