Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.15,0.125,0.0336859756097561,0.13745426829268292,1.0,0.15,0.14371299743652344,0.0336859756097561,1.0,0.125,0.14371299743652344,0.13745426829268292,0.14371299743652344,-0.24156570709532613,0.23878073692321777,0.005759857084061288,0.15,0.125,0.0336859756097561,0.13745426829268292,1.0,0.15,0.14371299743652344,0.0336859756097561,1.0,0.125,0.14371299743652344,0.13745426829268292
0.16,0.125,0.03407317073170732,0.13784146341463416,1.5,0.16,0.23878073692321777,0.03407317073170732,1.5,0.125,0.23878073692321777,0.13784146341463416,0.23878073692321777,-0.23109066719589724,0.3046269416809082,0.01663198645277019,0.16,0.125,0.03407317073170732,0.13784146341463416,1.5,0.16,0.23878073692321777,0.03407317073170732,1.5,0.125,0.23878073692321777,0.13784146341463416
0.17,0.125,0.03484756097560976,0.13706707317073172,2.0,0.17,0.3046269416809082,0.03484756097560976,2.0,0.125,0.3046269416809082,0.13706707317073172,0.3046269416809082,-0.23109066719589724,0.3668489456176758,0.10033964432347695,0.17,0.125,0.03484756097560976,0.13706707317073172,2.0,0.17,0.3046269416809082,0.03484756097560976,2.0,0.125,0.3046269416809082,0.13706707317073172
0.18,0.125,0.04104268292682927,0.13629268292682928,2.5,0.18,0.3668489456176758,0.04104268292682927,2.5,0.125,0.3668489456176758,0.13629268292682928,0.3668489456176758,-0.23109066719589724,0.4370291233062744,0.18072376880352,0.18,0.125,0.04104268292682927,0.13629268292682928,2.5,0.18,0.3668489456176758,0.04104268292682927,2.5,0.125,0.3668489456176758,0.13629268292682928
0.19,0.125,0.05343292682926829,0.13358231707317075,3.0,0.19,0.4370291233062744,0.05343292682926829,3.0,0.125,0.4370291233062744,0.13358231707317075,0.4370291233062744,-0.24497866312686434,0.5022430419921875,0.2666505775804151,0.19,0.125,0.05343292682926829,0.13358231707317075,3.0,0.19,0.4370291233062744,0.05343292682926829,3.0,0.125,0.4370291233062744,0.13358231707317075
0.2,0.125,0.07046951219512196,0.13009756097560976,3.5,0.2,0.5022430419921875,0.07046951219512196,3.5,0.125,0.5022430419921875,0.13009756097560976,0.5022430419921875,-0.2310906671958973,0.5666520595550537,0.146266225993609,0.2,0.125,0.07046951219512196,0.13009756097560976,3.5,0.2,0.5022430419921875,0.07046951219512196,3.5,0.125,0.5022430419921875,0.13009756097560976
0.21,0.125,0.07976219512195123,0.12854878048780488,4.0,0.21,0.5666520595550537,0.07976219512195123,4.0,0.125,0.5666520595550537,0.12854878048780488,0.5666520595550537,-0.19739555984988066,0.6336469650268555,0.30406829678770797,0.21,0.125,0.07976219512195123,0.12854878048780488,4.0,0.21,0.5666520595550537,0.07976219512195123,4.0,0.125,0.5666520595550537,0.12854878048780488
0.22,0.125,0.09989634146341464,0.12545121951219512,4.5,0.22,0.6336469650268555,0.09989634146341464,4.5,0.125,0.6336469650268555,0.12545121951219512,0.6336469650268555,-0.16977827396833836,0.699603796005249,0.2956274252135501,0.22,0.125,0.09989634146341464,0.12545121951219512,4.5,0.22,0.6336469650268555,0.09989634146341464,4.5,0.125,0.6336469650268555,0.12545121951219512
0.23,0.125,0.11925609756097562,0.1231280487804878,5.0,0.23,0.699603796005249,0.11925609756097562,5.0,0.125,0.699603796005249,0.1231280487804878,0.699603796005249,-0.14189705460416374,0.7661197185516357,0.2931425645309194,0.23,0.125,0.11925609756097562,0.1231280487804878,5.0,0.23,0.699603796005249,0.11925609756097562,5.0,0.125,0.699603796005249,0.1231280487804878
0.24,0.125,0.1386158536585366,0.1208048780487805,5.5,0.24,0.7661197185516357,0.1386158536585366,5.5,0.125,0.7661197185516357,0.1208048780487805,0.7661197185516357,-0.08314123188844129,0.8337588310241699,0.2750108821303408,0.24,0.125,0.1386158536585366,0.1208048780487805,5.5,0.24,0.7661197185516357,0.1386158536585366,5.5,0.125,0.7661197185516357,0.1208048780487805
0.25,0.125,0.15720121951219512,0.12003048780487806,6.0,0.25,0.8337588310241699,0.15720121951219512,6.0,0.125,0.8337588310241699,0.12003048780487806,0.8337588310241699,-0.08314123188844132,0.8949780464172363,0.2782882017756668,0.25,0.125,0.15720121951219512,0.12003048780487806,6.0,0.25,0.8337588310241699,0.15720121951219512,6.0,0.125,0.8337588310241699,0.12003048780487806
0.26,0.125,0.1742378048780488,0.12003048780487806,6.5,0.26,0.8949780464172363,0.1742378048780488,6.5,0.125,0.8949780464172363,0.12003048780487806,0.8949780464172363,-0.05549850524571689,0.9650568962097168,0.2265305444796752,0.26,0.125,0.1742378048780488,0.12003048780487806,6.5,0.26,0.8949780464172363,0.1742378048780488,6.5,0.125,0.8949780464172363,0.12003048780487806
0.27,0.125,0.19011280487804877,0.12003048780487806,7.0,0.27,0.9650568962097168,0.19011280487804877,7.0,0.125,0.9650568962097168,0.12003048780487806,0.9650568962097168,-0.02816156698789245,1.0305628776550293,0.20696368789020925,0.27,0.125,0.19011280487804877,0.12003048780487806,7.0,0.27,0.9650568962097168,0.19011280487804877,7.0,0.125,0.9650568962097168,0.12003048780487806
0.28,0.125,0.20366463414634148,0.11964329268292684,7.5,0.28,1.0305628776550293,0.20366463414634148,7.5,0.125,1.0305628776550293,0.11964329268292684,1.0305628776550293,-0.013887995930967088,1.0966010093688965,0.17628660513212643,0.28,0.125,0.20366463414634148,0.11964329268292684,7.5,0.28,1.0305628776550293,0.20366463414634148,7.5,0.125,1.0305628776550293,0.11964329268292684
,,0.21528048780487807,0.12041768292682928,,,1.0966010093688965,0.21528048780487807,,,1.0966010093688965,0.12041768292682928,1.0966010093688965,0.013887995930967081,1.1630959510803223,0.1455731488688138,,,0.21528048780487807,0.12041768292682928,,,1.0966010093688965,0.21528048780487807,,,1.0966010093688965,0.12041768292682928
,,0.22496036585365856,0.12041768292682928,,,1.1630959510803223,0.22496036585365856,,,1.1630959510803223,0.12041768292682928,1.1630959510803223,0.013697773372865795,1.2290148735046387,0.12390812448296791,,,0.22496036585365856,0.12041768292682928,,,1.1630959510803223,0.22496036585365856,,,1.1630959510803223,0.12041768292682928
,,0.23309146341463416,0.12119207317073172,,,1.2290148735046387,0.23309146341463416,,,1.2290148735046387,0.12119207317073172,1.2290148735046387,0.04051835247834698,1.2948839664459229,0.0956910083997578,,,0.23309146341463416,0.12119207317073172,,,1.2290148735046387,0.23309146341463416,,,1.2290148735046387,0.12119207317073172
,,0.23928658536585368,0.12235365853658536,,,1.2948839664459229,0.23928658536585368,,,1.2948839664459229,0.12235365853658536,1.2948839664459229,0.05549850524571667,1.3608911037445068,0.07039150088265206,,,0.23928658536585368,0.12235365853658536,,,1.2948839664459229,0.23928658536585368,,,1.2948839664459229,0.12235365853658536
,,0.2439329268292683,0.12235365853658536,,,1.3608911037445068,0.2439329268292683,,,1.3608911037445068,0.12235365853658536,1.3608911037445068,0.08314123188844107,1.4266409873962402,0.06714390022428697,,,0.2439329268292683,0.12235365853658536,,,1.3608911037445068,0.2439329268292683,,,1.3608911037445068,0.12235365853658536
