Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.125,0.013939024390243903,0.21489329268292684,1.0,0.05,0.15416502952575684,0.013939024390243903,1.0,0.125,0.15416502952575684,0.21489329268292684,0.15416502952575684,-1.4305467171582915,0.2393491268157959,2.5279940913361454,0.05,0.125,0.013939024390243903,0.21489329268292684,1.0,0.05,0.15416502952575684,0.013939024390243903,1.0,0.125,0.15416502952575684,0.21489329268292684
0.060000000000000005,0.125,0.0,0.0,1.049800346606159,0.060000000000000005,0.2393491268157959,0.0,1.049800346606159,0.125,0.2393491268157959,0.0,0.2393491268157959,0.0,0.3045921325683594,0.0,0.060000000000000005,0.125,0.0,0.0,1.049800346606159,0.060000000000000005,0.2393491268157959,0.0,1.049800346606159,0.125,0.2393491268157959,0.0
0.07,0.125,0.0,0.0,1.1020807677344115,0.07,0.3045921325683594,0.0,1.1020807677344115,0.125,0.3045921325683594,0.0,0.3045921325683594,0.0,0.36861515045166016,0.0,0.07,0.125,0.0,0.0,1.1020807677344115,0.07,0.3045921325683594,0.0,1.1020807677344115,0.125,0.3045921325683594,0.0
0.08,0.125,0.0,0.0,1.156964771955567,0.08,0.36861515045166016,0.0,1.156964771955567,0.125,0.36861515045166016,0.0,0.36861515045166016,0.0,0.4369630813598633,0.0,0.08,0.125,0.0,0.0,1.156964771955567,0.08,0.36861515045166016,0.0,1.156964771955567,0.125,0.36861515045166016,0.0
0.09,0.125,0.0,0.0,1.2145820186100698,0.09,0.4369630813598633,0.0,1.2145820186100698,0.125,0.4369630813598633,0.0,0.4369630813598633,0.0,0.5388391017913818,1.2206715901637444,0.09,0.125,0.0,0.0,1.2145820186100698,0.09,0.4369630813598633,0.0,1.2145820186100698,0.125,0.4369630813598633,0.0
0.1,0.125,0.027878048780487805,0.12119207317073172,1.2750686241184594,0.1,0.5388391017913818,0.027878048780487805,1.2750686241184594,0.125,0.5388391017913818,0.12119207317073172,0.5388391017913818,0.07130746478529039,0.6005392074584961,0.2620699402840941,0.1,0.125,0.027878048780487805,0.12119207317073172,1.2750686241184594,0.1,0.5388391017913818,0.027878048780487805,1.2750686241184594,0.125,0.5388391017913818,0.12119207317073172
0.11,0.125,0.04336585365853659,0.12583841463414636,1.3385674835461971,0.11,0.6005392074584961,0.04336585365853659,1.3385674835461971,0.125,0.6005392074584961,0.12583841463414636,0.6005392074584961,0.15160548743827268,0.6672961711883545,0.2661088705251962,0.11,0.125,0.04336585365853659,0.12583841463414636,1.3385674835461971,0.11,0.6005392074584961,0.04336585365853659,1.3385674835461971,0.125,0.6005392074584961,0.12583841463414636
0.12000000000000001,0.125,0.06001524390243903,0.13203353658536587,1.4052286081825316,0.12000000000000001,0.6672961711883545,0.06001524390243903,1.4052286081825316,0.125,0.6672961711883545,0.13203353658536587,0.6672961711883545,0.23501221572065725,0.7334752082824707,0.26970493960190794,0.12000000000000001,0.125,0.06001524390243903,0.13203353658536587,1.4052286081825316,0.12000000000000001,0.6672961711883545,0.06001524390243903,1.4052286081825316,0.125,0.6672961711883545,0.13203353658536587
0.13,0.125,0.07627743902439024,0.13939024390243904,1.4752094799309121,0.13,0.7334752082824707,0.07627743902439024,1.4752094799309121,0.125,0.7334752082824707,0.13939024390243904,0.7334752082824707,0.30865086707686534,0.8000020980834961,0.26810526756266323,0.13,0.125,0.07627743902439024,0.13939024390243904,1.4752094799309121,0.13,0.7334752082824707,0.07627743902439024,1.4752094799309121,0.125,0.7334752082824707,0.13939024390243904
0.14,0.125,0.09215243902439024,0.14752134146341464,1.548675423348163,0.14,0.8000020980834961,0.09215243902439024,1.548675423348163,0.125,0.8000020980834961,0.14752134146341464,0.8000020980834961,0.3779683114962732,0.8663790225982666,0.23514699535076933,0.14,0.125,0.09215243902439024,0.14752134146341464,1.548675423348163,0.14,0.8000020980834961,0.09215243902439024,1.548675423348163,0.125,0.8000020980834961,0.14752134146341464
0.15000000000000002,0.125,0.10647865853658536,0.15371646341463416,1.6257999962113414,0.15000000000000002,0.8663790225982666,0.10647865853658536,1.6257999962113414,0.125,0.8663790225982666,0.15371646341463416,0.8663790225982666,0.3476068597559017,0.9320499897003174,0.1920499317804661,0.15000000000000002,0.125,0.10647865853658536,0.15371646341463416,1.6257999962113414,0.15000000000000002,0.8663790225982666,0.10647865853658536,1.6257999962113414,0.125,0.8663790225982666,0.15371646341463416
0.16,0.125,0.11848170731707318,0.15758841463414636,1.7067653995349583,0.16,0.9320499897003174,0.11848170731707318,1.7067653995349583,0.125,0.9320499897003174,0.15758841463414636,0.9320499897003174,0.2914567944778672,0.9966201782226562,0.16201650258216466,0.16,0.125,0.11848170731707318,0.15758841463414636,1.7067653995349583,0.16,0.9320499897003174,0.11848170731707318,1.7067653995349583,0.125,0.9320499897003174,0.15758841463414636
0.16999999999999998,0.125,0.12893597560975611,0.15720121951219512,1.7917629080071984,0.16999999999999998,0.9966201782226562,0.12893597560975611,1.7917629080071984,0.125,0.9966201782226562,0.15720121951219512,0.9966201782226562,0.16743177847052332,1.0631601810455322,0.1129842058570075,0.16999999999999998,0.125,0.12893597560975611,0.15720121951219512,1.7917629080071984,0.16999999999999998,0.9966201782226562,0.12893597560975611,1.7917629080071984,0.125,0.9966201782226562,0.15720121951219512
0.18,0.125,0.13629268292682928,0.15565243902439024,1.8809933218620163,0.18,1.0631601810455322,0.13629268292682928,1.8809933218620163,0.125,1.0631601810455322,0.15565243902439024,1.0631601810455322,0.05400150037596833,1.130171298980713,0.12406048557852951,0.18,0.125,0.13629268292682928,0.15565243902439024,1.8809933218620163,0.18,1.0631601810455322,0.13629268292682928,1.8809933218620163,0.125,1.0631601810455322,0.15565243902439024
0.19,0.125,0.14364939024390244,0.15178048780487807,1.9746674412546152,0.19,1.130171298980713,0.14364939024390244,1.9746674412546152,0.125,1.130171298980713,0.15178048780487807,1.130171298980713,-0.10915346290887733,1.1957042217254639,0.12971609275714077,0.19,0.125,0.14364939024390244,0.15178048780487807,1.9746674412546152,0.19,1.130171298980713,0.14364939024390244,1.9746674412546152,0.125,1.130171298980713,0.15178048780487807
0.2,0.125,0.15100609756097563,0.14752134146341464,2.073006564260992,0.2,1.1957042217254639,0.15100609756097563,2.073006564260992,0.125,1.1957042217254639,0.14752134146341464,1.1957042217254639,-0.25800724186395485,1.2632970809936523,0.12178625520160927,0.2,0.125,0.15100609756097563,0.14752134146341464,2.073006564260992,0.2,1.1957042217254639,0.15100609756097563,2.073006564260992,0.125,1.1957042217254639,0.14752134146341464
0.21000000000000002,0.125,0.15720121951219512,0.14210060975609756,2.176243009678032,0.21000000000000002,1.2632970809936523,0.15720121951219512,2.176243009678032,0.125,1.2632970809936523,0.14210060975609756,1.2632970809936523,-0.43911265593807025,1.3288521766662598,0.11812815402937825,0.21000000000000002,0.125,0.15720121951219512,0.14210060975609756,2.176243009678032,0.21000000000000002,1.2632970809936523,0.15720121951219512,2.176243009678032,0.125,1.2632970809936523,0.14210060975609756
0.22000000000000003,0.125,0.16184756097560976,0.13590548780487804,2.2846206658592285,0.22000000000000003,1.3288521766662598,0.16184756097560976,2.2846206658592285,0.125,1.3288521766662598,0.13590548780487804,1.3288521766662598,-0.5614936632670987,1.3939411640167236,0.08579342974182565,0.22000000000000003,0.125,0.16184756097560976,0.13590548780487804,2.2846206658592285,0.22000000000000003,1.3288521766662598,0.16184756097560976,2.2846206658592285,0.125,1.3288521766662598,0.13590548780487804
0.22999999999999998,0.125,0.16494512195121952,0.13125914634146343,2.398395566882612,0.22999999999999998,1.3939411640167236,0.16494512195121952,2.398395566882612,0.125,1.3939411640167236,0.13125914634146343,1.3939411640167236,-0.659848426288923,1.4597771167755127,0.07369136116482133,0.22999999999999998,0.125,0.16494512195121952,0.13125914634146343,2.398395566882612,0.22999999999999998,1.3939411640167236,0.16494512195121952,2.398395566882612,0.125,1.3939411640167236,0.13125914634146343
0.24,0.125,0.16726829268292684,0.127,2.517836497412041,0.24,1.4597771167755127,0.16726829268292684,2.517836497412041,0.125,1.4597771167755127,0.127,1.4597771167755127,-0.7469555733762608,1.5262000560760498,0.06196564993455115,0.24,0.125,0.16726829268292684,0.127,2.517836497412041,0.24,1.4597771167755127,0.16726829268292684,2.517836497412041,0.125,1.4597771167755127,0.127
0.25,0.125,0.16997865853658536,0.12390243902439026,2.6432256276807977,0.25,1.5262000560760498,0.16997865853658536,2.6432256276807977,0.125,1.5262000560760498,0.12390243902439026,1.5262000560760498,-0.7758746418038355,1.5921542644500732,0.09628607981472613,0.25,0.125,0.16997865853658536,0.12390243902439026,2.6432256276807977,0.25,1.5262000560760498,0.16997865853658536,2.6432256276807977,0.125,1.5262000560760498,0.12390243902439026
0.26,0.125,0.1750121951219512,0.12003048780487806,2.7748591800975837,0.26,1.5921542644500732,0.1750121951219512,2.7748591800975837,0.125,1.5921542644500732,0.12003048780487806,1.5921542644500732,-0.7469555733762603,1.658539056777954,0.11488865337747187,0.26,0.125,0.1750121951219512,0.12003048780487806,2.7748591800975837,0.26,1.5921542644500732,0.1750121951219512,2.7748591800975837,0.125,1.5921542644500732,0.12003048780487806
0.27,0.125,0.1819817073170732,0.1169329268292683,2.9130481290497254,0.27,1.658539056777954,0.1819817073170732,2.9130481290497254,0.125,1.658539056777954,0.1169329268292683,1.658539056777954,-0.6489955589965007,1.7248382568359375,0.14600293880340523,0.27,0.125,0.1819817073170732,0.1169329268292683,2.9130481290497254,0.27,1.658539056777954,0.1819817073170732,2.9130481290497254,0.125,1.658539056777954,0.1169329268292683
0.28,0.125,0.19127439024390244,0.11422256097560976,3.058118935556825,0.28,1.7248382568359375,0.19127439024390244,3.058118935556825,0.125,1.7248382568359375,0.11422256097560976,1.7248382568359375,-0.5614936632670989,1.7904560565948486,0.14465899692672274,0.28,0.125,0.19127439024390244,0.11422256097560976,3.058118935556825,0.28,1.7248382568359375,0.19127439024390244,3.058118935556825,0.125,1.7248382568359375,0.11422256097560976
0.29,0.125,0.20056707317073172,0.11228658536585366,3.2104143185104124,0.29,1.7904560565948486,0.20056707317073172,3.2104143185104124,0.125,1.7904560565948486,0.11228658536585366,1.7904560565948486,-0.4514530915525543,1.8561041355133057,0.16609036870664814,0.29,0.125,0.20056707317073172,0.11228658536585366,3.2104143185104124,0.29,1.7904560565948486,0.20056707317073172,3.2104143185104124,0.125,1.7904560565948486,0.11228658536585366
0.3,0.125,0.21140853658536585,0.111125,3.3702940643216066,0.3,1.8561041355133057,0.21140853658536585,3.3702940643216066,0.125,1.8561041355133057,0.111125,1.8561041355133057,-0.35230872467414165,1.9227280616760254,0.13960068896385225,0.3,0.125,0.21140853658536585,0.111125,3.3702940643216066,0.3,1.8561041355133057,0.21140853658536585,3.3702940643216066,0.125,1.8561041355133057,0.111125
0.31,0.125,0.22070121951219512,0.1107378048780488,3.538135876889503,0.31,1.9227280616760254,0.22070121951219512,3.538135876889503,0.125,1.9227280616760254,0.1107378048780488,1.9227280616760254,-0.24497866312686414,1.9896702766418457,0.14563790671808186,0.31,0.125,0.22070121951219512,0.1107378048780488,3.538135876889503,0.31,1.9227280616760254,0.22070121951219512,3.538135876889503,0.125,1.9227280616760254,0.1107378048780488
0.32,0.125,0.23038109756097563,0.11189939024390244,3.714336269898286,0.32,1.9896702766418457,0.23038109756097563,3.714336269898286,0.125,1.9896702766418457,0.11189939024390244,1.9896702766418457,-0.1495597398737033,2.0545291900634766,0.14635158982630941,0.32,0.125,0.23038109756097563,0.11189939024390244,3.714336269898286,0.32,1.9896702766418457,0.23038109756097563,3.714336269898286,0.125,1.9896702766418457,0.11189939024390244
0.33,0.125,0.2396737804878049,0.11383536585365854,3.899311503551049,0.33,2.0545291900634766,0.2396737804878049,3.899311503551049,0.125,2.0545291900634766,0.11383536585365854,2.0545291900634766,-0.05473978004988076,2.120812177658081,0.13127241985089938,0.33,0.125,0.2396737804878049,0.11383536585365854,3.899311503551049,0.33,2.0545291900634766,0.2396737804878049,3.899311503551049,0.125,2.0545291900634766,0.11383536585365854
0.33999999999999997,0.125,0.24780487804878049,0.1169329268292683,4.093498567953274,0.33999999999999997,2.120812177658081,0.24780487804878049,4.093498567953274,0.125,2.120812177658081,0.1169329268292683,2.120812177658081,0.05400150037596834,2.186917304992676,0.10768447157956312,0.33999999999999997,0.125,0.24780487804878049,0.1169329268292683,4.093498567953274,0.33999999999999997,2.120812177658081,0.24780487804878049,4.093498567953274,0.125,2.120812177658081,0.1169329268292683
0.35,0.125,0.25438719512195124,0.11964329268292684,4.297356215469162,0.35,2.186917304992676,0.25438719512195124,4.297356215469162,0.125,2.186917304992676,0.11964329268292684,2.186917304992676,0.14955973987370308,2.252828359603882,0.10276194835604092,0.35,0.125,0.25438719512195124,0.11964329268292684,4.297356215469162,0.35,2.186917304992676,0.25438719512195124,4.297356215469162,0.125,2.186917304992676,0.11964329268292684
0.36,0.125,0.2601951219512195,0.1231280487804878,4.511366044489658,0.36,2.252828359603882,0.2601951219512195,4.511366044489658,0.125,2.252828359603882,0.1231280487804878,2.252828359603882,0.21866894587394184,2.318690061569214,0.07909266611929618,0.36,0.125,0.2601951219512195,0.1231280487804878,4.511366044489658,0.36,2.252828359603882,0.2601951219512195,4.511366044489658,0.125,2.252828359603882,0.1231280487804878
0.37,0.125,0.26406707317073175,0.1266128048780488,4.7360336371725,0.37,2.318690061569214,0.26406707317073175,4.7360336371725,0.125,2.318690061569214,0.1266128048780488,2.318690061569214,0.3174587352546309,2.385457992553711,0.09350797084844327,0.37,0.125,0.26406707317073175,0.1266128048780488,4.7360336371725,0.37,2.318690061569214,0.26406707317073175,4.7360336371725,0.125,2.318690061569214,0.1266128048780488
