desired path_ind,desired path_dep,robot position_ind,robot position_dep,robot velocity_ind,robot velocity_dep
0.05,0.08,0.0,0.0,0.00051116943359375,0.0
0.051000000000000004,0.08,0.0,0.0,0.0008189678192138672,0.0
0.052000000000000005,0.08,0.0,0.0,0.0011131763458251953,0.0
0.053000000000000005,0.08,0.0,0.0,0.0014081001281738281,0.0
0.054000000000000006,0.08,0.0,0.0,0.001705169677734375,0.0
0.055,0.08,0.0,0.0,0.0019941329956054688,0.0
0.056,0.08,0.0,0.0,0.0022792816162109375,0.0
0.057,0.08,0.0,0.0,0.0025701522827148438,0.0
0.058,0.08,0.0,0.0,0.0028591156005859375,0.0
0.059000000000000004,0.08,0.0,0.0,0.0031461715698242188,0.0
0.060000000000000005,0.08,0.0,0.0,0.003500223159790039,0.0
0.061000000000000006,0.08,0.0,0.0,0.003849029541015625,0.0
0.062,0.08,0.0,0.0,0.004167318344116211,0.0
0.063,0.08,0.0,0.0,0.0044443607330322266,0.0
0.064,0.08,0.0,0.0,0.004765987396240234,0.0
0.065,0.08,0.0,0.0,0.005083322525024414,0.0
0.066,0.08,0.0,0.0,0.005688190460205078,0.0
0.067,0.08,0.0,0.0,0.005975246429443359,0.0
0.068,0.08,0.0,0.0,0.006255149841308594,0.0
0.069,0.08,0.0,0.0,0.006528139114379883,0.0
0.07,0.08,0.0,0.0,0.006818056106567383,0.0
0.07100000000000001,0.08,0.0,0.0,0.007154226303100586,0.0
0.07200000000000001,0.08,0.0,0.0,0.00747227668762207,0.0
0.07300000000000001,0.08,0.0,0.0,0.007746219635009766,0.0
0.07400000000000001,0.08,0.0,0.0,0.008017301559448242,0.0
0.075,0.08,0.0,0.0,0.008284330368041992,0.0
0.076,0.08,0.0,0.0,0.008551359176635742,0.0
0.077,0.08,0.0,0.0,0.008819103240966797,0.0
0.078,0.08,0.0,0.0,0.00908803939819336,0.0
0.079,0.08,0.0,0.0,0.009437084197998047,0.0
0.08,0.08,0.0,0.0,0.009796142578125,0.0
0.081,0.08,0.0,0.0,0.010119915008544922,0.0
0.082,0.08,0.0,0.0,0.010400056838989258,0.0
0.083,0.08,0.0,0.0,0.010673284530639648,0.0
0.084,0.08,0.0,0.0,0.010947227478027344,0.0
0.085,0.08,0.0,0.0,0.011200189590454102,0.0
0.08600000000000001,0.08,0.0,0.0,0.011448144912719727,0.0
0.08700000000000001,0.08,0.0,0.0,0.07936429977416992,0.0
0.088,0.08,0.0,0.0,0.07973504066467285,0.0
0.089,0.08,0.0,0.0,0.07997798919677734,0.0
0.09,0.08,0.0,0.0,0.08027434349060059,0.0
0.091,0.08,0.0,0.0,0.08060026168823242,0.0
0.092,0.08,0.0,0.0,0.08092212677001953,0.0
0.093,0.08,0.0,0.0,0.08123326301574707,0.0
0.094,0.08,0.0,0.0,0.08158707618713379,0.0
0.095,0.08,0.0,0.0,0.08195614814758301,0.0
0.096,0.08,0.0,0.0,0.08233237266540527,0.0
0.097,0.08,0.0,0.0,0.08263707160949707,0.0
0.098,0.08,0.0,0.0,0.14636015892028809,0.0
0.099,0.08,0.0,0.0,0.14671015739440918,0.0
0.1,0.08,0.0,0.0,0.14697599411010742,0.0
0.101,0.08,0.0,0.0,0.14723420143127441,0.0
0.10200000000000001,0.08,0.0,0.0,0.14748907089233398,0.0
0.10300000000000001,0.08,0.0,0.0,0.14774417877197266,0.0
0.10400000000000001,0.08,0.0,0.0,0.14799714088439941,0.0
0.10500000000000001,0.08,0.0,0.0,0.14825820922851562,0.0
0.10600000000000001,0.08,0.0,0.0,0.1485121250152588,0.0
0.10700000000000001,0.08,0.0,0.0,0.14876508712768555,0.0
0.10800000000000001,0.08,0.0,0.0,0.1490182876586914,0.0
0.10900000000000001,0.08,0.0,0.0,0.14926910400390625,0.0
0.11,0.08,0.0,0.0,0.20253419876098633,0.0
0.11100000000000002,0.08,0.0,0.0,0.2029402256011963,0.0
0.112,0.08,0.0,0.0,0.20327210426330566,0.0
0.11300000000000002,0.08,0.0,0.0,0.20360517501831055,0.0
0.114,0.08,0.0,0.0,0.20389413833618164,0.0
0.115,0.08,0.0,0.0,0.20420217514038086,0.0
0.116,0.08,0.0,0.0,0.2044811248779297,0.0
0.11699999999999999,0.08,0.0,0.0,0.20474600791931152,0.0
0.11800000000000001,0.08,0.0,0.0,0.20501208305358887,0.0
0.119,0.08,0.0,0.0,0.20527410507202148,0.0
0.12000000000000001,0.08,0.0,0.0,0.20553922653198242,0.0
0.121,0.08,0.0,0.0,0.24751901626586914,0.0
0.12200000000000001,0.08,0.0,0.0,0.24792909622192383,0.0
0.123,0.08,0.0,0.0,0.24828124046325684,0.0
0.12400000000000001,0.08,0.0,0.0,0.24859905242919922,0.0
0.125,0.08,0.0,0.0,0.2489149570465088,0.0
0.126,0.08,0.0,0.0,0.24924421310424805,0.0
0.127,0.08,0.0,0.0,0.24956226348876953,0.0
0.128,0.08,0.0,0.0,0.24986815452575684,0.0
0.129,0.08,0.0,0.0,0.2501521110534668,0.0
0.13,0.08,0.0,0.0,0.25043821334838867,0.0
0.131,0.08,0.0,0.0,0.25072407722473145,0.0
0.132,0.08,0.0,0.0,0.29241514205932617,0.0
0.133,0.08,0.0,0.0,0.2928903102874756,0.0
0.134,0.08,0.0,0.0,0.2932553291320801,0.0
0.135,0.08,0.0,0.0,0.2936131954193115,0.0
0.136,0.08,0.0,0.0,0.29396629333496094,0.0
0.137,0.08,0.0,0.0,0.29435014724731445,0.0
0.138,0.08,0.0,0.0,0.2947211265563965,0.0
0.139,0.08,0.0,0.0,0.2950711250305176,0.0
0.14,0.08,0.0,0.0,0.29538822174072266,0.0
0.14100000000000001,0.08,0.0,0.0,0.2956991195678711,0.0
0.14200000000000002,0.08,0.0,0.0,0.34650397300720215,0.0
0.14300000000000002,0.08,0.0,0.0,0.34696221351623535,0.0
0.14400000000000002,0.08,0.0,0.0,0.34735798835754395,0.0
0.14500000000000002,0.08,0.0,0.0,0.3477151393890381,0.0
0.14600000000000002,0.08,0.0,0.0,0.3480701446533203,0.0
0.14700000000000002,0.08,0.0,0.0,0.34845423698425293,0.0
0.148,0.08,0.0,0.0,0.348804235458374,0.0
0.14900000000000002,0.08,0.0,0.0,0.3491542339324951,0.0
0.15,0.08,0.0,0.0,0.349506139755249,0.0
0.15100000000000002,0.08,0.0,0.0,0.3498649597167969,0.0
0.152,0.08,0.0,0.0,0.3502371311187744,0.0
0.15300000000000002,0.08,0.0,0.0,0.3506150245666504,0.0
0.154,0.08,0.0,0.0,0.4024362564086914,0.0
0.15500000000000003,0.08,0.0,0.0,0.4029099941253662,0.0
0.156,0.08,0.0,0.0,0.4032881259918213,0.0
0.157,0.08,0.0,0.0,0.4036531448364258,0.0
0.158,0.08,0.0,0.0,0.4040091037750244,0.0
0.159,0.08,0.0,0.0,0.4043710231781006,0.0
0.16,0.08,0.0,0.0,0.4047250747680664,0.0
0.161,0.08,0.0,0.0,0.4050881862640381,0.0
0.162,0.08,0.0,0.0,0.40545010566711426,0.0
0.163,0.08,0.0,0.0,0.4058103561401367,0.0
0.16400000000000003,0.08,0.0,0.0,0.4061729907989502,0.0
0.16499999999999998,0.08,0.0,0.0,0.40653014183044434,0.0
0.166,0.08,0.0,0.0,0.4068470001220703,0.0
0.167,0.08,0.0,0.0,0.44951725006103516,0.0
0.168,0.08,0.0,0.0,0.44989538192749023,0.0
0.16899999999999998,0.08,0.0,0.0,0.4501960277557373,0.0
0.16999999999999998,0.08,0.0,0.0,0.4504892826080322,0.0
0.171,0.08,0.0,0.0,0.4507882595062256,0.0
0.17200000000000001,0.08,0.0,0.0,0.4510810375213623,0.0
0.173,0.08,0.0,0.0,0.45137834548950195,0.0
0.174,0.08,0.0,0.0,0.4516642093658447,0.0
0.175,0.08,0.0,0.0,0.4519500732421875,0.0
0.17600000000000005,0.08,0.0,0.0,0.4522392749786377,0.0
0.177,0.08,0.0,0.0,0.4525272846221924,0.0
0.178,0.08,0.0,0.0,0.5025463104248047,0.0
0.179,0.08,0.0,0.0,0.5029623508453369,0.0
0.18,0.08,0.0,0.0,0.5032932758331299,0.0
0.181,0.08,0.0,0.0,0.5036261081695557,0.0
0.182,0.08,0.0,0.0,0.5039432048797607,0.0
0.183,0.08,0.0,0.0,0.5042731761932373,0.0
0.184,0.08,0.0,0.0,0.5046000480651855,0.0
0.185,0.08,0.0,0.0,0.504920244216919,0.0
0.186,0.08,0.0,0.0,0.505234956741333,0.0
0.187,0.08,0.0,0.0,0.5055501461029053,0.0
0.188,0.08,0.0,0.0,0.5058622360229492,0.0
0.189,0.08,0.0,0.0,0.5061771869659424,0.0
0.19,0.08,0.0,0.0,0.5584540367126465,0.0
0.191,0.08,0.0,0.0,0.5589251518249512,0.0
0.192,0.08,0.0,0.0,0.5592870712280273,0.0
0.193,0.08,0.0,0.0,0.5596432685852051,0.0
0.194,0.08,0.0,0.0,0.5599963665008545,0.0
0.195,0.08,0.0,0.0,0.5604062080383301,0.0
0.196,0.08,0.0,0.0,0.560758113861084,0.0
0.197,0.08,0.0,0.0,0.5611121654510498,0.0
0.198,0.08,0.0,0.0,0.5615172386169434,0.0
0.199,0.08,0.0,0.0,0.5618691444396973,0.0
0.2,0.08,0.0,0.0,0.562244176864624,0.0
0.201,0.08,0.0,0.0,0.5625951290130615,0.0
0.202,0.08,0.0,0.0,0.6054263114929199,0.0
0.203,0.08,0.0,0.0,0.6059350967407227,0.0
0.20400000000000001,0.08,0.0,0.0,0.6063511371612549,0.0
0.20500000000000002,0.08,0.0,0.0,0.6067600250244141,0.0
0.20600000000000002,0.08,0.0,0.0,0.6071710586547852,0.0
0.20700000000000002,0.08,0.0,0.0,0.6075782775878906,0.0
0.20800000000000002,0.08,0.0,0.0,0.6079843044281006,0.0
0.20900000000000002,0.08,0.0,0.0,0.6083803176879883,0.0
0.21000000000000002,0.08,0.0,0.0,0.6087760925292969,0.0
0.21100000000000002,0.08,0.0,0.0,0.6091711521148682,0.0
0.21200000000000002,0.08,0.0,0.0,0.6095349788665771,0.0
0.21300000000000002,0.08,0.0,0.0,0.658433198928833,0.0
