Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.04104268292682928,0.21179573170731708,0.0,0.05,0.148298978805542,0.04104268292682928,0.0,0.15,0.148298978805542,0.21179573170731708,0.148298978805542,-2.960666192835672,0.2394258975982666,0.004248965366994792,0.05,0.15,0.04104268292682928,0.21179573170731708,0.0,0.05,0.148298978805542,0.04104268292682928,0.0,0.15,0.148298978805542,0.21179573170731708
0.051000000000000004,0.15,0.04104268292682928,0.21218292682926831,0.01430615164520744,0.051000000000000004,0.2394258975982666,0.04104268292682928,0.01430615164520744,0.15,0.2394258975982666,0.21218292682926831,0.2394258975982666,-2.9724914275884164,0.3028998374938965,0.013640158696039592,0.051000000000000004,0.15,0.04104268292682928,0.21218292682926831,0.01430615164520744,0.051000000000000004,0.2394258975982666,0.04104268292682928,0.01430615164520744,0.15,0.2394258975982666,0.21218292682926831
0.052000000000000005,0.15,0.04142987804878049,0.21140853658536585,0.02861230329041488,0.052000000000000005,0.3028998374938965,0.04142987804878049,0.02861230329041488,0.15,0.3028998374938965,0.21140853658536585,0.3028998374938965,-2.9704440481736114,0.36778903007507324,0.011934040370955041,0.052000000000000005,0.15,0.04142987804878049,0.21140853658536585,0.02861230329041488,0.052000000000000005,0.3028998374938965,0.04142987804878049,0.02861230329041488,0.15,0.3028998374938965,0.21140853658536585
0.053000000000000005,0.15,0.04220426829268293,0.21140853658536585,0.04291845493562232,0.053000000000000005,0.36778903007507324,0.04220426829268293,0.04291845493562232,0.15,0.36778903007507324,0.21140853658536585,0.36778903007507324,-2.9229237077158516,0.4357428550720215,0.040290343683575494,0.053000000000000005,0.15,0.04220426829268293,0.21140853658536585,0.04291845493562232,0.053000000000000005,0.36778903007507324,0.04220426829268293,0.04291845493562232,0.15,0.36778903007507324,0.21140853658536585
0.054000000000000006,0.15,0.04026829268292683,0.20947256097560976,0.05722460658082976,0.054000000000000006,0.4357428550720215,0.04026829268292683,0.05722460658082976,0.15,0.4357428550720215,0.20947256097560976,0.4357428550720215,-2.785634915421808,0.5025479793548584,0.12868963248131288,0.054000000000000006,0.15,0.04026829268292683,0.20947256097560976,0.05722460658082976,0.054000000000000006,0.4357428550720215,0.04026829268292683,0.05722460658082976,0.15,0.4357428550720215,0.20947256097560976
0.055,0.15,0.03329878048780488,0.20443902439024392,0.07153075822603719,0.055,0.5025479793548584,0.03329878048780488,0.07153075822603719,0.15,0.5025479793548584,0.20443902439024392,0.5025479793548584,-2.6344941491974563,0.5689389705657959,0.1949159195625169,0.055,0.15,0.03329878048780488,0.20443902439024392,0.07153075822603719,0.055,0.5025479793548584,0.03329878048780488,0.07153075822603719,0.15,0.5025479793548584,0.20443902439024392
0.056,0.15,0.02516768292682927,0.19437195121951223,0.08583690987124463,0.056,0.5689389705657959,0.02516768292682927,0.08583690987124463,0.15,0.5689389705657959,0.19437195121951223,0.5689389705657959,-2.4191741526252892,0.6357171535491943,0.23091219568468638,0.056,0.15,0.02516768292682927,0.19437195121951223,0.08583690987124463,0.056,0.5689389705657959,0.02516768292682927,0.08583690987124463,0.15,0.5689389705657959,0.19437195121951223
0.057,0.15,0.0178109756097561,0.18082012195121952,0.10014306151645208,0.057,0.6357171535491943,0.0178109756097561,0.10014306151645208,0.15,0.6357171535491943,0.18082012195121952,0.6357171535491943,0.9691426941365712,0.7018029689788818,0.12064367344443211,0.057,0.15,0.0178109756097561,0.18082012195121952,0.10014306151645208,0.057,0.6357171535491943,0.0178109756097561,0.10014306151645208,0.15,0.6357171535491943,0.18082012195121952
0.058,0.15,0.013939024390243903,0.17385060975609756,0.11444921316165951,0.058,0.7018029689788818,0.013939024390243903,0.11444921316165951,0.15,0.7018029689788818,0.17385060975609756,0.7018029689788818,1.101530799369135,0.7667088508605957,0.22637427279775818,0.058,0.15,0.013939024390243903,0.17385060975609756,0.11444921316165951,0.058,0.7018029689788818,0.013939024390243903,0.11444921316165951,0.15,0.7018029689788818,0.17385060975609756
0.059000000000000004,0.15,0.00929268292682927,0.15991158536585365,0.12875536480686695,0.059000000000000004,0.7667088508605957,0.00929268292682927,0.12875536480686695,0.15,0.7667088508605957,0.15991158536585365,0.7667088508605957,1.3228414819792058,0.8326351642608643,0.21434985743123908,0.059000000000000004,0.15,0.00929268292682927,0.15991158536585365,0.12875536480686695,0.059000000000000004,0.7667088508605957,0.00929268292682927,0.12875536480686695,0.15,0.7667088508605957,0.15991158536585365
0.060000000000000005,0.15,0.006969512195121952,0.14597256097560976,0.14306151645207438,0.060000000000000005,0.8326351642608643,0.006969512195121952,0.14306151645207438,0.15,0.8326351642608643,0.14597256097560976,0.8326351642608643,-1.6429599557545542,0.8983919620513916,0.17167169067511656,0.060000000000000005,0.15,0.006969512195121952,0.14597256097560976,0.14306151645207438,0.060000000000000005,0.8326351642608643,0.006969512195121952,0.14306151645207438,0.15,0.8326351642608643,0.14597256097560976
0.061000000000000006,0.15,0.00813109756097561,0.1347439024390244,0.15736766809728184,0.061000000000000006,0.8983919620513916,0.00813109756097561,0.15736766809728184,0.15,0.8983919620513916,0.1347439024390244,0.8983919620513916,-1.5098961185169086,0.9645469188690186,0.10934028471541098,0.061000000000000006,0.15,0.00813109756097561,0.1347439024390244,0.15736766809728184,0.061000000000000006,0.8983919620513916,0.00813109756097561,0.15736766809728184,0.15,0.8983919620513916,0.1347439024390244
0.062000000000000006,0.15,0.010067073170731708,0.12777439024390244,0.17167381974248927,0.062000000000000006,0.9645469188690186,0.010067073170731708,0.17167381974248927,0.15,0.9645469188690186,0.12777439024390244,0.9645469188690186,-1.473543128543331,1.0314950942993164,0.0523718671993804,0.062000000000000006,0.15,0.010067073170731708,0.12777439024390244,0.17167381974248927,0.062000000000000006,0.9645469188690186,0.010067073170731708,0.17167381974248927,0.15,0.9645469188690186,0.12777439024390244
