Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.028652439024390245,0.19282317073170732,0.0,0.05,0.1607348918914795,0.028652439024390245,0.0,0.15,0.1607348918914795,0.19282317073170732,0.1607348918914795,-1.339350672038476,0.2330927848815918,1.6855999860485276,0.05,0.15,0.028652439024390245,0.19282317073170732,0.0,0.05,0.1607348918914795,0.028652439024390245,0.0,0.15,0.1607348918914795,0.19282317073170732
0.051000000000000004,0.15,0.028652439024390245,0.07085670731707318,0.04291845493562232,0.051000000000000004,0.2330927848815918,0.028652439024390245,0.04291845493562232,0.15,0.2330927848815918,0.07085670731707318,0.2330927848815918,0.013512691013328228,0.30008578300476074,0.008173639157653179,0.051000000000000004,0.15,0.028652439024390245,0.07085670731707318,0.04291845493562232,0.051000000000000004,0.2330927848815918,0.028652439024390245,0.04291845493562232,0.15,0.2330927848815918,0.07085670731707318
0.052000000000000005,0.15,0.029039634146341465,0.07046951219512196,0.08583690987124463,0.052000000000000005,0.30008578300476074,0.029039634146341465,0.08583690987124463,0.15,0.30008578300476074,0.07046951219512196,0.30008578300476074,0.026660348374597975,0.36593103408813477,0.03166681742295541,0.052000000000000005,0.15,0.029039634146341465,0.07046951219512196,0.08583690987124463,0.052000000000000005,0.30008578300476074,0.029039634146341465,0.08583690987124463,0.15,0.30008578300476074,0.07046951219512196
0.053000000000000005,0.15,0.030975609756097564,0.0712439024390244,0.12875536480686695,0.053000000000000005,0.36593103408813477,0.030975609756097564,0.12875536480686695,0.15,0.36593103408813477,0.0712439024390244,0.36593103408813477,0.0767718912697781,0.4331388473510742,0.12029660111422974,0.053000000000000005,0.15,0.030975609756097564,0.0712439024390244,0.12875536480686695,0.053000000000000005,0.36593103408813477,0.030975609756097564,0.12875536480686695,0.15,0.36593103408813477,0.0712439024390244
0.054000000000000006,0.15,0.03871951219512196,0.07356707317073172,0.17167381974248927,0.054000000000000006,0.4331388473510742,0.03871951219512196,0.17167381974248927,0.15,0.4331388473510742,0.07356707317073172,0.4331388473510742,0.15660187698201525,0.49925875663757324,0.14403741397111022,0.054000000000000006,0.15,0.03871951219512196,0.07356707317073172,0.17167381974248927,0.054000000000000006,0.4331388473510742,0.03871951219512196,0.17167381974248927,0.15,0.4331388473510742,0.07356707317073172
0.055,0.15,0.04723780487804878,0.07782621951219512,0.2145922746781116,0.055,0.49925875663757324,0.04723780487804878,0.2145922746781116,0.15,0.49925875663757324,0.07782621951219512,0.49925875663757324,0.30134522371010414,0.5636777877807617,0.12391108319995232,0.055,0.15,0.04723780487804878,0.07782621951219512,0.2145922746781116,0.055,0.49925875663757324,0.04723780487804878,0.2145922746781116,0.15,0.49925875663757324,0.07782621951219512
0.056,0.15,0.05459451219512195,0.08092378048780488,0.2575107296137339,0.056,0.5636777877807617,0.05459451219512195,0.2575107296137339,0.15,0.5636777877807617,0.08092378048780488,0.5636777877807617,0.4116713434318947,0.6299877166748047,0.16360107137495772,0.056,0.15,0.05459451219512195,0.08092378048780488,0.2575107296137339,0.056,0.5636777877807617,0.05459451219512195,0.2575107296137339,0.15,0.5636777877807617,0.08092378048780488
0.057,0.15,0.0635,0.0871189024390244,0.30042918454935624,0.057,0.6299877166748047,0.0635,0.30042918454935624,0.15,0.6299877166748047,0.0871189024390244,0.6299877166748047,0.5425793241259905,0.6969966888427734,0.1780041087661122,0.057,0.15,0.0635,0.0871189024390244,0.30042918454935624,0.057,0.6299877166748047,0.0635,0.30042918454935624,0.15,0.6299877166748047,0.0871189024390244
0.058,0.15,0.07046951219512196,0.09679878048780488,0.34334763948497854,0.058,0.6969966888427734,0.07046951219512196,0.34334763948497854,0.15,0.6969966888427734,0.09679878048780488,0.6969966888427734,0.7328151017865067,0.7634577751159668,0.14424231342189972,0.058,0.15,0.07046951219512196,0.09679878048780488,0.34334763948497854,0.058,0.6969966888427734,0.07046951219512196,0.34334763948497854,0.15,0.6969966888427734,0.09679878048780488
0.059000000000000004,0.15,0.0774390243902439,0.1033810975609756,0.38626609442060084,0.059000000000000004,0.7634577751159668,0.0774390243902439,0.38626609442060084,0.15,0.7634577751159668,0.1033810975609756,0.7634577751159668,0.8296171077931012,0.8302388191223145,0.14816078271436714,0.059000000000000004,0.15,0.0774390243902439,0.1033810975609756,0.38626609442060084,0.059000000000000004,0.7634577751159668,0.0774390243902439,0.38626609442060084,0.15,0.7634577751159668,0.1033810975609756
