Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.2721981707317073,0.13745426829268292,0.0,0.05,0.14760708808898926,0.2721981707317073,0.0,0.15,0.14760708808898926,0.13745426829268292,0.14760708808898926,-3.064820762320015,0.24399209022521973,0.0227245559210208,0.05,0.15,0.2721981707317073,0.13745426829268292,0.0,0.05,0.14760708808898926,0.2721981707317073,0.0,0.15,0.14760708808898926,0.13745426829268292
0.051000000000000004,0.15,0.2737469512195122,0.13590548780487804,0.04291845493562232,0.051000000000000004,0.24399209022521973,0.2737469512195122,0.04291845493562232,0.15,0.24399209022521973,0.13590548780487804,0.24399209022521973,2.8198420991931523,0.306704044342041,0.03953406499442218,0.051000000000000004,0.15,0.2737469512195122,0.13590548780487804,0.04291845493562232,0.051000000000000004,0.24399209022521973,0.2737469512195122,0.04291845493562232,0.15,0.24399209022521973,0.13590548780487804
0.052000000000000005,0.15,0.2721981707317073,0.13784146341463416,0.08583690987124463,0.052000000000000005,0.306704044342041,0.2721981707317073,0.08583690987124463,0.15,0.306704044342041,0.13784146341463416,0.306704044342041,3.141592653589793,0.3720669746398926,0.03554263435131989,0.052000000000000005,0.15,0.2721981707317073,0.13784146341463416,0.08583690987124463,0.052000000000000005,0.306704044342041,0.2721981707317073,0.08583690987124463,0.15,0.306704044342041,0.13784146341463416
0.053000000000000005,0.15,0.27452134146341467,0.13784146341463416,0.12875536480686695,0.053000000000000005,0.3720669746398926,0.27452134146341467,0.12875536480686695,0.15,0.3720669746398926,0.13784146341463416,0.3720669746398926,-2.761086276477426,0.4391300678253174,0.018257709659872907,0.053000000000000005,0.15,0.27452134146341467,0.13784146341463416,0.12875536480686695,0.053000000000000005,0.3720669746398926,0.27452134146341467,0.12875536480686695,0.15,0.3720669746398926,0.13784146341463416
0.054000000000000006,0.15,0.27490853658536585,0.1366798780487805,0.17167381974248927,0.054000000000000006,0.4391300678253174,0.27490853658536585,0.17167381974248927,0.15,0.4391300678253174,0.1366798780487805,0.4391300678253174,-2.976443976175166,0.5049471855163574,0.050606567070773496,0.054000000000000006,0.15,0.27490853658536585,0.1366798780487805,0.17167381974248927,0.054000000000000006,0.4391300678253174,0.27490853658536585,0.17167381974248927,0.15,0.4391300678253174,0.1366798780487805
0.055,0.15,0.2721981707317073,0.1386158536585366,0.2145922746781116,0.055,0.5049471855163574,0.2721981707317073,0.2145922746781116,0.15,0.5049471855163574,0.1386158536585366,0.5049471855163574,0.0,0.5699429512023926,0.04652750135047511,0.055,0.15,0.2721981707317073,0.1386158536585366,0.2145922746781116,0.055,0.5049471855163574,0.2721981707317073,0.2145922746781116,0.15,0.5049471855163574,0.1386158536585366
0.056,0.15,0.269875,0.1366798780487805,0.2575107296137339,0.056,0.5699429512023926,0.269875,0.2575107296137339,0.15,0.5699429512023926,0.1366798780487805,0.5699429512023926,2.521343167606974,0.6379621028900146,0.03065474197328613,0.056,0.15,0.269875,0.1366798780487805,0.2575107296137339,0.056,0.5699429512023926,0.269875,0.2575107296137339,0.15,0.5699429512023926,0.1366798780487805
0.057,0.15,0.2718109756097561,0.13745426829268292,0.30042918454935624,0.057,0.6379621028900146,0.2718109756097561,0.30042918454935624,0.15,0.6379621028900146,0.13745426829268292,0.6379621028900146,-2.896613990462929,0.7032530307769775,0.02965152544788207,0.057,0.15,0.2718109756097561,0.13745426829268292,0.30042918454935624,0.057,0.6379621028900146,0.2718109756097561,0.30042918454935624,0.15,0.6379621028900146,0.13745426829268292
0.058,0.15,0.2718109756097561,0.13939024390243904,0.34334763948497854,0.058,0.7032530307769775,0.2718109756097561,0.34334763948497854,0.15,0.7032530307769775,0.13939024390243904,0.7032530307769775,-0.16514867741462683,0.7693910598754883,0.034136428931886106,0.058,0.15,0.2718109756097561,0.13939024390243904,0.34334763948497854,0.058,0.7032530307769775,0.2718109756097561,0.34334763948497854,0.15,0.7032530307769775,0.13939024390243904
0.059000000000000004,0.15,0.269875,0.1382286585365854,0.38626609442060084,0.059000000000000004,0.7693910598754883,0.269875,0.38626609442060084,0.15,0.7693910598754883,0.1382286585365854,0.7693910598754883,0.14189705460416321,0.8347601890563965,0.05619251011669311,0.059000000000000004,0.15,0.269875,0.1382286585365854,0.38626609442060084,0.059000000000000004,0.7693910598754883,0.269875,0.38626609442060084,0.15,0.7693910598754883,0.1382286585365854
0.060000000000000005,0.15,0.273359756097561,0.13939024390243904,0.4291845493562232,0.060000000000000005,0.8347601890563965,0.273359756097561,0.4291845493562232,0.15,0.8347601890563965,0.13939024390243904,0.8347601890563965,2.9441970937399127,0.9013009071350098,0.03539510915612135,0.060000000000000005,0.15,0.273359756097561,0.13939024390243904,0.4291845493562232,0.060000000000000005,0.8347601890563965,0.273359756097561,0.4291845493562232,0.15,0.8347601890563965,0.13939024390243904
0.061000000000000006,0.15,0.2710365853658536,0.1390030487804878,0.4721030042918455,0.061000000000000006,0.9013009071350098,0.2710365853658536,0.4721030042918455,0.15,0.9013009071350098,0.1390030487804878,0.9013009071350098,-2.8501358591119264,0.9673750400543213,0.023440042560925026,0.061000000000000006,0.15,0.2710365853658536,0.1390030487804878,0.4721030042918455,0.061000000000000006,0.9013009071350098,0.2710365853658536,0.4721030042918455,0.15,0.9013009071350098,0.1390030487804878
0.062000000000000006,0.15,0.2710365853658536,0.13745426829268292,0.5150214592274678,0.062000000000000006,0.9673750400543213,0.2710365853658536,0.5150214592274678,0.15,0.9673750400543213,0.13745426829268292,0.9673750400543213,-3.0419240010986313,1.033182144165039,0.024962803035376735,0.062000000000000006,0.15,0.2710365853658536,0.13745426829268292,0.5150214592274678,0.062000000000000006,0.9673750400543213,0.2710365853658536,0.5150214592274678,0.15,0.9673750400543213,0.13745426829268292
