Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.0,0.0,0.0,0.05,0.15390300750732422,0.0,0.0,0.15,0.15390300750732422,0.0,0.15390300750732422,0.0,0.23853802680969238,0.0,0.05,0.15,0.0,0.0,0.0,0.05,0.15390300750732422,0.0,0.0,0.15,0.15390300750732422,0.0
0.051000000000000004,0.15,0.0,0.0,0.01430615164520744,0.051000000000000004,0.23853802680969238,0.0,0.01430615164520744,0.15,0.23853802680969238,0.0,0.23853802680969238,0.0,0.30380702018737793,0.0,0.051000000000000004,0.15,0.0,0.0,0.01430615164520744,0.051000000000000004,0.23853802680969238,0.0,0.01430615164520744,0.15,0.23853802680969238,0.0
0.052000000000000005,0.15,0.0,0.0,0.02861230329041488,0.052000000000000005,0.30380702018737793,0.0,0.02861230329041488,0.15,0.30380702018737793,0.0,0.30380702018737793,0.0,0.36702990531921387,0.0,0.052000000000000005,0.15,0.0,0.0,0.02861230329041488,0.052000000000000005,0.30380702018737793,0.0,0.02861230329041488,0.15,0.30380702018737793,0.0
0.053000000000000005,0.15,0.0,0.0,0.04291845493562232,0.053000000000000005,0.36702990531921387,0.0,0.04291845493562232,0.15,0.36702990531921387,0.0,0.36702990531921387,0.0,0.4349181652069092,0.0,0.053000000000000005,0.15,0.0,0.0,0.04291845493562232,0.053000000000000005,0.36702990531921387,0.0,0.04291845493562232,0.15,0.36702990531921387,0.0
0.054000000000000006,0.15,0.0,0.0,0.05722460658082976,0.054000000000000006,0.4349181652069092,0.0,0.05722460658082976,0.15,0.4349181652069092,0.0,0.4349181652069092,0.0,0.5018658638000488,0.0,0.054000000000000006,0.15,0.0,0.0,0.05722460658082976,0.054000000000000006,0.4349181652069092,0.0,0.05722460658082976,0.15,0.4349181652069092,0.0
0.055,0.15,0.0,0.0,0.07153075822603719,0.055,0.5018658638000488,0.0,0.07153075822603719,0.15,0.5018658638000488,0.0,0.5018658638000488,0.0,0.5655760765075684,0.0,0.055,0.15,0.0,0.0,0.07153075822603719,0.055,0.5018658638000488,0.0,0.07153075822603719,0.15,0.5018658638000488,0.0
0.056,0.15,0.0,0.0,0.08583690987124463,0.056,0.5655760765075684,0.0,0.08583690987124463,0.15,0.5655760765075684,0.0,0.5655760765075684,0.0,0.6331541538238525,0.0,0.056,0.15,0.0,0.0,0.08583690987124463,0.056,0.5655760765075684,0.0,0.08583690987124463,0.15,0.5655760765075684,0.0
0.057,0.15,0.0,0.0,0.10014306151645208,0.057,0.6331541538238525,0.0,0.10014306151645208,0.15,0.6331541538238525,0.0,0.6331541538238525,0.0,0.6999421119689941,0.0,0.057,0.15,0.0,0.0,0.10014306151645208,0.057,0.6331541538238525,0.0,0.10014306151645208,0.15,0.6331541538238525,0.0
0.058,0.15,0.0,0.0,0.11444921316165951,0.058,0.6999421119689941,0.0,0.11444921316165951,0.15,0.6999421119689941,0.0,0.6999421119689941,0.0,0.7659661769866943,0.0,0.058,0.15,0.0,0.0,0.11444921316165951,0.058,0.6999421119689941,0.0,0.11444921316165951,0.15,0.6999421119689941,0.0
0.059000000000000004,0.15,0.0,0.0,0.12875536480686695,0.059000000000000004,0.7659661769866943,0.0,0.12875536480686695,0.15,0.7659661769866943,0.0,0.7659661769866943,0.0,0.8314521312713623,0.0,0.059000000000000004,0.15,0.0,0.0,0.12875536480686695,0.059000000000000004,0.7659661769866943,0.0,0.12875536480686695,0.15,0.7659661769866943,0.0
0.060000000000000005,0.15,0.0,0.0,0.14306151645207438,0.060000000000000005,0.8314521312713623,0.0,0.14306151645207438,0.15,0.8314521312713623,0.0,0.8314521312713623,0.0,0.8968219757080078,0.0,0.060000000000000005,0.15,0.0,0.0,0.14306151645207438,0.060000000000000005,0.8314521312713623,0.0,0.14306151645207438,0.15,0.8314521312713623,0.0
0.061000000000000006,0.15,0.0,0.0,0.15736766809728184,0.061000000000000006,0.8968219757080078,0.0,0.15736766809728184,0.15,0.8968219757080078,0.0,0.8968219757080078,0.0,0.9642431735992432,0.0,0.061000000000000006,0.15,0.0,0.0,0.15736766809728184,0.061000000000000006,0.8968219757080078,0.0,0.15736766809728184,0.15,0.8968219757080078,0.0
0.062000000000000006,0.15,0.0,0.0,0.17167381974248927,0.062000000000000006,0.9642431735992432,0.0,0.17167381974248927,0.15,0.9642431735992432,0.0,0.9642431735992432,0.0,1.0296869277954102,0.0,0.062000000000000006,0.15,0.0,0.0,0.17167381974248927,0.062000000000000006,0.9642431735992432,0.0,0.17167381974248927,0.15,0.9642431735992432,0.0
