Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.15,0.05459451219512196,0.1386158536585366,0.0,0.05,0.1495678424835205,0.05459451219512196,0.0,0.15,0.1495678424835205,0.1386158536585366,0.1495678424835205,0.5880026035475681,0.23416996002197266,0.03689821204103807,0.05,0.15,0.05459451219512196,0.1386158536585366,0.0,0.05,0.1495678424835205,0.05459451219512196,0.0,0.15,0.1495678424835205,0.1386158536585366
0.051000000000000004,0.15,0.05614329268292683,0.13590548780487804,0.01430615164520744,0.051000000000000004,0.23416996002197266,0.05614329268292683,0.01430615164520744,0.15,0.23416996002197266,0.13590548780487804,0.23416996002197266,1.7975951748487824,0.2996211051940918,0.05612209600241298,0.051000000000000004,0.15,0.05614329268292683,0.13590548780487804,0.01430615164520744,0.051000000000000004,0.23416996002197266,0.05614329268292683,0.01430615164520744,0.15,0.23416996002197266,0.13590548780487804
0.052000000000000005,0.15,0.0596280487804878,0.13706707317073172,0.02861230329041488,0.052000000000000005,0.2996211051940918,0.0596280487804878,0.02861230329041488,0.15,0.2996211051940918,0.13706707317073172,0.2996211051940918,3.141592653589793,0.36471104621887207,0.45279877644771477,0.052000000000000005,0.15,0.0596280487804878,0.13706707317073172,0.02861230329041488,0.052000000000000005,0.2996211051940918,0.0596280487804878,0.02861230329041488,0.15,0.2996211051940918,0.13706707317073172
0.053000000000000005,0.15,0.030588414634146344,0.13203353658536587,0.04291845493562232,0.053000000000000005,0.36471104621887207,0.030588414634146344,0.04291845493562232,0.15,0.36471104621887207,0.13203353658536587,0.36471104621887207,0.3139382133365411,0.4324779510498047,0.5078708164857431,0.053000000000000005,0.15,0.030588414634146344,0.13203353658536587,0.04291845493562232,0.053000000000000005,0.36471104621887207,0.030588414634146344,0.04291845493562232,0.15,0.36471104621887207,0.13203353658536587
0.054000000000000006,0.15,0.0635,0.14210060975609756,0.05722460658082976,0.054000000000000006,0.4324779510498047,0.0635,0.05722460658082976,0.15,0.4324779510498047,0.14210060975609756,0.4324779510498047,-3.017237659043032,0.49860286712646484,0.05237327558861551,0.054000000000000006,0.15,0.0635,0.14210060975609756,0.05722460658082976,0.054000000000000006,0.4324779510498047,0.0635,0.05722460658082976,0.15,0.4324779510498047,0.14210060975609756
0.055,0.15,0.06195121951219512,0.1390030487804878,0.07153075822603719,0.055,0.49860286712646484,0.06195121951219512,0.07153075822603719,0.15,0.49860286712646484,0.1390030487804878,0.49860286712646484,3.070285188804503,0.5633139610290527,0.5050252487971071,0.055,0.15,0.06195121951219512,0.1390030487804878,0.07153075822603719,0.055,0.49860286712646484,0.06195121951219512,0.07153075822603719,0.15,0.49860286712646484,0.1390030487804878
0.056,0.15,0.030201219512195124,0.1312591463414634,0.08583690987124463,0.056,0.5633139610290527,0.030201219512195124,0.08583690987124463,0.15,0.5633139610290527,0.1312591463414634,0.5633139610290527,-2.9857244521914708,0.6294488906860352,0.08382545352999737,0.056,0.15,0.030201219512195124,0.1312591463414634,0.08583690987124463,0.056,0.5633139610290527,0.030201219512195124,0.08583690987124463,0.15,0.5633139610290527,0.1312591463414634
0.057,0.15,0.0356219512195122,0.13009756097560976,0.10014306151645208,0.057,0.6294488906860352,0.0356219512195122,0.10014306151645208,0.15,0.6294488906860352,0.13009756097560976,0.6294488906860352,-3.117787627404723,0.6970977783203125,0.3895833318921886,0.057,0.15,0.0356219512195122,0.13009756097560976,0.10014306151645208,0.057,0.6294488906860352,0.0356219512195122,0.10014306151645208,0.15,0.6294488906860352,0.13009756097560976
0.058,0.15,0.0615640243902439,0.12545121951219512,0.11444921316165951,0.058,0.6970977783203125,0.0615640243902439,0.11444921316165951,0.15,0.6970977783203125,0.12545121951219512,0.6970977783203125,-0.3487710035839072,0.7627658843994141,0.18163874492930532,0.058,0.15,0.0615640243902439,0.12545121951219512,0.11444921316165951,0.058,0.6970977783203125,0.0615640243902439,0.11444921316165951,0.15,0.6970977783203125,0.12545121951219512
0.059000000000000004,0.15,0.05885365853658536,0.11383536585365854,0.12875536480686695,0.059000000000000004,0.7627658843994141,0.05885365853658536,0.12875536480686695,0.15,0.7627658843994141,0.11383536585365854,0.7627658843994141,-0.16514867741462697,0.8293180465698242,0.3992381669472465,0.059000000000000004,0.15,0.05885365853658536,0.11383536585365854,0.12875536480686695,0.059000000000000004,0.7627658843994141,0.05885365853658536,0.12875536480686695,0.15,0.7627658843994141,0.11383536585365854
