Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.08,0.08285975609756098,0.06969512195121952,0.0,0.05,0.13867402076721191,0.08285975609756098,0.0,0.08,0.13867402076721191,0.06969512195121952,0.13867402076721191,-0.14189705460416405,0.23362112045288086,0.004078008946382403,0.05,0.08,0.08285975609756098,0.06969512195121952,0.0,0.05,0.13867402076721191,0.08285975609756098,0.0,0.08,0.13867402076721191,0.06969512195121952
0.051000000000000004,0.08,0.08247256097560976,0.06969512195121952,0.010330578512396695,0.051000000000000004,0.23362112045288086,0.08247256097560976,0.010330578512396695,0.08,0.23362112045288086,0.06969512195121952,0.23362112045288086,-0.13863973713415817,0.2974889278411865,0.006062445820272768,0.051000000000000004,0.08,0.08247256097560976,0.06969512195121952,0.010330578512396695,0.051000000000000004,0.23362112045288086,0.08247256097560976,0.010330578512396695,0.08,0.23362112045288086,0.06969512195121952
0.052000000000000005,0.08,0.08247256097560976,0.07008231707317074,0.02066115702479339,0.052000000000000005,0.2974889278411865,0.08247256097560976,0.02066115702479339,0.08,0.2974889278411865,0.07008231707317074,0.2974889278411865,-0.11575921772081081,0.36369800567626953,0.0,0.052000000000000005,0.08,0.08247256097560976,0.07008231707317074,0.02066115702479339,0.052000000000000005,0.2974889278411865,0.08247256097560976,0.02066115702479339,0.08,0.2974889278411865,0.07008231707317074
0.053000000000000005,0.08,0.08247256097560976,0.07008231707317074,0.030991735537190084,0.053000000000000005,0.36369800567626953,0.08247256097560976,0.030991735537190084,0.08,0.36369800567626953,0.07008231707317074,0.36369800567626953,-0.11575921772081081,0.43108582496643066,0.08694932519630867,0.053000000000000005,0.08,0.08247256097560976,0.07008231707317074,0.030991735537190084,0.053000000000000005,0.36369800567626953,0.08247256097560976,0.030991735537190084,0.08,0.36369800567626953,0.07008231707317074
0.054000000000000006,0.08,0.07666463414634146,0.07085670731707318,0.04132231404958678,0.054000000000000006,0.43108582496643066,0.07666463414634146,0.04132231404958678,0.08,0.43108582496643066,0.07085670731707318,0.43108582496643066,-0.02380502618506997,0.49813413619995117,0.012912996573825686,0.054000000000000006,0.08,0.07666463414634146,0.07085670731707318,0.04132231404958678,0.054000000000000006,0.43108582496643066,0.07666463414634146,0.04132231404958678,0.08,0.43108582496643066,0.07085670731707318
0.05500000000000001,0.08,0.0774390243902439,0.0712439024390244,0.05165289256198347,0.05500000000000001,0.49813413619995117,0.0774390243902439,0.05165289256198347,0.08,0.49813413619995117,0.0712439024390244,0.49813413619995117,0.14189705460416407,0.562899112701416,0.01336825333704346,0.05500000000000001,0.08,0.0774390243902439,0.0712439024390244,0.05165289256198347,0.05500000000000001,0.49813413619995117,0.0774390243902439,0.05165289256198347,0.08,0.49813413619995117,0.0712439024390244
0.056,0.08,0.07782621951219512,0.07201829268292684,0.06198347107438017,0.056,0.562899112701416,0.07782621951219512,0.06198347107438017,0.08,0.562899112701416,0.07201829268292684,0.562899112701416,0.49555167348582857,0.6303460597991943,0.05683038764793976,0.056,0.08,0.07782621951219512,0.07201829268292684,0.06198347107438017,0.056,0.562899112701416,0.07782621951219512,0.06198347107438017,0.08,0.562899112701416,0.07201829268292684
0.057,0.08,0.08053658536585366,0.07472865853658536,0.07231404958677687,0.057,0.6303460597991943,0.08053658536585366,0.07231404958677687,0.08,0.6303460597991943,0.07472865853658536,0.6303460597991943,0.7684506335910437,0.6963107585906982,0.0423272414300621,0.057,0.08,0.08053658536585366,0.07472865853658536,0.07231404958677687,0.057,0.6303460597991943,0.08053658536585366,0.07231404958677687,0.08,0.6303460597991943,0.07472865853658536
0.058,0.08,0.08285975609756098,0.07627743902439024,0.08264462809917356,0.058,0.6963107585906982,0.08285975609756098,0.08264462809917356,0.08,0.6963107585906982,0.07627743902439024,0.6963107585906982,0.8671825440154447,0.7610809803009033,0.06815946450550553,0.058,0.08,0.08285975609756098,0.07627743902439024,0.08264462809917356,0.058,0.6963107585906982,0.08285975609756098,0.08264462809917356,0.08,0.6963107585906982,0.07627743902439024
0.059000000000000004,0.08,0.08557012195121952,0.07976219512195122,0.09297520661157024,0.059000000000000004,0.7610809803009033,0.08557012195121952,0.09297520661157024,0.08,0.7610809803009033,0.07976219512195122,0.7610809803009033,0.9367736071314744,0.828070878982544,0.04972060633597377,0.059000000000000004,0.08,0.08557012195121952,0.07976219512195122,0.09297520661157024,0.059000000000000004,0.7610809803009033,0.08557012195121952,0.09297520661157024,0.08,0.7610809803009033,0.07976219512195122
