Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.08,0.460375,0.27026219512195127,0.0,0.05,0.1418471336364746,0.460375,0.0,0.08,0.1418471336364746,0.27026219512195127,0.1418471336364746,0.3603579705247933,0.23745417594909668,0.009055761921890898,0.05,0.08,0.460375,0.27026219512195127,0.0,0.05,0.1418471336364746,0.460375,0.0,0.08,0.1418471336364746,0.27026219512195127
0.05101010101010101,0.08,0.45960060975609757,0.269875,0.019569471624266144,0.05101010101010101,0.23745417594909668,0.45960060975609757,0.019569471624266144,0.08,0.23745417594909668,0.269875,0.23745417594909668,0.3385556949116839,0.3032100200653076,8.442010284766846e-16,0.05101010101010101,0.08,0.45960060975609757,0.269875,0.019569471624266144,0.05101010101010101,0.23745417594909668,0.45960060975609757,0.019569471624266144,0.08,0.23745417594909668,0.269875
0.05202020202020202,0.08,0.45960060975609757,0.26987500000000003,0.03913894324853229,0.05202020202020202,0.3032100200653076,0.45960060975609757,0.03913894324853229,0.08,0.3032100200653076,0.26987500000000003,0.3032100200653076,0.36339313349523034,0.3672938346862793,0.006042011141835533,0.05202020202020202,0.08,0.45960060975609757,0.26987500000000003,0.03913894324853229,0.05202020202020202,0.3032100200653076,0.45960060975609757,0.03913894324853229,0.08,0.3032100200653076,0.26987500000000003
0.05303030303030303,0.08,0.45960060975609757,0.2694878048780488,0.05870841487279843,0.05303030303030303,0.3672938346862793,0.45960060975609757,0.05870841487279843,0.08,0.3672938346862793,0.2694878048780488,0.3672938346862793,0.3510308867424195,0.43538808822631836,0.008041450846158815,0.05303030303030303,0.08,0.45960060975609757,0.2694878048780488,0.05870841487279843,0.05303030303030303,0.3672938346862793,0.45960060975609757,0.05870841487279843,0.08,0.3672938346862793,0.2694878048780488
0.05404040404040404,0.08,0.45921341463414633,0.269875,0.07827788649706457,0.05404040404040404,0.43538808822631836,0.45921341463414633,0.07827788649706457,0.08,0.43538808822631836,0.269875,0.43538808822631836,0.34302394042070294,0.5016109943389893,0.008268688659125558,0.05404040404040404,0.08,0.45921341463414633,0.269875,0.07827788649706457,0.05404040404040404,0.43538808822631836,0.45921341463414633,0.07827788649706457,0.08,0.43538808822631836,0.269875
0.05505050505050505,0.08,0.45960060975609757,0.27026219512195127,0.09784735812133072,0.05505050505050505,0.5016109943389893,0.45960060975609757,0.09784735812133072,0.08,0.5016109943389893,0.27026219512195127,0.5016109943389893,0.35103088674242044,0.566115140914917,0.0,0.05505050505050505,0.08,0.45960060975609757,0.27026219512195127,0.09784735812133072,0.05505050505050505,0.5016109943389893,0.45960060975609757,0.09784735812133072,0.08,0.5016109943389893,0.27026219512195127
0.05606060606060606,0.08,0.45960060975609757,0.27026219512195127,0.11741682974559686,0.05606060606060606,0.566115140914917,0.45960060975609757,0.11741682974559686,0.08,0.566115140914917,0.27026219512195127,0.566115140914917,0.35103088674242044,0.6329772472381592,0.0057909501097580494,0.05606060606060606,0.08,0.45960060975609757,0.27026219512195127,0.11741682974559686,0.05606060606060606,0.566115140914917,0.45960060975609757,0.11741682974559686,0.08,0.566115140914917,0.27026219512195127
0.05707070707070707,0.08,0.45960060975609757,0.26987500000000003,0.136986301369863,0.05707070707070707,0.6329772472381592,0.45960060975609757,0.136986301369863,0.08,0.6329772472381592,0.26987500000000003,0.6329772472381592,0.36339313349523034,0.6978638172149658,0.005967261362245447,0.05707070707070707,0.08,0.45960060975609757,0.26987500000000003,0.136986301369863,0.05707070707070707,0.6329772472381592,0.45960060975609757,0.136986301369863,0.08,0.6329772472381592,0.26987500000000003
0.05808080808080808,0.08,0.45921341463414633,0.269875,0.15655577299412915,0.05808080808080808,0.6978638172149658,0.45921341463414633,0.15655577299412915,0.08,0.6978638172149658,0.269875,0.6978638172149658,0.34302394042070294,0.7643489837646484,8.349403951598106e-16,0.05808080808080808,0.08,0.45921341463414633,0.269875,0.15655577299412915,0.05808080808080808,0.6978638172149658,0.45921341463414633,0.15655577299412915,0.08,0.6978638172149658,0.269875
0.0590909090909091,0.08,0.45921341463414633,0.26987500000000003,0.1761252446183953,0.0590909090909091,0.7643489837646484,0.45921341463414633,0.1761252446183953,0.08,0.7643489837646484,0.26987500000000003,0.7643489837646484,0.36813077132516314,0.8318450450897217,0.011473117522707939,0.0590909090909091,0.08,0.45921341463414633,0.26987500000000003,0.1761252446183953,0.0590909090909091,0.7643489837646484,0.45921341463414633,0.1761252446183953,0.08,0.7643489837646484,0.26987500000000003
0.0601010101010101,0.08,0.4599878048780488,0.269875,0.19569471624266144,0.0601010101010101,0.8318450450897217,0.4599878048780488,0.19569471624266144,0.08,0.8318450450897217,0.269875,0.8318450450897217,0.3430239404207033,0.8966629505157471,0.005973582753196602,0.0601010101010101,0.08,0.4599878048780488,0.269875,0.19569471624266144,0.0601010101010101,0.8318450450897217,0.4599878048780488,0.19569471624266144,0.08,0.8318450450897217,0.269875
0.061111111111111116,0.08,0.45960060975609757,0.26987500000000003,0.21526418786692758,0.061111111111111116,0.8966629505157471,0.45960060975609757,0.21526418786692758,0.08,0.8966629505157471,0.26987500000000003,0.8966629505157471,0.36339313349523034,0.9639279842376709,0.0057562614708841576,0.061111111111111116,0.08,0.45960060975609757,0.26987500000000003,0.21526418786692758,0.061111111111111116,0.8966629505157471,0.45960060975609757,0.21526418786692758,0.08,0.8966629505157471,0.26987500000000003
0.062121212121212126,0.08,0.45960060975609757,0.2694878048780488,0.23483365949119372,0.062121212121212126,0.9639279842376709,0.45960060975609757,0.23483365949119372,0.08,0.9639279842376709,0.2694878048780488,0.9639279842376709,0.3510308867424195,1.0297222137451172,0.011769880880128333,0.062121212121212126,0.08,0.45960060975609757,0.2694878048780488,0.23483365949119372,0.062121212121212126,0.9639279842376709,0.45960060975609757,0.23483365949119372,0.08,0.9639279842376709,0.2694878048780488
0.06313131313131314,0.08,0.4596006097560976,0.27026219512195127,0.25440313111545987,0.06313131313131314,1.0297222137451172,0.4596006097560976,0.25440313111545987,0.08,1.0297222137451172,0.27026219512195127,1.0297222137451172,0.3603579705247933,1.0955488681793213,8.432929139174625e-16,0.06313131313131314,0.08,0.4596006097560976,0.27026219512195127,0.25440313111545987,0.06313131313131314,1.0297222137451172,0.4596006097560976,0.25440313111545987,0.08,1.0297222137451172,0.27026219512195127
0.06414141414141414,0.08,0.45960060975609757,0.27026219512195127,0.273972602739726,0.06414141414141414,1.0955488681793213,0.45960060975609757,0.273972602739726,0.08,1.0955488681793213,0.27026219512195127,1.0955488681793213,0.35103088674242044,1.1622130870819092,0.005808140083618424,0.06414141414141414,0.08,0.45960060975609757,0.27026219512195127,0.273972602739726,0.06414141414141414,1.0955488681793213,0.45960060975609757,0.273972602739726,0.08,1.0955488681793213,0.27026219512195127
0.06515151515151515,0.08,0.4596006097560976,0.26987500000000003,0.29354207436399216,0.06515151515151515,1.1622130870819092,0.4596006097560976,0.29354207436399216,0.08,1.1622130870819092,0.26987500000000003,1.1622130870819092,0.37298772180006073,1.227524995803833,0.008384023732633136,0.06515151515151515,0.08,0.4596006097560976,0.26987500000000003,0.29354207436399216,0.06515151515151515,1.1622130870819092,0.4596006097560976,0.29354207436399216,0.08,1.1622130870819092,0.26987500000000003
0.06616161616161617,0.08,0.45921341463414633,0.2694878048780488,0.3131115459882583,0.06616161616161617,1.227524995803833,0.45921341463414633,0.3131115459882583,0.08,1.227524995803833,0.2694878048780488,1.227524995803833,0.3556358843007589,1.2932019233703613,0.005895451207869298,0.06616161616161617,0.08,0.45921341463414633,0.2694878048780488,0.3131115459882583,0.06616161616161617,1.227524995803833,0.45921341463414633,0.3131115459882583,0.08,1.227524995803833,0.2694878048780488
