Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.08,0.02632926829268293,0.06892073170731708,0.0,0.05,0.15854215621948242,0.02632926829268293,0.0,0.08,0.15854215621948242,0.06892073170731708,0.15854215621948242,-0.2090229428062648,0.23784804344177246,0.004882299858343848,0.05,0.08,0.02632926829268293,0.06892073170731708,0.0,0.05,0.15854215621948242,0.02632926829268293,0.0,0.08,0.15854215621948242,0.06892073170731708
0.051000000000000004,0.08,0.02632926829268293,0.06853353658536586,0.015495867768595042,0.051000000000000004,0.23784804344177246,0.02632926829268293,0.015495867768595042,0.08,0.23784804344177246,0.06853353658536586,0.23784804344177246,-0.1944801162151058,0.30473804473876953,0.0,0.051000000000000004,0.08,0.02632926829268293,0.06853353658536586,0.015495867768595042,0.051000000000000004,0.23784804344177246,0.02632926829268293,0.015495867768595042,0.08,0.23784804344177246,0.06853353658536586
0.052000000000000005,0.08,0.02632926829268293,0.06853353658536586,0.030991735537190084,0.052000000000000005,0.30473804473876953,0.02632926829268293,0.030991735537190084,0.08,0.30473804473876953,0.06853353658536586,0.30473804473876953,-0.1944801162151058,0.3703160285949707,0.029521731165161866,0.052000000000000005,0.08,0.02632926829268293,0.06853353658536586,0.030991735537190084,0.052000000000000005,0.30473804473876953,0.02632926829268293,0.030991735537190084,0.08,0.30473804473876953,0.06853353658536586
0.053000000000000005,0.08,0.028265243902439025,0.06853353658536586,0.04648760330578512,0.053000000000000005,0.3703160285949707,0.028265243902439025,0.04648760330578512,0.08,0.3703160285949707,0.06853353658536586,0.3703160285949707,-0.15808997112168588,0.4382500648498535,0.06372318361821304,0.053000000000000005,0.08,0.028265243902439025,0.06853353658536586,0.04648760330578512,0.053000000000000005,0.3703160285949707,0.028265243902439025,0.04648760330578512,0.08,0.3703160285949707,0.06853353658536586
0.054000000000000006,0.08,0.03252439024390244,0.0693079268292683,0.06198347107438017,0.054000000000000006,0.4382500648498535,0.03252439024390244,0.06198347107438017,0.08,0.4382500648498535,0.0693079268292683,0.4382500648498535,-0.12786991855999996,0.5083918571472168,0.05629498242722905,0.054000000000000006,0.08,0.03252439024390244,0.0693079268292683,0.06198347107438017,0.054000000000000006,0.4382500648498535,0.03252439024390244,0.06198347107438017,0.08,0.4382500648498535,0.0693079268292683
0.05500000000000001,0.08,0.03639634146341464,0.07008231707317074,0.07747933884297521,0.05500000000000001,0.5083918571472168,0.03639634146341464,0.07747933884297521,0.08,0.5083918571472168,0.07008231707317074,0.5083918571472168,-0.06933313368820865,0.5684249401092529,0.0347326747410997,0.05500000000000001,0.08,0.03639634146341464,0.07008231707317074,0.07747933884297521,0.05500000000000001,0.5083918571472168,0.03639634146341464,0.07747933884297521,0.08,0.5083918571472168,0.07008231707317074
0.056,0.08,0.03833231707317073,0.07085670731707318,0.09297520661157024,0.056,0.5684249401092529,0.03833231707317073,0.09297520661157024,0.08,0.5684249401092529,0.07085670731707318,0.5684249401092529,-0.07030646411862453,0.6363461017608643,0.05813550399871202,0.056,0.08,0.03833231707317073,0.07085670731707318,0.09297520661157024,0.056,0.5684249401092529,0.03833231707317073,0.09297520661157024,0.08,0.5684249401092529,0.07085670731707318
0.057,0.08,0.04220426829268293,0.07163109756097562,0.10847107438016529,0.057,0.6363461017608643,0.04220426829268293,0.10847107438016529,0.08,0.6363461017608643,0.07163109756097562,0.6363461017608643,-0.014083575822860201,0.703179121017456,0.0570590666120556,0.057,0.08,0.04220426829268293,0.07163109756097562,0.10847107438016529,0.057,0.6363461017608643,0.04220426829268293,0.10847107438016529,0.08,0.6363461017608643,0.07163109756097562
0.058,0.08,0.04568902439024391,0.0731798780487805,0.12396694214876033,0.058,0.703179121017456,0.04568902439024391,0.12396694214876033,0.08,0.703179121017456,0.0731798780487805,0.703179121017456,0.041642579098588456,0.7695910930633545,0.036873426478776804,0.058,0.08,0.04568902439024391,0.0731798780487805,0.12396694214876033,0.058,0.703179121017456,0.04568902439024391,0.12396694214876033,0.08,0.703179121017456,0.0731798780487805
0.059000000000000004,0.08,0.04801219512195122,0.07395426829268292,0.13946280991735538,0.059000000000000004,0.7695910930633545,0.04801219512195122,0.13946280991735538,0.08,0.7695910930633545,0.07395426829268292,0.7695910930633545,0.09966865249116187,0.8361568450927734,0.03901982266451117,0.059000000000000004,0.08,0.04801219512195122,0.07395426829268292,0.13946280991735538,0.059000000000000004,0.7695910930633545,0.04801219512195122,0.13946280991735538,0.08,0.7695910930633545,0.07395426829268292
