Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.05,0.08,0.20560060975609756,0.23038109756097563,0.0,0.05,0.15142583847045898,0.20560060975609756,0.0,0.08,0.15142583847045898,0.23038109756097563,0.15142583847045898,3.0459945349259527,0.23413300514221191,0.006620666802930799,0.05,0.08,0.20560060975609756,0.23038109756097563,0.0,0.05,0.15142583847045898,0.20560060975609756,0.0,0.08,0.15142583847045898,0.23038109756097563
0.051000000000000004,0.08,0.2059878048780488,0.2299939024390244,0.015495867768595042,0.051000000000000004,0.23413300514221191,0.2059878048780488,0.015495867768595042,0.08,0.23413300514221191,0.2299939024390244,0.23413300514221191,3.0309354324158977,0.29927968978881836,0.013289925925407085,0.051000000000000004,0.08,0.2059878048780488,0.2299939024390244,0.015495867768595042,0.051000000000000004,0.23413300514221191,0.2059878048780488,0.015495867768595042,0.08,0.23413300514221191,0.2299939024390244
0.052000000000000005,0.08,0.20560060975609756,0.23076829268292684,0.030991735537190084,0.052000000000000005,0.29927968978881836,0.20560060975609756,0.030991735537190084,0.08,0.29927968978881836,0.23076829268292684,0.29927968978881836,3.0595852080636075,0.3640618324279785,0.06682355491557035,0.052000000000000005,0.08,0.20560060975609756,0.23076829268292684,0.030991735537190084,0.052000000000000005,0.29927968978881836,0.20560060975609756,0.030991735537190084,0.08,0.29927968978881836,0.23076829268292684
0.053000000000000005,0.08,0.20134146341463416,0.2299939024390244,0.04648760330578512,0.053000000000000005,0.3640618324279785,0.20134146341463416,0.04648760330578512,0.08,0.3640618324279785,0.2299939024390244,0.3640618324279785,3.0606885544345626,0.4323890209197998,0.11954084787950875,0.053000000000000005,0.08,0.20134146341463416,0.2299939024390244,0.04648760330578512,0.053000000000000005,0.3640618324279785,0.20134146341463416,0.04648760330578512,0.08,0.3640618324279785,0.2299939024390244
0.054000000000000006,0.08,0.19321036585365853,0.22921951219512196,0.06198347107438017,0.054000000000000006,0.4323890209197998,0.19321036585365853,0.06198347107438017,0.08,0.4323890209197998,0.22921951219512196,0.4323890209197998,3.1142022451149307,0.4981508255004883,0.12123808929582659,0.054000000000000006,0.08,0.19321036585365853,0.22921951219512196,0.06198347107438017,0.054000000000000006,0.4323890209197998,0.19321036585365853,0.06198347107438017,0.08,0.4323890209197998,0.22921951219512196
0.05500000000000001,0.08,0.1862408536585366,0.22534756097560976,0.07747933884297521,0.05500000000000001,0.4981508255004883,0.1862408536585366,0.07747933884297521,0.08,0.4981508255004883,0.22534756097560976,0.4981508255004883,-3.0324391906809156,0.5643467903137207,0.06539632858906376,0.05500000000000001,0.08,0.1862408536585366,0.22534756097560976,0.07747933884297521,0.05500000000000001,0.4981508255004883,0.1862408536585366,0.07747933884297521,0.08,0.4981508255004883,0.22534756097560976
0.056,0.08,0.1823689024390244,0.22341158536585365,0.09297520661157024,0.056,0.5643467903137207,0.1823689024390244,0.09297520661157024,0.08,0.5643467903137207,0.22341158536585365,0.5643467903137207,-2.9604999970585744,0.6301369667053223,0.1296103536886536,0.056,0.08,0.1823689024390244,0.22341158536585365,0.09297520661157024,0.056,0.5643467903137207,0.1823689024390244,0.09297520661157024,0.08,0.5643467903137207,0.22341158536585365
0.057,0.08,0.17578658536585368,0.2179908536585366,0.10847107438016529,0.057,0.6301369667053223,0.17578658536585368,0.10847107438016529,0.08,0.6301369667053223,0.2179908536585366,0.6301369667053223,-2.79856871316909,0.6952807903289795,0.15970747007911304,0.057,0.08,0.17578658536585368,0.2179908536585366,0.10847107438016529,0.057,0.6301369667053223,0.17578658536585368,0.10847107438016529,0.08,0.6301369667053223,0.2179908536585366
0.058,0.08,0.1684298780487805,0.21063414634146344,0.12396694214876033,0.058,0.6952807903289795,0.1684298780487805,0.12396694214876033,0.08,0.6952807903289795,0.21063414634146344,0.6952807903289795,-2.659654401632167,0.76218581199646,0.15964800282536654,0.058,0.08,0.1684298780487805,0.21063414634146344,0.12396694214876033,0.058,0.6952807903289795,0.1684298780487805,0.12396694214876033,0.08,0.6952807903289795,0.21063414634146344
0.059000000000000004,0.08,0.16068597560975612,0.20327743902439024,0.13946280991735538,0.059000000000000004,0.76218581199646,0.16068597560975612,0.13946280991735538,0.08,0.76218581199646,0.20327743902439024,0.76218581199646,-2.54981648304829,0.8271517753601074,0.17324964318790148,0.059000000000000004,0.08,0.16068597560975612,0.20327743902439024,0.13946280991735538,0.059000000000000004,0.76218581199646,0.16068597560975612,0.13946280991735538,0.08,0.76218581199646,0.20327743902439024
0.060000000000000005,0.08,0.15332926829268295,0.19475914634146343,0.15495867768595042,0.060000000000000005,0.8271517753601074,0.15332926829268295,0.15495867768595042,0.08,0.8271517753601074,0.19475914634146343,0.8271517753601074,-2.443351764746628,0.8935821056365967,0.1633045532772569,0.060000000000000005,0.08,0.15332926829268295,0.19475914634146343,0.15495867768595042,0.060000000000000005,0.8271517753601074,0.15332926829268295,0.15495867768595042,0.08,0.8271517753601074,0.19475914634146343
0.061000000000000006,0.08,0.14713414634146343,0.18585365853658536,0.17045454545454547,0.061000000000000006,0.8935821056365967,0.14713414634146343,0.17045454545454547,0.08,0.8935821056365967,0.18585365853658536,0.8935821056365967,-2.394637080213533,0.9610590934753418,0.15450523289575432,0.061000000000000006,0.08,0.14713414634146343,0.18585365853658536,0.17045454545454547,0.061000000000000006,0.8935821056365967,0.14713414634146343,0.17045454545454547,0.08,0.8935821056365967,0.18585365853658536
0.062,0.08,0.14171341463414636,0.17694817073170732,0.1859504132231405,0.062,0.9610590934753418,0.14171341463414636,0.1859504132231405,0.08,0.9610590934753418,0.17694817073170732,0.9610590934753418,-2.327076508685306,1.0266637802124023,0.14576723928720933,0.062,0.08,0.14171341463414636,0.17694817073170732,0.1859504132231405,0.062,0.9610590934753418,0.14171341463414636,0.1859504132231405,0.08,0.9610590934753418,0.17694817073170732
0.063,0.08,0.13667987804878048,0.16881707317073172,0.20144628099173553,0.063,1.0266637802124023,0.13667987804878048,0.20144628099173553,0.08,1.0266637802124023,0.16881707317073172,1.0266637802124023,-2.2690372156380616,1.092538833618164,0.12357198744227499,0.063,0.08,0.13667987804878048,0.16881707317073172,0.20144628099173553,0.063,1.0266637802124023,0.13667987804878048,0.20144628099173553,0.08,1.0266637802124023,0.16881707317073172
0.064,0.08,0.13319512195121952,0.16146036585365853,0.21694214876033058,0.064,1.092538833618164,0.13319512195121952,0.21694214876033058,0.08,1.092538833618164,0.16146036585365853,1.092538833618164,-2.2115800509724046,1.1576077938079834,0.1260895750438726,0.064,0.08,0.13319512195121952,0.16146036585365853,0.21694214876033058,0.064,1.092538833618164,0.13319512195121952,0.21694214876033058,0.08,1.092538833618164,0.16146036585365853
0.065,0.08,0.130484756097561,0.15371646341463416,0.23243801652892562,0.065,1.1576077938079834,0.130484756097561,0.23243801652892562,0.08,1.1576077938079834,0.15371646341463416,1.1576077938079834,-2.1625724973363996,1.2252957820892334,0.09241416079151428,0.065,0.08,0.130484756097561,0.15371646341463416,0.23243801652892562,0.065,1.1576077938079834,0.130484756097561,0.23243801652892562,0.08,1.1576077938079834,0.15371646341463416
0.066,0.08,0.12816158536585368,0.14790853658536587,0.24793388429752067,0.066,1.2252957820892334,0.12816158536585368,0.24793388429752067,0.08,1.2252957820892334,0.14790853658536587,1.2252957820892334,-2.0712371399421907,1.2915289402008057,0.08768911214356771,0.066,0.08,0.12816158536585368,0.14790853658536587,0.24793388429752067,0.066,1.2252957820892334,0.12816158536585368,0.24793388429752067,0.08,1.2252957820892334,0.14790853658536587
0.067,0.08,0.12816158536585368,0.14210060975609756,0.2634297520661157,0.067,1.2915289402008057,0.12816158536585368,0.2634297520661157,0.08,1.2915289402008057,0.14210060975609756,1.2915289402008057,-2.004150175876928,1.3571829795837402,0.0710153819208044,0.067,0.08,0.12816158536585368,0.14210060975609756,0.2634297520661157,0.067,1.2915289402008057,0.12816158536585368,0.2634297520661157,0.08,1.2915289402008057,0.14210060975609756
0.068,0.08,0.12777439024390244,0.13745426829268292,0.27892561983471076,0.068,1.3571829795837402,0.12777439024390244,0.27892561983471076,0.08,1.3571829795837402,0.13745426829268292,1.3571829795837402,-1.9409671546371132,1.4232089519500732,0.07134210660773448,0.068,0.08,0.12777439024390244,0.13745426829268292,0.27892561983471076,0.068,1.3571829795837402,0.12777439024390244,0.27892561983471076,0.08,1.3571829795837402,0.13745426829268292
0.069,0.08,0.12854878048780488,0.13280792682926829,0.2944214876033058,0.069,1.4232089519500732,0.12854878048780488,0.2944214876033058,0.08,1.4232089519500732,0.13280792682926829,1.4232089519500732,-1.845371608234522,1.4899158477783203,0.05833374148803835,0.069,0.08,0.12854878048780488,0.13280792682926829,0.2944214876033058,0.069,1.4232089519500732,0.12854878048780488,0.2944214876033058,0.08,1.4232089519500732,0.13280792682926829
0.07,0.08,0.12893597560975611,0.12893597560975611,0.30991735537190085,0.07,1.4899158477783203,0.12893597560975611,0.30991735537190085,0.08,1.4899158477783203,0.12893597560975611,1.4899158477783203,-1.7518889833261155,1.5551538467407227,0.09078982405032256,0.07,0.08,0.12893597560975611,0.12893597560975611,0.30991735537190085,0.07,1.4899158477783203,0.12893597560975611,0.30991735537190085,0.08,1.4899158477783203,0.12893597560975611
0.07100000000000001,0.08,0.13009756097560976,0.1231280487804878,0.32541322314049587,0.07100000000000001,1.5551538467407227,0.13009756097560976,0.32541322314049587,0.08,1.5551538467407227,0.1231280487804878,1.5551538467407227,-1.7359450042095237,1.6216259002685547,0.08154903330987623,0.07100000000000001,0.08,0.13009756097560976,0.1231280487804878,0.32541322314049587,0.07100000000000001,1.5551538467407227,0.13009756097560976,0.32541322314049587,0.08,1.5551538467407227,0.1231280487804878
0.07200000000000001,0.08,0.13009756097560976,0.11770731707317075,0.34090909090909094,0.07200000000000001,1.6216259002685547,0.13009756097560976,0.34090909090909094,0.08,1.6216259002685547,0.11770731707317075,1.6216259002685547,-1.6517004259501273,1.687760829925537,0.07811042169599124,0.07200000000000001,0.08,0.13009756097560976,0.11770731707317075,0.34090909090909094,0.07200000000000001,1.6216259002685547,0.13009756097560976,0.34090909090909094,0.08,1.6216259002685547,0.11770731707317075
0.07300000000000001,0.08,0.1312591463414634,0.11267378048780488,0.35640495867768596,0.07300000000000001,1.687760829925537,0.1312591463414634,0.35640495867768596,0.08,1.687760829925537,0.11267378048780488,1.687760829925537,-1.6118691053853507,1.7536349296569824,0.07994679325889557,0.07300000000000001,0.08,0.1312591463414634,0.11267378048780488,0.35640495867768596,0.07300000000000001,1.687760829925537,0.1312591463414634,0.35640495867768596,0.08,1.687760829925537,0.11267378048780488
0.07400000000000001,0.08,0.13280792682926829,0.10764024390243904,0.371900826446281,0.07400000000000001,1.7536349296569824,0.13280792682926829,0.371900826446281,0.08,1.7536349296569824,0.10764024390243904,1.7536349296569824,-1.5572836357815685,1.8198888301849365,0.060168801176048045,0.07400000000000001,0.08,0.13280792682926829,0.10764024390243904,0.371900826446281,0.07400000000000001,1.7536349296569824,0.13280792682926829,0.371900826446281,0.08,1.7536349296569824,0.10764024390243904
0.07500000000000001,0.08,0.1347439024390244,0.10415548780487804,0.38739669421487605,0.07500000000000001,1.8198888301849365,0.1347439024390244,0.38739669421487605,0.08,1.8198888301849365,0.10415548780487804,1.8198888301849365,-1.488788881268711,1.8861937522888184,0.06810101145972504,0.07500000000000001,0.08,0.1347439024390244,0.10415548780487804,0.38739669421487605,0.07500000000000001,1.8198888301849365,0.1347439024390244,0.38739669421487605,0.08,1.8198888301849365,0.10415548780487804
0.07600000000000001,0.08,0.13706707317073172,0.10028353658536586,0.40289256198347106,0.07600000000000001,1.8861937522888184,0.13706707317073172,0.40289256198347106,0.08,1.8861937522888184,0.10028353658536586,1.8861937522888184,-1.4078698679445236,1.9520680904388428,0.05877783865841791,0.07600000000000001,0.08,0.13706707317073172,0.10028353658536586,0.40289256198347106,0.07600000000000001,1.8861937522888184,0.13706707317073172,0.40289256198347106,0.08,1.8861937522888184,0.10028353658536586
0.07700000000000001,0.08,0.13939024390243904,0.0971859756097561,0.41838842975206614,0.07700000000000001,1.9520680904388428,0.13939024390243904,0.41838842975206614,0.08,1.9520680904388428,0.0971859756097561,1.9520680904388428,-1.3225064174918284,2.0177929401397705,0.07544356453497138,0.07700000000000001,0.08,0.13939024390243904,0.0971859756097561,0.41838842975206614,0.07700000000000001,1.9520680904388428,0.13939024390243904,0.41838842975206614,0.08,1.9520680904388428,0.0971859756097561
0.07800000000000001,0.08,0.1424878048780488,0.09331402439024392,0.43388429752066116,0.07800000000000001,2.0177929401397705,0.1424878048780488,0.43388429752066116,0.08,2.0177929401397705,0.09331402439024392,2.0177929401397705,-1.2448263881552513,2.0841777324676514,0.06200125751681236,0.07800000000000001,0.08,0.1424878048780488,0.09331402439024392,0.43388429752066116,0.07800000000000001,2.0177929401397705,0.1424878048780488,0.43388429752066116,0.08,2.0177929401397705,0.09331402439024392
0.079,0.08,0.14558536585365855,0.09060365853658536,0.44938016528925623,0.079,2.0841777324676514,0.14558536585365855,0.44938016528925623,0.08,2.0841777324676514,0.09060365853658536,2.0841777324676514,-1.155304230854006,2.150094985961914,0.07522335469263454,0.079,0.08,0.14558536585365855,0.09060365853658536,0.44938016528925623,0.079,2.0841777324676514,0.14558536585365855,0.44938016528925623,0.08,2.0841777324676514,0.09060365853658536
