desired path: x position,desired path: y position,robot position: x position,robot position: y position,Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.05634675025939941,0.08,0.06892073170731708,0.06427439024390244,,,,,,,0.05634675025939941,0.08,0.06892073170731708,0.06427439024390244,0.12693500518798828,0.05634675025939941,0.12693500518798828,0.06892073170731708,0.12693500518798828,0.08,0.12693500518798828,0.06427439024390244,0.12693500518798828,0.0,0.12693500518798828,0.13082739607405694,0.4843001365661621,0.0,0.05634675025939941,0.08,0.06892073170731708,0.06427439024390244,0.12693500518798828,0.05634675025939941,0.12693500518798828,0.06892073170731708,0.12693500518798828,0.08,0.12693500518798828,0.06427439024390244,0.12693500518798828,0.0,0.12693500518798828,0.13082739607405694
0.0742150068283081,0.08,0.06892073170731708,0.06427439024390244,,,,,,,0.0742150068283081,0.08,0.06892073170731708,0.06427439024390244,0.4843001365661621,0.0742150068283081,0.4843001365661621,0.06892073170731708,0.4843001365661621,0.08,0.4843001365661621,0.06427439024390244,0.4843001365661621,0.0,0.4843001365661621,0.13082739607405694,0.6848959922790527,0.04094625415879896,0.0742150068283081,0.08,0.06892073170731708,0.06427439024390244,0.4843001365661621,0.0742150068283081,0.4843001365661621,0.06892073170731708,0.4843001365661621,0.08,0.4843001365661621,0.06427439024390244,0.4843001365661621,0.0,0.4843001365661621,0.13082739607405694
0.08424479961395263,0.08,0.0631128048780488,0.07008231707317074,,,,,,,0.08424479961395263,0.08,0.0631128048780488,0.07008231707317074,0.6848959922790527,0.08424479961395263,0.6848959922790527,0.0631128048780488,0.6848959922790527,0.08,0.6848959922790527,0.07008231707317074,0.6848959922790527,0.0,0.6848959922790527,0.3877701718753189,0.8757879734039307,0.07710385914764352,0.08424479961395263,0.08,0.0631128048780488,0.07008231707317074,0.6848959922790527,0.08424479961395263,0.6848959922790527,0.0631128048780488,0.6848959922790527,0.08,0.6848959922790527,0.07008231707317074,0.6848959922790527,0.0,0.6848959922790527,0.3877701718753189
0.09378939867019653,0.08,0.05653048780487806,0.0832469512195122,,,,,,,0.09378939867019653,0.08,0.05653048780487806,0.0832469512195122,0.8757879734039307,0.09378939867019653,0.8757879734039307,0.05653048780487806,0.8757879734039307,0.08,0.8757879734039307,0.0832469512195122,0.8757879734039307,0.0,0.8757879734039307,0.961136460082815,1.082320213317871,0.026645121616115902,0.09378939867019653,0.08,0.05653048780487806,0.0832469512195122,0.8757879734039307,0.09378939867019653,0.8757879734039307,0.05653048780487806,0.8757879734039307,0.08,0.8757879734039307,0.0832469512195122,0.8757879734039307,0.0,0.8757879734039307,0.961136460082815
0.10411601066589356,0.08,0.05227134146341464,0.08673170731707318,,,,,,,0.10411601066589356,0.08,0.05227134146341464,0.08673170731707318,1.082320213317871,0.10411601066589356,1.082320213317871,0.05227134146341464,1.082320213317871,0.08,1.082320213317871,0.08673170731707318,1.082320213317871,0.0,1.082320213317871,1.1302659861783835,1.2659680843353271,0.05469548923349382,0.10411601066589356,0.08,0.05227134146341464,0.08673170731707318,1.082320213317871,0.10411601066589356,1.082320213317871,0.05227134146341464,1.082320213317871,0.08,1.082320213317871,0.08673170731707318,1.082320213317871,0.0,1.082320213317871,1.1302659861783835
0.11329840421676636,0.08,0.06117682926829268,0.0913780487804878,,,,,,,0.11329840421676636,0.08,0.06117682926829268,0.0913780487804878,1.2659680843353271,0.11329840421676636,1.2659680843353271,0.06117682926829268,1.2659680843353271,0.08,1.2659680843353271,0.0913780487804878,1.2659680843353271,0.0,1.2659680843353271,0.9900399732272264,1.461864948272705,0.08338969681665076,0.11329840421676636,0.08,0.06117682926829268,0.0913780487804878,1.2659680843353271,0.11329840421676636,1.2659680843353271,0.06117682926829268,1.2659680843353271,0.08,1.2659680843353271,0.0913780487804878,1.2659680843353271,0.0,1.2659680843353271,0.9900399732272264
0.12309324741363525,0.08,0.07743902439024392,0.09292682926829268,,,,,,,0.12309324741363525,0.08,0.07743902439024392,0.09292682926829268,1.461864948272705,0.12309324741363525,1.461864948272705,0.07743902439024392,1.461864948272705,0.08,1.461864948272705,0.09292682926829268,1.461864948272705,0.0,1.461864948272705,0.6171913915403622,1.6625421047210693,0.08994184701854646,0.12309324741363525,0.08,0.07743902439024392,0.09292682926829268,1.461864948272705,0.12309324741363525,1.461864948272705,0.07743902439024392,1.461864948272705,0.08,1.461864948272705,0.09292682926829268,1.461864948272705,0.0,1.461864948272705,0.6171913915403622
0.13312710523605348,0.08,0.09408841463414636,0.08595731707317072,,,,,,,0.13312710523605348,0.08,0.09408841463414636,0.08595731707317072,1.6625421047210693,0.13312710523605348,1.6625421047210693,0.09408841463414636,1.6625421047210693,0.08,1.6625421047210693,0.08595731707317072,1.6625421047210693,0.0,1.6625421047210693,0.18454279719061442,1.8576061725616455,0.07751531610126433,0.13312710523605348,0.08,0.09408841463414636,0.08595731707317072,1.6625421047210693,0.13312710523605348,1.6625421047210693,0.09408841463414636,1.6625421047210693,0.08,1.6625421047210693,0.08595731707317072,1.6625421047210693,0.0,1.6625421047210693,0.18454279719061442
0.14288030862808226,0.08,0.10570426829268292,0.07627743902439024,,,,,,,0.14288030862808226,0.08,0.10570426829268292,0.07627743902439024,1.8576061725616455,0.14288030862808226,1.8576061725616455,0.10570426829268292,1.8576061725616455,0.08,1.8576061725616455,0.07627743902439024,1.8576061725616455,0.0,1.8576061725616455,-0.1418970546041638,2.0553741455078125,0.056776930912073656,0.14288030862808226,0.08,0.10570426829268292,0.07627743902439024,1.8576061725616455,0.14288030862808226,1.8576061725616455,0.10570426829268292,1.8576061725616455,0.08,1.8576061725616455,0.07627743902439024,1.8576061725616455,0.0,1.8576061725616455,-0.1418970546041638
0.15276870727539063,0.08,0.11383536585365855,0.06853353658536586,,,,,,,0.15276870727539063,0.08,0.11383536585365855,0.06853353658536586,2.0553741455078125,0.15276870727539063,2.0553741455078125,0.11383536585365855,2.0553741455078125,0.08,2.0553741455078125,0.06853353658536586,2.0553741455078125,0.0,2.0553741455078125,-0.30134522371010397,2.254444122314453,0.03207809457032155,0.15276870727539063,0.08,0.11383536585365855,0.06853353658536586,2.0553741455078125,0.15276870727539063,2.0553741455078125,0.11383536585365855,2.0553741455078125,0.08,2.0553741455078125,0.06853353658536586,2.0553741455078125,0.0,2.0553741455078125,-0.30134522371010397
