desired path: x position,desired path: y position,robot position: x position,robot position: y position,Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.05768100023269653,0.08,0.02826524390243903,0.04917378048780488,,,,,,,0.05768100023269653,0.08,0.02826524390243903,0.04917378048780488,0.15362095832824707,0.05768100023269653,0.15362095832824707,0.02826524390243903,0.15362095832824707,0.08,0.15362095832824707,0.04917378048780488,0.15362095832824707,0.0,0.15362095832824707,0.14648417839356134,0.5212469100952148,0.0,0.05768100023269653,0.08,0.02826524390243903,0.04917378048780488,0.15362095832824707,0.05768100023269653,0.15362095832824707,0.02826524390243903,0.15362095832824707,0.08,0.15362095832824707,0.04917378048780488,0.15362095832824707,0.0,0.15362095832824707,0.14648417839356134
0.07606229782104491,0.08,0.02826524390243903,0.04917378048780488,,,,,,,0.07606229782104491,0.08,0.02826524390243903,0.04917378048780488,0.5212469100952148,0.07606229782104491,0.5212469100952148,0.02826524390243903,0.5212469100952148,0.08,0.5212469100952148,0.04917378048780488,0.5212469100952148,0.0,0.5212469100952148,0.14648417839356134,0.8161699771881104,0.03347170334722127,0.07606229782104491,0.08,0.02826524390243903,0.04917378048780488,0.5212469100952148,0.07606229782104491,0.5212469100952148,0.02826524390243903,0.5212469100952148,0.08,0.5212469100952148,0.04917378048780488,0.5212469100952148,0.0,0.5212469100952148,0.14648417839356134
0.0908084511756897,0.08,0.03794512195121952,0.05110975609756098,,,,,,,0.0908084511756897,0.08,0.03794512195121952,0.05110975609756098,0.8161699771881104,0.0908084511756897,0.8161699771881104,0.03794512195121952,0.8161699771881104,0.08,0.8161699771881104,0.05110975609756098,0.8161699771881104,0.0,0.8161699771881104,0.39234014421551583,1.1105709075927734,0.04471668662271641,0.0908084511756897,0.08,0.03794512195121952,0.05110975609756098,0.8161699771881104,0.0908084511756897,0.8161699771881104,0.03794512195121952,0.8161699771881104,0.08,0.8161699771881104,0.05110975609756098,0.8161699771881104,0.0,0.8161699771881104,0.39234014421551583
0.10552849769592286,0.08,0.0495609756097561,0.0573048780487805,,,,,,,0.10552849769592286,0.08,0.0495609756097561,0.0573048780487805,1.1105709075927734,0.10552849769592286,1.1105709075927734,0.0495609756097561,1.1105709075927734,0.08,1.1105709075927734,0.0573048780487805,1.1105709075927734,0.0,1.1105709075927734,0.6055446636049701,1.4082050323486328,0.062063074078963235,0.10552849769592286,0.08,0.0495609756097561,0.0573048780487805,1.1105709075927734,0.10552849769592286,1.1105709075927734,0.0495609756097561,1.1105709075927734,0.08,1.1105709075927734,0.0573048780487805,1.1105709075927734,0.0,1.1105709075927734,0.6055446636049701
0.12041020393371582,0.08,0.06504878048780488,0.0673719512195122,,,,,,,0.12041020393371582,0.08,0.06504878048780488,0.0673719512195122,1.4082050323486328,0.12041020393371582,1.4082050323486328,0.06504878048780488,1.4082050323486328,0.08,1.4082050323486328,0.0673719512195122,1.4082050323486328,0.0,1.4082050323486328,0.6947382761967031,1.7047569751739502,0.058681983962696686,0.12041020393371582,0.08,0.06504878048780488,0.0673719512195122,1.4082050323486328,0.12041020393371582,1.4082050323486328,0.06504878048780488,1.4082050323486328,0.08,1.4082050323486328,0.0673719512195122,1.4082050323486328,0.0,1.4082050323486328,0.6947382761967031
0.13523780107498168,0.08,0.07976219512195122,0.07666463414634148,,,,,,,0.13523780107498168,0.08,0.07976219512195122,0.07666463414634148,1.7047569751739502,0.13523780107498168,1.7047569751739502,0.07976219512195122,1.7047569751739502,0.08,1.7047569751739502,0.07666463414634148,1.7047569751739502,0.0,1.7047569751739502,0.6055446636049702,1.9995231628417969,0.05992226940166169,0.13523780107498168,0.08,0.07976219512195122,0.07666463414634148,1.7047569751739502,0.13523780107498168,1.7047569751739502,0.07976219512195122,1.7047569751739502,0.08,1.7047569751739502,0.07666463414634148,1.7047569751739502,0.0,1.7047569751739502,0.6055446636049702
0.14997611045837403,0.08,0.09563719512195124,0.08440853658536586,,,,,,,0.14997611045837403,0.08,0.09563719512195124,0.08440853658536586,1.9995231628417969,0.14997611045837403,1.9995231628417969,0.09563719512195124,1.9995231628417969,0.08,1.9995231628417969,0.08440853658536586,1.9995231628417969,0.0,1.9995231628417969,0.42794849632148196,2.297003984451294,0.06127111491111121,0.14997611045837403,0.08,0.09563719512195124,0.08440853658536586,1.9995231628417969,0.14997611045837403,1.9995231628417969,0.09563719512195124,1.9995231628417969,0.08,1.9995231628417969,0.08440853658536586,1.9995231628417969,0.0,1.9995231628417969,0.42794849632148196
0.16485015153884885,0.08,0.11344817073170732,0.08828048780487804,,,,,,,0.16485015153884885,0.08,0.11344817073170732,0.08828048780487804,2.297003984451294,0.16485015153884885,2.297003984451294,0.11344817073170732,2.297003984451294,0.08,2.297003984451294,0.08828048780487804,2.297003984451294,0.0,2.297003984451294,0.1942409961814038,2.626779079437256,0.05636992902519204,0.16485015153884885,0.08,0.11344817073170732,0.08828048780487804,2.297003984451294,0.16485015153884885,2.297003984451294,0.11344817073170732,2.297003984451294,0.08,2.297003984451294,0.08828048780487804,2.297003984451294,0.0,2.297003984451294,0.1942409961814038
0.18133890628814697,0.08,0.13203353658536585,0.08866768292682928,,,,,,,0.18133890628814697,0.08,0.13203353658536585,0.08866768292682928,2.626779079437256,0.18133890628814697,2.626779079437256,0.13203353658536585,2.626779079437256,0.08,2.626779079437256,0.08866768292682928,2.626779079437256,0.0,2.626779079437256,-0.01587168299179006,2.925471067428589,0.05441382504170013,0.18133890628814697,0.08,0.13203353658536585,0.08866768292682928,2.626779079437256,0.18133890628814697,2.626779079437256,0.13203353658536585,2.626779079437256,0.08,2.626779079437256,0.08866768292682928,2.626779079437256,0.0,2.626779079437256,-0.01587168299179006
0.19627350568771362,0.08,0.14790853658536585,0.0851829268292683,,,,,,,0.19627350568771362,0.08,0.14790853658536585,0.0851829268292683,2.925471067428589,0.19627350568771362,2.925471067428589,0.14790853658536585,2.925471067428589,0.08,2.925471067428589,0.0851829268292683,2.925471067428589,0.0,2.925471067428589,-0.19118445959701455,3.222194194793701,0.0482814387924908,0.19627350568771362,0.08,0.14790853658536585,0.0851829268292683,2.925471067428589,0.19627350568771362,2.925471067428589,0.14790853658536585,2.925471067428589,0.08,2.925471067428589,0.0851829268292683,2.925471067428589,0.0,2.925471067428589,-0.19118445959701455
