desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.1,0.06388719512195123,0.14364939024390244,0.1,0.1,0.06388719512195123,0.14364939024390244,0.0,0.1,0.1544351577758789,0.06388719512195123,0.0,0.1,0.1544351577758789,0.14364939024390244,0.1544351577758789,-0.07233733053859503,0.2748889923095703,0.004545945713293004,0.1,0.1,0.06388719512195123,0.14364939024390244,0.0,0.1,0.1544351577758789,0.06388719512195123,0.0,0.1,0.1544351577758789,0.14364939024390244
0.2,0.15,0.0635,0.14403658536585368,0.2,0.15,0.0635,0.14403658536585368,3.0,0.2,0.2748889923095703,0.0635,3.0,0.15,0.2748889923095703,0.14403658536585368,0.2748889923095703,-0.05708078240626465,0.3708689212799072,0.008068251896099745,0.2,0.15,0.0635,0.14403658536585368,3.0,0.2,0.2748889923095703,0.0635,3.0,0.15,0.2748889923095703,0.14403658536585368
0.3,0.1,0.06427439024390244,0.14403658536585368,0.3,0.1,0.06427439024390244,0.14403658536585368,6.0,0.3,0.3708689212799072,0.06427439024390244,6.0,0.1,0.3708689212799072,0.14403658536585368,0.3708689212799072,-0.057080782406264664,0.4701571464538574,0.055835326524957644,0.3,0.1,0.06427439024390244,0.14403658536585368,6.0,0.3,0.3708689212799072,0.06427439024390244,6.0,0.1,0.3708689212799072,0.14403658536585368
0.4,0.15,0.06969512195121952,0.14519817073170732,0.4,0.15,0.06969512195121952,0.14519817073170732,9.0,0.4,0.4701571464538574,0.06969512195121952,9.0,0.15,0.4701571464538574,0.14519817073170732,0.4701571464538574,-0.04283093266872737,0.5705568790435791,0.057976439522397845,0.4,0.15,0.06969512195121952,0.14519817073170732,9.0,0.4,0.4701571464538574,0.06969512195121952,9.0,0.15,0.4701571464538574,0.14519817073170732
0.5,0.1,0.0755030487804878,0.14481097560975612,0.5,0.1,0.0755030487804878,0.14481097560975612,12.0,0.5,0.5705568790435791,0.0755030487804878,12.0,0.1,0.5705568790435791,0.14481097560975612,0.5705568790435791,-0.08673833867598518,0.6697201728820801,0.0820899645132141,0.5,0.1,0.0755030487804878,0.14481097560975612,12.0,0.5,0.5705568790435791,0.0755030487804878,12.0,0.1,0.5705568790435791,0.14481097560975612
,,0.08285975609756098,0.14132621951219515,,,0.08285975609756098,0.14132621951219515,,,0.6697201728820801,0.08285975609756098,,,0.6697201728820801,0.14132621951219515,0.6697201728820801,-0.2171113147349054,0.7674131393432617,0.09577959660273289,,,0.08285975609756098,0.14132621951219515,,,0.6697201728820801,0.08285975609756098,,,0.6697201728820801,0.14132621951219515
,,0.0913780487804878,0.13745426829268292,,,0.0913780487804878,0.13745426829268292,,,0.7674131393432617,0.0913780487804878,,,0.7674131393432617,0.13745426829268292,0.7674131393432617,-0.3261558122434533,0.8658628463745117,0.10080872778229216,,,0.0913780487804878,0.13745426829268292,,,0.7674131393432617,0.0913780487804878,,,0.7674131393432617,0.13745426829268292
,,0.10067073170731708,0.13396951219512196,,,0.10067073170731708,0.13396951219512196,,,0.8658628463745117,0.10067073170731708,,,0.8658628463745117,0.13396951219512196,0.8658628463745117,-0.4012287990048488,0.9659879207611084,0.09417039068463641,,,0.10067073170731708,0.13396951219512196,,,0.8658628463745117,0.10067073170731708,,,0.8658628463745117,0.13396951219512196
,,0.10957621951219512,0.1308719512195122,,,0.10957621951219512,0.1308719512195122,,,0.9659879207611084,0.10957621951219512,,,0.9659879207611084,0.1308719512195122,0.9659879207611084,-0.43240777557053794,1.0650520324707031,0.08282028069794294,,,0.10957621951219512,0.1308719512195122,,,0.9659879207611084,0.10957621951219512,,,0.9659879207611084,0.1308719512195122
,,0.11732012195121952,0.12816158536585368,,,0.11732012195121952,0.12816158536585368,,,1.0650520324707031,0.11732012195121952,,,1.0650520324707031,0.12816158536585368,1.0650520324707031,-0.44501622475554137,1.1653587818145752,0.05992502751837663,,,0.11732012195121952,0.12816158536585368,,,1.0650520324707031,0.11732012195121952,,,1.0650520324707031,0.12816158536585368
,,0.12312804878048782,0.1266128048780488,,,0.12312804878048782,0.1266128048780488,,,1.1653587818145752,0.12312804878048782,,,1.1653587818145752,0.1266128048780488,1.1653587818145752,-0.4510696559885235,1.2639639377593994,0.05238901754013943,,,0.12312804878048782,0.1266128048780488,,,1.1653587818145752,0.12312804878048782,,,1.1653587818145752,0.1266128048780488
,,0.12816158536585365,0.12545121951219512,,,0.12816158536585365,0.12545121951219512,,,1.2639639377593994,0.12816158536585365,,,1.2639639377593994,0.12545121951219512,1.2639639377593994,-0.4444192099010991,1.3634660243988037,0.019841950546747294,,,0.12816158536585365,0.12545121951219512,,,1.2639639377593994,0.12816158536585365,,,1.2639639377593994,0.12545121951219512
,,0.13009756097560976,0.12583841463414636,,,0.13009756097560976,0.12583841463414636,,,1.3634660243988037,0.13009756097560976,,,1.3634660243988037,0.12583841463414636,1.3634660243988037,-0.36208740769372855,1.462670087814331,0.03334738979655645,,,0.13009756097560976,0.12583841463414636,,,1.3634660243988037,0.13009756097560976,,,1.3634660243988037,0.12583841463414636
,,0.13319512195121952,0.127,,,0.13319512195121952,0.127,,,1.462670087814331,0.13319512195121952,,,1.462670087814331,0.127,1.462670087814331,-0.31290122788038455,1.5641679763793945,0.021579822023474117,,,0.13319512195121952,0.127,,,1.462670087814331,0.13319512195121952,,,1.462670087814331,0.127
,,0.1347439024390244,0.12854878048780488,,,0.1347439024390244,0.12854878048780488,,,1.5641679763793945,0.1347439024390244,,,1.5641679763793945,0.12854878048780488,1.5641679763793945,-0.22471116841464261,1.6596958637237549,0.03463068915357104,,,0.1347439024390244,0.12854878048780488,,,1.5641679763793945,0.1347439024390244,,,1.5641679763793945,0.12854878048780488
,,0.13784146341463416,0.12971036585365853,,,0.13784146341463416,0.12971036585365853,,,1.6596958637237549,0.13784146341463416,,,1.6596958637237549,0.12971036585365853,1.6596958637237549,-0.1558682013983226,1.759519100189209,0.04049593957339489,,,0.13784146341463416,0.12971036585365853,,,1.6596958637237549,0.13784146341463416,,,1.6596958637237549,0.12971036585365853
,,0.14171341463414636,0.1308719512195122,,,0.14171341463414636,0.1308719512195122,,,1.759519100189209,0.14171341463414636,,,1.759519100189209,0.1308719512195122,1.759519100189209,-0.08550529367820471,1.8585741519927979,0.04228109037506166,,,0.14171341463414636,0.1308719512195122,,,1.759519100189209,0.14171341463414636,,,1.759519100189209,0.1308719512195122
,,0.14519817073170732,0.13319512195121952,,,0.14519817073170732,0.13319512195121952,,,1.8585741519927979,0.14519817073170732,,,1.8585741519927979,0.13319512195121952,1.8585741519927979,-0.028977393851561357,1.9596710205078125,0.023296626436746074,,,0.14519817073170732,0.13319512195121952,,,1.8585741519927979,0.14519817073170732,,,1.8585741519927979,0.13319512195121952
,,0.14752134146341464,0.13358231707317075,,,0.14752134146341464,0.13358231707317075,,,1.9596710205078125,0.14752134146341464,,,1.9596710205078125,0.13358231707317075,1.9596710205078125,-0.014083575822860201,2.056727170944214,0.029043219040975326,,,0.14752134146341464,0.13358231707317075,,,1.9596710205078125,0.14752134146341464,,,1.9596710205078125,0.13358231707317075
,,0.1502317073170732,0.13435670731707317,,,0.1502317073170732,0.13435670731707317,,,2.056727170944214,0.1502317073170732,,,2.056727170944214,0.13435670731707317,2.056727170944214,-0.014284742587396641,2.155872106552124,0.04452777744623615,,,0.1502317073170732,0.13435670731707317,,,2.056727170944214,0.1502317073170732,,,2.056727170944214,0.13435670731707317
,,0.1544908536585366,0.13551829268292684,,,0.1544908536585366,0.13551829268292684,,,2.155872106552124,0.1544908536585366,,,2.155872106552124,0.13551829268292684,2.155872106552124,0.02816156698789245,2.2541792392730713,0.044035187950037864,,,0.1544908536585366,0.13551829268292684,,,2.155872106552124,0.1544908536585366,,,2.155872106552124,0.13551829268292684
,,0.15875,0.13629268292682928,,,0.15875,0.13629268292682928,,,2.2541792392730713,0.15875,,,2.2541792392730713,0.13629268292682928,2.2541792392730713,0.028563657838760022,2.353131055831909,0.034998634420195296,,,0.15875,0.13629268292682928,,,2.2541792392730713,0.15875,,,2.2541792392730713,0.13629268292682928
,,0.16184756097560976,0.13784146341463416,,,0.16184756097560976,0.13784146341463416,,,2.353131055831909,0.16184756097560976,,,2.353131055831909,0.13784146341463416,2.353131055831909,0.057080782406264664,2.452467918395996,0.03838886793094008,,,0.16184756097560976,0.13784146341463416,,,2.353131055831909,0.16184756097560976,,,2.353131055831909,0.13784146341463416
,,0.16533231707317075,0.13939024390243904,,,0.16533231707317075,0.13939024390243904,,,2.452467918395996,0.16533231707317075,,,2.452467918395996,0.13939024390243904,2.452467918395996,0.11542666036692484,2.551966905593872,0.02269084534022774,,,0.16533231707317075,0.13939024390243904,,,2.452467918395996,0.16533231707317075,,,2.452467918395996,0.13939024390243904
,,0.16726829268292684,0.14055182926829268,,,0.16726829268292684,0.14055182926829268,,,2.551966905593872,0.16726829268292684,,,2.551966905593872,0.14055182926829268,2.551966905593872,0.15586820139832264,2.650635004043579,0.04001932769391631,,,0.16726829268292684,0.14055182926829268,,,2.551966905593872,0.16726829268292684,,,2.551966905593872,0.14055182926829268
,,0.17114024390243904,0.14132621951219515,,,0.17114024390243904,0.14132621951219515,,,2.650635004043579,0.17114024390243904,,,2.650635004043579,0.14132621951219515,2.650635004043579,0.1603754439759509,2.782776117324829,0.01965613710389628,,,0.17114024390243904,0.14132621951219515,,,2.650635004043579,0.17114024390243904,,,2.650635004043579,0.14132621951219515
,,0.17346341463414636,0.1424878048780488,,,0.17346341463414636,0.1424878048780488,,,2.782776117324829,0.17346341463414636,,,2.782776117324829,0.1424878048780488,2.782776117324829,0.14189705460416407,2.8812739849090576,0.037292740877627746,,,0.17346341463414636,0.1424878048780488,,,2.782776117324829,0.17346341463414636,,,2.782776117324829,0.1424878048780488
,,0.17694817073170732,0.14364939024390244,,,0.17694817073170732,0.14364939024390244,,,2.8812739849090576,0.17694817073170732,,,2.8812739849090576,0.14364939024390244,2.8812739849090576,0.1537075290584791,2.9800148010253906,0.040372542225167306,,,0.17694817073170732,0.14364939024390244,,,2.8812739849090576,0.17694817073170732,,,2.8812739849090576,0.14364939024390244
,,0.18043292682926831,0.14558536585365855,,,0.18043292682926831,0.14558536585365855,,,2.9800148010253906,0.18043292682926831,,,2.9800148010253906,0.14558536585365855,2.9800148010253906,0.19739555984988036,3.0793988704681396,0.04543416550912878,,,0.18043292682926831,0.14558536585365855,,,2.9800148010253906,0.18043292682926831,,,2.9800148010253906,0.14558536585365855
,,0.18430487804878048,0.14790853658536585,,,0.18430487804878048,0.14790853658536585,,,3.0793988704681396,0.18430487804878048,,,3.0793988704681396,0.14790853658536585,3.0793988704681396,0.2247111684146423,3.1781489849090576,0.11289365528777967,,,0.18430487804878048,0.14790853658536585,,,3.0793988704681396,0.18430487804878048,,,3.0793988704681396,0.14790853658536585
,,0.1947591463414634,0.15178048780487807,,,0.1947591463414634,0.15178048780487807,,,3.1781489849090576,0.1947591463414634,,,3.1781489849090576,0.15178048780487807,3.1781489849090576,0.2001810679658884,3.2778539657592773,0.15538485569083585,,,0.1947591463414634,0.15178048780487807,,,3.1781489849090576,0.1947591463414634,,,3.1781489849090576,0.15178048780487807
,,0.2102469512195122,0.15216768292682925,,,0.2102469512195122,0.15216768292682925,,,3.2778539657592773,0.2102469512195122,,,3.2778539657592773,0.15216768292682925,3.2778539657592773,0.04222840211300192,3.3764729499816895,0.1782413029275161,,,0.2102469512195122,0.15216768292682925,,,3.2778539657592773,0.2102469512195122,,,3.2778539657592773,0.15216768292682925
,,0.22767073170731708,0.14984451219512196,,,0.22767073170731708,0.14984451219512196,,,3.3764729499816895,0.22767073170731708,,,3.3764729499816895,0.14984451219512196,3.3764729499816895,-0.12435499454676106,3.475390911102295,0.2104280557021788,,,0.22767073170731708,0.14984451219512196,,,3.3764729499816895,0.22767073170731708,,,3.3764729499816895,0.14984451219512196
,,0.24819207317073172,0.14635975609756097,,,0.24819207317073172,0.14635975609756097,,,3.475390911102295,0.24819207317073172,,,3.475390911102295,0.14635975609756097,3.475390911102295,-0.2482899093030677,3.574363946914673,0.19948013781651525,,,0.24819207317073172,0.14635975609756097,,,3.475390911102295,0.24819207317073172,,,3.475390911102295,0.14635975609756097
,,0.2675518292682927,0.1424878048780488,,,0.2675518292682927,0.1424878048780488,,,3.574363946914673,0.2675518292682927,,,3.574363946914673,0.1424878048780488,3.574363946914673,-0.33473683731681436,3.6731860637664795,0.18213906720751416,,,0.2675518292682927,0.1424878048780488,,,3.574363946914673,0.2675518292682927,,,3.574363946914673,0.1424878048780488
,,0.28458841463414636,0.1366798780487805,,,0.28458841463414636,0.1366798780487805,,,3.6731860637664795,0.28458841463414636,,,3.6731860637664795,0.1366798780487805,3.6731860637664795,-0.3830770655370078,3.772792100906372,0.13426550114593094,,,0.28458841463414636,0.1366798780487805,,,3.6731860637664795,0.28458841463414636,,,3.6731860637664795,0.1366798780487805
,,0.29697865853658534,0.13164634146341464,,,0.29697865853658534,0.13164634146341464,,,3.772792100906372,0.29697865853658534,,,3.772792100906372,0.13164634146341464,3.772792100906372,-0.4574748478960251,3.8714590072631836,0.10903527318963437,,,0.29697865853658534,0.13164634146341464,,,3.772792100906372,0.29697865853658534,,,3.772792100906372,0.13164634146341464
,,0.3062713414634146,0.12622560975609756,,,0.3062713414634146,0.12622560975609756,,,3.8714590072631836,0.3062713414634146,,,3.8714590072631836,0.12622560975609756,3.8714590072631836,-0.5427504983797112,3.9699201583862305,0.09470632078221346,,,0.3062713414634146,0.12622560975609756,,,3.8714590072631836,0.3062713414634146,,,3.8714590072631836,0.12622560975609756
,,0.3132408536585366,0.12003048780487806,,,0.3132408536585366,0.12003048780487806,,,3.9699201583862305,0.3132408536585366,,,3.9699201583862305,0.12003048780487806,3.9699201583862305,-0.6407837241775078,4.069749116897583,0.07958191489506374,,,0.3132408536585366,0.12003048780487806,,,3.9699201583862305,0.3132408536585366,,,3.9699201583862305,0.12003048780487806
