desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.125,0.07356707317073172,0.1250640243902439,0.1,0.125,0.07356707317073172,0.1250640243902439,0.0,0.1,0.14742708206176758,0.07356707317073172,0.0,0.125,0.14742708206176758,0.1250640243902439,0.14742708206176758,-0.014284742587396641,0.2762932777404785,0.006009258206342559,0.1,0.125,0.07356707317073172,0.1250640243902439,0.0,0.1,0.14742708206176758,0.07356707317073172,0.0,0.125,0.14742708206176758,0.1250640243902439
0.2,0.125,0.07434146341463416,0.1250640243902439,0.2,0.125,0.07434146341463416,0.1250640243902439,1.0,0.2,0.2762932777404785,0.07434146341463416,1.0,0.125,0.2762932777404785,0.1250640243902439,0.2762932777404785,-0.014284742587396641,0.3743569850921631,0.020132988398212766,0.2,0.125,0.07434146341463416,0.1250640243902439,1.0,0.2,0.2762932777404785,0.07434146341463416,1.0,0.125,0.2762932777404785,0.1250640243902439
0.3,0.125,0.07627743902439024,0.12545121951219512,0.3,0.125,0.07627743902439024,0.12545121951219512,2.0,0.3,0.3743569850921631,0.07627743902439024,2.0,0.125,0.3743569850921631,0.12545121951219512,0.3743569850921631,-0.028977393851561357,0.47307610511779785,0.08236598501753443,0.3,0.125,0.07627743902439024,0.12545121951219512,2.0,0.3,0.3743569850921631,0.07627743902439024,2.0,0.125,0.3743569850921631,0.12545121951219512
0.4,0.125,0.08440853658536586,0.12545121951219512,0.4,0.125,0.08440853658536586,0.12545121951219512,3.0,0.4,0.47307610511779785,0.08440853658536586,3.0,0.125,0.47307610511779785,0.12545121951219512,0.47307610511779785,-0.02856365783876002,0.573173999786377,0.11707190112500035,0.4,0.125,0.08440853658536586,0.12545121951219512,3.0,0.4,0.47307610511779785,0.08440853658536586,3.0,0.125,0.47307610511779785,0.12545121951219512
0.5,0.125,0.09602439024390244,0.127,0.5,0.125,0.09602439024390244,0.127,4.0,0.5,0.573173999786377,0.09602439024390244,4.0,0.125,0.573173999786377,0.127,0.573173999786377,-0.05708078240626465,0.7057280540466309,0.0994868903483463,0.5,0.125,0.09602439024390244,0.127,4.0,0.5,0.573173999786377,0.09602439024390244,4.0,0.125,0.573173999786377,0.127
,,0.10918902439024392,0.12777439024390244,,,0.10918902439024392,0.12777439024390244,,,0.7057280540466309,0.10918902439024392,,,0.7057280540466309,0.12777439024390244,0.7057280540466309,-0.028563657838760016,0.8042821884155273,0.1419254517716331,,,0.10918902439024392,0.12777439024390244,,,0.7057280540466309,0.10918902439024392,,,0.7057280540466309,0.12777439024390244
,,0.1231280487804878,0.12893597560975611,,,0.1231280487804878,0.12893597560975611,,,0.8042821884155273,0.1231280487804878,,,0.8042821884155273,0.12893597560975611,0.8042821884155273,-0.014284742587396645,0.9024209976196289,0.13115058503211155,,,0.1231280487804878,0.12893597560975611,,,0.8042821884155273,0.1231280487804878,,,0.8042821884155273,0.12893597560975611
,,0.13590548780487804,0.130484756097561,,,0.13590548780487804,0.130484756097561,,,0.9024209976196289,0.13590548780487804,,,0.9024209976196289,0.130484756097561,0.9024209976196289,-0.043450895391530873,0.9997031688690186,0.12440673833554293,,,0.13590548780487804,0.130484756097561,,,0.9024209976196289,0.13590548780487804,,,0.9024209976196289,0.130484756097561
,,0.14790853658536587,0.13203353658536587,,,0.14790853658536587,0.13203353658536587,,,0.9997031688690186,0.14790853658536587,,,0.9997031688690186,0.13203353658536587,0.9997031688690186,-0.04283093266872736,1.099755048751831,0.20641714149754622,,,0.14790853658536587,0.13203353658536587,,,0.9997031688690186,0.14790853658536587,,,0.9997031688690186,0.13203353658536587
,,0.1684298780487805,0.13435670731707317,,,0.1684298780487805,0.13435670731707317,,,1.099755048751831,0.1684298780487805,,,1.099755048751831,0.13435670731707317,1.099755048751831,-0.04222840211300194,1.19913911819458,0.2504339814121968,,,0.1684298780487805,0.13435670731707317,,,1.099755048751831,0.1684298780487805,,,1.099755048751831,0.13435670731707317
