desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.125,0.1068658536585366,0.11732012195121952,0.1,0.125,0.1068658536585366,0.11732012195121952,0.0,0.1,0.1543748378753662,0.1068658536585366,0.0,0.125,0.1543748378753662,0.11732012195121952,0.1543748378753662,-0.014284742587396641,0.30289506912231445,0.00521403877034666,0.1,0.125,0.1068658536585366,0.11732012195121952,0.0,0.1,0.1543748378753662,0.1068658536585366,0.0,0.125,0.1543748378753662,0.11732012195121952
0.2,0.125,0.1068658536585366,0.11809451219512196,0.2,0.125,0.1068658536585366,0.11809451219512196,1.0,0.2,0.30289506912231445,0.1068658536585366,1.0,0.125,0.30289506912231445,0.11809451219512196,0.30289506912231445,-0.014284742587396641,0.4028007984161377,0.012255738413874943,0.2,0.125,0.1068658536585366,0.11809451219512196,1.0,0.2,0.30289506912231445,0.1068658536585366,1.0,0.125,0.30289506912231445,0.11809451219512196
0.3,0.125,0.10802743902439024,0.11848170731707318,0.3,0.125,0.10802743902439024,0.11848170731707318,2.0,0.3,0.4028007984161377,0.10802743902439024,2.0,0.125,0.4028007984161377,0.11848170731707318,0.4028007984161377,0.0,0.5028660297393799,0.05045115744854794,0.3,0.125,0.10802743902439024,0.11848170731707318,2.0,0.3,0.4028007984161377,0.10802743902439024,2.0,0.125,0.4028007984161377,0.11848170731707318
0.4,0.125,0.11228658536585368,0.12119207317073172,0.4,0.125,0.11228658536585368,0.12119207317073172,3.0,0.4,0.5028660297393799,0.11228658536585368,3.0,0.125,0.5028660297393799,0.12119207317073172,0.5028660297393799,0.07130746478529038,0.6017768383026123,0.07196883545011942,0.4,0.125,0.11228658536585368,0.12119207317073172,3.0,0.4,0.5028660297393799,0.11228658536585368,3.0,0.125,0.5028660297393799,0.12119207317073172
0.5,0.125,0.1188689024390244,0.12390243902439024,0.5,0.125,0.1188689024390244,0.12390243902439024,4.0,0.5,0.6017768383026123,0.1188689024390244,4.0,0.125,0.6017768383026123,0.12390243902439024,0.6017768383026123,0.11542666036692452,0.7331910133361816,0.06074102680022832,0.5,0.125,0.1188689024390244,0.12390243902439024,4.0,0.5,0.6017768383026123,0.1188689024390244,4.0,0.125,0.6017768383026123,0.12390243902439024
,,0.12661280487804877,0.12583841463414636,,,0.12661280487804877,0.12583841463414636,,,0.7331910133361816,0.12661280487804877,,,0.7331910133361816,0.12583841463414636,0.7331910133361816,0.09827395325600902,0.8329532146453857,0.08756342589565001,,,0.12661280487804877,0.12583841463414636,,,0.7331910133361816,0.12661280487804877,,,0.7331910133361816,0.12583841463414636
,,0.1351310975609756,0.12777439024390244,,,0.1351310975609756,0.12777439024390244,,,0.8329532146453857,0.1351310975609756,,,0.8329532146453857,0.12777439024390244,0.8329532146453857,0.11542666036692481,0.9317660331726074,0.08376733329332023,,,0.1351310975609756,0.12777439024390244,,,0.8329532146453857,0.1351310975609756,,,0.8329532146453857,0.12777439024390244
,,0.14326219512195124,0.12932317073170732,,,0.14326219512195124,0.12932317073170732,,,0.9317660331726074,0.14326219512195124,,,0.9317660331726074,0.12932317073170732,0.9317660331726074,0.08550529367820471,1.0308029651641846,0.09844129722761458,,,0.14326219512195124,0.12932317073170732,,,0.9317660331726074,0.14326219512195124,,,0.9317660331726074,0.12932317073170732
,,0.15294207317073172,0.130484756097561,,,0.15294207317073172,0.130484756097561,,,1.0308029651641846,0.15294207317073172,,,1.0308029651641846,0.130484756097561,1.0308029651641846,0.0703064641186245,1.1294820308685303,0.17869369300253363,,,0.15294207317073172,0.130484756097561,,,1.0308029651641846,0.15294207317073172,,,1.0308029651641846,0.130484756097561
,,0.1703658536585366,0.13319512195121952,,,0.1703658536585366,0.13319512195121952,,,1.1294820308685303,0.1703658536585366,,,1.1294820308685303,0.13319512195121952,1.1294820308685303,0.027770636593421064,1.228261947631836,0.25778300220019545,,,0.1703658536585366,0.13319512195121952,,,1.1294820308685303,0.1703658536585366,,,1.1294820308685303,0.13319512195121952
,,0.19553353658536587,0.13706707317073172,,,0.19553353658536587,0.13706707317073172,,,1.228261947631836,0.19553353658536587,,,1.228261947631836,0.13706707317073172,1.228261947631836,0.02816156698789245,1.327747106552124,0.24826495792833056,,,0.19553353658536587,0.13706707317073172,,,1.228261947631836,0.19553353658536587,,,1.228261947631836,0.13706707317073172
,,0.21992682926829268,0.14093902439024392,,,0.21992682926829268,0.14093902439024392,,,1.327747106552124,0.21992682926829268,,,1.327747106552124,0.14093902439024392,1.327747106552124,0.0,1.426408052444458,0.2531228010289876,,,0.21992682926829268,0.14093902439024392,,,1.327747106552124,0.21992682926829268,,,1.327747106552124,0.14093902439024392
,,0.24470731707317073,0.14403658536585368,,,0.24470731707317073,0.14403658536585368,,,1.426408052444458,0.24470731707317073,,,1.426408052444458,0.14403658536585368,1.426408052444458,0.0,1.5243630409240723,0.2182997503457989,,,0.24470731707317073,0.14403658536585368,,,1.426408052444458,0.24470731707317073,,,1.426408052444458,0.14403658536585368
,,0.26600304878048786,0.1459725609756098,,,0.26600304878048786,0.1459725609756098,,,1.5243630409240723,0.26600304878048786,,,1.5243630409240723,0.1459725609756098,1.5243630409240723,-0.013697773372865795,1.6246190071105957,0.19790966851818498,,,0.26600304878048786,0.1459725609756098,,,1.5243630409240723,0.26600304878048786,,,1.5243630409240723,0.1459725609756098
,,0.28575000000000006,0.14790853658536585,,,0.28575000000000006,0.14790853658536585,,,1.6246190071105957,0.28575000000000006,,,1.6246190071105957,0.14790853658536585,1.6246190071105957,-0.055498505245716395,1.7240099906921387,0.17180772677904182,,,0.28575000000000006,0.14790853658536585,,,1.6246190071105957,0.28575000000000006,,,1.6246190071105957,0.14790853658536585
,,0.3027865853658537,0.14907012195121952,,,0.3027865853658537,0.14907012195121952,,,1.7240099906921387,0.3027865853658537,,,1.7240099906921387,0.14907012195121952,1.7240099906921387,-0.06933313368820816,1.8218390941619873,0.154407762564533,,,0.3027865853658537,0.14907012195121952,,,1.7240099906921387,0.3027865853658537,,,1.7240099906921387,0.14907012195121952
