Actual Position: x (m),Actual Position: y (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2
0.36164024390243904,0.13009756097560976,2.3529579639434814,0.36164024390243904,2.3529579639434814,0.13009756097560976,2.3529579639434814,-0.027770636593421036,2.4521689414978027,0.12884969573030816,0.11466666666666667,0.125,0.36164024390243904,0.13009756097560976
0.3744176829268293,0.130484756097561,2.4521689414978027,0.3744176829268293,2.4521689414978027,0.130484756097561,2.4521689414978027,-0.04107277859045409,2.5518288612365723,0.13209557243121242,0.11533333333333334,0.125,0.3744176829268293,0.130484756097561
0.38758231707317076,0.130484756097561,2.5518288612365723,0.38758231707317076,2.5518288612365723,0.130484756097561,2.5518288612365723,-0.04107277859045413,2.651275873184204,0.128484896369926,0.116,0.125,0.38758231707317076,0.130484756097561
0.400359756097561,0.130484756097561,2.651275873184204,0.400359756097561,2.651275873184204,0.130484756097561,2.651275873184204,-0.04051835247834694,2.7496938705444336,0.13775284869053805,0.11666666666666667,0.125,0.400359756097561,0.130484756097561
0.4139115853658537,0.13009756097560976,2.7496938705444336,0.4139115853658537,2.7496938705444336,0.13009756097560976,2.7496938705444336,-0.05473978004988073,2.8476788997650146,0.09097207182439536,0.11733333333333335,0.125,0.4139115853658537,0.13009756097560976
0.42281707317073175,0.130484756097561,2.8476788997650146,0.42281707317073175,2.8476788997650146,0.130484756097561,2.8476788997650146,-0.06746502452190481,2.9474828243255615,0.1357845328023278,0.11800000000000001,0.125,0.42281707317073175,0.130484756097561
0.4363689024390244,0.130484756097561,2.9474828243255615,0.4363689024390244,2.9474828243255615,0.130484756097561,2.9474828243255615,-0.0683863435905035,3.0459349155426025,0.1342356575493038,0.11866666666666667,0.125,0.4363689024390244,0.130484756097561
0.4495335365853659,0.12932317073170732,3.0459349155426025,0.4495335365853659,3.0459349155426025,0.12932317073170732,3.0459349155426025,-0.08200744552618573,,,0.11933333333333335,0.125,0.4495335365853659,0.12932317073170732
,,,,,,,,,,0.12000000000000001,0.125,,
,,,,,,,,,,0.12066666666666667,0.125,,
,,,,,,,,,,0.12133333333333333,0.125,,
,,,,,,,,,,0.122,0.125,,
,,,,,,,,,,0.12266666666666667,0.125,,
,,,,,,,,,,0.12333333333333334,0.125,,
,,,,,,,,,,0.124,0.125,,
,,,,,,,,,,0.12466666666666668,0.125,,
,,,,,,,,,,0.12533333333333335,0.125,,
,,,,,,,,,,0.126,0.125,,
,,,,,,,,,,0.12666666666666668,0.125,,
,,,,,,,,,,0.12733333333333333,0.125,,
,,,,,,,,,,0.128,0.125,,
,,,,,,,,,,0.12866666666666668,0.125,,
,,,,,,,,,,0.12933333333333333,0.125,,
,,,,,,,,,,0.13,0.125,,
,,,,,,,,,,0.13066666666666668,0.125,,
,,,,,,,,,,0.13133333333333333,0.125,,
,,,,,,,,,,0.132,0.125,,
,,,,,,,,,,0.13266666666666665,0.125,,
,,,,,,,,,,0.13333333333333333,0.125,,
,,,,,,,,,,0.134,0.125,,
,,,,,,,,,,0.13466666666666666,0.125,,
,,,,,,,,,,0.13533333333333333,0.125,,
,,,,,,,,,,0.136,0.125,,
,,,,,,,,,,0.13666666666666666,0.125,,
,,,,,,,,,,0.13733333333333334,0.125,,
,,,,,,,,,,0.138,0.125,,
,,,,,,,,,,0.13866666666666666,0.125,,
,,,,,,,,,,0.13933333333333334,0.125,,
,,,,,,,,,,0.14,0.125,,
,,,,,,,,,,0.14066666666666666,0.125,,
,,,,,,,,,,0.14133333333333334,0.125,,
,,,,,,,,,,0.14200000000000002,0.125,,
,,,,,,,,,,0.14266666666666666,0.125,,
,,,,,,,,,,0.14333333333333334,0.125,,
,,,,,,,,,,0.14400000000000002,0.125,,
,,,,,,,,,,0.14466666666666667,0.125,,
,,,,,,,,,,0.14533333333333334,0.125,,
,,,,,,,,,,0.14600000000000002,0.125,,
,,,,,,,,,,0.14666666666666667,0.125,,
,,,,,,,,,,0.14733333333333334,0.125,,
,,,,,,,,,,0.14800000000000002,0.125,,
,,,,,,,,,,0.14866666666666667,0.125,,
,,,,,,,,,,0.14933333333333335,0.125,,
,,,,,,,,,,0.15,0.125,,
,,,,,,,,,,0.15066666666666667,0.125,,
,,,,,,,,,,0.15133333333333335,0.125,,
,,,,,,,,,,0.152,0.125,,
,,,,,,,,,,0.15266666666666667,0.125,,
,,,,,,,,,,0.15333333333333332,0.125,,
,,,,,,,,,,0.154,0.125,,
,,,,,,,,,,0.15466666666666667,0.125,,
,,,,,,,,,,0.15533333333333332,0.125,,
,,,,,,,,,,0.156,0.125,,
,,,,,,,,,,0.15666666666666668,0.125,,
,,,,,,,,,,0.15733333333333333,0.125,,
,,,,,,,,,,0.158,0.125,,
,,,,,,,,,,0.15866666666666668,0.125,,
,,,,,,,,,,0.15933333333333333,0.125,,
,,,,,,,,,,0.16,0.125,,
,,,,,,,,,,0.16066666666666668,0.125,,
,,,,,,,,,,0.16133333333333333,0.125,,
,,,,,,,,,,0.162,0.125,,
,,,,,,,,,,0.16266666666666668,0.125,,
,,,,,,,,,,0.16333333333333333,0.125,,
,,,,,,,,,,0.164,0.125,,
,,,,,,,,,,0.16466666666666668,0.125,,
,,,,,,,,,,0.16533333333333333,0.125,,
,,,,,,,,,,0.166,0.125,,
,,,,,,,,,,0.16666666666666669,0.125,,
,,,,,,,,,,0.16733333333333333,0.125,,
,,,,,,,,,,0.16799999999999998,0.125,,
,,,,,,,,,,0.1686666666666667,0.125,,
,,,,,,,,,,0.16933333333333334,0.125,,
,,,,,,,,,,0.16999999999999998,0.125,,
,,,,,,,,,,0.1706666666666667,0.125,,
,,,,,,,,,,0.17133333333333334,0.125,,
,,,,,,,,,,0.172,0.125,,
,,,,,,,,,,0.1726666666666667,0.125,,
,,,,,,,,,,0.17333333333333334,0.125,,
,,,,,,,,,,0.174,0.125,,
,,,,,,,,,,0.17466666666666666,0.125,,
,,,,,,,,,,0.17533333333333334,0.125,,
,,,,,,,,,,0.176,0.125,,
,,,,,,,,,,0.17666666666666667,0.125,,
,,,,,,,,,,0.17733333333333334,0.125,,
,,,,,,,,,,0.178,0.125,,
,,,,,,,,,,0.17866666666666667,0.125,,
,,,,,,,,,,0.17933333333333334,0.125,,
,,,,,,,,,,0.18,0.125,,
,,,,,,,,,,0.18066666666666667,0.125,,
,,,,,,,,,,0.18133333333333335,0.125,,
,,,,,,,,,,0.182,0.125,,
,,,,,,,,,,0.18266666666666667,0.125,,
,,,,,,,,,,0.18333333333333335,0.125,,
,,,,,,,,,,0.184,0.125,,
,,,,,,,,,,0.18466666666666667,0.125,,
,,,,,,,,,,0.18533333333333335,0.125,,
,,,,,,,,,,0.186,0.125,,
,,,,,,,,,,0.18666666666666668,0.125,,
,,,,,,,,,,0.18733333333333335,0.125,,
,,,,,,,,,,0.188,0.125,,
,,,,,,,,,,0.18866666666666665,0.125,,
,,,,,,,,,,0.18933333333333335,0.125,,
,,,,,,,,,,0.19,0.125,,
,,,,,,,,,,0.19066666666666665,0.125,,
,,,,,,,,,,0.19133333333333336,0.125,,
,,,,,,,,,,0.192,0.125,,
,,,,,,,,,,0.19266666666666665,0.125,,
,,,,,,,,,,0.19333333333333333,0.125,,
,,,,,,,,,,0.194,0.125,,
,,,,,,,,,,0.19466666666666665,0.125,,
,,,,,,,,,,0.19533333333333333,0.125,,
,,,,,,,,,,0.196,0.125,,
,,,,,,,,,,0.19666666666666666,0.125,,
,,,,,,,,,,0.19733333333333333,0.125,,
,,,,,,,,,,0.198,0.125,,
,,,,,,,,,,0.19866666666666666,0.125,,
,,,,,,,,,,0.19933333333333333,0.125,,
,,,,,,,,,,0.2,0.125,,
,,,,,,,,,,0.20066666666666666,0.125,,
,,,,,,,,,,0.20133333333333334,0.125,,
,,,,,,,,,,0.202,0.125,,
,,,,,,,,,,0.20266666666666666,0.125,,
,,,,,,,,,,0.20333333333333334,0.125,,
,,,,,,,,,,0.20400000000000001,0.125,,
,,,,,,,,,,0.20466666666666666,0.125,,
,,,,,,,,,,0.20533333333333334,0.125,,
,,,,,,,,,,0.20600000000000002,0.125,,
,,,,,,,,,,0.20666666666666667,0.125,,
,,,,,,,,,,0.20733333333333334,0.125,,
,,,,,,,,,,0.20800000000000002,0.125,,
,,,,,,,,,,0.20866666666666667,0.125,,
,,,,,,,,,,0.20933333333333332,0.125,,
,,,,,,,,,,0.21000000000000002,0.125,,
,,,,,,,,,,0.21066666666666667,0.125,,
,,,,,,,,,,0.21133333333333332,0.125,,
,,,,,,,,,,0.21200000000000002,0.125,,
,,,,,,,,,,0.21266666666666667,0.125,,
,,,,,,,,,,0.21333333333333332,0.125,,
,,,,,,,,,,0.214,0.125,,
,,,,,,,,,,0.21466666666666667,0.125,,
,,,,,,,,,,0.21533333333333332,0.125,,
,,,,,,,,,,0.216,0.125,,
,,,,,,,,,,0.21666666666666667,0.125,,
,,,,,,,,,,0.21733333333333332,0.125,,
,,,,,,,,,,0.218,0.125,,
,,,,,,,,,,0.21866666666666668,0.125,,
,,,,,,,,,,0.21933333333333332,0.125,,
,,,,,,,,,,0.22,0.125,,
,,,,,,,,,,0.22066666666666668,0.125,,
,,,,,,,,,,0.22133333333333333,0.125,,
,,,,,,,,,,0.222,0.125,,
,,,,,,,,,,0.22266666666666668,0.125,,
,,,,,,,,,,0.22333333333333333,0.125,,
,,,,,,,,,,0.224,0.125,,
,,,,,,,,,,0.22466666666666668,0.125,,
,,,,,,,,,,0.22533333333333333,0.125,,
,,,,,,,,,,0.226,0.125,,
,,,,,,,,,,0.22666666666666666,0.125,,
,,,,,,,,,,0.22733333333333333,0.125,,
,,,,,,,,,,0.228,0.125,,
,,,,,,,,,,0.22866666666666666,0.125,,
,,,,,,,,,,0.22933333333333333,0.125,,
,,,,,,,,,,0.23,0.125,,
,,,,,,,,,,0.23066666666666666,0.125,,
,,,,,,,,,,0.23133333333333334,0.125,,
,,,,,,,,,,0.232,0.125,,
,,,,,,,,,,0.23266666666666666,0.125,,
,,,,,,,,,,0.23333333333333334,0.125,,
,,,,,,,,,,0.234,0.125,,
,,,,,,,,,,0.23466666666666666,0.125,,
,,,,,,,,,,0.23533333333333334,0.125,,
,,,,,,,,,,0.236,0.125,,
,,,,,,,,,,0.23666666666666666,0.125,,
,,,,,,,,,,0.23733333333333334,0.125,,
,,,,,,,,,,0.238,0.125,,
,,,,,,,,,,0.23866666666666667,0.125,,
,,,,,,,,,,0.23933333333333334,0.125,,
,,,,,,,,,,0.24,0.125,,
,,,,,,,,,,0.24066666666666667,0.125,,
,,,,,,,,,,0.24133333333333334,0.125,,
,,,,,,,,,,0.242,0.125,,
,,,,,,,,,,0.24266666666666667,0.125,,
,,,,,,,,,,0.24333333333333335,0.125,,
,,,,,,,,,,0.244,0.125,,
,,,,,,,,,,0.24466666666666667,0.125,,
,,,,,,,,,,0.24533333333333335,0.125,,
,,,,,,,,,,0.246,0.125,,
,,,,,,,,,,0.24666666666666667,0.125,,
,,,,,,,,,,0.24733333333333332,0.125,,
,,,,,,,,,,0.248,0.125,,
,,,,,,,,,,0.24866666666666667,0.125,,
,,,,,,,,,,0.24933333333333332,0.125,,
,,,,,,,,,,0.25,0.125,,
,,,,,,,,,,0.2506666666666667,0.125,,
,,,,,,,,,,0.2513333333333333,0.125,,
,,,,,,,,,,0.252,0.125,,
,,,,,,,,,,0.2526666666666667,0.125,,
,,,,,,,,,,0.2533333333333333,0.125,,
,,,,,,,,,,0.254,0.125,,
,,,,,,,,,,0.2546666666666667,0.125,,
,,,,,,,,,,0.2553333333333333,0.125,,
,,,,,,,,,,0.256,0.125,,
,,,,,,,,,,0.25666666666666665,0.125,,
,,,,,,,,,,0.2573333333333333,0.125,,
,,,,,,,,,,0.258,0.125,,
,,,,,,,,,,0.25866666666666666,0.125,,
,,,,,,,,,,0.2593333333333333,0.125,,
,,,,,,,,,,0.26,0.125,,
,,,,,,,,,,0.26066666666666666,0.125,,
,,,,,,,,,,0.2613333333333333,0.125,,
,,,,,,,,,,0.262,0.125,,
,,,,,,,,,,0.26266666666666666,0.125,,
,,,,,,,,,,0.2633333333333333,0.125,,
,,,,,,,,,,0.264,0.125,,
,,,,,,,,,,0.26466666666666666,0.125,,
,,,,,,,,,,0.2653333333333333,0.125,,
,,,,,,,,,,0.266,0.125,,
,,,,,,,,,,0.26666666666666666,0.125,,
,,,,,,,,,,0.2673333333333333,0.125,,
,,,,,,,,,,0.268,0.125,,
,,,,,,,,,,0.26866666666666666,0.125,,
,,,,,,,,,,0.2693333333333333,0.125,,
,,,,,,,,,,0.27,0.125,,
,,,,,,,,,,0.27066666666666667,0.125,,
,,,,,,,,,,0.2713333333333333,0.125,,
,,,,,,,,,,0.272,0.125,,
,,,,,,,,,,0.27266666666666667,0.125,,
,,,,,,,,,,0.2733333333333333,0.125,,
,,,,,,,,,,0.274,0.125,,
,,,,,,,,,,0.27466666666666667,0.125,,
,,,,,,,,,,0.2753333333333333,0.125,,
,,,,,,,,,,0.276,0.125,,
,,,,,,,,,,0.27666666666666667,0.125,,
,,,,,,,,,,0.2773333333333333,0.125,,
,,,,,,,,,,0.278,0.125,,
,,,,,,,,,,0.2786666666666667,0.125,,
,,,,,,,,,,0.2793333333333333,0.125,,
,,,,,,,,,,0.28,0.125,,
,,,,,,,,,,0.2806666666666667,0.125,,
,,,,,,,,,,0.2813333333333333,0.125,,
,,,,,,,,,,0.28200000000000003,0.125,,
,,,,,,,,,,0.2826666666666667,0.125,,
,,,,,,,,,,0.2833333333333333,0.125,,
,,,,,,,,,,0.28400000000000003,0.125,,
,,,,,,,,,,0.2846666666666667,0.125,,
,,,,,,,,,,0.2853333333333333,0.125,,
,,,,,,,,,,0.28600000000000003,0.125,,
,,,,,,,,,,0.2866666666666666,0.125,,
,,,,,,,,,,0.28733333333333333,0.125,,
,,,,,,,,,,0.28800000000000003,0.125,,
,,,,,,,,,,0.2886666666666666,0.125,,
,,,,,,,,,,0.28933333333333333,0.125,,
,,,,,,,,,,0.29000000000000004,0.125,,
,,,,,,,,,,0.29066666666666663,0.125,,
,,,,,,,,,,0.29133333333333333,0.125,,
,,,,,,,,,,0.29200000000000004,0.125,,
,,,,,,,,,,0.29266666666666663,0.125,,
,,,,,,,,,,0.29333333333333333,0.125,,
,,,,,,,,,,0.29400000000000004,0.125,,
,,,,,,,,,,0.29466666666666663,0.125,,
,,,,,,,,,,0.29533333333333334,0.125,,
,,,,,,,,,,0.296,0.125,,
,,,,,,,,,,0.29666666666666663,0.125,,
,,,,,,,,,,0.29733333333333334,0.125,,
,,,,,,,,,,0.298,0.125,,
,,,,,,,,,,0.29866666666666664,0.125,,
,,,,,,,,,,0.29933333333333334,0.125,,
