desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.125,0.07782621951219512,0.11732012195121952,0.1,0.125,0.07782621951219512,0.11732012195121952,0.0,0.1,0.1543869972229004,0.07782621951219512,0.0,0.125,0.1543869972229004,0.11732012195121952,0.1543869972229004,-0.15808997112168585,0.26781487464904785,0.006827159790648844,0.1,0.125,0.07782621951219512,0.11732012195121952,0.0,0.1,0.1543869972229004,0.07782621951219512,0.0,0.125,0.1543869972229004,0.11732012195121952
0.2,0.125,0.07782621951219512,0.11654573170731708,0.2,0.125,0.07782621951219512,0.11654573170731708,1.0,0.2,0.26781487464904785,0.07782621951219512,1.0,0.125,0.26781487464904785,0.11654573170731708,0.26781487464904785,-0.1862228404111416,0.36361098289489746,0.004041866930100567,0.2,0.125,0.07782621951219512,0.11654573170731708,1.0,0.2,0.26781487464904785,0.07782621951219512,1.0,0.125,0.26781487464904785,0.11654573170731708
0.3,0.125,0.07821341463414636,0.11654573170731708,0.3,0.125,0.07821341463414636,0.11654573170731708,2.0,0.3,0.36361098289489746,0.07821341463414636,2.0,0.125,0.36361098289489746,0.11654573170731708,0.36361098289489746,-0.1558682013983226,0.49704408645629883,0.11030627357246654,0.3,0.125,0.07821341463414636,0.11654573170731708,2.0,0.3,0.36361098289489746,0.07821341463414636,2.0,0.125,0.36361098289489746,0.11654573170731708
0.4,0.125,0.09292682926829268,0.11615853658536586,0.4,0.125,0.09292682926829268,0.11615853658536586,3.0,0.4,0.49704408645629883,0.09292682926829268,3.0,0.125,0.49704408645629883,0.11615853658536586,0.49704408645629883,-0.16977827396833858,0.5961389541625977,0.31258540904362736,0.4,0.125,0.09292682926829268,0.11615853658536586,3.0,0.4,0.49704408645629883,0.09292682926829268,3.0,0.125,0.49704408645629883,0.11615853658536586
0.5,0.125,0.12390243902439024,0.11615853658536586,0.5,0.125,0.12390243902439024,0.11615853658536586,4.0,0.5,0.5961389541625977,0.12390243902439024,4.0,0.125,0.5961389541625977,0.11615853658536586,0.5961389541625977,-0.11379200714370818,0.6958730220794678,0.3773004516934162,0.5,0.125,0.12390243902439024,0.11615853658536586,4.0,0.5,0.5961389541625977,0.12390243902439024,4.0,0.125,0.5961389541625977,0.11615853658536586
,,0.16146036585365853,0.11848170731707318,,,0.16146036585365853,0.11848170731707318,,,0.6958730220794678,0.16146036585365853,,,0.6958730220794678,0.11848170731707318,0.6958730220794678,-0.08430673252620671,0.7946140766143799,0.40152846039184537,,,0.16146036585365853,0.11848170731707318,,,0.6958730220794678,0.16146036585365853,,,0.6958730220794678,0.11848170731707318
,,0.20095426829268292,0.12196646341463416,,,0.20095426829268292,0.12196646341463416,,,0.7946140766143799,0.20095426829268292,,,0.7946140766143799,0.12196646341463416,0.7946140766143799,-0.04222840211300194,0.8936038017272949,0.37364243661419966,,,0.20095426829268292,0.12196646341463416,,,0.7946140766143799,0.20095426829268292,,,0.7946140766143799,0.12196646341463416
,,0.2377378048780488,0.12583841463414636,,,0.2377378048780488,0.12583841463414636,,,0.8936038017272949,0.2377378048780488,,,0.8936038017272949,0.12583841463414636,0.8936038017272949,-0.041642579098588484,0.9927680492401123,0.33465723504671346,,,0.2377378048780488,0.12583841463414636,,,0.8936038017272949,0.2377378048780488,,,0.8936038017272949,0.12583841463414636
,,0.27064939024390244,0.13009756097560976,,,0.27064939024390244,0.13009756097560976,,,0.9927680492401123,0.27064939024390244,,,0.9927680492401123,0.13009756097560976,0.9927680492401123,0.0,1.0921289920806885,0.2806005731102756,,,0.27064939024390244,0.13009756097560976,,,0.9927680492401123,0.27064939024390244,,,0.9927680492401123,0.13009756097560976
,,0.29814024390243904,0.1347439024390244,,,0.29814024390243904,0.1347439024390244,,,1.0921289920806885,0.29814024390243904,,,1.0921289920806885,0.1347439024390244,1.0921289920806885,0.0,1.1909310817718506,0.23001616602768157,,,0.29814024390243904,0.1347439024390244,,,1.0921289920806885,0.29814024390243904,,,1.0921289920806885,0.1347439024390244
