desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.1,0.125,0.0712439024390244,0.11383536585365854,0.1,0.125,0.0712439024390244,0.11383536585365854,0.0,0.1,0.14922809600830078,0.0712439024390244,0.0,0.125,0.14922809600830078,0.11383536585365854,0.14922809600830078,-0.02856365783876002,0.2695462703704834,0.003218093392820958,0.1,0.125,0.0712439024390244,0.11383536585365854,0.0,0.1,0.14922809600830078,0.0712439024390244,0.0,0.125,0.14922809600830078,0.11383536585365854
0.10066666666666667,0.125,0.0712439024390244,0.11422256097560976,0.10066666666666667,0.125,0.0712439024390244,0.11422256097560976,0.01,0.10066666666666667,0.2695462703704834,0.0712439024390244,0.01,0.125,0.2695462703704834,0.11422256097560976,0.2695462703704834,-0.014284742587396643,0.36582326889038086,0.005687512086648116,0.10066666666666667,0.125,0.0712439024390244,0.11422256097560976,0.01,0.10066666666666667,0.2695462703704834,0.0712439024390244,0.01,0.125,0.2695462703704834,0.11422256097560976
0.10133333333333334,0.125,0.07163109756097562,0.11383536585365854,0.10133333333333334,0.125,0.07163109756097562,0.11383536585365854,0.02,0.10133333333333334,0.36582326889038086,0.07163109756097562,0.02,0.125,0.36582326889038086,0.11383536585365854,0.36582326889038086,-0.02897739385156136,0.46579813957214355,0.04663618616986254,0.10133333333333334,0.125,0.07163109756097562,0.11383536585365854,0.02,0.10133333333333334,0.36582326889038086,0.07163109756097562,0.02,0.125,0.36582326889038086,0.11383536585365854
0.10200000000000001,0.125,0.07627743902439024,0.11344817073170732,0.10200000000000001,0.125,0.07627743902439024,0.11344817073170732,0.03,0.10200000000000001,0.46579813957214355,0.07627743902439024,0.03,0.125,0.46579813957214355,0.11344817073170732,0.46579813957214355,-0.1011033717362986,0.5655033588409424,0.06990117715234749,0.10200000000000001,0.125,0.07627743902439024,0.11344817073170732,0.03,0.10200000000000001,0.46579813957214355,0.07627743902439024,0.03,0.125,0.46579813957214355,0.11344817073170732
0.10266666666666667,0.125,0.0832469512195122,0.11344817073170732,0.10266666666666667,0.125,0.0832469512195122,0.11344817073170732,0.04,0.10266666666666667,0.5655033588409424,0.0832469512195122,0.04,0.125,0.5655033588409424,0.11344817073170732,0.5655033588409424,-0.12970253715591223,0.6638493537902832,0.1537475205416293,0.10266666666666667,0.125,0.0832469512195122,0.11344817073170732,0.04,0.10266666666666667,0.5655033588409424,0.0832469512195122,0.04,0.125,0.5655033588409424,0.11344817073170732
0.10333333333333333,0.125,0.09834756097560976,0.11422256097560976,0.10333333333333333,0.125,0.09834756097560976,0.11422256097560976,0.05,0.10333333333333333,0.6638493537902832,0.09834756097560976,0.05,0.125,0.6638493537902832,0.11422256097560976,0.6638493537902832,-0.0713074647852904,0.7624342441558838,0.1661210585051786,0.10333333333333333,0.125,0.09834756097560976,0.11422256097560976,0.05,0.10333333333333333,0.6638493537902832,0.09834756097560976,0.05,0.125,0.6638493537902832,0.11422256097560976
0.10400000000000001,0.125,0.114609756097561,0.11615853658536586,0.10400000000000001,0.125,0.114609756097561,0.11615853658536586,0.06,0.10400000000000001,0.7624342441558838,0.114609756097561,0.06,0.125,0.7624342441558838,0.11615853658536586,0.7624342441558838,-0.028563657838760016,0.8610351085662842,0.18102085929074638,0.10400000000000001,0.125,0.114609756097561,0.11615853658536586,0.06,0.10400000000000001,0.7624342441558838,0.114609756097561,0.06,0.125,0.7624342441558838,0.11615853658536586
0.10466666666666667,0.125,0.13203353658536587,0.12003048780487806,0.10466666666666667,0.125,0.13203353658536587,0.12003048780487806,0.07,0.10466666666666667,0.8610351085662842,0.13203353658536587,0.07,0.125,0.8610351085662842,0.12003048780487806,0.8610351085662842,0.02816156698789245,0.9608750343322754,0.17589065803170398,0.10466666666666667,0.125,0.13203353658536587,0.12003048780487806,0.07,0.10466666666666667,0.8610351085662842,0.13203353658536587,0.07,0.125,0.8610351085662842,0.12003048780487806
0.10533333333333333,0.125,0.14907012195121952,0.12428963414634148,0.10533333333333333,0.125,0.14907012195121952,0.12428963414634148,0.08,0.10533333333333333,0.9608750343322754,0.14907012195121952,0.08,0.125,0.9608750343322754,0.12428963414634148,0.9608750343322754,0.07030646411862426,1.059253215789795,0.1737548782819906,0.10533333333333333,0.125,0.14907012195121952,0.12428963414634148,0.08,0.10533333333333333,0.9608750343322754,0.14907012195121952,0.08,0.125,0.9608750343322754,0.12428963414634148
0.10600000000000001,0.125,0.16571951219512196,0.12816158536585365,0.10600000000000001,0.125,0.16571951219512196,0.12816158536585365,0.09,0.10600000000000001,1.059253215789795,0.16571951219512196,0.09,0.125,1.059253215789795,0.12816158536585365,1.059253215789795,0.0713074647852904,1.1579430103302002,0.15931914249580348,0.10600000000000001,0.125,0.16571951219512196,0.12816158536585365,0.09,0.10600000000000001,1.059253215789795,0.16571951219512196,0.09,0.125,1.059253215789795,0.12816158536585365
0.10666666666666667,0.125,0.18120731707317073,0.1308719512195122,0.10666666666666667,0.125,0.18120731707317073,0.1308719512195122,0.1,0.10666666666666667,1.1579430103302002,0.18120731707317073,0.1,0.125,1.1579430103302002,0.1308719512195122,1.1579430103302002,0.05708078240626464,1.2536091804504395,0.15321263599241328,0.10666666666666667,0.125,0.18120731707317073,0.1308719512195122,0.1,0.10666666666666667,1.1579430103302002,0.18120731707317073,0.1,0.125,1.1579430103302002,0.1308719512195122
