desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.2,0.08,0.07163109756097562,0.1072530487804878,0.2,0.08,0.07163109756097562,0.1072530487804878,0.06345605850219727,0.2,0.06345605850219727,0.07163109756097562,0.06345605850219727,0.08,0.06345605850219727,0.1072530487804878,0.06345605850219727,0.04107277859045386,0.3721163272857666,0.0017740430114511015,0.2,0.08,0.07163109756097562,0.1072530487804878,0.06345605850219727,0.2,0.06345605850219727,0.07163109756097562,0.06345605850219727,0.08,0.06345605850219727,0.1072530487804878,0.06345605850219727,0.0,0.06345605850219727,0.04107277859045386
0.2,0.08,0.0712439024390244,0.1068658536585366,0.2,0.08,0.0712439024390244,0.1068658536585366,0.3721163272857666,0.2,0.3721163272857666,0.0712439024390244,0.3721163272857666,0.08,0.3721163272857666,0.1068658536585366,0.3721163272857666,0.05549850524571664,0.5548582077026367,0.01654842649552253,0.2,0.08,0.0712439024390244,0.1068658536585366,0.3721163272857666,0.2,0.3721163272857666,0.0712439024390244,0.3721163272857666,0.08,0.3721163272857666,0.1068658536585366,0.3721163272857666,0.0,0.3721163272857666,0.05549850524571664
0.2,0.08,0.07317987804878048,0.10918902439024392,0.2,0.08,0.07317987804878048,0.10918902439024392,0.5548582077026367,0.2,0.5548582077026367,0.07317987804878048,0.5548582077026367,0.08,0.5548582077026367,0.10918902439024392,0.5548582077026367,0.22164956297867752,0.7776961326599121,0.18383721105400172,0.2,0.08,0.07317987804878048,0.10918902439024392,0.5548582077026367,0.2,0.5548582077026367,0.07317987804878048,0.5548582077026367,0.08,0.5548582077026367,0.10918902439024392,0.5548582077026367,0.0,0.5548582077026367,0.22164956297867752
0.2,0.08,0.10609146341463416,0.13358231707317073,0.2,0.08,0.10609146341463416,0.13358231707317073,0.7776961326599121,0.2,0.7776961326599121,0.10609146341463416,0.7776961326599121,0.08,0.7776961326599121,0.13358231707317073,0.7776961326599121,1.1252190398203148,0.9672272205352783,0.1410644387299508,0.2,0.08,0.10609146341463416,0.13358231707317073,0.7776961326599121,0.2,0.7776961326599121,0.10609146341463416,0.7776961326599121,0.08,0.7776961326599121,0.13358231707317073,0.7776961326599121,0.0,0.7776961326599121,1.1252190398203148
0.2,0.08,0.10144512195121952,0.15991158536585365,0.2,0.08,0.10144512195121952,0.15991158536585365,0.9672272205352783,0.2,0.9672272205352783,0.10144512195121952,0.9672272205352783,0.08,0.9672272205352783,0.15991158536585365,0.9672272205352783,2.0867218402601813,1.1430399417877197,0.13930408656381213,0.2,0.08,0.10144512195121952,0.15991158536585365,0.9672272205352783,0.2,0.9672272205352783,0.10144512195121952,0.9672272205352783,0.08,0.9672272205352783,0.15991158536585365,0.9672272205352783,0.0,0.9672272205352783,2.0867218402601813
0.2,0.08,0.08247256097560976,0.17539939024390244,0.2,0.08,0.08247256097560976,0.17539939024390244,1.1430399417877197,0.2,1.1430399417877197,0.08247256097560976,1.1430399417877197,0.08,1.1430399417877197,0.17539939024390244,1.1430399417877197,2.7400121134809137,1.2943000793457031,0.11504852920228842,0.2,0.08,0.08247256097560976,0.17539939024390244,1.1430399417877197,0.2,1.1430399417877197,0.08247256097560976,1.1430399417877197,0.08,1.1430399417877197,0.17539939024390244,1.1430399417877197,0.0,1.1430399417877197,2.7400121134809137
0.2,0.08,0.06621036585365854,0.18159451219512196,0.2,0.08,0.06621036585365854,0.18159451219512196,1.2943000793457031,0.2,1.2943000793457031,0.06621036585365854,1.2943000793457031,0.08,1.2943000793457031,0.18159451219512196,1.2943000793457031,2.9743387161275323,1.4599530696868896,0.07609980252027734,0.2,0.08,0.06621036585365854,0.18159451219512196,1.2943000793457031,0.2,1.2943000793457031,0.06621036585365854,1.2943000793457031,0.08,1.2943000793457031,0.18159451219512196,1.2943000793457031,0.0,1.2943000793457031,2.9743387161275323
0.2,0.08,0.05691768292682927,0.1901128048780488,0.2,0.08,0.05691768292682927,0.1901128048780488,1.4599530696868896,0.2,1.4599530696868896,0.05691768292682927,1.4599530696868896,0.08,1.4599530696868896,0.1901128048780488,1.4599530696868896,2.7400121134809137,1.6219210624694824,0.17930836107491374,0.2,0.08,0.05691768292682927,0.1901128048780488,1.4599530696868896,0.2,1.4599530696868896,0.05691768292682927,1.4599530696868896,0.08,1.4599530696868896,0.1901128048780488,1.4599530696868896,0.0,1.4599530696868896,2.7400121134809137
0.2,0.08,0.0356219512195122,0.20985975609756097,0.2,0.08,0.0356219512195122,0.20985975609756097,1.6219210624694824,0.2,1.6219210624694824,0.0356219512195122,1.6219210624694824,0.08,1.6219210624694824,0.20985975609756097,1.6219210624694824,2.6442499372429706,1.8606510162353516,0.8916415782332505,0.2,0.08,0.0356219512195122,0.20985975609756097,1.6219210624694824,0.2,1.6219210624694824,0.0356219512195122,1.6219210624694824,0.08,1.6219210624694824,0.20985975609756097,1.6219210624694824,0.0,1.6219210624694824,2.6442499372429706
0.2,0.08,0.0,0.0,0.2,0.08,0.0,0.0,1.8606510162353516,0.2,1.8606510162353516,0.0,1.8606510162353516,0.08,1.8606510162353516,0.0,1.8606510162353516,0.0,2.0193421840667725,0.0,0.2,0.08,0.0,0.0,1.8606510162353516,0.2,1.8606510162353516,0.0,1.8606510162353516,0.08,1.8606510162353516,0.0,1.8606510162353516,0.0,1.8606510162353516,0.0
