desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.2,0.08,0.5788567073170732,0.3159512195121951,0.2,0.08,0.5788567073170732,0.3159512195121951,0.06190896034240723,0.2,0.06190896034240723,0.5788567073170732,0.06190896034240723,0.08,0.06190896034240723,0.3159512195121951,0.06190896034240723,-1.8473102734123714,0.3404521942138672,0.0031082952588925394,0.2,0.08,0.5788567073170732,0.3159512195121951,0.06190896034240723,0.2,0.06190896034240723,0.5788567073170732,0.06190896034240723,0.08,0.06190896034240723,0.3159512195121951,0.06190896034240723,0.0,0.06190896034240723,-1.8473102734123714
0.2,0.08,0.5792439024390245,0.3151768292682927,0.2,0.08,0.5792439024390245,0.3151768292682927,0.3404521942138672,0.2,0.3404521942138672,0.5792439024390245,0.3404521942138672,0.08,0.3404521942138672,0.3151768292682927,0.3404521942138672,-1.8925468811915391,0.5566682815551758,0.06807314204069068,0.2,0.08,0.5792439024390245,0.3151768292682927,0.3404521942138672,0.2,0.3404521942138672,0.5792439024390245,0.3404521942138672,0.08,0.3404521942138672,0.3151768292682927,0.3404521942138672,0.0,0.3404521942138672,-1.8925468811915391
0.2,0.08,0.5726615853658537,0.3020121951219512,0.2,0.08,0.5726615853658537,0.3020121951219512,0.5566682815551758,0.2,0.5566682815551758,0.5726615853658537,0.5566682815551758,0.08,0.5566682815551758,0.3020121951219512,0.5566682815551758,-1.9049943710604007,0.7416691780090332,0.20123777280491878,0.2,0.08,0.5726615853658537,0.3020121951219512,0.5566682815551758,0.2,0.5566682815551758,0.5726615853658537,0.5566682815551758,0.08,0.5566682815551758,0.3020121951219512,0.5566682815551758,0.0,0.5566682815551758,-1.9049943710604007
0.2,0.08,0.5560121951219512,0.26871341463414633,0.2,0.08,0.5560121951219512,0.26871341463414633,0.7416691780090332,0.2,0.7416691780090332,0.5560121951219512,0.7416691780090332,0.08,0.7416691780090332,0.26871341463414633,0.7416691780090332,-1.752964637267661,0.9350230693817139,0.2541308124351277,0.2,0.08,0.5560121951219512,0.26871341463414633,0.7416691780090332,0.2,0.7416691780090332,0.5560121951219512,0.7416691780090332,0.08,0.7416691780090332,0.26871341463414633,0.7416691780090332,0.0,0.7416691780090332,-1.752964637267661
0.2,0.08,0.5455579268292683,0.22070121951219512,0.2,0.08,0.5455579268292683,0.22070121951219512,0.9350230693817139,0.2,0.9350230693817139,0.5455579268292683,0.9350230693817139,0.08,0.9350230693817139,0.22070121951219512,0.9350230693817139,-1.532353736773709,1.1102960109710693,0.23653860506798263,0.2,0.08,0.5455579268292683,0.22070121951219512,0.9350230693817139,0.2,0.9350230693817139,0.5455579268292683,0.9350230693817139,0.08,0.9350230693817139,0.22070121951219512,0.9350230693817139,0.0,0.9350230693817139,-1.532353736773709
0.2,0.08,0.5440091463414634,0.17927134146341464,0.2,0.08,0.5440091463414634,0.17927134146341464,1.1102960109710693,0.2,1.1102960109710693,0.5440091463414634,1.1102960109710693,0.08,1.1102960109710693,0.17927134146341464,1.1102960109710693,-1.3478960944665204,1.2636122703552246,0.27153172554878946,0.2,0.08,0.5440091463414634,0.17927134146341464,1.1102960109710693,0.2,1.1102960109710693,0.5440091463414634,1.1102960109710693,0.08,1.1102960109710693,0.17927134146341464,1.1102960109710693,0.0,1.1102960109710693,-1.3478960944665204
0.2,0.08,0.5509786585365855,0.13822865853658536,0.2,0.08,0.5509786585365855,0.13822865853658536,1.2636122703552246,0.2,1.2636122703552246,0.5509786585365855,1.2636122703552246,0.08,1.2636122703552246,0.13822865853658536,1.2636122703552246,-1.192654011472296,1.4246912002563477,0.265297167427596,0.2,0.08,0.5509786585365855,0.13822865853658536,1.2636122703552246,0.2,1.2636122703552246,0.5509786585365855,1.2636122703552246,0.08,1.2636122703552246,0.13822865853658536,1.2636122703552246,0.0,1.2636122703552246,-1.192654011472296
0.2,0.08,0.5641432926829268,0.09757317073170732,0.2,0.08,0.5641432926829268,0.09757317073170732,1.4246912002563477,0.2,1.4246912002563477,0.5641432926829268,1.4246912002563477,0.08,1.4246912002563477,0.09757317073170732,1.4246912002563477,-1.050067935387826,1.5899021625518799,3.46538233965233,0.2,0.08,0.5641432926829268,0.09757317073170732,1.4246912002563477,0.2,1.4246912002563477,0.5641432926829268,1.4246912002563477,0.08,1.4246912002563477,0.09757317073170732,1.4246912002563477,0.0,1.4246912002563477,-1.050067935387826
0.2,0.08,0.0,0.0,0.2,0.08,0.0,0.0,1.5899021625518799,0.2,1.5899021625518799,0.0,1.5899021625518799,0.08,1.5899021625518799,0.0,1.5899021625518799,0.0,1.7550089359283447,3.6189419564361196,0.2,0.08,0.0,0.0,1.5899021625518799,0.2,1.5899021625518799,0.0,1.5899021625518799,0.08,1.5899021625518799,0.0,1.5899021625518799,0.0,1.5899021625518799,0.0
0.2,0.08,0.5966676829268293,0.03175,0.2,0.08,0.5966676829268293,0.03175,1.7550089359283447,0.2,1.7550089359283447,0.5966676829268293,1.7550089359283447,0.08,1.7550089359283447,0.03175,1.7550089359283447,-0.7593171221066959,1.9198172092437744,0.021660093687432835,0.2,0.08,0.5966676829268293,0.03175,1.7550089359283447,0.2,1.7550089359283447,0.5966676829268293,1.7550089359283447,0.08,1.7550089359283447,0.03175,1.7550089359283447,0.0,1.7550089359283447,-0.7593171221066959
