desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.35,0.08,0.03446036585365854,0.15139329268292684,0.35,0.08,0.03446036585365854,0.15139329268292684,0.06412863731384277,0.35,0.06412863731384277,0.03446036585365854,0.06412863731384277,0.08,0.06412863731384277,0.15139329268292684,0.06412863731384277,0.03997868712329007,0.33657383918762207,0.005124156550392907,0.35,0.08,0.03446036585365854,0.15139329268292684,0.06412863731384277,0.35,0.06412863731384277,0.03446036585365854,0.06412863731384277,0.08,0.06412863731384277,0.15139329268292684,0.06412863731384277,0.0,0.06412863731384277,0.03997868712329007
0.35,0.08,0.03523475609756098,0.1502317073170732,0.35,0.08,0.03523475609756098,0.1502317073170732,0.33657383918762207,0.35,0.33657383918762207,0.03523475609756098,0.33657383918762207,0.08,0.33657383918762207,0.1502317073170732,0.33657383918762207,0.05473978004988026,0.5174407958984375,0.03274753196993136,0.35,0.08,0.03523475609756098,0.1502317073170732,0.33657383918762207,0.35,0.33657383918762207,0.03523475609756098,0.33657383918762207,0.08,0.33657383918762207,0.1502317073170732,0.33657383918762207,0.0,0.33657383918762207,0.05473978004988026
0.35,0.08,0.04104268292682927,0.14907012195121952,0.35,0.08,0.04104268292682927,0.14907012195121952,0.5174407958984375,0.35,0.5174407958984375,0.04104268292682927,0.5174407958984375,0.08,0.5174407958984375,0.14907012195121952,0.5174407958984375,-0.04051835247834649,0.6759607791900635,0.9753783263277583,0.35,0.08,0.04104268292682927,0.14907012195121952,0.5174407958984375,0.35,0.5174407958984375,0.04104268292682927,0.5174407958984375,0.08,0.5174407958984375,0.14907012195121952,0.5174407958984375,0.0,0.5174407958984375,-0.04051835247834649
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,0.6759607791900635,0.35,0.6759607791900635,0.0,0.6759607791900635,0.08,0.6759607791900635,0.0,0.6759607791900635,0.0,0.8339598178863525,0.0,0.35,0.08,0.0,0.0,0.6759607791900635,0.35,0.6759607791900635,0.0,0.6759607791900635,0.08,0.6759607791900635,0.0,0.6759607791900635,0.0,0.6759607791900635,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,0.8339598178863525,0.35,0.8339598178863525,0.0,0.8339598178863525,0.08,0.8339598178863525,0.0,0.8339598178863525,0.0,1.0163300037384033,0.0,0.35,0.08,0.0,0.0,0.8339598178863525,0.35,0.8339598178863525,0.0,0.8339598178863525,0.08,0.8339598178863525,0.0,0.8339598178863525,0.0,0.8339598178863525,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,1.0163300037384033,0.35,1.0163300037384033,0.0,1.0163300037384033,0.08,1.0163300037384033,0.0,1.0163300037384033,0.0,1.1667919158935547,0.0,0.35,0.08,0.0,0.0,1.0163300037384033,0.35,1.0163300037384033,0.0,1.0163300037384033,0.08,1.0163300037384033,0.0,1.0163300037384033,0.0,1.0163300037384033,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,1.1667919158935547,0.35,1.1667919158935547,0.0,1.1667919158935547,0.08,1.1667919158935547,0.0,1.1667919158935547,0.0,1.3299767971038818,0.0,0.35,0.08,0.0,0.0,1.1667919158935547,0.35,1.1667919158935547,0.0,1.1667919158935547,0.08,1.1667919158935547,0.0,1.1667919158935547,0.0,1.1667919158935547,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,1.3299767971038818,0.35,1.3299767971038818,0.0,1.3299767971038818,0.08,1.3299767971038818,0.0,1.3299767971038818,0.0,1.4929728507995605,0.0,0.35,0.08,0.0,0.0,1.3299767971038818,0.35,1.3299767971038818,0.0,1.3299767971038818,0.08,1.3299767971038818,0.0,1.3299767971038818,0.0,1.3299767971038818,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,1.4929728507995605,0.35,1.4929728507995605,0.0,1.4929728507995605,0.08,1.4929728507995605,0.0,1.4929728507995605,0.0,1.6560547351837158,0.0,0.35,0.08,0.0,0.0,1.4929728507995605,0.35,1.4929728507995605,0.0,1.4929728507995605,0.08,1.4929728507995605,0.0,1.4929728507995605,0.0,1.4929728507995605,0.0
0.35,0.08,0.0,0.0,0.35,0.08,0.0,0.0,1.6560547351837158,0.35,1.6560547351837158,0.0,1.6560547351837158,0.08,1.6560547351837158,0.0,1.6560547351837158,0.0,1.8229529857635498,0.0,0.35,0.08,0.0,0.0,1.6560547351837158,0.35,1.6560547351837158,0.0,1.6560547351837158,0.08,1.6560547351837158,0.0,1.6560547351837158,0.0,1.6560547351837158,0.0
