desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.2,0.08,0.04375304878048781,0.1107378048780488,0.2,0.08,0.04375304878048781,0.1107378048780488,0.06317377090454102,0.2,0.06317377090454102,0.04375304878048781,0.06317377090454102,0.08,0.06317377090454102,0.1107378048780488,0.06317377090454102,0.28212373214271536,0.3403358459472656,0.0,0.2,0.08,0.04375304878048781,0.1107378048780488,0.06317377090454102,0.2,0.06317377090454102,0.04375304878048781,0.06317377090454102,0.08,0.06317377090454102,0.1107378048780488,0.06317377090454102,0.0,0.06317377090454102,0.28212373214271536
0.2,0.08,0.04375304878048781,0.1107378048780488,0.2,0.08,0.04375304878048781,0.1107378048780488,0.3403358459472656,0.2,0.3403358459472656,0.04375304878048781,0.3403358459472656,0.08,0.3403358459472656,0.1107378048780488,0.3403358459472656,0.2745752814396254,0.5894598960876465,0.031084523692757556,0.2,0.08,0.04375304878048781,0.1107378048780488,0.3403358459472656,0.2,0.3403358459472656,0.04375304878048781,0.3403358459472656,0.08,0.3403358459472656,0.1107378048780488,0.3403358459472656,0.0,0.3403358459472656,0.2745752814396254
0.2,0.08,0.0514969512195122,0.1107378048780488,0.2,0.08,0.0514969512195122,0.1107378048780488,0.5894598960876465,0.2,0.5894598960876465,0.0514969512195122,0.5894598960876465,0.08,0.5894598960876465,0.1107378048780488,0.5894598960876465,0.22164956297867755,0.7724378108978271,0.07197768635103467,0.2,0.08,0.0514969512195122,0.1107378048780488,0.5894598960876465,0.2,0.5894598960876465,0.0514969512195122,0.5894598960876465,0.08,0.5894598960876465,0.1107378048780488,0.5894598960876465,0.0,0.5894598960876465,0.22164956297867755
0.2,0.08,0.06466158536585366,0.11035060975609756,0.2,0.08,0.06466158536585366,0.11035060975609756,0.7724378108978271,0.2,0.7724378108978271,0.06466158536585366,0.7724378108978271,0.08,0.7724378108978271,0.11035060975609756,0.7724378108978271,0.23501221572065706,0.932269811630249,0.05819076249544706,0.2,0.08,0.06466158536585366,0.11035060975609756,0.7724378108978271,0.2,0.7724378108978271,0.06466158536585366,0.7724378108978271,0.08,0.7724378108978271,0.11035060975609756,0.7724378108978271,0.0,0.7724378108978271,0.23501221572065706
0.2,0.08,0.07395426829268292,0.1107378048780488,0.2,0.08,0.07395426829268292,0.1107378048780488,0.932269811630249,0.2,0.932269811630249,0.07395426829268292,0.932269811630249,0.08,0.932269811630249,0.1107378048780488,0.932269811630249,0.24828990930306802,1.1082088947296143,0.05061688197981854,0.2,0.08,0.07395426829268292,0.1107378048780488,0.932269811630249,0.2,0.932269811630249,0.07395426829268292,0.932269811630249,0.08,0.932269811630249,0.1107378048780488,0.932269811630249,0.0,0.932269811630249,0.24828990930306802
0.2,0.08,0.08285975609756098,0.1107378048780488,0.2,0.08,0.08285975609756098,0.1107378048780488,1.1082088947296143,0.2,1.1082088947296143,0.08285975609756098,1.1082088947296143,0.08,1.1082088947296143,0.1107378048780488,1.1082088947296143,0.24497866312686412,1.2624478340148926,0.0479603429099693,0.2,0.08,0.08285975609756098,0.1107378048780488,1.1082088947296143,0.2,1.1082088947296143,0.08285975609756098,1.1082088947296143,0.08,1.1082088947296143,0.1107378048780488,1.1082088947296143,0.0,1.1082088947296143,0.24497866312686412
0.2,0.08,0.09021646341463416,0.11151219512195124,0.2,0.08,0.09021646341463416,0.11151219512195124,1.2624478340148926,0.2,1.2624478340148926,0.09021646341463416,1.2624478340148926,0.08,1.2624478340148926,0.11151219512195124,1.2624478340148926,0.21576619640704223,1.4274637699127197,0.049497583376387426,0.2,0.08,0.09021646341463416,0.11151219512195124,1.2624478340148926,0.2,1.2624478340148926,0.09021646341463416,1.2624478340148926,0.08,1.2624478340148926,0.11151219512195124,1.2624478340148926,0.0,1.2624478340148926,0.21576619640704223
0.2,0.08,0.09834756097560976,0.1107378048780488,0.2,0.08,0.09834756097560976,0.1107378048780488,1.4274637699127197,0.2,1.4274637699127197,0.09834756097560976,1.4274637699127197,0.08,1.4274637699127197,0.1107378048780488,1.4274637699127197,0.24497866312686414,1.5898077487945557,0.0526870159953136,0.2,0.08,0.09834756097560976,0.1107378048780488,1.4274637699127197,0.2,1.4274637699127197,0.09834756097560976,1.4274637699127197,0.08,1.4274637699127197,0.1107378048780488,1.4274637699127197,0.0,1.4274637699127197,0.24497866312686414
0.2,0.08,0.1068658536585366,0.11151219512195124,0.2,0.08,0.1068658536585366,0.11151219512195124,1.5898077487945557,0.2,1.5898077487945557,0.1068658536585366,1.5898077487945557,0.08,1.5898077487945557,0.11151219512195124,1.5898077487945557,0.2449786631268641,1.7548658847808838,0.04463209021348078,0.2,0.08,0.1068658536585366,0.11151219512195124,1.5898077487945557,0.2,1.5898077487945557,0.1068658536585366,1.5898077487945557,0.08,1.5898077487945557,0.11151219512195124,1.5898077487945557,0.0,1.5898077487945557,0.2449786631268641
0.2,0.08,0.11422256097560976,0.11189939024390244,0.2,0.08,0.11422256097560976,0.11189939024390244,1.7548658847808838,0.2,1.7548658847808838,0.11422256097560976,1.7548658847808838,0.08,1.7548658847808838,0.11189939024390244,1.7548658847808838,0.20265866914747604,1.9201009273529053,0.04926504175812354,0.2,0.08,0.11422256097560976,0.11189939024390244,1.7548658847808838,0.2,1.7548658847808838,0.11422256097560976,1.7548658847808838,0.08,1.7548658847808838,0.11189939024390244,1.7548658847808838,0.0,1.7548658847808838,0.20265866914747604
