desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.12904343605041504,0.102,0.05072256097560976,0.10260670731707318,0.12904343605041504,0.102,0.05072256097560976,0.10260670731707318,0.08086991310119629,0.12904343605041504,0.08086991310119629,0.05072256097560976,0.08086991310119629,0.102,0.08086991310119629,0.10260670731707318,0.12904343605041504,0.102,0.05072256097560976,0.10260670731707318,0.08086991310119629,0.12904343605041504,0.08086991310119629,0.05072256097560976,0.08086991310119629,0.102,0.08086991310119629,0.10260670731707318
0.14570504426956177,0.102,0.05033536585365854,0.10260670731707318,0.14570504426956177,0.102,0.05033536585365854,0.10260670731707318,0.41410207748413086,0.14570504426956177,0.41410207748413086,0.05033536585365854,0.41410207748413086,0.102,0.41410207748413086,0.10260670731707318,0.14570504426956177,0.102,0.05033536585365854,0.10260670731707318,0.41410207748413086,0.14570504426956177,0.41410207748413086,0.05033536585365854,0.41410207748413086,0.102,0.41410207748413086,0.10260670731707318
0.15915855169296264,0.102,0.05614329268292683,0.1068658536585366,0.15915855169296264,0.102,0.05614329268292683,0.1068658536585366,0.6831722259521484,0.15915855169296264,0.6831722259521484,0.05614329268292683,0.6831722259521484,0.102,0.6831722259521484,0.1068658536585366,0.15915855169296264,0.102,0.05614329268292683,0.1068658536585366,0.6831722259521484,0.15915855169296264,0.6831722259521484,0.05614329268292683,0.6831722259521484,0.102,0.6831722259521484,0.1068658536585366
0.17041025161743162,0.102,0.07279268292682928,0.12854878048780488,0.17041025161743162,0.102,0.07279268292682928,0.12854878048780488,0.9082062244415283,0.17041025161743162,0.9082062244415283,0.07279268292682928,0.9082062244415283,0.102,0.9082062244415283,0.12854878048780488,0.17041025161743162,0.102,0.07279268292682928,0.12854878048780488,0.9082062244415283,0.17041025161743162,0.9082062244415283,0.07279268292682928,0.9082062244415283,0.102,0.9082062244415283,0.12854878048780488
0.18253920078277588,0.102,0.06311280487804878,0.1583628048780488,0.18253920078277588,0.102,0.06311280487804878,0.1583628048780488,1.150785207748413,0.18253920078277588,1.150785207748413,0.06311280487804878,1.150785207748413,0.102,1.150785207748413,0.1583628048780488,0.18253920078277588,0.102,0.06311280487804878,0.1583628048780488,1.150785207748413,0.18253920078277588,1.150785207748413,0.06311280487804878,1.150785207748413,0.102,1.150785207748413,0.1583628048780488
0.19649839401245117,0.102,0.03639634146341464,0.17191463414634148,0.19649839401245117,0.102,0.03639634146341464,0.17191463414634148,1.429969072341919,0.19649839401245117,1.429969072341919,0.03639634146341464,1.429969072341919,0.102,1.429969072341919,0.17191463414634148,0.19649839401245117,0.102,0.03639634146341464,0.17191463414634148,1.429969072341919,0.19649839401245117,1.429969072341919,0.03639634146341464,1.429969072341919,0.102,1.429969072341919,0.17191463414634148
0.20641164779663088,0.102,0.030588414634146344,0.17191463414634148,0.20641164779663088,0.102,0.030588414634146344,0.17191463414634148,1.6282341480255127,0.20641164779663088,1.6282341480255127,0.030588414634146344,1.6282341480255127,0.102,1.6282341480255127,0.17191463414634148,0.20641164779663088,0.102,0.030588414634146344,0.17191463414634148,1.6282341480255127,0.20641164779663088,1.6282341480255127,0.030588414634146344,1.6282341480255127,0.102,1.6282341480255127,0.17191463414634148
0.21616469621658327,0.102,0.030588414634146344,0.17230182926829268,0.21616469621658327,0.102,0.030588414634146344,0.17230182926829268,1.8232951164245605,0.21616469621658327,1.8232951164245605,0.030588414634146344,1.8232951164245605,0.102,1.8232951164245605,0.17230182926829268,0.21616469621658327,0.102,0.030588414634146344,0.17230182926829268,1.8232951164245605,0.21616469621658327,1.8232951164245605,0.030588414634146344,1.8232951164245605,0.102,1.8232951164245605,0.17230182926829268
0.22606699466705324,0.102,0.030588414634146344,0.17346341463414636,0.22606699466705324,0.102,0.030588414634146344,0.17346341463414636,2.02134108543396,0.22606699466705324,2.02134108543396,0.030588414634146344,2.02134108543396,0.102,2.02134108543396,0.17346341463414636,0.22606699466705324,0.102,0.030588414634146344,0.17346341463414636,2.02134108543396,0.22606699466705324,2.02134108543396,0.030588414634146344,2.02134108543396,0.102,2.02134108543396,0.17346341463414636
0.23761759996414183,0.102,0.0,0.0,0.23761759996414183,0.102,0.0,0.0,2.2523531913757324,0.23761759996414183,2.2523531913757324,0.0,2.2523531913757324,0.102,2.2523531913757324,0.0,0.23761759996414183,0.102,0.0,0.0,2.2523531913757324,0.23761759996414183,2.2523531913757324,0.0,2.2523531913757324,0.102,2.2523531913757324,0.0
