desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.12544871282577513,0.088,0.04685060975609756,0.08789329268292684,0.12544871282577513,0.088,0.04685060975609756,0.08789329268292684,0.06897425651550293,0.12544871282577513,0.06897425651550293,0.04685060975609756,0.06897425651550293,0.088,0.06897425651550293,0.08789329268292684,0.12544871282577513,0.088,0.04685060975609756,0.08789329268292684,0.06897425651550293,0.12544871282577513,0.06897425651550293,0.04685060975609756,0.06897425651550293,0.088,0.06897425651550293,0.08789329268292684
0.14412755680084227,0.088,0.04607621951219513,0.08750609756097562,0.14412755680084227,0.088,0.04607621951219513,0.08750609756097562,0.4425511360168457,0.14412755680084227,0.4425511360168457,0.04607621951219513,0.4425511360168457,0.088,0.4425511360168457,0.08750609756097562,0.14412755680084227,0.088,0.04607621951219513,0.08750609756097562,0.4425511360168457,0.14412755680084227,0.4425511360168457,0.04607621951219513,0.4425511360168457,0.088,0.4425511360168457,0.08750609756097562
0.15833023166656493,0.088,0.06156402439024391,0.08905487804878048,0.15833023166656493,0.088,0.06156402439024391,0.08905487804878048,0.7178890705108643,0.15833023166656493,0.7178890705108643,0.06156402439024391,0.7178890705108643,0.088,0.7178890705108643,0.08905487804878048,0.15833023166656493,0.088,0.06156402439024391,0.08905487804878048,0.7178890705108643,0.15833023166656493,0.7178890705108643,0.06156402439024391,0.7178890705108643,0.088,0.7178890705108643,0.08905487804878048
0.17405556249618528,0.088,0.09060365853658536,0.12583841463414636,0.17405556249618528,0.088,0.09060365853658536,0.12583841463414636,1.021111249923706,0.17405556249618528,1.021111249923706,0.09060365853658536,1.021111249923706,0.088,1.021111249923706,0.12583841463414636,0.17405556249618528,0.088,0.09060365853658536,0.12583841463414636,1.021111249923706,0.17405556249618528,1.021111249923706,0.09060365853658536,1.021111249923706,0.088,1.021111249923706,0.12583841463414636
0.18795751142501832,0.088,0.07627743902439024,0.15526524390243904,0.18795751142501832,0.088,0.07627743902439024,0.15526524390243904,1.2991502285003662,0.18795751142501832,1.2991502285003662,0.07627743902439024,1.2991502285003662,0.088,1.2991502285003662,0.15526524390243904,0.18795751142501832,0.088,0.07627743902439024,0.15526524390243904,1.2991502285003662,0.18795751142501832,1.2991502285003662,0.07627743902439024,1.2991502285003662,0.088,1.2991502285003662,0.15526524390243904
0.19795670318603517,0.088,0.05382012195121952,0.16068597560975612,0.19795670318603517,0.088,0.05382012195121952,0.16068597560975612,1.4991340637207031,0.19795670318603517,1.4991340637207031,0.05382012195121952,1.4991340637207031,0.088,1.4991340637207031,0.16068597560975612,0.19795670318603517,0.088,0.05382012195121952,0.16068597560975612,1.4991340637207031,0.19795670318603517,1.4991340637207031,0.05382012195121952,1.4991340637207031,0.088,1.4991340637207031,0.16068597560975612
0.2079361538887024,0.088,0.0336859756097561,0.15681402439024392,0.2079361538887024,0.088,0.0336859756097561,0.15681402439024392,1.6987230777740479,0.2079361538887024,1.6987230777740479,0.0336859756097561,1.6987230777740479,0.088,1.6987230777740479,0.15681402439024392,0.2079361538887024,0.088,0.0336859756097561,0.15681402439024392,1.6987230777740479,0.2079361538887024,1.6987230777740479,0.0336859756097561,1.6987230777740479,0.088,1.6987230777740479,0.15681402439024392
0.2174834589958191,0.088,0.028652439024390245,0.1544908536585366,0.2174834589958191,0.088,0.028652439024390245,0.1544908536585366,1.8896691799163818,0.2174834589958191,1.8896691799163818,0.028652439024390245,1.8896691799163818,0.088,1.8896691799163818,0.1544908536585366,0.2174834589958191,0.088,0.028652439024390245,0.1544908536585366,1.8896691799163818,0.2174834589958191,1.8896691799163818,0.028652439024390245,1.8896691799163818,0.088,1.8896691799163818,0.1544908536585366
0.22910300302505493,0.088,0.02787804878048781,0.15139329268292684,0.22910300302505493,0.088,0.02787804878048781,0.15139329268292684,2.1220600605010986,0.22910300302505493,2.1220600605010986,0.02787804878048781,2.1220600605010986,0.088,2.1220600605010986,0.15139329268292684,0.22910300302505493,0.088,0.02787804878048781,0.15139329268292684,2.1220600605010986,0.22910300302505493,2.1220600605010986,0.02787804878048781,2.1220600605010986,0.088,2.1220600605010986,0.15139329268292684
0.24235155391693114,0.088,0.02632926829268293,0.14752134146341464,0.24235155391693114,0.088,0.02632926829268293,0.14752134146341464,2.387031078338623,0.24235155391693114,2.387031078338623,0.02632926829268293,2.387031078338623,0.088,2.387031078338623,0.14752134146341464,0.24235155391693114,0.088,0.02632926829268293,0.14752134146341464,2.387031078338623,0.24235155391693114,2.387031078338623,0.02632926829268293,2.387031078338623,0.088,2.387031078338623,0.14752134146341464
