desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.16353912162780762,0.096,0.12351524390243902,0.09602439024390244,0.16353912162780762,0.096,0.12351524390243902,0.09602439024390244,0.06413102149963379,0.16353912162780762,0.06413102149963379,0.12351524390243902,0.06413102149963379,0.096,0.06413102149963379,0.09602439024390244,0.06413102149963379,0.27457528143962545,0.37882065773010254,0.0012304031571845294,0.16353912162780762,0.096,0.12351524390243902,0.09602439024390244,0.06413102149963379,0.16353912162780762,0.06413102149963379,0.12351524390243902,0.06413102149963379,0.096,0.06413102149963379,0.09602439024390244,0.06413102149963379,0.0,0.06413102149963379,0.27457528143962545
0.17109167289733887,0.096,0.12390243902439024,0.09602439024390244,0.17109167289733887,0.096,0.12390243902439024,0.09602439024390244,0.37882065773010254,0.17109167289733887,0.37882065773010254,0.12390243902439024,0.37882065773010254,0.096,0.37882065773010254,0.09602439024390244,0.37882065773010254,0.2709468503384206,0.6320428848266602,0.03240046354916746,0.17109167289733887,0.096,0.12390243902439024,0.09602439024390244,0.37882065773010254,0.17109167289733887,0.37882065773010254,0.12390243902439024,0.37882065773010254,0.096,0.37882065773010254,0.09602439024390244,0.37882065773010254,0.0,0.37882065773010254,0.2709468503384206
0.17743309020996093,0.096,0.1266128048780488,0.10376829268292684,0.17743309020996093,0.096,0.1266128048780488,0.10376829268292684,0.6320428848266602,0.17743309020996093,0.6320428848266602,0.1266128048780488,0.6320428848266602,0.096,0.6320428848266602,0.10376829268292684,0.6320428848266602,0.927295218001612,0.8398430347442627,0.08426178924874302,0.17743309020996093,0.096,0.1266128048780488,0.10376829268292684,0.6320428848266602,0.17743309020996093,0.6320428848266602,0.1266128048780488,0.6320428848266602,0.096,0.6320428848266602,0.10376829268292684,0.6320428848266602,0.0,0.6320428848266602,0.927295218001612
0.1828358941078186,0.096,0.12119207317073172,0.12041768292682928,0.1828358941078186,0.096,0.12119207317073172,0.12041768292682928,0.8398430347442627,0.1828358941078186,0.8398430347442627,0.12119207317073172,0.8398430347442627,0.096,0.8398430347442627,0.12041768292682928,0.8398430347442627,1.9489386421174981,1.0515429973602295,0.07989107796429014,0.1828358941078186,0.096,0.12119207317073172,0.12041768292682928,0.8398430347442627,0.1828358941078186,0.8398430347442627,0.12119207317073172,0.8398430347442627,0.096,0.8398430347442627,0.12041768292682928,0.8398430347442627,0.0,0.8398430347442627,1.9489386421174981
0.1882370090484619,0.096,0.10492987804878048,0.12506402439024392,0.1882370090484619,0.096,0.10492987804878048,0.12506402439024392,1.0515429973602295,0.1882370090484619,1.0515429973602295,0.10492987804878048,1.0515429973602295,0.096,1.0515429973602295,0.12506402439024392,1.0515429973602295,2.8685839505030826,1.2631957530975342,0.0424323502960779,0.1882370090484619,0.096,0.10492987804878048,0.12506402439024392,1.0515429973602295,0.1882370090484619,1.0515429973602295,0.10492987804878048,1.0515429973602295,0.096,1.0515429973602295,0.12506402439024392,1.0515429973602295,0.0,1.0515429973602295,2.8685839505030826
0.19331667518615722,0.096,0.09602439024390244,0.12390243902439024,0.19331667518615722,0.096,0.09602439024390244,0.12390243902439024,1.2631957530975342,0.19331667518615722,1.2631957530975342,0.09602439024390244,1.2631957530975342,0.096,1.2631957530975342,0.12390243902439024,1.2631957530975342,-3.115957245068116,1.4621539115905762,0.041237401878988174,0.19331667518615722,0.096,0.09602439024390244,0.12390243902439024,1.2631957530975342,0.19331667518615722,1.2631957530975342,0.09602439024390244,1.2631957530975342,0.096,1.2631957530975342,0.12390243902439024,1.2631957530975342,0.0,1.2631957530975342,-3.115957245068116
0.19809167098999025,0.096,0.08828048780487806,0.12661280487804877,0.19809167098999025,0.096,0.08828048780487806,0.12661280487804877,1.4621539115905762,0.19809167098999025,1.4621539115905762,0.08828048780487806,1.4621539115905762,0.096,1.4621539115905762,0.12661280487804877,1.4621539115905762,3.079173843593836,1.6574859619140625,0.10572982269250678,0.19809167098999025,0.096,0.08828048780487806,0.12661280487804877,1.4621539115905762,0.19809167098999025,1.4621539115905762,0.08828048780487806,1.4621539115905762,0.096,1.4621539115905762,0.12661280487804877,1.4621539115905762,0.0,1.4621539115905762,3.079173843593836
0.20309461021423342,0.096,0.07046951219512196,0.13706707317073172,0.20309461021423342,0.096,0.07046951219512196,0.13706707317073172,1.6574859619140625,0.20309461021423342,1.6574859619140625,0.07046951219512196,1.6574859619140625,0.096,1.6574859619140625,0.13706707317073172,1.6574859619140625,2.8842689386187046,1.8553807735443115,0.15318833871873946,0.20309461021423342,0.096,0.07046951219512196,0.13706707317073172,1.6574859619140625,0.20309461021423342,1.6574859619140625,0.07046951219512196,1.6574859619140625,0.096,1.6574859619140625,0.13706707317073172,1.6574859619140625,0.0,1.6574859619140625,2.8842689386187046
0.20823987531661986,0.096,0.04375304878048781,0.15139329268292684,0.20823987531661986,0.096,0.04375304878048781,0.15139329268292684,1.8553807735443115,0.20823987531661986,1.8553807735443115,0.04375304878048781,1.8553807735443115,0.096,1.8553807735443115,0.15139329268292684,1.8553807735443115,2.8440309288519874,2.0538668632507324,0.5609527704254229,0.20823987531661986,0.096,0.04375304878048781,0.15139329268292684,1.8553807735443115,0.20823987531661986,1.8553807735443115,0.04375304878048781,1.8553807735443115,0.096,1.8553807735443115,0.15139329268292684,1.8553807735443115,0.0,1.8553807735443115,2.8440309288519874
0.21329278182983397,0.096,0.02400609756097561,0.26096951219512193,0.21329278182983397,0.096,0.02400609756097561,0.26096951219512193,2.0538668632507324,0.21329278182983397,2.0538668632507324,0.02400609756097561,2.0538668632507324,0.096,2.0538668632507324,0.26096951219512193,2.0538668632507324,-1.341802092586398,2.2515456676483154,0.013850159464916615,0.21329278182983397,0.096,0.02400609756097561,0.26096951219512193,2.0538668632507324,0.21329278182983397,2.0538668632507324,0.02400609756097561,2.0538668632507324,0.096,2.0538668632507324,0.26096951219512193,2.0538668632507324,0.0,2.0538668632507324,-1.341802092586398
