desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.09881034660339355,0.064,0.05885365853658537,0.06388719512195122,0.09881034660339355,0.064,0.05885365853658537,0.06388719512195122,0.06962871551513672,0.09881034660339355,0.06962871551513672,0.05885365853658537,0.06962871551513672,0.064,0.06962871551513672,0.06388719512195122,0.06962871551513672,0.2914567944778672,0.09881034660339355,0.064,0.05885365853658537,0.06388719512195122,0.06962871551513672,0.09881034660339355,0.06962871551513672,0.05885365853658537,0.06962871551513672,0.064,0.06962871551513672,0.06388719512195122
0.10938213253021241,0.064,0.05885365853658537,0.06427439024390244,0.10938213253021241,0.064,0.05885365853658537,0.06427439024390244,0.47623586654663086,0.10938213253021241,0.47623586654663086,0.05885365853658537,0.47623586654663086,0.064,0.47623586654663086,0.06427439024390244,0.47623586654663086,0.27829965900511144,0.10938213253021241,0.064,0.05885365853658537,0.06427439024390244,0.47623586654663086,0.10938213253021241,0.47623586654663086,0.05885365853658537,0.47623586654663086,0.064,0.47623586654663086,0.06427439024390244
0.11527826690673829,0.064,0.06233841463414634,0.07085670731707318,0.11527826690673829,0.064,0.06233841463414634,0.07085670731707318,0.7199277877807617,0.11527826690673829,0.7199277877807617,0.06233841463414634,0.7199277877807617,0.064,0.7199277877807617,0.07085670731707318,0.7199277877807617,0.7853981633974484,0.11527826690673829,0.064,0.06233841463414634,0.07085670731707318,0.7199277877807617,0.11527826690673829,0.7199277877807617,0.06233841463414634,0.7199277877807617,0.064,0.7199277877807617,0.07085670731707318
0.11972477149963379,0.064,0.06311280487804878,0.09021646341463416,0.11972477149963379,0.064,0.06311280487804878,0.09021646341463416,0.9051988124847412,0.11972477149963379,0.9051988124847412,0.06311280487804878,0.9051988124847412,0.064,0.9051988124847412,0.09021646341463416,0.9051988124847412,1.7995951721821222,0.11972477149963379,0.064,0.06311280487804878,0.09021646341463416,0.9051988124847412,0.11972477149963379,0.9051988124847412,0.06311280487804878,0.9051988124847412,0.064,0.9051988124847412,0.09021646341463416
0.12501482677459716,0.064,0.04685060975609756,0.09834756097560976,0.12501482677459716,0.064,0.04685060975609756,0.09834756097560976,1.115954875946045,0.12501482677459716,1.115954875946045,0.04685060975609756,1.115954875946045,0.064,1.115954875946045,0.09834756097560976,1.115954875946045,2.7516747896589413,0.12501482677459716,0.064,0.04685060975609756,0.09834756097560976,1.115954875946045,0.12501482677459716,1.115954875946045,0.04685060975609756,1.115954875946045,0.064,1.115954875946045,0.09834756097560976
0.13056008100509645,0.064,0.03329878048780488,0.10028353658536586,0.13056008100509645,0.064,0.03329878048780488,0.10028353658536586,1.3292338848114014,0.13056008100509645,1.3292338848114014,0.03329878048780488,1.3292338848114014,0.064,1.3292338848114014,0.10028353658536586,1.3292338848114014,3.128772843116893,0.13056008100509645,0.064,0.03329878048780488,0.10028353658536586,1.3292338848114014,0.13056008100509645,1.3292338848114014,0.03329878048780488,1.3292338848114014,0.064,1.3292338848114014,0.10028353658536586
0.13572892665863037,0.064,0.030201219512195124,0.10260670731707318,0.13572892665863037,0.064,0.030201219512195124,0.10260670731707318,1.5280356407165527,0.13572892665863037,1.5280356407165527,0.030201219512195124,1.5280356407165527,0.064,1.5280356407165527,0.10260670731707318,1.5280356407165527,3.0741276290678883,0.13572892665863037,0.064,0.030201219512195124,0.10260670731707318,1.5280356407165527,0.13572892665863037,1.5280356407165527,0.030201219512195124,1.5280356407165527,0.064,1.5280356407165527,0.10260670731707318
0.14079021549224854,0.064,0.02439329268292683,0.2323170731707317,0.14079021549224854,0.064,0.02439329268292683,0.2323170731707317,1.722700595855713,0.14079021549224854,1.722700595855713,0.02439329268292683,1.722700595855713,0.064,1.722700595855713,0.2323170731707317,1.722700595855713,-1.387580190944071,0.14079021549224854,0.064,0.02439329268292683,0.2323170731707317,1.722700595855713,0.14079021549224854,1.722700595855713,0.02439329268292683,1.722700595855713,0.064,1.722700595855713,0.2323170731707317
0.14592680835723876,0.064,0.0,0.0,0.14592680835723876,0.064,0.0,0.0,1.9202618598937988,0.14592680835723876,1.9202618598937988,0.0,1.9202618598937988,0.064,1.9202618598937988,0.0,1.9202618598937988,0.0,0.14592680835723876,0.064,0.0,0.0,1.9202618598937988,0.14592680835723876,1.9202618598937988,0.0,1.9202618598937988,0.064,1.9202618598937988,0.0
0.15083281326293946,0.064,0.0,0.0,0.15083281326293946,0.064,0.0,0.0,2.1180338859558105,0.15083281326293946,2.1180338859558105,0.0,2.1180338859558105,0.064,2.1180338859558105,0.0,2.1180338859558105,0.0,0.15083281326293946,0.064,0.0,0.0,2.1180338859558105,0.15083281326293946,2.1180338859558105,0.0,2.1180338859558105,0.064,2.1180338859558105,0.0
