Desired Position_ind,Desired Position_dep,Actual Position_ind,Actual Position_dep,Theta vs. Time_ind,Theta vs. Time_dep,Robot Velocity_ind,Robot Velocity_dep
0.05,0.15,0.2985274390243903,0.0991219512195122,0.15470099449157715,-2.974490853658687,0.23543596267700195,0.0
0.051000000000000004,0.15,0.2985274390243903,0.0991219512195122,0.23543596267700195,-2.974490853658687,0.2986569404602051,0.0
0.052000000000000005,0.15,0.2985274390243903,0.0991219512195122,0.2986569404602051,-2.974490853658687,0.3641989231109619,0.005907589399826445
0.053000000000000005,0.15,0.2985274390243903,0.09873475609756098,0.3641989231109619,-2.9627995987868716,0.4329230785369873,0.0
0.054000000000000006,0.15,0.2985274390243903,0.09873475609756098,0.4329230785369873,-2.9627995987868716,0.4984779357910156,0.0
0.055,0.15,0.2985274390243903,0.09873475609756098,0.4984779357910156,-2.9627995987868716,0.5628769397735596,0.008502873629792733
0.056,0.15,0.29891463414634145,0.0991219512195122,0.5628769397735596,-2.972491427588416,0.630295991897583,0.0081219859297454
0.057,0.15,0.2985274390243903,0.09873475609756098,0.630295991897583,-2.9627995987868716,0.6950418949127197,0.0
0.058,0.15,0.2985274390243903,0.09873475609756098,0.6950418949127197,-2.9627995987868716,0.7612378597259521,0.0
0.059000000000000004,0.15,0.2985274390243903,0.09873475609756098,0.7612378597259521,-2.9627995987868716,0.8270010948181152,0.011775428061243945
0.060000000000000005,0.15,0.2985274390243903,0.09950914634146342,0.8270010948181152,-2.9627995987868716,0.8936288356781006,0.005811319984042229
0.061000000000000006,0.15,0.2985274390243903,0.0991219512195122,0.8936288356781006,-2.974490853658687,0.9585871696472168,0.0
0.062000000000000006,0.15,0.2985274390243903,0.0991219512195122,0.9585871696472168,-2.974490853658687,1.0266449451446533,0.01272146506275159
0.063,0.15,0.29891463414634145,0.09989634146341464,1.0266449451446533,-2.972491427588416,1.0924160480499268,0.02427276288536709
0.064,0.15,0.2985274390243903,0.09834756097560976,1.0924160480499268,-2.951157538176239,1.1565229892730713,0.018119494452408725
0.065,0.15,0.2985274390243903,0.09950914634146342,1.1565229892730713,-2.9627995987868716,1.224073886871338,0.01146380390839264
0.066,0.15,0.2985274390243903,0.09873475609756098,1.224073886871338,-2.9627995987868716,1.290457010269165,0.0
0.067,0.15,0.2985274390243903,0.09873475609756098,1.290457010269165,-2.9627995987868716,1.3569159507751465,0.005826080268558772
0.068,0.15,0.2985274390243903,0.0991219512195122,1.3569159507751465,-2.974490853658687,1.4236578941345215,0.0
0.069,0.15,0.2985274390243903,0.0991219512195122,1.4236578941345215,-2.974490853658687,1.4887747764587402,0.008409134055615428
0.07,0.15,0.29891463414634145,0.09873475609756098,1.4887747764587402,-2.9606661928356717,1.5548009872436523,0.011728527727043189
0.07100000000000001,0.15,0.29891463414634145,0.09950914634146342,1.5548009872436523,-2.984364602613224,1.6196820735931396,0.0
0.07200000000000001,0.15,0.29891463414634145,0.09950914634146342,1.6196820735931396,-2.984364602613224,1.6875109672546387,0.008072910572311237
0.07300000000000001,0.15,0.2985274390243903,0.0991219512195122,1.6875109672546387,-2.951157538176239,1.7528109550476074,0.0059294823021837
0.07400000000000001,0.15,0.2985274390243903,0.09950914634146342,1.7528109550476074,-2.9627995987868716,1.8197040557861328,0.005788266916564456
0.07500000000000001,0.15,0.2985274390243903,0.0991219512195122,1.8197040557861328,-2.974490853658687,1.8855741024017334,0.011756333624926174
0.07600000000000001,0.15,0.2985274390243903,0.09834756097560976,1.8855741024017334,-2.951157538176239,1.9505889415740967,0.005955488422031043
0.077,0.15,0.2985274390243903,0.09873475609756098,1.9505889415740967,-2.9627995987868716,2.017608880996704,0.01826946569664423
0.07800000000000001,0.15,0.29891463414634145,0.09989634146341464,2.017608880996704,-2.972491427588416,2.083777904510498,0.013084591055794284
0.079,0.15,0.2985274390243903,0.0991219512195122,2.083777904510498,-2.974490853658687,2.1493959426879883,0.008344909539461546
0.08,0.15,0.29891463414634145,0.09873475609756098,2.1493959426879883,-2.9606661928356717,2.215411901473999,0.008294609406841267
0.081,0.15,0.2985274390243903,0.0991219512195122,2.215411901473999,-2.974490853658687,2.280819892883301,0.0059196913650547646
0.082,0.15,0.2985274390243903,0.09873475609756098,2.280819892883301,-2.9627995987868716,2.346768856048584,0.005871132817976535
0.08300000000000002,0.15,0.2985274390243903,0.0991219512195122,2.346768856048584,-2.974490853658687,2.414486885070801,0.008086127145969388
0.084,0.15,0.29891463414634145,0.09873475609756098,2.414486885070801,-2.9606661928356717,2.479548931121826,0.0059511673156967615
0.085,0.15,0.29891463414634145,0.0991219512195122,2.479548931121826,-2.972491427588416,2.545203924179077,0.0
0.08600000000000001,0.15,0.29891463414634145,0.0991219512195122,2.545203924179077,-2.972491427588416,2.6125969886779785,0.008125117871098096
0.08700000000000001,0.15,0.2985274390243903,0.09873475609756098,2.6125969886779785,-2.9627995987868716,2.712686061859131,0.0038685054186727358
0.08800000000000001,0.15,0.2985274390243903,0.0991219512195122,2.712686061859131,-2.974490853658687,2.776650905609131,0.008560586732428157
0.08900000000000001,0.15,0.29891463414634145,0.09950914634146342,2.776650905609131,-2.984364602613224,2.842664957046509,0.008294849063574453
0.09,0.15,0.2985274390243903,0.0991219512195122,2.842664957046509,-2.974490853658687,2.9081058502197266,0.005916715117660421
0.091,0.15,0.29891463414634145,0.0991219512195122,2.9081058502197266,-2.972491427588416,2.973524808883667,0.008370304326625114
0.092,0.15,0.2985274390243903,0.09873475609756098,2.973524808883667,-2.9627995987868716,3.039921760559082,0.005831519552946397
0.093,0.15,0.2985274390243903,0.0991219512195122,3.039921760559082,-2.974490853658687,3.105686902999878,0.0
0.094,0.15,0.2985274390243903,0.0991219512195122,3.105686902999878,-2.974490853658687,3.1716248989105225,0.008304416674874587
0.095,0.15,0.298140243902439,0.09873475609756098,3.1716248989105225,-2.9648837975197564,3.2374141216278076,0.008323195960245035
0.096,0.15,0.2985274390243903,0.0991219512195122,3.2374141216278076,-2.974490853658687,3.304776906967163,0.0057479084334264696
0.097,0.15,0.29891463414634145,0.0991219512195122,3.304776906967163,-2.972491427588416,3.3681447505950928,0.006110277702120854
0.098,0.15,0.29891463414634145,0.09873475609756098,3.3681447505950928,-2.9606661928356717,3.4348809719085693,0.005801873620210956
0.099,0.15,0.29891463414634145,0.0991219512195122,3.4348809719085693,-2.972491427588416,3.5015769004821777,0.01161075736501394
0.1,0.15,0.298140243902439,0.0991219512195122,3.5015769004821777,-2.976443976175166,3.5679919719696045,0.008244764034498286
0.101,0.15,0.2985274390243903,0.09873475609756098,3.5679919719696045,-2.9627995987868716,3.633857011795044,0.0
0.10200000000000001,0.15,0.2985274390243903,0.09873475609756098,3.633857011795044,-2.9627995987868716,3.700115919113159,0.013066841097793368
0.10300000000000001,0.15,0.29891463414634145,0.09950914634146342,3.700115919113159,-2.9606661928356717,3.7664928436279297,0.005833279031556507
0.10400000000000001,0.15,0.29891463414634145,0.0991219512195122,3.7664928436279297,-2.972491427588416,3.8324649333953857,0.005869074684703729
0.10500000000000001,0.15,0.2985274390243903,0.0991219512195122,3.8324649333953857,-2.974490853658687,3.8984150886535645,0.0
0.10600000000000001,0.15,0.2985274390243903,0.0991219512195122,3.8984150886535645,-2.974490853658687,3.964024066925049,0.005901556953821768
0.10700000000000001,0.15,0.2985274390243903,0.09950914634146342,3.964024066925049,-2.98622839973826,4.03063702583313,0.005812609562735515
0.10800000000000001,0.15,0.2985274390243903,0.0991219512195122,4.03063702583313,-2.974490853658687,4.096904993057251,0.0
0.10900000000000001,0.15,0.2985274390243903,0.0991219512195122,4.096904993057251,-2.951157538176239,4.1613240242004395,0.0
0.11000000000000001,0.15,0.2985274390243903,0.0991219512195122,4.1613240242004395,-2.974490853658687,4.226541042327881,0.008396222465707703
0.11100000000000002,0.15,0.29891463414634145,0.09873475609756098,4.226541042327881,-2.9606661928356717,4.294177055358887,0.005724688736068451
0.112,0.15,0.2985274390243903,0.09873475609756098,4.294177055358887,-2.9627995987868716,4.360615968704224,0.0
0.113,0.15,0.2985274390243903,0.09873475609756098,4.360615968704224,-2.9627995987868716,4.426931858062744,0.005838647806680913
0.114,0.15,0.2985274390243903,0.0991219512195122,4.426931858062744,-2.974490853658687,4.492003917694092,0.0
0.115,0.15,0.2985274390243903,0.0991219512195122,4.492003917694092,-2.974490853658687,4.558916091918945,0.01157323391256403
0.11600000000000002,0.15,0.2977530487804878,0.0991219512195122,4.558916091918945,-2.922923707715851,4.625375986099243,0.03908197374903041
0.117,0.15,0.29891463414634145,0.10144512195121952,4.625375986099243,-2.925507681293007,4.6911327838897705,0.018620409226327506
0.11800000000000001,0.15,0.2985274390243903,0.10260670731707316,4.6911327838897705,-2.9216783783471696,4.757063865661621,0.013131812643925591
0.11900000000000001,0.15,0.2977530487804878,0.1029939024390244,4.757063865661621,-2.910501986393896,4.858236789703369,0.01951426729134113
0.12000000000000001,0.15,0.29814024390243904,0.10105792682926829,4.858236789703369,-2.9464342264731234,4.922715187072754,0.030619797683349825
0.12100000000000001,0.15,0.2985274390243903,0.0991219512195122,4.922715187072754,-2.974490853658687,4.987875938415527,0.016806945330253256
0.12200000000000001,0.15,0.2993018292682927,0.09834756097560976,4.987875938415527,-2.9744908536586876,5.053289890289307,0.011838303935476621
0.12300000000000001,0.15,0.2993018292682927,0.0991219512195122,5.053289890289307,-2.9744908536586876,5.1195759773254395,0.0
0.12400000000000001,0.15,0.2993018292682927,0.0991219512195122,5.1195759773254395,-2.9744908536586876,5.1848509311676025,0.00838877027890647
0.125,0.15,0.29891463414634145,0.09950914634146342,5.1848509311676025,-2.984364602613224,5.251246929168701,0.008247132496434944
0.126,0.15,0.2985274390243903,0.0991219512195122,5.251246929168701,-2.974490853658687,5.316860914230347,0.005901106625171471
0.127,0.15,0.29891463414634145,0.0991219512195122,5.316860914230347,-2.972491427588416,5.383366107940674,0.0
0.128,0.15,0.29891463414634145,0.0991219512195122,5.383366107940674,-2.972491427588416,5.449434995651245,0.0
