Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s)
0.05,0.15,0.05653048780487806,0.08673170731707318,0.1486499309539795,2.0235747986184327,0.2339489459991455,0.01015011266871966
0.051000000000000004,0.15,0.05691768292682928,0.08750609756097562,0.2339489459991455,2.0454932098750715,0.2969970703125,0.006141263140943376
0.052000000000000005,0.15,0.0573048780487805,0.08750609756097562,0.2969970703125,2.056418420092365,0.36388087272644043,0.03706814476003651
0.053000000000000005,0.15,0.05575609756097562,0.08944207317073172,0.36388087272644043,1.9964187951345282,0.4315938949584961,0.04610142582849909
0.054000000000000006,0.15,0.0553689024390244,0.09253963414634148,0.4315938949584961,1.9309894712127267,0.49862194061279297,0.07027553785071876
0.055,0.15,0.05614329268292683,0.0971859756097561,0.49862194061279297,1.854104291170351,0.5625081062316895,0.032637888407081365
0.056,0.15,0.05536890243902439,0.0991219512195122,0.5625081062316895,1.780181719748392,0.6295201778411865,0.06957622066352985
0.057,0.15,0.05575609756097562,0.10376829268292684,0.6295201778411865,1.6704649792860586,0.6945719718933105,0.08666395992521325
0.058,0.15,0.05730487804878049,0.10918902439024392,0.6945719718933105,1.5707963267948966,0.7611682415008545,0.07191602750139386
0.059000000000000004,0.15,0.05846646341463414,0.11383536585365855,0.7611682415008545,1.4587673643689087,0.8267562389373779,0.06884540520394322
0.060000000000000005,0.15,0.06078963414634146,0.11770731707317075,0.8267562389373779,1.356203445303673,0.8927149772644043,0.0669312927997823
0.061000000000000006,0.15,0.0635,0.1211920731707317,0.8927149772644043,1.2134876437867965,0.9586281776428223,0.054158539108731606
0.062000000000000006,0.15,0.06621036585365854,0.12351524390243902,0.9586281776428223,1.1013684353504287,1.0245702266693115,0.07070521390000639
0.063,0.15,0.0693079268292683,0.127,1.0245702266693115,0.9723774333163593,1.0921380519866943,0.0770955344370456
0.064,0.15,0.07317987804878048,0.130484756097561,1.0921380519866943,0.894059379238036,1.1563870906829834,0.05935387945138101
0.065,0.15,0.07666463414634146,0.13203353658536585,1.1563870906829834,0.7945722179425583,1.2247259616851807,0.06916003616867485
0.066,0.15,0.08053658536585366,0.1347439024390244,1.2247259616851807,0.694738276196703,1.2908029556274414,0.09699623596454096
0.067,0.15,0.08634451219512196,0.13745426829268292,1.2908029556274414,0.6409565850228042,1.3567118644714355,0.09195361293296554
0.068,0.15,0.09176524390243904,0.14016463414634148,1.3567118644714355,0.6096598667120813,1.4222619533538818,0.0747165110008203
0.069,0.15,0.09641158536585367,0.14171341463414633,1.4222619533538818,0.5382217016114783,1.4893109798431396,0.0774771529347673
0.07,0.15,0.1010579268292683,0.14403658536585368,1.4893109798431396,0.4914182455942272,1.554502248764038,0.08078417738326116
0.07100000000000001,0.15,0.10609146341463416,0.14558536585365855,1.554502248764038,0.42877802744601623,1.6202712059020996,0.07162090086893373
0.07200000000000001,0.15,0.1107378048780488,0.14635975609756097,1.6202712059020996,0.3708912888126622,1.6862311363220215,0.06128623432726972
0.07300000000000001,0.15,0.114609756097561,0.14752134146341464,1.6862311363220215,0.31779800580989176,1.7526800632476807,0.08240563363208665
0.07400000000000001,0.15,0.12003048780487804,0.14829573170731708,1.7526800632476807,0.269589077920926,1.8183000087738037,0.0887050267701868
0.07500000000000001,0.15,0.12583841463414636,0.1486829268292683,1.8183000087738037,0.22964244228513445,1.8838908672332764,0.08933143354650025
0.07600000000000001,0.15,0.13164634146341464,0.14945731707317073,1.8838908672332764,0.20232162837830348,1.9500370025634766,0.07024358173338766
0.077,0.15,0.13629268292682928,0.14945731707317073,1.9500370025634766,0.17324566645236467,2.017235040664673,0.07578728254531286
0.07800000000000001,0.15,0.14132621951219512,0.1502317073170732,2.017235040664673,0.1507463811204213,2.0827078819274902,0.07710688345338847
0.079,0.15,0.146359756097561,0.1506189024390244,2.0827078819274902,0.1120289624259875,2.1489861011505127,0.07010359538749728
0.08,0.15,0.1510060975609756,0.1506189024390244,2.1489861011505127,0.11202896242598756,2.2150909900665283,0.06443012629329925
0.081,0.15,0.155265243902439,0.1506189024390244,2.2150909900665283,0.08620557367577848,2.2806568145751953,0.08267617692507706
0.082,0.15,0.16068597560975612,0.1506189024390244,2.2806568145751953,0.06165017063925865,2.3469769954681396,0.07030208028154908
0.08300000000000002,0.15,0.16533231707317075,0.1510060975609756,2.3469769954681396,0.04934263225297003,2.4129889011383057,0.07647721557742966
0.084,0.15,0.1703658536585366,0.15061890243902437,2.4129889011383057,0.03748243669166152,2.4784939289093018,0.08275291060508848
0.085,0.15,0.17578658536585368,0.15061890243902437,2.4784939289093018,0.03748243669166152,2.5450491905212402,0.07562943129447401
0.08600000000000001,0.15,0.18082012195121952,0.15061890243902437,2.5450491905212402,0.037020115873930046,2.6115670204162598,0.07567199040182046
0.08700000000000001,0.15,0.18585365853658536,0.15061890243902437,2.6115670204162598,0.03748243669166152,2.7133359909057617,0.06087436987346334
0.08800000000000001,0.15,0.19204878048780488,0.15061890243902437,2.7133359909057617,0.03748243669166152,2.7764432430267334,0.06749060049863925
0.08900000000000001,0.15,0.1963079268292683,0.15061890243902437,2.7764432430267334,0.03702011587393006,2.841722249984741,0.08975818853217934
0.09,0.15,0.2021158536585366,0.14984451219512196,2.841722249984741,0.036569055913540975,2.9069690704345703,0.0596391178893789
0.091,0.15,0.2059878048780488,0.14945731707317073,2.9069690704345703,0.02438540917271812,2.973875045776367,0.08102014326261064
0.092,0.15,0.21140853658536587,0.14945731707317073,2.973875045776367,0.02438540917271812,3.0395379066467285,0.06513133679156274
0.093,0.15,0.21566768292682925,0.14984451219512196,3.0395379066467285,0.03612885051277514,3.1057231426239014,0.07627693194831926
0.094,0.15,0.22070121951219512,0.14945731707317073,3.1057231426239014,0.02438540917271812,3.1714420318603516,0.07070024337595773
0.095,0.15,0.22534756097560976,0.14945731707317073,3.1714420318603516,0.02438540917271812,3.2376129627227783,0.07629342182158805
0.096,0.15,0.23038109756097563,0.14907012195121952,3.2376129627227783,0.012047609854185567,3.303542137145996,0.07144685187775418
0.097,0.15,0.23502743902439027,0.14984451219512196,3.303542137145996,0.011764163149758759,3.3700239658355713,0.07593664073512259
0.098,0.15,0.24006097560975612,0.14945731707317073,3.3700239658355713,0.0,3.4356250762939453,0.07180414975486084
0.099,0.15,0.24470731707317075,0.1486829268292683,3.4356250762939453,0.0,3.5016801357269287,0.0820638381654423
0.1,0.15,0.2501280487804878,0.1486829268292683,3.5016801357269287,0.0,3.567399024963379,0.0589168694799652
0.101,0.15,0.254,0.1486829268292683,3.567399024963379,0.0,3.6336939334869385,0.08259708097395167
0.10200000000000001,0.15,0.25942073170731705,0.14790853658536587,3.6336939334869385,-0.023805026185069963,3.699916124343872,0.07016290767928003
0.10300000000000001,0.15,0.26406707317073175,0.14790853658536587,3.699916124343872,-0.023805026185069963,3.7664971351623535,0.07582352203059194
0.10400000000000001,0.15,0.26910060975609756,0.14752134146341467,3.7664971351623535,-0.011764163149758764,3.8319640159606934,0.0828011299944898
0.10500000000000001,0.15,0.27452134146341467,0.14752134146341467,3.8319640159606934,-0.01204760985418601,3.898254156112671,0.07033393911573355
0.10600000000000001,0.15,0.2791676829268293,0.14713414634146343,3.898254156112671,-0.02352507098521693,3.962667942047119,0.09016589764152066
0.10700000000000001,0.15,0.2849756097560976,0.14713414634146343,3.962667942047119,0.0,4.028840065002441,0.07629204739317222
0.10800000000000001,0.15,0.29000914634146346,0.1467469512195122,4.028840065002441,0.011764163149758753,4.096014022827148,0.09294277047664017
0.10900000000000001,0.15,0.296204268292683,0.14752134146341467,4.096014022827148,0.01204760985418601,4.162775993347168,0.06983686438710607
0.11000000000000001,0.15,0.30085060975609756,0.14713414634146343,4.162775993347168,0.02352507098521694,4.227244138717651,0.07232171260129538
0.11100000000000002,0.15,0.3054969512195122,0.1467469512195122,4.227244138717651,0.03527947359359132,4.294306039810181,0.07527980356012691
0.112,0.15,0.3105304878048781,0.14713414634146343,4.294306039810181,0.046478131351002976,4.359912872314453,0.05901749972855374
0.113,0.15,0.31440243902439025,0.14713414634146343,4.359912872314453,0.046478131351002976,4.42604398727417,0.0705030708201838
0.114,0.15,0.3190487804878049,0.14752134146341464,4.42604398727417,0.05807415956295356,4.491663217544556,0.07693486680371246
0.115,0.15,0.32408231707317076,0.14713414634146343,4.491663217544556,0.06885648930104422,4.55826210975647,0.07580316388072206
0.11600000000000002,0.15,0.32911585365853663,0.1467469512195122,4.55826210975647,0.08121630645073723,4.624358177185059,0.07409932432639081
