Desired Position,Actual Position,Theta vs. Time,Robot Velocity
0.15,0.12080487804878048,2.9286543040103963,0.18617488374164778
0.15,0.11151219512195122,3.0072712116368248,0.07796056015545703
0.15,0.11228658536585366,3.015680027903995,0.03909950697153005
0.15,0.11460975609756098,2.996282642954091,0.008230552286253343
0.15,0.1149969512195122,3.033580928889747,0.02948838902512088
0.15,0.11654573170731708,3.0348569809406576,0.045760550680442595
0.15,0.11848170731707318,3.0488363334016495,0.07948964208309085
0.15,0.1169329268292683,3.0711213090109974,0.07268294887425925
0.15,0.11460975609756098,3.094568521747047,0.1724689304598274
0.15,0.10880182926829268,-3.1295450437356074,0.2030983443017598
0.15,0.10454268292682928,-3.066732805879026,0.1817489532127347
0.15,0.10260670731707318,-3.001490929193163,0.13265346323766083
0.15,0.10609146341463416,-3.0090411212931194,0.06943498158372537
0.15,0.10996341463414636,-2.9546133836708823,0.0389595407789016
0.15,0.11228658536585368,-2.946572386184872,0.7303812839208534
0.15,0.13629268292682928,-2.752704243112836,0.19312765146147262
0.15,0.13590548780487804,-2.7536483971111148,0.2658062742925999
0.15,0.13319512195121952,-2.765952418116728,0.328819079767174
0.15,0.127,-2.753092841612715,0.36012011871310795
0.15,0.11460975609756097,-2.7259849774367497,1.1005914468740654
0.15,0.07395426829268292,-2.838132742149971,0.3266035674486608
0.15,0.06388719512195122,-2.810496576885661,0.36571117551466586
0.15,0.0635,-2.835713782184941,0.21093526581747307
0.15,0.0635,-2.868982833609171,0.18456212874405786
0.15,0.06117682926829269,-2.805954103262184,0.20674344590868074
0.15,0.06040243902439025,-2.808772440663044,0.15206960939214062
0.15,0.05962804878048781,-2.882490635810383,0.08464652839447456
0.15,0.06272560975609756,-2.899520959018674,0.8104418915347833
0.15,0.10183231707317074,-2.643335651783441,0.14752459390837663
0.15,0.1107378048780488,-2.6960153666152116,0.11357641118031755
0.15,0.11770731707317073,-2.747504768654556,0.09138296252273564
0.15,0.12235365853658536,-2.76450506657642,0.06656771593527311
0.15,0.12545121951219512,-2.7763912038016203,0.013187416918708944
0.15,0.12583841463414636,-2.760233034363669,0.011571708335480784
0.15,0.12583841463414636,-2.768791603432141,0.008318011145005981
0.15,0.12545121951219512,-2.774748961720623,0.017726830688187555
0.15,0.12428963414634146,-2.7876894408224446,0.013291920358002552
0.15,0.12467682926829268,-2.7780194588756935,0.01736795777234926
0.15,0.12467682926829268,-2.7763912038016203,0.7852953269342431
0.15,0.09989634146341464,-2.951157538176239,0.0
0.15,0.09989634146341464,-2.951157538176239,0.013025175160197343
0.15,0.0991219512195122,-2.9488918949274074,1.0005831318872949
0.15,0.12661280487804877,-2.7781469355649797,0.9856115737409539
0.15,0.09873475609756098,-2.9606661928356717,0.013158983814873517
0.15,0.09950914634146342,-2.9627995987868716,0.00830970481088126
0.15,0.0991219512195122,-2.9488918949274074,0.018560851158730875
0.15,0.09950914634146342,-2.9584818363273087,0.01655633228880928
0.15,0.09873475609756098,-2.9627995987868716,0.005891323609276902
0.15,0.09834756097560976,-2.946572386184872,0.013170724470247698
0.15,0.0991219512195122,-2.972491427588416,0.008226690211835808
0.15,0.09873475609756098,-2.9627995987868716,0.005875678550993193
0.15,0.09873475609756098,-2.9606661928356717,0.008272560479163507
0.15,0.0991219512195122,-2.970444048173611,0.005874509583182245
0.15,0.0991219512195122,-2.972491427588416,0.0
0.15,0.0991219512195122,-2.9488918949274074,0.013052469338527365
0.15,0.09950914634146342,-2.9606661928356717,0.016590716760236126
0.15,0.09873475609756098,-2.9606661928356717,0.013201751588642001
0.15,0.09950914634146342,-2.958481836327309,0.00579727576367199
0.15,0.0991219512195122,-2.974490853658687,0.005898941718598539
0.15,0.09873475609756098,-2.9627995987868716,0.0058670391895338835
0.15,0.09873475609756098,-2.9606661928356717,0.011641093628136862
0.15,0.09950914634146342,-2.9606661928356717,0.00829649707858255
0.15,0.0991219512195122,-2.970444048173611,0.0
0.15,0.0991219512195122,-2.974490853658687,0.0
0.15,0.0991219512195122,-2.974490853658687,0.0
0.15,0.0991219512195122,-2.951157538176239,0.008203154152360847
0.15,0.09873475609756098,-2.9606661928356717,0.005799035343030379
0.15,0.09873475609756098,-2.9627995987868716,0.005975143210068211
0.15,0.09834756097560976,-2.951157538176239,0.005743273810263146
0.15,0.09873475609756098,-2.9627995987868716,0.0
0.15,0.09873475609756098,-2.9627995987868716,0.0
0.15,0.09873475609756098,-2.9627995987868716,0.0
0.15,0.09873475609756098,-2.9627995987868716,0.006172587898868931
0.15,0.09873475609756098,-2.9606661928356717,0.0059287679614943335
0.15,0.0991219512195122,-2.972491427588416,0.00823323723636316
0.15,0.09873475609756098,-2.9627995987868716,0.005745082049888705
0.15,0.0991219512195122,-2.951157538176239,0.006138036785497461
0.15,0.09873475609756098,-2.9627995987868716,0.005777661734992935
0.15,0.0991219512195122,-2.974490853658687,0.005831708017740913
0.15,0.09873475609756098,-2.9627995987868716,0.0
0.15,0.09873475609756098,-2.9627995987868716,0.0
0.15,0.09873475609756098,-2.9627995987868716,0.005852745788980388
0.15,0.0991219512195122,-2.970444048173611,0.005846319618050317
0.15,0.09873475609756098,-2.9627995987868716,0.005908126691769856
0.15,0.09873475609756098,-2.9606661928356717,0.0058896357407143465
0.15,0.09873475609756098,-2.9627995987868716,0.00816875515555254
0.15,0.0991219512195122,-2.972491427588416,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
0.15,,,
