desired path: x position,desired path: y position,robot position: x position,robot position: y position,Fish Position: x (m),Fish Position: y (m),Fish X-Pos vs. Time: time (s),Fish X-Pos vs. Time: x (m),Fish Y-Pos vs. Time: time (s),Fish Y-Pos vs. Time: y (m),Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Desired Theta vs. Time: time(s),Desired Theta vs. Time: theta (rads),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Theta Des: time(s)1,Theta vs. Theta Des: theta (rad)1,Theta vs. Theta Des: time(s)2,Theta vs. Theta Des: theta (rad)2
0.05758424997329712,0.08,0.04607621951219513,0.02400609756097561,0.6915638575152041,0.08719723183391005,10.648262977600098,0.6915638575152041,10.648262977600098,0.08719723183391005,0.05758424997329712,0.08,0.04607621951219513,0.02400609756097561,0.1516869068145752,0.05758424997329712,0.1516869068145752,0.04607621951219513,0.1516869068145752,0.08,0.1516869068145752,0.02400609756097561,0.1516869068145752,0.0,0.1516869068145752,0.19468553938394983,0.4705517292022705,0.0012142923733382052,0.05758424997329712,0.08,0.04607621951219513,0.02400609756097561,0.1516869068145752,0.05758424997329712,0.1516869068145752,0.04607621951219513,0.1516869068145752,0.08,0.1516869068145752,0.02400609756097561,0.1516869068145752,0.0,0.1516869068145752,0.19468553938394983
0.07352749109268189,0.08,0.04568902439024391,0.02400609756097561,0.6741876629018245,0.12179930795847756,10.98137879371643,0.6741876629018245,10.98137879371643,0.12179930795847756,0.07352749109268189,0.08,0.04568902439024391,0.02400609756097561,0.4705517292022705,0.07352749109268189,0.4705517292022705,0.04568902439024391,0.4705517292022705,0.08,0.4705517292022705,0.02400609756097561,0.4705517292022705,0.0,0.4705517292022705,0.19204801724073003,0.7491989135742188,0.03843314600707926,0.07352749109268189,0.08,0.04568902439024391,0.02400609756097561,0.4705517292022705,0.07352749109268189,0.4705517292022705,0.04568902439024391,0.4705517292022705,0.08,0.4705517292022705,0.02400609756097561,0.4705517292022705,0.0,0.4705517292022705,0.19204801724073003
0.0874598503112793,0.08,0.05265853658536585,0.03213719512195122,0.6272719374456994,0.20830449826989622,11.272929906845093,0.6272719374456994,11.272929906845093,0.20830449826989622,0.0874598503112793,0.08,0.05265853658536585,0.03213719512195122,0.7491989135742188,0.0874598503112793,0.7491989135742188,0.05265853658536585,0.7491989135742188,0.08,0.7491989135742188,0.03213719512195122,0.7491989135742188,0.0,0.7491989135742188,0.4760693303227613,1.0461618900299072,0.06270690790781208,0.0874598503112793,0.08,0.05265853658536585,0.03213719512195122,0.7491989135742188,0.0874598503112793,0.7491989135742188,0.05265853658536585,0.7491989135742188,0.08,0.7491989135742188,0.03213719512195122,0.7491989135742188,0.0,0.7491989135742188,0.4760693303227613
0.10230799913406373,0.08,0.05382012195121952,0.05072256097560976,0.6012076455256299,0.24636678200692042,11.53779673576355,0.6012076455256299,11.53779673576355,0.24636678200692042,0.10230799913406373,0.08,0.05382012195121952,0.05072256097560976,1.0461618900299072,0.10230799913406373,1.0461618900299072,0.05382012195121952,1.0461618900299072,0.08,1.0461618900299072,0.05072256097560976,1.0461618900299072,0.0,1.0461618900299072,1.0636978224025595,1.3421409130096436,0.056494785372131755,0.10230799913406373,0.08,0.05382012195121952,0.05072256097560976,1.0461618900299072,0.10230799913406373,1.0461618900299072,0.05382012195121952,1.0461618900299072,0.08,1.0461618900299072,0.05072256097560976,1.0461618900299072,0.0,1.0461618900299072,1.0636978224025595
0.11710695028305054,0.08,0.05536890243902439,0.0673719512195122,0.5881754995655951,0.23339100346020764,11.835792779922485,0.5881754995655951,11.835792779922485,0.23339100346020764,0.11710695028305054,0.08,0.05536890243902439,0.0673719512195122,1.3421409130096436,0.11710695028305054,1.3421409130096436,0.05536890243902439,1.3421409130096436,0.08,1.3421409130096436,0.0673719512195122,1.3421409130096436,0.0,1.3421409130096436,1.338931665945508,1.6361308097839355,0.05539382924618911,0.11710695028305054,0.08,0.05536890243902439,0.0673719512195122,1.3421409130096436,0.11710695028305054,1.3421409130096436,0.05536890243902439,1.3421409130096436,0.08,1.3421409130096436,0.0673719512195122,1.3421409130096436,0.0,1.3421409130096436,1.338931665945508
0.13180644512176515,0.08,0.06311280487804878,0.08169817073170732,0.590781928757602,0.29048442906574395,12.132521867752075,0.590781928757602,12.132521867752075,0.29048442906574395,0.13180644512176515,0.08,0.06311280487804878,0.08169817073170732,1.6361308097839355,0.13180644512176515,1.6361308097839355,0.06311280487804878,1.6361308097839355,0.08,1.6361308097839355,0.08169817073170732,1.6361308097839355,0.0,1.6361308097839355,1.2575201458012248,1.9361639022827148,0.08260259685275431,0.13180644512176515,0.08,0.06311280487804878,0.08169817073170732,1.6361308097839355,0.13180644512176515,1.6361308097839355,0.06311280487804878,1.6361308097839355,0.08,1.6361308097839355,0.08169817073170732,1.6361308097839355,0.0,1.6361308097839355,1.2575201458012248
0.14680809974670408,0.08,0.08479573170731708,0.09370121951219512,0.595125977410947,0.309515570934256,12.430399894714355,0.595125977410947,12.430399894714355,0.309515570934256,0.14680809974670408,0.08,0.08479573170731708,0.09370121951219512,1.9361639022827148,0.14680809974670408,1.9361639022827148,0.08479573170731708,1.9361639022827148,0.08,1.9361639022827148,0.09370121951219512,1.9361639022827148,0.0,1.9361639022827148,0.8725554379517314,2.2007150650024414,0.09131926439979504,0.14680809974670408,0.08,0.08479573170731708,0.09370121951219512,1.9361639022827148,0.14680809974670408,1.9361639022827148,0.08479573170731708,1.9361639022827148,0.08,1.9361639022827148,0.09370121951219512,1.9361639022827148,0.0,1.9361639022827148,0.8725554379517314
0.16003565788269042,0.08,0.10880182926829268,0.0909908536585366,0.5899131190269331,0.32768166089965395,12.726990699768066,0.5899131190269331,12.726990699768066,0.32768166089965395,0.16003565788269042,0.08,0.10880182926829268,0.0909908536585366,2.2007150650024414,0.16003565788269042,2.2007150650024414,0.10880182926829268,2.2007150650024414,0.08,2.2007150650024414,0.0909908536585366,2.2007150650024414,0.0,2.2007150650024414,0.34760685975590194,2.4957239627838135,0.08125763385145329,0.16003565788269042,0.08,0.10880182926829268,0.0909908536585366,2.2007150650024414,0.16003565788269042,2.2007150650024414,0.10880182926829268,2.2007150650024414,0.08,2.2007150650024414,0.0909908536585366,2.2007150650024414,0.0,2.2007150650024414,0.34760685975590194
0.17478610277175902,0.08,0.12932317073170732,0.07860060975609756,0.5829626411815813,0.34325259515570933,13.025455713272095,0.5829626411815813,13.025455713272095,0.34325259515570933,0.17478610277175902,0.08,0.12932317073170732,0.07860060975609756,2.4957239627838135,0.17478610277175902,2.4957239627838135,0.12932317073170732,2.4957239627838135,0.08,2.4957239627838135,0.07860060975609756,2.4957239627838135,0.0,2.4957239627838135,-0.1475680713139947,2.792588949203491,0.07333024688737688,0.17478610277175902,0.08,0.12932317073170732,0.07860060975609756,2.4957239627838135,0.17478610277175902,2.4957239627838135,0.12932317073170732,2.4957239627838135,0.08,2.4957239627838135,0.07860060975609756,2.4957239627838135,0.0,2.4957239627838135,-0.1475680713139947
0.18962935209274293,0.08,0.142875,0.0615640243902439,0.5734057341442225,0.31384083044982697,13.352484703063965,0.5734057341442225,13.352484703063965,0.31384083044982697,0.18962935209274293,0.08,0.142875,0.0615640243902439,2.792588949203491,0.18962935209274293,2.792588949203491,0.142875,2.792588949203491,0.08,2.792588949203491,0.0615640243902439,2.792588949203491,0.0,2.792588949203491,-0.5045604387762453,3.089261054992676,0.04202836944177963,0.18962935209274293,0.08,0.142875,0.0615640243902439,2.792588949203491,0.18962935209274293,2.792588949203491,0.142875,2.792588949203491,0.08,2.792588949203491,0.0615640243902439,2.792588949203491,0.0,2.792588949203491,-0.5045604387762453
