Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s)
0.05,0.2,0.09563719512195122,0.19204878048780488,0.15601515769958496,0.09563719512195122,0.15601515769958496,0.19204878048780488,0.15601515769958496,3.002952916455635,0.23634099960327148,0.0048203058041455735
0.051000000000000004,0.2,0.09525,0.19204878048780488,0.23634099960327148,0.09525,0.23634099960327148,0.19204878048780488,0.23634099960327148,2.999695598985629,0.30370092391967773,0.005748152568171966
0.052000000000000005,0.2,0.09563719512195122,0.19204878048780488,0.30370092391967773,0.09563719512195122,0.30370092391967773,0.19204878048780488,0.30370092391967773,3.002952916455635,0.3659811019897461,0.00621698803615503
0.053000000000000005,0.2,0.09525,0.19204878048780488,0.3659811019897461,0.09525,0.3659811019897461,0.19204878048780488,0.3659811019897461,2.999695598985629,0.43430495262145996,0.005667056501811032
0.054000000000000006,0.2,0.09563719512195122,0.19204878048780488,0.43430495262145996,0.09563719512195122,0.43430495262145996,0.19204878048780488,0.43430495262145996,3.002952916455635,0.5012149810791016,0.05786802529853048
0.05500000000000001,0.2,0.09176524390243902,0.19204878048780488,0.5012149810791016,0.09176524390243902,0.5012149810791016,0.19204878048780488,0.5012149810791016,3.002952916455635,0.5667390823364258,0.04178436500774665
0.056,0.2,0.0890548780487805,0.19166158536585365,0.5667390823364258,0.0890548780487805,0.5667390823364258,0.19166158536585365,0.5667390823364258,2.976443976175166,0.6330921649932861,0.011670750067591235
0.057,0.2,0.08828048780487806,0.19166158536585365,0.6330921649932861,0.08828048780487806,0.6330921649932861,0.19166158536585365,0.6330921649932861,2.9304993203670464,0.6986370086669922,0.011814663068806644
0.058,0.2,0.08750609756097562,0.19166158536585365,0.6986370086669922,0.08750609756097562,0.6986370086669922,0.19166158536585365,0.6986370086669922,2.9304993203670464,0.7638940811157227,0.029666908690657367
0.059000000000000004,0.2,0.08557012195121952,0.19166158536585365,0.7638940811157227,0.08557012195121952,0.7638940811157227,0.19166158536585365,0.7638940811157227,2.87947281232432,0.8298492431640625,0.021166680854812336
0.060000000000000005,0.2,0.08440853658536586,0.19088719512195124,0.8298492431640625,0.08440853658536586,0.8298492431640625,0.19088719512195124,0.8298492431640625,2.720929304456758,0.8961031436920166,0.04564396287062714
0.061000000000000006,0.2,0.08208536585365854,0.18895121951219512,0.8961031436920166,0.08208536585365854,0.8961031436920166,0.18895121951219512,0.8961031436920166,2.4592760987150455,0.9624791145324707,0.052175183415114464
0.062,0.2,0.0789878048780488,0.18740243902439024,0.9624791145324707,0.0789878048780488,0.9624791145324707,0.18740243902439024,0.9624791145324707,2.185459278717062,1.0279159545898438,0.06092008361817233
0.063,0.2,0.0755030487804878,0.18933841463414636,1.0279159545898438,0.0755030487804878,1.0279159545898438,0.18933841463414636,1.0279159545898438,1.8329161680603692,1.0946040153503418,0.0708720382080436
0.064,0.2,0.07279268292682928,0.19321036585365856,1.0946040153503418,0.07279268292682928,1.0946040153503418,0.19321036585365856,1.0946040153503418,1.4735431285433307,1.1597061157226562,0.06569234911910442
0.065,0.2,0.07240548780487804,0.19746951219512196,1.1597061157226562,0.07240548780487804,1.1597061157226562,0.19746951219512196,1.1597061157226562,1.1296168463799163,1.2256171703338623,0.061331680637961634
0.066,0.2,0.07356707317073172,0.20134146341463416,1.2256171703338623,0.07356707317073172,1.2256171703338623,0.20134146341463416,1.2256171703338623,0.7853981633974486,1.2927801609039307,0.07516649717000672
0.067,0.2,0.07627743902439024,0.20560060975609756,1.2927801609039307,0.07627743902439024,1.2927801609039307,0.20560060975609756,1.2927801609039307,0.49734271634682264,1.3566830158233643,0.10719679105666813
0.068,0.2,0.0813109756097561,0.2102469512195122,1.3566830158233643,0.0813109756097561,1.3566830158233643,0.2102469512195122,1.3566830158233643,0.2817718672733524,1.423415184020996,0.1223980917470799
0.069,0.2,0.08828048780487806,0.2145060975609756,1.423415184020996,0.08828048780487806,1.423415184020996,0.2145060975609756,1.423415184020996,0.1488899476094965,1.4899671077728271,0.10407448072789047
0.07,0.2,0.09447560975609756,0.21760365853658536,1.4899671077728271,0.09447560975609756,1.4899671077728271,0.21760365853658536,1.4899671077728271,0.04995839572194281,1.5563580989837646,0.07581656025247925
0.07100000000000001,0.2,0.0991219512195122,0.21953963414634148,1.5563580989837646,0.0991219512195122,1.5563580989837646,0.21953963414634148,1.5563580989837646,-0.07485984771076692,1.6220653057098389,0.07861888370749558
0.07200000000000001,0.2,0.10415548780487806,0.22070121951219512,1.6220653057098389,0.10415548780487806,1.6220653057098389,0.22070121951219512,1.6220653057098389,-0.14531001063570226,1.6877272129058838,0.11203919641122284
0.07300000000000001,0.2,0.11151219512195122,0.22070121951219512,1.6877272129058838,0.11151219512195122,1.6877272129058838,0.22070121951219512,1.6877272129058838,-0.24497866312686437,1.7546360492706299,0.144788332639999
0.07400000000000001,0.2,0.12119207317073172,0.2203140243902439,1.7546360492706299,0.12119207317073172,1.7546360492706299,0.2203140243902439,1.7546360492706299,-0.27490984148067277,1.8205921649932861,0.14138026869344753
0.07500000000000001,0.2,0.130484756097561,0.21953963414634148,1.8205921649932861,0.130484756097561,1.8205921649932861,0.21953963414634148,1.8205921649932861,-0.27490984148067266,1.8862159252166748,0.11932471878552457
0.07600000000000001,0.2,0.13822865853658536,0.21837804878048783,1.8862159252166748,0.13822865853658536,1.8862159252166748,0.21837804878048783,1.8862159252166748,-0.29849893158617885,1.9529709815979004,0.12304159919085644
0.07700000000000001,0.2,0.14635975609756097,0.21721646341463416,1.9529709815979004,0.14635975609756097,1.9529709815979004,0.21721646341463416,1.9529709815979004,-0.26836621090590623,2.0189199447631836,0.11800830915149034
0.07800000000000001,0.2,0.15410365853658536,0.21644207317073172,2.0189199447631836,0.15410365853658536,2.0189199447631836,0.21644207317073172,2.0189199447631836,-0.26836621090590623,2.08443021774292,0.11291896799880609
0.079,0.2,0.16146036585365856,0.21566768292682928,2.08443021774292,0.16146036585365856,2.08443021774292,0.21566768292682928,2.08443021774292,-0.27490984148067193,2.1502490043640137,0.11824170625070138
0.08,0.2,0.16920426829268292,0.21489329268292684,2.1502490043640137,0.16920426829268292,2.1502490043640137,0.21489329268292684,2.1502490043640137,-0.27490984148067193,2.2156801223754883,0.09541841762530115
