Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s)
0.05,0.2,0.10376829268292684,0.1664939024390244,0.15159296989440918,0.10376829268292684,0.15159296989440918,0.1664939024390244,0.15159296989440918,0.0949517063427564,0.2385871410369873,0.0
0.051000000000000004,0.2,0.10376829268292684,0.1664939024390244,0.2385871410369873,0.10376829268292684,0.2385871410369873,0.1664939024390244,0.2385871410369873,0.0949517063427564,0.3029060363769531,0.0
0.052000000000000005,0.2,0.10376829268292684,0.1664939024390244,0.3029060363769531,0.10376829268292684,0.3029060363769531,0.1664939024390244,0.3029060363769531,0.0949517063427564,0.36780309677124023,0.0
0.053000000000000005,0.2,0.10376829268292684,0.1664939024390244,0.36780309677124023,0.10376829268292684,0.36780309677124023,0.1664939024390244,0.36780309677124023,0.0949517063427564,0.4371681213378906,0.0
0.054000000000000006,0.2,0.10376829268292684,0.1664939024390244,0.4371681213378906,0.10376829268292684,0.4371681213378906,0.1664939024390244,0.4371681213378906,0.0949517063427564,0.5025880336761475,0.0
0.05500000000000001,0.2,0.10376829268292684,0.1664939024390244,0.5025880336761475,0.10376829268292684,0.5025880336761475,0.1664939024390244,0.5025880336761475,0.0949517063427564,0.5668978691101074,0.006020776127608539
0.056,0.2,0.10338109756097562,0.1664939024390244,0.5668978691101074,0.10338109756097562,0.5668978691101074,0.1664939024390244,0.5668978691101074,0.09275632018814382,0.6361479759216309,0.005591256674954173
0.057,0.2,0.10376829268292684,0.1664939024390244,0.6361479759216309,0.10376829268292684,0.6361479759216309,0.1664939024390244,0.6361479759216309,0.0949517063427564,0.6989879608154297,0.0
0.058,0.2,0.10376829268292684,0.1664939024390244,0.6989879608154297,0.10376829268292684,0.6989879608154297,0.1664939024390244,0.6989879608154297,0.0949517063427564,0.7649691104888916,0.0
0.059000000000000004,0.2,0.10376829268292684,0.1664939024390244,0.7649691104888916,0.10376829268292684,0.7649691104888916,0.1664939024390244,0.7649691104888916,0.0949517063427564,0.8317129611968994,0.0
0.060000000000000005,0.2,0.10376829268292684,0.1664939024390244,0.8317129611968994,0.10376829268292684,0.8317129611968994,0.1664939024390244,0.8317129611968994,0.0949517063427564,0.8971531391143799,0.0
0.061000000000000006,0.2,0.10376829268292684,0.1664939024390244,0.8971531391143799,0.10376829268292684,0.8971531391143799,0.1664939024390244,0.8971531391143799,0.0949517063427564,0.9641768932342529,0.0
0.062,0.2,0.10376829268292684,0.1664939024390244,0.9641768932342529,0.10376829268292684,0.9641768932342529,0.1664939024390244,0.9641768932342529,0.0949517063427564,1.0304250717163086,0.0
0.063,0.2,0.10376829268292684,0.1664939024390244,1.0304250717163086,0.10376829268292684,1.0304250717163086,0.1664939024390244,1.0304250717163086,0.0949517063427564,1.0966050624847412,0.0
0.064,0.2,0.10376829268292684,0.1664939024390244,1.0966050624847412,0.10376829268292684,1.0966050624847412,0.1664939024390244,1.0966050624847412,0.0949517063427564,1.1600940227508545,0.0
0.065,0.2,0.10376829268292684,0.1664939024390244,1.1600940227508545,0.10376829268292684,1.1600940227508545,0.1664939024390244,1.1600940227508545,0.0949517063427564,1.2280042171478271,0.0
0.066,0.2,0.10376829268292684,0.1664939024390244,1.2280042171478271,0.10376829268292684,1.2280042171478271,0.1664939024390244,1.2280042171478271,0.0949517063427564,1.29457688331604,0.0
0.067,0.2,0.10376829268292684,0.1664939024390244,1.29457688331604,0.10376829268292684,1.29457688331604,0.1664939024390244,1.29457688331604,0.0949517063427564,1.3594119548797607,0.0
0.068,0.2,0.10376829268292684,0.1664939024390244,1.3594119548797607,0.10376829268292684,1.3594119548797607,0.1664939024390244,1.3594119548797607,0.0949517063427564,1.4268059730529785,0.0
0.069,0.2,0.10376829268292684,0.1664939024390244,1.4268059730529785,0.10376829268292684,1.4268059730529785,0.1664939024390244,1.4268059730529785,0.0949517063427564,1.4920990467071533,0.0
0.07,0.2,0.10376829268292684,0.1664939024390244,1.4920990467071533,0.10376829268292684,1.4920990467071533,0.1664939024390244,1.4920990467071533,0.0949517063427564,1.5575401782989502,0.0
0.07100000000000001,0.2,0.10376829268292684,0.1664939024390244,1.5575401782989502,0.10376829268292684,1.5575401782989502,0.1664939024390244,1.5575401782989502,0.0949517063427564,1.6243388652801514,0.0
0.07200000000000001,0.2,0.10376829268292684,0.1664939024390244,1.6243388652801514,0.10376829268292684,1.6243388652801514,0.1664939024390244,1.6243388652801514,0.0949517063427564,1.689579963684082,0.0
0.07300000000000001,0.2,0.10376829268292684,0.1664939024390244,1.689579963684082,0.10376829268292684,1.689579963684082,0.1664939024390244,1.689579963684082,0.0949517063427564,1.7548120021820068,0.0
0.07400000000000001,0.2,0.10376829268292684,0.1664939024390244,1.7548120021820068,0.10376829268292684,1.7548120021820068,0.1664939024390244,1.7548120021820068,0.0949517063427564,1.8218319416046143,0.008170353442059644
0.07500000000000001,0.2,0.10415548780487806,0.16688109756097563,1.8218319416046143,0.10415548780487806,1.8218319416046143,0.16688109756097563,1.8218319416046143,0.07304056530311939,1.8872220516204834,0.00837399711692244
0.07600000000000001,0.2,0.10376829268292684,0.1664939024390244,1.8872220516204834,0.10376829268292684,1.8872220516204834,0.1664939024390244,1.8872220516204834,0.0949517063427564,1.9547450542449951,0.0
0.07700000000000001,0.2,0.10376829268292684,0.1664939024390244,1.9547450542449951,0.10376829268292684,1.9547450542449951,0.1664939024390244,1.9547450542449951,0.0949517063427564,2.019763946533203,0.0
0.07800000000000001,0.2,0.10376829268292684,0.1664939024390244,2.019763946533203,0.10376829268292684,2.019763946533203,0.1664939024390244,2.019763946533203,0.0949517063427564,2.086251974105835,0.0
0.079,0.2,0.10376829268292684,0.1664939024390244,2.086251974105835,0.10376829268292684,2.086251974105835,0.1664939024390244,2.086251974105835,0.0949517063427564,2.153654098510742,0.0
0.08,0.2,0.10376829268292684,0.1664939024390244,2.153654098510742,0.10376829268292684,2.153654098510742,0.1664939024390244,2.153654098510742,0.0949517063427564,2.2170801162719727,0.0
0.081,0.2,0.10376829268292684,0.1664939024390244,2.2170801162719727,0.10376829268292684,2.2170801162719727,0.1664939024390244,2.2170801162719727,0.0949517063427564,2.2834839820861816,0.011661824720703791
