Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s)
0.05,0.2,0.09021646341463416,0.2799420731707317,0.1594069004058838,0.09021646341463416,0.1594069004058838,0.2799420731707317,0.1594069004058838,-0.024385409172719433,0.23925089836120605,0.009698790938998163
0.051000000000000004,0.2,0.09021646341463416,0.27916768292682925,0.23925089836120605,0.09021646341463416,0.23925089836120605,0.27916768292682925,0.23925089836120605,-0.024385409172717684,0.3044459819793701,0.0
0.052000000000000005,0.2,0.09021646341463416,0.27916768292682925,0.3044459819793701,0.09021646341463416,0.3044459819793701,0.27916768292682925,0.3044459819793701,-0.024385409172717684,0.37030696868896484,0.005878975419220102
0.053000000000000005,0.2,0.09021646341463416,0.27955487804878054,0.37030696868896484,0.09021646341463416,0.37030696868896484,0.27955487804878054,0.37030696868896484,-0.04874185130993163,0.4355888366699219,0.008387881806749467
0.054000000000000006,0.2,0.08982926829268294,0.2799420731707317,0.4355888366699219,0.08982926829268294,0.4355888366699219,0.2799420731707317,0.4355888366699219,-0.02499479361892108,0.502673864364624,0.04653298924256294
0.055,0.2,0.09292682926829268,0.2795548780487805,0.502673864364624,0.09292682926829268,0.502673864364624,0.2795548780487805,0.502673864364624,-0.09966865249116212,0.5676789283752441,0.10282312978204114
0.056,0.2,0.09950914634146342,0.27839329268292684,0.5676789283752441,0.09950914634146342,0.5676789283752441,0.27839329268292684,0.5676789283752441,-0.27490984148067193,0.6331760883331299,0.18562901743650284
0.057,0.2,0.11151219512195122,0.2764573170731708,0.6331760883331299,0.11151219512195122,0.6331760883331299,0.2764573170731708,0.6331760883331299,-0.5743048301747022,0.702556848526001,0.09503636616807805
0.058,0.2,0.11809451219512196,0.27684451219512196,0.702556848526001,0.11809451219512196,0.702556848526001,0.27684451219512196,0.702556848526001,-0.7165416740964037,0.7668228149414062,0.1688043612343813
0.059000000000000004,0.2,0.127,0.27064939024390244,0.7668228149414062,0.127,0.7668228149414062,0.27064939024390244,0.7668228149414062,-0.8728935041998394,0.8320310115814209,0.09388532020230365
0.060000000000000005,0.2,0.13203353658536587,0.2671646341463415,0.8320310115814209,0.13203353658536587,0.8320310115814209,0.2671646341463415,0.8320310115814209,-1.085174233497427,0.8971540927886963,0.07614069924273341
0.061000000000000006,0.2,0.13590548780487804,0.2640670731707317,0.8971540927886963,0.13590548780487804,0.8971540927886963,0.2640670731707317,0.8971540927886963,-1.3024301158889895,0.9629559516906738,0.09740180297639661
0.062000000000000006,0.2,0.1386158536585366,0.2582591463414634,0.9629559516906738,0.1386158536585366,0.9629559516906738,0.2582591463414634,0.9629559516906738,-1.4735431285433307,1.029540777206421,0.06781473443922652
0.063,0.2,0.14093902439024392,0.25438719512195124,1.029540777206421,0.14093902439024392,1.029540777206421,0.25438719512195124,1.029540777206421,-1.6195381781048284,1.0955467224121094,0.08398925968555417
0.064,0.2,0.14210060975609756,0.24896646341463416,1.0955467224121094,0.14210060975609756,1.0955467224121094,0.24896646341463416,1.0955467224121094,-1.739897552796274,1.1610159873962402,0.08279811463640248
0.065,0.2,0.14210060975609756,0.24354573170731708,1.1610159873962402,0.14210060975609756,1.1610159873962402,0.24354573170731708,1.1610159873962402,-1.8457061682755693,1.2272379398345947,0.04713945688871921
0.066,0.2,0.1424878048780488,0.24044817073170732,1.2272379398345947,0.1424878048780488,1.2272379398345947,0.24044817073170732,1.2272379398345947,-1.915443642412923,1.2939019203186035,0.06388976941581037
0.067,0.2,0.1424878048780488,0.23618902439024392,1.2939019203186035,0.1424878048780488,1.2939019203186035,0.23618902439024392,1.2939019203186035,-1.9693187724613173,1.3595077991485596,0.08027364507982282
0.068,0.2,0.14093902439024392,0.23115548780487805,1.3595077991485596,0.14093902439024392,1.3595077991485596,0.23115548780487805,1.3595077991485596,-1.9601130486280374,1.427008867263794,0.05764742581660342
0.069,0.2,0.14055182926829268,0.22728353658536588,1.427008867263794,0.14055182926829268,1.427008867263794,0.22728353658536588,1.427008867263794,-1.937970160613116,1.4912669658660889,0.05555350559888383
