Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta,Robot Velocity: time (s),Robot Velocity: velocity (m/s)
0.05,0.2,0.08595731707317074,0.19088719512195124,0.16051506996154785,0.08595731707317074,0.16051506996154785,0.19088719512195124,0.16051506996154785,2.976443976175166,0.23955678939819336,0.0048986171443495645
0.051000000000000004,0.2,0.08634451219512196,0.19088719512195124,0.23955678939819336,0.08634451219512196,0.23955678939819336,0.19088719512195124,0.23955678939819336,2.980217543169102,0.3076667785644531,0.005684850734685303
0.052000000000000005,0.2,0.08595731707317074,0.19088719512195124,0.3076667785644531,0.08595731707317074,0.3076667785644531,0.19088719512195124,0.3076667785644531,2.976443976175166,0.3711819648742676,0.006096103065219065
0.053000000000000005,0.2,0.08557012195121952,0.19088719512195124,0.3711819648742676,0.08557012195121952,0.3711819648742676,0.19088719512195124,0.3711819648742676,2.972491427588416,0.43747711181640625,0.005840474601996998
0.054000000000000006,0.2,0.08595731707317074,0.19088719512195124,0.43747711181640625,0.08595731707317074,0.43747711181640625,0.19088719512195124,0.43747711181640625,2.976443976175166,0.5033118724822998,0.0176439521326525
0.05500000000000001,0.2,0.08479573170731708,0.19088719512195124,0.5033118724822998,0.08479573170731708,0.5033118724822998,0.19088719512195124,0.5033118724822998,2.980217543169102,0.5702688694000244,0.11794528269081163
0.056,0.2,0.07705182926829268,0.19243597560975612,0.5702688694000244,0.07705182926829268,0.5702688694000244,0.19243597560975612,0.5702688694000244,2.834546921571002,0.6355528831481934,0.03751051487108829
0.057,0.2,0.07472865853658538,0.19166158536585365,0.6355528831481934,0.07472865853658538,0.6355528831481934,0.19166158536585365,0.6355528831481934,2.625361982978045,0.7023458480834961,0.08299961647219721
0.058,0.2,0.06969512195121952,0.193984756097561,0.7023458480834961,0.06969512195121952,0.7023458480834961,0.193984756097561,0.7023458480834961,2.3053907861341227,0.7685568332672119,0.14478716499955668
0.059000000000000004,0.2,0.06272560975609756,0.2005670731707317,0.7685568332672119,0.06272560975609756,0.7685568332672119,0.2005670731707317,0.7685568332672119,1.969318772461317,0.8341488838195801,0.13000185174187326
0.060000000000000005,0.2,0.05730487804878049,0.20714939024390244,0.8341488838195801,0.05730487804878049,0.8341488838195801,0.20714939024390244,0.8341488838195801,1.6635526469830404,0.8992197513580322,0.15516641875509066
0.061000000000000006,0.2,0.05653048780487806,0.21721646341463416,0.8992197513580322,0.05653048780487806,0.8992197513580322,0.21721646341463416,0.8992197513580322,1.368474698416593,0.9658348560333252,0.19607774046979295
0.062,0.2,0.05924085365853659,0.2299939024390244,0.9658348560333252,0.05924085365853659,0.9658348560333252,0.2299939024390244,0.9658348560333252,1.0175020014726044,1.0308210849761963,0.18120885132368425
0.063,0.2,0.06466158536585366,0.24044817073170732,1.0308210849761963,0.06466158536585366,1.0308210849761963,0.24044817073170732,1.0308210849761963,0.7165416740964037,1.0982749462127686,0.1830558189939223
