desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
0.05,0.08,0.12583841463414636,0.04452743902439024,0.05,0.08,0.12583841463414636,0.04452743902439024,0.0,0.05,0.1563420295715332,0.12583841463414636,0.0,0.08,0.1563420295715332,0.04452743902439024,0.1563420295715332,-0.09827395325600914,0.30944180488586426,0.003576599584316002,0.05,0.08,0.12583841463414636,0.04452743902439024,0.0,0.05,0.1563420295715332,0.12583841463414636,0.0,0.08,0.1563420295715332,0.04452743902439024,0.0,0.0,0.1563420295715332,-0.09827395325600914
0.45,0.08,0.12622560975609756,0.04414024390243902,0.45,0.08,0.12622560975609756,0.04414024390243902,3.0,0.45,0.30944180488586426,0.12622560975609756,3.0,0.08,0.30944180488586426,0.04414024390243902,0.30944180488586426,-0.11065722117389563,0.40904879570007324,0.0077744567682690455,0.45,0.08,0.12622560975609756,0.04414024390243902,3.0,0.45,0.30944180488586426,0.12622560975609756,3.0,0.08,0.30944180488586426,0.04414024390243902,3.0,1.5707963267948966,0.30944180488586426,-0.11065722117389563
0.45,0.25,0.12622560975609756,0.04491463414634146,0.45,0.25,0.12622560975609756,0.04491463414634146,5.0,0.45,0.40904879570007324,0.12622560975609756,5.0,0.25,0.40904879570007324,0.04491463414634146,0.40904879570007324,-0.0855052936782046,0.5064048767089844,0.011931307770567902,0.45,0.25,0.12622560975609756,0.04491463414634146,5.0,0.45,0.40904879570007324,0.12622560975609756,5.0,0.25,0.40904879570007324,0.04491463414634146,5.0,3.141592653589793,0.40904879570007324,-0.0855052936782046
0.05,0.25,0.12622560975609756,0.04607621951219512,0.05,0.25,0.12622560975609756,0.04607621951219512,8.0,0.05,0.5064048767089844,0.12622560975609756,8.0,0.25,0.5064048767089844,0.04607621951219512,0.5064048767089844,-0.04283093266872724,0.6395597457885742,0.006502162626300479,0.05,0.25,0.12622560975609756,0.04607621951219512,8.0,0.05,0.5064048767089844,0.12622560975609756,8.0,0.25,0.5064048767089844,0.04607621951219512,8.0,3.141592653589793,0.5064048767089844,-0.04283093266872724
,,0.12583841463414636,0.04685060975609756,,,0.12583841463414636,0.04685060975609756,,,0.6395597457885742,0.12583841463414636,,,0.6395597457885742,0.04685060975609756,0.6395597457885742,-0.014491739065500038,0.7380087375640869,0.012437085054811704,,,0.12583841463414636,0.04685060975609756,,,0.6395597457885742,0.12583841463414636,,,0.6395597457885742,0.04685060975609756,,,0.6395597457885742,-0.014491739065500038
,,0.12622560975609756,0.04801219512195122,,,0.12622560975609756,0.04801219512195122,,,0.7380087375640869,0.12622560975609756,,,0.7380087375640869,0.04801219512195122,0.7380087375640869,0.028563657838760022,0.8363289833068848,0.0,,,0.12622560975609756,0.04801219512195122,,,0.7380087375640869,0.12622560975609756,,,0.7380087375640869,0.04801219512195122,,,0.7380087375640869,0.028563657838760022
,,0.12622560975609756,0.04801219512195122,,,0.12622560975609756,0.04801219512195122,,,0.8363289833068848,0.12622560975609756,,,0.8363289833068848,0.04801219512195122,0.8363289833068848,0.028563657838760022,0.9362108707427979,0.005482241143064599,,,0.12622560975609756,0.04801219512195122,,,0.8363289833068848,0.12622560975609756,,,0.8363289833068848,0.04801219512195122,,,0.8363289833068848,0.028563657838760022
,,0.12583841463414636,0.04839939024390244,,,0.12583841463414636,0.04839939024390244,,,0.9362108707427979,0.12583841463414636,,,0.9362108707427979,0.04839939024390244,0.9362108707427979,0.04222840211300194,1.036517858505249,0.005459007442680964,,,0.12583841463414636,0.04839939024390244,,,0.9362108707427979,0.12583841463414636,,,0.9362108707427979,0.04839939024390244,,,0.9362108707427979,0.04222840211300194
,,0.12545121951219512,0.04801219512195122,,,0.12545121951219512,0.04801219512195122,,,1.036517858505249,0.12545121951219512,,,1.036517858505249,0.04801219512195122,1.036517858505249,0.028563657838760022,1.1338517665863037,0.007956017169859934,,,0.12545121951219512,0.04801219512195122,,,1.036517858505249,0.12545121951219512,,,1.036517858505249,0.04801219512195122,,,1.036517858505249,0.028563657838760022
,,0.12622560975609756,0.04801219512195122,,,0.12622560975609756,0.04801219512195122,,,1.1338517665863037,0.12622560975609756,,,1.1338517665863037,0.04801219512195122,1.1338517665863037,0.028563657838760022,1.2322087287902832,0.00393663156399863,,,0.12622560975609756,0.04801219512195122,,,1.1338517665863037,0.12622560975609756,,,1.1338517665863037,0.04801219512195122,,,1.1338517665863037,0.028563657838760022
