desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
0.05,0.08,0.12467682926829268,0.04723780487804878,0.05,0.08,0.12467682926829268,0.04723780487804878,0.0,0.05,0.15363526344299316,0.12467682926829268,0.0,0.08,0.15363526344299316,0.04723780487804878,0.15363526344299316,-0.0855052936782046,0.27103519439697266,0.010429465114016793,0.05,0.08,0.12467682926829268,0.04723780487804878,0.0,0.05,0.15363526344299316,0.12467682926829268,0.0,0.08,0.15363526344299316,0.04723780487804878,0.0,0.0,0.15363526344299316,-0.0855052936782046
0.45,0.08,0.1250640243902439,0.04607621951219512,0.45,0.08,0.1250640243902439,0.04607621951219512,3.0,0.45,0.27103519439697266,0.1250640243902439,3.0,0.08,0.27103519439697266,0.04607621951219512,0.27103519439697266,-0.09827395325600914,0.3666360378265381,0.0040501224472615505,0.45,0.08,0.1250640243902439,0.04607621951219512,3.0,0.45,0.27103519439697266,0.1250640243902439,3.0,0.08,0.27103519439697266,0.04607621951219512,3.0,0.0,0.27103519439697266,-0.09827395325600914
0.45,0.25,0.1250640243902439,0.04646341463414634,0.45,0.25,0.1250640243902439,0.04646341463414634,5.0,0.45,0.3666360378265381,0.1250640243902439,5.0,0.25,0.3666360378265381,0.04646341463414634,0.3666360378265381,-0.05627853628876189,0.4665663242340088,0.05760084863644409,0.45,0.25,0.1250640243902439,0.04646341463414634,5.0,0.45,0.3666360378265381,0.1250640243902439,5.0,0.25,0.3666360378265381,0.04646341463414634,5.0,0.0,0.3666360378265381,-0.05627853628876189
0.05,0.25,0.12893597560975611,0.05072256097560976,0.05,0.25,0.12893597560975611,0.05072256097560976,8.0,0.05,0.4665663242340088,0.12893597560975611,8.0,0.25,0.4665663242340088,0.05072256097560976,0.4665663242340088,0.12970253715591212,0.5669901371002197,0.060226563589274994,0.05,0.25,0.12893597560975611,0.05072256097560976,8.0,0.05,0.4665663242340088,0.12893597560975611,8.0,0.25,0.4665663242340088,0.05072256097560976,8.0,0.0,0.4665663242340088,0.12970253715591212
,,0.13358231707317075,0.05459451219512196,,,0.13358231707317075,0.05459451219512196,,,0.5669901371002197,0.13358231707317075,,,0.5669901371002197,0.05459451219512196,0.5669901371002197,0.2140606835638216,0.6646809577941895,0.08985819253008222,,,0.13358231707317075,0.05459451219512196,,,0.5669901371002197,0.13358231707317075,,,0.5669901371002197,0.05459451219512196,,,0.5669901371002197,0.2140606835638216
,,0.14016463414634148,0.06040243902439025,,,0.14016463414634148,0.06040243902439025,,,0.6646809577941895,0.14016463414634148,,,0.6646809577941895,0.06040243902439025,0.6646809577941895,0.348771003583907,0.7633271217346191,0.08400060514728853,,,0.14016463414634148,0.06040243902439025,,,0.6646809577941895,0.14016463414634148,,,0.6646809577941895,0.06040243902439025,,,0.6646809577941895,0.348771003583907
,,0.14519817073170732,0.06698475609756098,,,0.14519817073170732,0.06698475609756098,,,0.7633271217346191,0.14519817073170732,,,0.7633271217346191,0.06698475609756098,0.7633271217346191,0.4825132950224769,0.86344313621521,0.08366604721816831,,,0.14519817073170732,0.06698475609756098,,,0.7633271217346191,0.14519817073170732,,,0.7633271217346191,0.06698475609756098,,,0.7633271217346191,0.4825132950224769
,,0.15216768292682928,0.07163109756097562,,,0.15216768292682928,0.07163109756097562,,,0.86344313621521,0.15216768292682928,,,0.86344313621521,0.07163109756097562,0.86344313621521,0.4825132950224768,0.962360143661499,0.08584824995115671,,,0.15216768292682928,0.07163109756097562,,,0.86344313621521,0.15216768292682928,,,0.86344313621521,0.07163109756097562,,,0.86344313621521,0.4825132950224768
,,0.15991158536585365,0.0751158536585366,,,0.15991158536585365,0.0751158536585366,,,0.962360143661499,0.15991158536585365,,,0.962360143661499,0.0751158536585366,0.962360143661499,0.4699766384170082,1.0619032382965088,0.0874106657864613,,,0.15991158536585365,0.0751158536585366,,,0.962360143661499,0.15991158536585365,,,0.962360143661499,0.0751158536585366,,,0.962360143661499,0.4699766384170082
,,0.16804268292682928,0.07821341463414636,,,0.16804268292682928,0.07821341463414636,,,1.0619032382965088,0.16804268292682928,,,1.0619032382965088,0.07821341463414636,1.0619032382965088,0.3752708228559574,1.1611840724945068,0.10406494437867558,,,0.16804268292682928,0.07821341463414636,,,1.0619032382965088,0.16804268292682928,,,1.0619032382965088,0.07821341463414636,,,1.0619032382965088,0.3752708228559574
,,0.17810975609756097,0.08053658536585367,,,0.17810975609756097,0.08053658536585367,,,1.1611840724945068,0.17810975609756097,,,1.1611840724945068,0.08053658536585367,1.1611840724945068,0.2860514417173181,1.260911226272583,0.12574890064091868,,,0.17810975609756097,0.08053658536585367,,,1.1611840724945068,0.17810975609756097,,,1.1611840724945068,0.08053658536585367,,,1.1611840724945068,0.2860514417173181
,,0.1905,0.08247256097560976,,,0.1905,0.08247256097560976,,,1.260911226272583,0.1905,,,1.260911226272583,0.08247256097560976,1.260911226272583,0.21109333322274676,1.3612041473388672,0.13779844309895597,,,0.1905,0.08247256097560976,,,1.260911226272583,0.1905,,,1.260911226272583,0.08247256097560976,,,1.260911226272583,0.21109333322274676
,,0.20405182926829268,0.0851829268292683,,,0.20405182926829268,0.0851829268292683,,,1.3612041473388672,0.20405182926829268,,,1.3612041473388672,0.0851829268292683,1.3612041473388672,0.1399246705741179,1.4578580856323242,0.1490854324161164,,,0.20405182926829268,0.0851829268292683,,,1.3612041473388672,0.20405182926829268,,,1.3612041473388672,0.0851829268292683,,,1.3612041473388672,0.1399246705741179
,,0.21837804878048783,0.08673170731707318,,,0.21837804878048783,0.08673170731707318,,,1.4578580856323242,0.21837804878048783,,,1.4578580856323242,0.08673170731707318,1.4578580856323242,0.08314123188844127,1.5547101497650146,0.14043604044649,,,0.21837804878048783,0.08673170731707318,,,1.4578580856323242,0.21837804878048783,,,1.4578580856323242,0.08673170731707318,,,1.4578580856323242,0.08314123188844127
