desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
,,0.25477439024390247,0.0832469512195122,,,0.25477439024390247,0.0832469512195122,,,1.1577651500701904,0.25477439024390247,,,1.1577651500701904,0.0832469512195122,1.1577651500701904,0.2053953891897676,1.2571759223937988,0.1728739448900783,,,0.25477439024390247,0.0832469512195122,,,1.1577651500701904,0.25477439024390247,,,1.1577651500701904,0.0832469512195122,,,1.1577651500701904,0.2053953891897676
,,0.2714237804878049,0.0875060975609756,,,0.2714237804878049,0.0875060975609756,,,1.2571759223937988,0.2714237804878049,,,1.2571759223937988,0.0875060975609756,1.2571759223937988,0.16743177847052315,1.3575830459594727,0.1401576348955933,,,0.2714237804878049,0.0875060975609756,,,1.2571759223937988,0.2714237804878049,,,1.2571759223937988,0.0875060975609756,,,1.2571759223937988,0.16743177847052315
,,0.28536280487804877,0.08944207317073172,,,0.28536280487804877,0.08944207317073172,,,1.3575830459594727,0.28536280487804877,,,1.3575830459594727,0.08944207317073172,1.3575830459594727,0.09559811866384017,1.455293893814087,0.13874978875387212,,,0.28536280487804877,0.08944207317073172,,,1.3575830459594727,0.28536280487804877,,,1.3575830459594727,0.08944207317073172,,,1.3575830459594727,0.09559811866384017
,,0.29891463414634145,0.08982926829268294,,,0.29891463414634145,0.08982926829268294,,,1.455293893814087,0.29891463414634145,,,1.455293893814087,0.08982926829268294,1.455293893814087,0.027770636593421064,1.554373025894165,0.14090271447637764,,,0.29891463414634145,0.08982926829268294,,,1.455293893814087,0.29891463414634145,,,1.455293893814087,0.08982926829268294,,,1.455293893814087,0.027770636593421064
,,0.31285365853658537,0.0890548780487805,,,0.31285365853658537,0.0890548780487805,,,1.554373025894165,0.31285365853658537,,,1.554373025894165,0.0890548780487805,1.554373025894165,-0.027020449187264817,1.654458999633789,0.1356227667524516,,,0.31285365853658537,0.0890548780487805,,,1.554373025894165,0.31285365853658537,,,1.554373025894165,0.0890548780487805,,,1.554373025894165,-0.027020449187264817
,,0.3264054878048781,0.08828048780487806,,,0.3264054878048781,0.08828048780487806,,,1.654458999633789,0.3264054878048781,,,1.654458999633789,0.08828048780487806,1.654458999633789,-0.05473978004988073,1.7529621124267578,0.14543925675024671,,,0.3264054878048781,0.08828048780487806,,,1.654458999633789,0.3264054878048781,,,1.654458999633789,0.08828048780487806,,,1.654458999633789,-0.05473978004988073
,,0.3407317073170732,0.08828048780487806,,,0.3407317073170732,0.08828048780487806,,,1.7529621124267578,0.3407317073170732,,,1.7529621124267578,0.08828048780487806,1.7529621124267578,-0.08090409915523067,1.8521780967712402,0.14444699630039912,,,0.3407317073170732,0.08828048780487806,,,1.7529621124267578,0.3407317073170732,,,1.7529621124267578,0.08828048780487806,,,1.7529621124267578,-0.08090409915523067
,,0.3550579268292683,0.08789329268292684,,,0.3550579268292683,0.08789329268292684,,,1.8521780967712402,0.3550579268292683,,,1.8521780967712402,0.08789329268292684,1.8521780967712402,-0.09559811866384042,1.9513800144195557,0.1366642885559147,,,0.3550579268292683,0.08789329268292684,,,1.8521780967712402,0.3550579268292683,,,1.8521780967712402,0.08789329268292684,,,1.8521780967712402,-0.09559811866384042
,,0.36860975609756097,0.08750609756097562,,,0.36860975609756097,0.08750609756097562,,,1.9513800144195557,0.36860975609756097,,,1.9513800144195557,0.08750609756097562,1.9513800144195557,-0.10768987083282079,2.0503761768341064,0.12960229371729073,,,0.36860975609756097,0.08750609756097562,,,1.9513800144195557,0.36860975609756097,,,1.9513800144195557,0.08750609756097562,,,1.9513800144195557,-0.10768987083282079
,,0.38138719512195124,0.08634451219512196,,,0.38138719512195124,0.08634451219512196,,,2.0503761768341064,0.38138719512195124,,,2.0503761768341064,0.08634451219512196,2.0503761768341064,-0.093063728724418,2.149289846420288,0.1330921620987011,,,0.38138719512195124,0.08634451219512196,,,2.0503761768341064,0.38138719512195124,,,2.0503761768341064,0.08634451219512196,,,2.0503761768341064,-0.093063728724418
,,0.3945518292682927,0.08634451219512196,,,0.3945518292682927,0.08634451219512196,,,2.149289846420288,0.3945518292682927,,,2.149289846420288,0.08634451219512196,2.149289846420288,-0.09559811866384042,2.2467920780181885,0.1271385500285827,,,0.3945518292682927,0.08634451219512196,,,2.149289846420288,0.3945518292682927,,,2.149289846420288,0.08634451219512196,,,2.149289846420288,-0.09559811866384042
,,0.4069420731707317,0.08595731707317074,,,0.4069420731707317,0.08595731707317074,,,2.2467920780181885,0.4069420731707317,,,2.2467920780181885,0.08595731707317074,2.2467920780181885,-0.1091534629088779,2.347421169281006,0.1193421513461568,,,0.4069420731707317,0.08595731707317074,,,2.2467920780181885,0.4069420731707317,,,2.2467920780181885,0.08595731707317074,,,2.2467920780181885,-0.1091534629088779
,,0.4189451219512195,0.08634451219512196,,,0.4189451219512195,0.08634451219512196,,,2.347421169281006,0.4189451219512195,,,2.347421169281006,0.08634451219512196,2.347421169281006,-0.06746502452190481,2.445780038833618,0.09586138408464123,,,0.4189451219512195,0.08634451219512196,,,2.347421169281006,0.4189451219512195,,,2.347421169281006,0.08634451219512196,,,2.347421169281006,-0.06746502452190481
,,0.42785060975609757,0.08944207317073172,,,0.42785060975609757,0.08944207317073172,,,2.445780038833618,0.42785060975609757,,,2.445780038833618,0.08944207317073172,2.445780038833618,0.013332543294145684,2.5451619625091553,0.0842840517172419,,,0.42785060975609757,0.08944207317073172,,,2.445780038833618,0.42785060975609757,,,2.445780038833618,0.08944207317073172,,,2.445780038833618,0.013332543294145684
,,0.43482012195121955,0.09408841463414636,,,0.43482012195121955,0.09408841463414636,,,2.5451619625091553,0.43482012195121955,,,2.5451619625091553,0.09408841463414636,2.5451619625091553,0.149559739873703,2.643078088760376,0.08965142832364661,,,0.43482012195121955,0.09408841463414636,,,2.5451619625091553,0.43482012195121955,,,2.5451619625091553,0.09408841463414636,,,2.5451619625091553,0.149559739873703
,,0.44140243902439025,0.09989634146341464,,,0.44140243902439025,0.09989634146341464,,,2.643078088760376,0.44140243902439025,,,2.643078088760376,0.09989634146341464,2.643078088760376,0.30451088320211256,2.7760519981384277,0.05720804314370728,,,0.44140243902439025,0.09989634146341464,,,2.643078088760376,0.44140243902439025,,,2.643078088760376,0.09989634146341464,,,2.643078088760376,0.30451088320211256
,,0.44333841463414636,0.1072530487804878,,,0.44333841463414636,0.1072530487804878,,,2.7760519981384277,0.44333841463414636,,,2.7760519981384277,0.1072530487804878,2.7760519981384277,0.5543074962015513,2.8745510578155518,0.09075308503400067,,,0.44333841463414636,0.1072530487804878,,,2.7760519981384277,0.44333841463414636,,,2.7760519981384277,0.1072530487804878,,,2.7760519981384277,0.5543074962015513
,,0.44411280487804883,0.11615853658536586,,,0.44411280487804883,0.11615853658536586,,,2.8745510578155518,0.44411280487804883,,,2.8745510578155518,0.11615853658536586,2.8745510578155518,0.7951065962315579,2.9727861881256104,0.08892460460889684,,,0.44411280487804883,0.11615853658536586,,,2.8745510578155518,0.44411280487804883,,,2.8745510578155518,0.11615853658536586,,,2.8745510578155518,0.7951065962315579
,,0.4421768292682927,0.1246768292682927,,,0.4421768292682927,0.1246768292682927,,,2.9727861881256104,0.4421768292682927,,,2.9727861881256104,0.1246768292682927,2.9727861881256104,1.0209431441183123,3.072709083557129,0.08560019978556523,,,0.4421768292682927,0.1246768292682927,,,2.9727861881256104,0.4421768292682927,,,2.9727861881256104,0.1246768292682927,,,2.9727861881256104,1.0209431441183123
,,0.44140243902439025,0.13319512195121952,,,0.44140243902439025,0.13319512195121952,,,3.072709083557129,0.44140243902439025,,,3.072709083557129,0.13319512195121952,3.072709083557129,1.2404989719656427,3.171394109725952,0.08947058736384354,,,0.44140243902439025,0.13319512195121952,,,3.072709083557129,0.44140243902439025,,,3.072709083557129,0.13319512195121952,,,3.072709083557129,1.2404989719656427
,,0.43907926829268296,0.14171341463414636,,,0.43907926829268296,0.14171341463414636,,,3.171394109725952,0.43907926829268296,,,3.171394109725952,0.14171341463414636,3.171394109725952,1.3521273809209544,3.270843029022217,0.06338007462053535,,,0.43907926829268296,0.14171341463414636,,,3.171394109725952,0.43907926829268296,,,3.171394109725952,0.14171341463414636,,,3.171394109725952,1.3521273809209544
,,0.4379176829268293,0.14790853658536587,,,0.4379176829268293,0.14790853658536587,,,3.270843029022217,0.4379176829268293,,,3.270843029022217,0.14790853658536587,3.270843029022217,1.4464413322481355,3.3699121475219727,0.050958430003863166,,,0.4379176829268293,0.14790853658536587,,,3.270843029022217,0.4379176829268293,,,3.270843029022217,0.14790853658536587,,,3.270843029022217,1.4464413322481355
,,0.4383048780487805,0.15294207317073172,,,0.4383048780487805,0.15294207317073172,,,3.3699121475219727,0.4383048780487805,,,3.3699121475219727,0.15294207317073172,3.3699121475219727,1.4308716562207788,3.46907114982605,0.037044094509475406,,,0.4383048780487805,0.15294207317073172,,,3.3699121475219727,0.4383048780487805,,,3.3699121475219727,0.15294207317073172,,,3.3699121475219727,1.4308716562207788
,,0.43946646341463413,0.15642682926829268,,,0.43946646341463413,0.15642682926829268,,,3.46907114982605,0.43946646341463413,,,3.46907114982605,0.15642682926829268,3.46907114982605,1.3654009376051286,3.566810131072998,0.07019834823334604,,,0.43946646341463413,0.15642682926829268,,,3.46907114982605,0.43946646341463413,,,3.46907114982605,0.15642682926829268,,,3.46907114982605,1.3654009376051286
,,0.44140243902439025,0.1630091463414634,,,0.44140243902439025,0.1630091463414634,,,3.566810131072998,0.44140243902439025,,,3.566810131072998,0.1630091463414634,3.566810131072998,1.349146763816219,3.6646299362182617,0.09026195914241629,,,0.44140243902439025,0.1630091463414634,,,3.566810131072998,0.44140243902439025,,,3.566810131072998,0.1630091463414634,,,3.566810131072998,1.349146763816219
,,0.44372560975609754,0.17152743902439027,,,0.44372560975609754,0.17152743902439027,,,3.6646299362182617,0.44372560975609754,,,3.6646299362182617,0.17152743902439027,3.6646299362182617,1.3225064174918284,3.7647058963775635,0.09357892346230368,,,0.44372560975609754,0.17152743902439027,,,3.6646299362182617,0.44372560975609754,,,3.6646299362182617,0.17152743902439027,,,3.6646299362182617,1.3225064174918284
,,0.44488719512195124,0.18082012195121952,,,0.44488719512195124,0.18082012195121952,,,3.7647058963775635,0.44488719512195124,,,3.7647058963775635,0.18082012195121952,3.7647058963775635,1.335784111074239,3.8658878803253174,0.0963543476645806,,,0.44488719512195124,0.18082012195121952,,,3.7647058963775635,0.44488719512195124,,,3.7647058963775635,0.18082012195121952,,,3.7647058963775635,1.335784111074239
,,0.4460487804878049,0.1905,,,0.4460487804878049,0.1905,,,3.8658878803253174,0.4460487804878049,,,3.8658878803253174,0.1905,3.8658878803253174,1.3521273809209544,3.9641189575195312,0.09533643408641666,,,0.4460487804878049,0.1905,,,3.8658878803253174,0.4460487804878049,,,3.8658878803253174,0.1905,,,3.8658878803253174,1.3521273809209544
,,0.4472103658536586,0.19979268292682928,,,0.4472103658536586,0.19979268292682928,,,3.9641189575195312,0.4472103658536586,,,3.9641189575195312,0.19979268292682928,3.9641189575195312,1.3871740006256168,4.062766075134277,0.08715031011247312,,,0.4472103658536586,0.19979268292682928,,,3.9641189575195312,0.4472103658536586,,,3.9641189575195312,0.19979268292682928,,,3.9641189575195312,1.3871740006256168
,,0.4460487804878049,0.20831097560975612,,,0.4460487804878049,0.20831097560975612,,,4.062766075134277,0.4460487804878049,,,4.062766075134277,0.20831097560975612,4.062766075134277,1.4056476493802696,4.160377025604248,0.09987940914163324,,,0.4460487804878049,0.20831097560975612,,,4.062766075134277,0.4460487804878049,,,4.062766075134277,0.20831097560975612,,,4.062766075134277,1.4056476493802696
,,0.4472103658536586,0.2179908536585366,,,0.4472103658536586,0.2179908536585366,,,4.160377025604248,0.4472103658536586,,,4.160377025604248,0.2179908536585366,4.160377025604248,1.4751982081310557,4.26000189781189,0.08012288247664814,,,0.4472103658536586,0.2179908536585366,,,4.160377025604248,0.4472103658536586,,,4.160377025604248,0.2179908536585366,,,4.160377025604248,1.4751982081310557
,,0.4452743902439025,0.225734756097561,,,0.4452743902439025,0.225734756097561,,,4.26000189781189,0.4452743902439025,,,4.26000189781189,0.225734756097561,4.26000189781189,1.488788881268711,4.359346151351929,0.0680670683657431,,,0.4452743902439025,0.225734756097561,,,4.26000189781189,0.4452743902439025,,,4.26000189781189,0.225734756097561,,,4.26000189781189,1.488788881268711
,,0.4437256097560976,0.23231707317073172,,,0.4437256097560976,0.23231707317073172,,,4.359346151351929,0.4437256097560976,,,4.359346151351929,0.23231707317073172,4.359346151351929,1.5707963267948966,4.4587249755859375,0.07792306357730411,,,0.4437256097560976,0.23231707317073172,,,4.359346151351929,0.4437256097560976,,,4.359346151351929,0.23231707317073172,,,4.359346151351929,1.5707963267948966
,,0.43907926829268296,0.23851219512195124,,,0.43907926829268296,0.23851219512195124,,,4.4587249755859375,0.43907926829268296,,,4.4587249755859375,0.23851219512195124,4.4587249755859375,1.7359450042095237,4.557244062423706,0.09706762797863672,,,0.43907926829268296,0.23851219512195124,,,4.4587249755859375,0.43907926829268296,,,4.4587249755859375,0.23851219512195124,,,4.4587249755859375,1.7359450042095237
,,0.4309481707317073,0.24354573170731708,,,0.4309481707317073,0.24354573170731708,,,4.557244062423706,0.4309481707317073,,,4.557244062423706,0.24354573170731708,4.557244062423706,1.953873392331904,4.657332897186279,0.09915781055801504,,,0.4309481707317073,0.24354573170731708,,,4.557244062423706,0.4309481707317073,,,4.557244062423706,0.24354573170731708,,,4.557244062423706,1.953873392331904
,,0.42165548780487805,0.24703048780487807,,,0.42165548780487805,0.24703048780487807,,,4.657332897186279,0.42165548780487805,,,4.657332897186279,0.24703048780487807,4.657332897186279,2.230644753083819,4.7551000118255615,0.12826991977732144,,,0.42165548780487805,0.24703048780487807,,,4.657332897186279,0.42165548780487805,,,4.657332897186279,0.24703048780487807,,,4.657332897186279,2.230644753083819
,,0.409265243902439,0.24896646341463416,,,0.409265243902439,0.24896646341463416,,,4.7551000118255615,0.409265243902439,,,4.7551000118255615,0.24896646341463416,4.7551000118255615,2.4733032347592094,4.854813814163208,0.07418584232846001,,,0.409265243902439,0.24896646341463416,,,4.7551000118255615,0.409265243902439,,,4.7551000118255615,0.24896646341463416,,,4.7551000118255615,2.4733032347592094
,,0.40190853658536585,0.24819207317073172,,,0.40190853658536585,0.24819207317073172,,,4.854813814163208,0.40190853658536585,,,4.854813814163208,0.24819207317073172,4.854813814163208,2.641151840442499,4.953600883483887,0.12934323401084602,,,0.40190853658536585,0.24819207317073172,,,4.854813814163208,0.40190853658536585,,,4.854813814163208,0.24819207317073172,,,4.854813814163208,2.641151840442499
,,0.38913109756097564,0.24819207317073172,,,0.38913109756097564,0.24819207317073172,,,4.953600883483887,0.38913109756097564,,,4.953600883483887,0.24819207317073172,4.953600883483887,2.854016822809346,5.0525290966033936,0.11774270312990888,,,0.38913109756097564,0.24819207317073172,,,4.953600883483887,0.38913109756097564,,,4.953600883483887,0.24819207317073172,,,4.953600883483887,2.854016822809346
,,0.37790243902439025,0.24509451219512196,,,0.37790243902439025,0.24509451219512196,,,5.0525290966033936,0.37790243902439025,,,5.0525290966033936,0.24509451219512196,5.0525290966033936,3.0172376590430323,5.1509318351745605,0.11572594766739462,,,0.37790243902439025,0.24509451219512196,,,5.0525290966033936,0.37790243902439025,,,5.0525290966033936,0.24509451219512196,,,5.0525290966033936,3.0172376590430323
,,0.36706097560975615,0.241609756097561,,,0.36706097560975615,0.241609756097561,,,5.1509318351745605,0.36706097560975615,,,5.1509318351745605,0.241609756097561,5.1509318351745605,-3.1145722044025286,5.251112222671509,0.10269505233508346,,,0.36706097560975615,0.241609756097561,,,5.1509318351745605,0.36706097560975615,,,5.1509318351745605,0.241609756097561,,,5.1509318351745605,-3.1145722044025286
,,0.35738109756097564,0.23812500000000003,,,0.35738109756097564,0.23812500000000003,,,5.251112222671509,0.35738109756097564,,,5.251112222671509,0.23812500000000003,5.251112222671509,-3.018923998085336,5.349843263626099,0.1104365306698694,,,0.35738109756097564,0.23812500000000003,,,5.251112222671509,0.35738109756097564,,,5.251112222671509,0.23812500000000003,,,5.251112222671509,-3.018923998085336
,,0.3465396341463415,0.23696341463414636,,,0.3465396341463415,0.23696341463414636,,,5.349843263626099,0.3465396341463415,,,5.349843263626099,0.23696341463414636,5.349843263626099,-3.032439190680915,5.44895601272583,0.09797734745257793,,,0.3465396341463415,0.23696341463414636,,,5.349843263626099,0.3465396341463415,,,5.349843263626099,0.23696341463414636,,,5.349843263626099,-3.032439190680915
,,0.33685975609756097,0.2377378048780488,,,0.33685975609756097,0.2377378048780488,,,5.44895601272583,0.33685975609756097,,,5.44895601272583,0.2377378048780488,5.44895601272583,-3.1145722044025286,5.547810077667236,0.11385803890595253,,,0.33685975609756097,0.2377378048780488,,,5.44895601272583,0.33685975609756097,,,5.44895601272583,0.2377378048780488,,,5.44895601272583,-3.1145722044025286
,,0.32563109756097564,0.23851219512195124,,,0.32563109756097564,0.23851219512195124,,,5.547810077667236,0.32563109756097564,,,5.547810077667236,0.23851219512195124,5.547810077667236,3.0868528735399123,5.645224094390869,0.13659455097856585,,,0.32563109756097564,0.23851219512195124,,,5.547810077667236,0.32563109756097564,,,5.547810077667236,0.23851219512195124,,,5.547810077667236,3.0868528735399123
,,0.31246646341463413,0.24044817073170732,,,0.31246646341463413,0.24044817073170732,,,5.645224094390869,0.31246646341463413,,,5.645224094390869,0.24044817073170732,5.645224094390869,3.0189239980853366,5.7453858852386475,0.1481626353725773,,,0.31246646341463413,0.24044817073170732,,,5.645224094390869,0.31246646341463413,,,5.645224094390869,0.24044817073170732,,,5.645224094390869,3.0189239980853366
,,0.2977530487804878,0.24238414634146344,,,0.2977530487804878,0.24238414634146344,,,5.7453858852386475,0.2977530487804878,,,5.7453858852386475,0.24238414634146344,5.7453858852386475,3.005453692736652,5.845275163650513,0.159680514237515,,,0.2977530487804878,0.24238414634146344,,,5.7453858852386475,0.2977530487804878,,,5.7453858852386475,0.24238414634146344,,,5.7453858852386475,3.005453692736652
,,0.28187804878048783,0.24393292682926832,,,0.28187804878048783,0.24393292682926832,,,5.845275163650513,0.28187804878048783,,,5.845275163650513,0.24393292682926832,5.845275163650513,3.003586629932274,5.943100214004517,0.1504574582052825,,,0.28187804878048783,0.24393292682926832,,,5.845275163650513,0.28187804878048783,,,5.845275163650513,0.24393292682926832,,,5.845275163650513,3.003586629932274
,,0.2671646341463415,0.24432012195121952,,,0.2671646341463415,0.24432012195121952,,,5.943100214004517,0.2671646341463415,,,5.943100214004517,0.24432012195121952,5.943100214004517,2.9899871661515207,6.041589021682739,0.14985657571053176,,,0.2671646341463415,0.24432012195121952,,,5.943100214004517,0.2671646341463415,,,5.943100214004517,0.24432012195121952,,,5.943100214004517,2.9899871661515207
,,0.2524512195121951,0.2454817073170732,,,0.2524512195121951,0.2454817073170732,,,6.041589021682739,0.2524512195121951,,,6.041589021682739,0.2454817073170732,6.041589021682739,3.003586629932274,6.14151406288147,0.1474483178077363,,,0.2524512195121951,0.2454817073170732,,,6.041589021682739,0.2524512195121951,,,6.041589021682739,0.2454817073170732,,,6.041589021682739,3.003586629932274
,,0.2377378048780488,0.24625609756097563,,,0.2377378048780488,0.24625609756097563,,,6.14151406288147,0.2377378048780488,,,6.14151406288147,0.24625609756097563,6.14151406288147,3.0035866299322738,6.2406439781188965,0.1328592577712711,,,0.2377378048780488,0.24625609756097563,,,6.14151406288147,0.2377378048780488,,,6.14151406288147,0.24625609756097563,,,6.14151406288147,3.0035866299322738
,,0.22457317073170732,0.24664329268292684,,,0.22457317073170732,0.24664329268292684,,,6.2406439781188965,0.22457317073170732,,,6.2406439781188965,0.24664329268292684,6.2406439781188965,3.017237659043032,6.340583086013794,0.12791093036796433,,,0.22457317073170732,0.24664329268292684,,,6.2406439781188965,0.22457317073170732,,,6.2406439781188965,0.24664329268292684,,,6.2406439781188965,3.017237659043032
,,0.21179573170731708,0.24703048780487807,,,0.21179573170731708,0.24703048780487807,,,6.340583086013794,0.21179573170731708,,,6.340583086013794,0.24703048780487807,6.340583086013794,3.059585208063608,6.437775135040283,0.1356838423873998,,,0.21179573170731708,0.24703048780487807,,,6.340583086013794,0.21179573170731708,,,6.340583086013794,0.24703048780487807,,,6.340583086013794,3.059585208063608
,,0.19863109756097563,0.2462560975609756,,,0.19863109756097563,0.2462560975609756,,,6.437775135040283,0.19863109756097563,,,6.437775135040283,0.2462560975609756,6.437775135040283,3.086852873539913,6.5386741161346436,0.1268683166818158,,,0.19863109756097563,0.2462560975609756,,,6.437775135040283,0.19863109756097563,,,6.437775135040283,0.2462560975609756,,,6.437775135040283,3.086852873539913
,,0.18585365853658536,0.2454817073170732,,,0.18585365853658536,0.2454817073170732,,,6.5386741161346436,0.18585365853658536,,,6.5386741161346436,0.2454817073170732,6.5386741161346436,3.1145722044025286,6.6377480030059814,0.1250606420491968,,,0.18585365853658536,0.2454817073170732,,,6.5386741161346436,0.18585365853658536,,,6.5386741161346436,0.2454817073170732,,,6.5386741161346436,3.1145722044025286
,,0.17346341463414636,0.2454817073170732,,,0.17346341463414636,0.2454817073170732,,,6.6377480030059814,0.17346341463414636,,,6.6377480030059814,0.2454817073170732,6.6377480030059814,3.0860941483440762,6.736984968185425,0.1212048670477198,,,0.17346341463414636,0.2454817073170732,,,6.6377480030059814,0.17346341463414636,,,6.6377480030059814,0.2454817073170732,,,6.6377480030059814,3.0860941483440762
