desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
,,0.28381402439024395,0.08982926829268294,,,0.28381402439024395,0.08982926829268294,,,1.490319013595581,0.28381402439024395,,,1.490319013595581,0.08982926829268294,1.490319013595581,0.02739040847486255,1.5894231796264648,0.14086712211165764,,,0.28381402439024395,0.08982926829268294,,,1.490319013595581,0.28381402439024395,,,1.490319013595581,0.08982926829268294,,,1.490319013595581,0.02739040847486255
,,0.2977530487804878,0.09060365853658538,,,0.2977530487804878,0.09060365853658538,,,1.5894231796264648,0.2977530487804878,,,1.5894231796264648,0.09060365853658538,1.5894231796264648,0.0,1.68772292137146,0.14229274457865043,,,0.2977530487804878,0.09060365853658538,,,1.5894231796264648,0.2977530487804878,,,1.5894231796264648,0.09060365853658538,,,1.5894231796264648,0.0
,,0.3116920731707317,0.09176524390243902,,,0.3116920731707317,0.09176524390243902,,,1.68772292137146,0.3116920731707317,,,1.68772292137146,0.09176524390243902,1.68772292137146,-0.01369777337286581,1.7889060974121094,0.13776029707393292,,,0.3116920731707317,0.09176524390243902,,,1.68772292137146,0.3116920731707317,,,1.68772292137146,0.09176524390243902,,,1.68772292137146,-0.01369777337286581
,,0.32563109756097564,0.09176524390243902,,,0.32563109756097564,0.09176524390243902,,,1.7889060974121094,0.32563109756097564,,,1.7889060974121094,0.09176524390243902,1.7889060974121094,-0.01369777337286581,1.8877840042114258,0.14097208204998354,,,0.32563109756097564,0.09176524390243902,,,1.7889060974121094,0.32563109756097564,,,1.7889060974121094,0.09176524390243902,,,1.7889060974121094,-0.01369777337286581
,,0.3395701219512195,0.09176524390243904,,,0.3395701219512195,0.09176524390243904,,,1.8877840042114258,0.3395701219512195,,,1.8877840042114258,0.09176524390243904,1.8877840042114258,-0.06838634359050325,1.9864168167114258,0.12960498587608185,,,0.3395701219512195,0.09176524390243904,,,1.8877840042114258,0.3395701219512195,,,1.8877840042114258,0.09176524390243904,,,1.8877840042114258,-0.06838634359050325
,,0.35234756097560976,0.09215243902439024,,,0.35234756097560976,0.09215243902439024,,,1.9864168167114258,0.35234756097560976,,,1.9864168167114258,0.09215243902439024,1.9864168167114258,-0.0540015003759681,2.0859341621398926,0.14416716654396305,,,0.35234756097560976,0.09215243902439024,,,1.9864168167114258,0.35234756097560976,,,1.9864168167114258,0.09215243902439024,,,1.9864168167114258,-0.0540015003759681
,,0.3666737804878049,0.0913780487804878,,,0.3666737804878049,0.0913780487804878,,,2.0859341621398926,0.3666737804878049,,,2.0859341621398926,0.0913780487804878,2.0859341621398926,-0.07982998571223712,2.1846320629119873,0.14122918806987386,,,0.3666737804878049,0.0913780487804878,,,2.0859341621398926,0.3666737804878049,,,2.0859341621398926,0.0913780487804878,,,2.0859341621398926,-0.07982998571223712
,,0.3806128048780488,0.0913780487804878,,,0.3806128048780488,0.0913780487804878,,,2.1846320629119873,0.3806128048780488,,,2.1846320629119873,0.0913780487804878,2.1846320629119873,-0.10915346290887755,2.2837071418762207,0.1367834314135138,,,0.3806128048780488,0.0913780487804878,,,2.1846320629119873,0.3806128048780488,,,2.1846320629119873,0.0913780487804878,,,2.1846320629119873,-0.10915346290887755
,,0.3941646341463415,0.0913780487804878,,,0.3941646341463415,0.0913780487804878,,,2.2837071418762207,0.3941646341463415,,,2.2837071418762207,0.0913780487804878,2.2837071418762207,-0.10768987083282044,2.3826229572296143,0.1219129974150986,,,0.3941646341463415,0.0913780487804878,,,2.2837071418762207,0.3941646341463415,,,2.2837071418762207,0.0913780487804878,,,2.2837071418762207,-0.10768987083282044
,,0.40616768292682925,0.09021646341463416,,,0.40616768292682925,0.09021646341463416,,,2.3826229572296143,0.40616768292682925,,,2.3826229572296143,0.09021646341463416,2.3826229572296143,-0.12266865550445653,2.4804840087890625,0.09923053248232819,,,0.40616768292682925,0.09021646341463416,,,2.3826229572296143,0.40616768292682925,,,2.3826229572296143,0.09021646341463416,,,2.3826229572296143,-0.12266865550445653
,,0.4158475609756098,0.08944207317073172,,,0.4158475609756098,0.08944207317073172,,,2.4804840087890625,0.4158475609756098,,,2.4804840087890625,0.08944207317073172,2.4804840087890625,-0.12435499454676131,2.613926887512207,0.05543459860109314,,,0.4158475609756098,0.08944207317073172,,,2.4804840087890625,0.4158475609756098,,,2.4804840087890625,0.08944207317073172,,,2.4804840087890625,-0.12435499454676131
,,0.423204268292683,0.08866768292682928,,,0.423204268292683,0.08866768292682928,,,2.613926887512207,0.423204268292683,,,2.613926887512207,0.08866768292682928,2.613926887512207,-0.149559739873703,2.711047887802124,0.05708127445271544,,,0.423204268292683,0.08866768292682928,,,2.613926887512207,0.423204268292683,,,2.613926887512207,0.08866768292682928,,,2.613926887512207,-0.149559739873703
,,0.42862500000000003,0.0875060975609756,,,0.42862500000000003,0.0875060975609756,,,2.711047887802124,0.42862500000000003,,,2.711047887802124,0.0875060975609756,2.711047887802124,-0.16292645885037257,2.8104729652404785,0.04440231520470912,,,0.42862500000000003,0.0875060975609756,,,2.711047887802124,0.42862500000000003,,,2.711047887802124,0.0875060975609756,,,2.711047887802124,-0.16292645885037257
,,0.43288414634146344,0.08634451219512196,,,0.43288414634146344,0.08634451219512196,,,2.8104729652404785,0.43288414634146344,,,2.8104729652404785,0.08634451219512196,2.8104729652404785,-0.20539538918976716,2.9089391231536865,0.026378442043073973,,,0.43288414634146344,0.08634451219512196,,,2.8104729652404785,0.43288414634146344,,,2.8104729652404785,0.08634451219512196,,,2.8104729652404785,-0.20539538918976716
,,0.43520731707317073,0.08518292682926829,,,0.43520731707317073,0.08518292682926829,,,2.9089391231536865,0.43520731707317073,,,2.9089391231536865,0.08518292682926829,2.9089391231536865,-0.24497866312686414,3.0077600479125977,0.02983973489088325,,,0.43520731707317073,0.08518292682926829,,,2.9089391231536865,0.43520731707317073,,,2.9089391231536865,0.08518292682926829,,,2.9089391231536865,-0.24497866312686414
,,0.4379176829268293,0.08402134146341464,,,0.4379176829268293,0.08402134146341464,,,3.0077600479125977,0.4379176829268293,,,3.0077600479125977,0.08402134146341464,3.0077600479125977,-0.2875758307804473,3.1084389686584473,0.022424913907406568,,,0.4379176829268293,0.08402134146341464,,,3.0077600479125977,0.4379176829268293,,,3.0077600479125977,0.08402134146341464,,,3.0077600479125977,-0.2875758307804473
,,0.43985365853658537,0.08285975609756098,,,0.43985365853658537,0.08285975609756098,,,3.1084389686584473,0.43985365853658537,,,3.1084389686584473,0.08285975609756098,3.1084389686584473,-0.30451088320211234,3.2071738243103027,0.016169025365854066,,,0.43985365853658537,0.08285975609756098,,,3.1084389686584473,0.43985365853658537,,,3.1084389686584473,0.08285975609756098,,,3.1084389686584473,-0.30451088320211234
,,0.44140243902439025,0.08247256097560976,,,0.44140243902439025,0.08247256097560976,,,3.2071738243103027,0.44140243902439025,,,3.2071738243103027,0.08247256097560976,3.2071738243103027,-0.3174587352546308,3.3064589500427246,0.027575963101656956,,,0.44140243902439025,0.08247256097560976,,,3.2071738243103027,0.44140243902439025,,,3.2071738243103027,0.08247256097560976,,,3.2071738243103027,-0.3174587352546308
,,0.44411280487804883,0.08208536585365855,,,0.44411280487804883,0.08208536585365855,,,3.3064589500427246,0.44411280487804883,,,3.3064589500427246,0.08208536585365855,3.3064589500427246,-0.27457528143962556,3.405379056930542,0.03914220618365532,,,0.44411280487804883,0.08208536585365855,,,3.3064589500427246,0.44411280487804883,,,3.3064589500427246,0.08208536585365855,,,3.3064589500427246,-0.27457528143962556
,,0.4464359756097561,0.0851829268292683,,,0.4464359756097561,0.0851829268292683,,,3.405379056930542,0.4464359756097561,,,3.405379056930542,0.0851829268292683,3.405379056930542,-0.13255153229667407,3.5046210289001465,0.0820248843373363,,,0.4464359756097561,0.0851829268292683,,,3.405379056930542,0.4464359756097561,,,3.405379056930542,0.0851829268292683,,,3.405379056930542,-0.13255153229667407
,,0.4499207317073171,0.09253963414634148,,,0.4499207317073171,0.09253963414634148,,,3.5046210289001465,0.4499207317073171,,,3.5046210289001465,0.09253963414634148,3.5046210289001465,0.12102721980920489,3.602816104888916,0.0842943112969207,,,0.4499207317073171,0.09253963414634148,,,3.5046210289001465,0.4499207317073171,,,3.5046210289001465,0.09253963414634148,,,3.5046210289001465,0.12102721980920489
,,0.451469512195122,0.10067073170731708,,,0.451469512195122,0.10067073170731708,,,3.602816104888916,0.451469512195122,,,3.602816104888916,0.10067073170731708,3.602816104888916,0.4154920959408906,3.7007758617401123,0.09486224982106803,,,0.451469512195122,0.10067073170731708,,,3.602816104888916,0.451469512195122,,,3.602816104888916,0.10067073170731708,,,3.602816104888916,0.4154920959408906
,,0.451469512195122,0.10996341463414634,,,0.451469512195122,0.10996341463414634,,,3.7007758617401123,0.451469512195122,,,3.7007758617401123,0.10996341463414634,3.7007758617401123,0.7086262721276705,3.801447868347168,0.08879423227887315,,,0.451469512195122,0.10996341463414634,,,3.7007758617401123,0.451469512195122,,,3.7007758617401123,0.10996341463414634,,,3.7007758617401123,0.7086262721276705
,,0.4487591463414634,0.11848170731707318,,,0.4487591463414634,0.11848170731707318,,,3.801447868347168,0.4487591463414634,,,3.801447868347168,0.11848170731707318,3.801447868347168,1.009302663527798,3.900207042694092,0.07292735730859425,,,0.4487591463414634,0.11848170731707318,,,3.801447868347168,0.4487591463414634,,,3.801447868347168,0.11848170731707318,,,3.801447868347168,1.009302663527798
,,0.4445,0.12428963414634146,,,0.4445,0.12428963414634146,,,3.900207042694092,0.4445,,,3.900207042694092,0.12428963414634146,3.900207042694092,1.2621454597180313,3.9994401931762695,0.05955950203939448,,,0.4445,0.12428963414634146,,,3.900207042694092,0.4445,,,3.900207042694092,0.12428963414634146,,,3.900207042694092,1.2621454597180313
,,0.44140243902439025,0.12932317073170732,,,0.44140243902439025,0.12932317073170732,,,3.9994401931762695,0.44140243902439025,,,3.9994401931762695,0.12932317073170732,3.9994401931762695,1.463106455962076,4.097414016723633,0.055045356017580656,,,0.44140243902439025,0.12932317073170732,,,3.9994401931762695,0.44140243902439025,,,3.9994401931762695,0.12932317073170732,,,3.9994401931762695,1.463106455962076
,,0.43946646341463413,0.13435670731707317,,,0.43946646341463413,0.13435670731707317,,,4.097414016723633,0.43946646341463413,,,4.097414016723633,0.13435670731707317,4.097414016723633,1.5024099832043936,4.19688606262207,0.019462509213219303,,,0.43946646341463413,0.13435670731707317,,,4.097414016723633,0.43946646341463413,,,4.097414016723633,0.13435670731707317,,,4.097414016723633,1.5024099832043936
,,0.43946646341463413,0.13629268292682928,,,0.43946646341463413,0.13629268292682928,,,4.19688606262207,0.43946646341463413,,,4.19688606262207,0.13629268292682928,4.19688606262207,1.5014631931066884,4.296978950500488,0.03305126510225517,,,0.43946646341463413,0.13629268292682928,,,4.19688606262207,0.43946646341463413,,,4.19688606262207,0.13629268292682928,,,4.19688606262207,1.5014631931066884
,,0.4406280487804878,0.13939024390243904,,,0.4406280487804878,0.13939024390243904,,,4.296978950500488,0.4406280487804878,,,4.296978950500488,0.13939024390243904,4.296978950500488,1.436474884841928,4.3945229053497314,0.05160275276048968,,,0.4406280487804878,0.13939024390243904,,,4.296978950500488,0.4406280487804878,,,4.296978950500488,0.13939024390243904,,,4.296978950500488,1.436474884841928
,,0.4425640243902439,0.14403658536585368,,,0.4425640243902439,0.14403658536585368,,,4.3945229053497314,0.4425640243902439,,,4.3945229053497314,0.14403658536585368,4.3945229053497314,1.3921653202809476,4.494942903518677,0.0779778617515068,,,0.4425640243902439,0.14403658536585368,,,4.3945229053497314,0.4425640243902439,,,4.3945229053497314,0.14403658536585368,,,4.3945229053497314,1.3921653202809476
,,0.4437256097560976,0.15178048780487807,,,0.4437256097560976,0.15178048780487807,,,4.494942903518677,0.4437256097560976,,,4.494942903518677,0.15178048780487807,4.494942903518677,1.3521273809209546,4.593603134155273,0.07620060614248138,,,0.4437256097560976,0.15178048780487807,,,4.494942903518677,0.4437256097560976,,,4.494942903518677,0.15178048780487807,,,4.494942903518677,1.3521273809209546
,,0.4452743902439025,0.15913719512195124,,,0.4452743902439025,0.15913719512195124,,,4.593603134155273,0.4452743902439025,,,4.593603134155273,0.15913719512195124,4.593603134155273,1.3813161689137492,4.691478967666626,0.05933974323288524,,,0.4452743902439025,0.15913719512195124,,,4.593603134155273,0.4452743902439025,,,4.593603134155273,0.15913719512195124,,,4.593603134155273,1.3813161689137492
,,0.4452743902439025,0.16494512195121952,,,0.4452743902439025,0.16494512195121952,,,4.691478967666626,0.4452743902439025,,,4.691478967666626,0.16494512195121952,4.691478967666626,1.3521273809209544,4.79137110710144,0.09759851089240043,,,0.4452743902439025,0.16494512195121952,,,4.691478967666626,0.4452743902439025,,,4.691478967666626,0.16494512195121952,,,4.691478967666626,1.3521273809209544
,,0.4464359756097561,0.17462500000000003,,,0.4464359756097561,0.17462500000000003,,,4.79137110710144,0.4464359756097561,,,4.79137110710144,0.17462500000000003,4.79137110710144,1.3625903772709096,4.8898491859436035,0.08649937918244327,,,0.4464359756097561,0.17462500000000003,,,4.79137110710144,0.4464359756097561,,,4.79137110710144,0.17462500000000003,,,4.79137110710144,1.3625903772709096
,,0.4464359756097561,0.18314329268292684,,,0.4464359756097561,0.18314329268292684,,,4.8898491859436035,0.4464359756097561,,,4.8898491859436035,0.18314329268292684,4.8898491859436035,1.3945616290582203,4.989614009857178,0.09702696470617854,,,0.4464359756097561,0.18314329268292684,,,4.8898491859436035,0.4464359756097561,,,4.8898491859436035,0.18314329268292684,,,4.8898491859436035,1.3945616290582203
,,0.4464359756097561,0.19282317073170732,,,0.4464359756097561,0.19282317073170732,,,4.989614009857178,0.4464359756097561,,,4.989614009857178,0.19282317073170732,4.989614009857178,1.4232282554809021,5.088180065155029,0.0904358106757317,,,0.4464359756097561,0.19282317073170732,,,4.989614009857178,0.4464359756097561,,,4.989614009857178,0.19282317073170732,,,4.989614009857178,1.4232282554809021
,,0.44682317073170735,0.2017286585365854,,,0.44682317073170735,0.2017286585365854,,,5.088180065155029,0.44682317073170735,,,5.088180065155029,0.2017286585365854,5.088180065155029,1.4616428638860188,5.187279224395752,0.08604601791465417,,,0.44682317073170735,0.2017286585365854,,,5.088180065155029,0.44682317073170735,,,5.088180065155029,0.2017286585365854,,,5.088180065155029,1.4616428638860188
,,0.4464359756097561,0.2102469512195122,,,0.4464359756097561,0.2102469512195122,,,5.187279224395752,0.4464359756097561,,,5.187279224395752,0.2102469512195122,5.187279224395752,1.4751982081310566,5.285879135131836,0.0867487581706289,,,0.4464359756097561,0.2102469512195122,,,5.187279224395752,0.4464359756097561,,,5.187279224395752,0.2102469512195122,,,5.187279224395752,1.4751982081310566
,,0.44566158536585365,0.21876524390243904,,,0.44566158536585365,0.21876524390243904,,,5.285879135131836,0.44566158536585365,,,5.285879135131836,0.21876524390243904,5.285879135131836,1.4751982081310557,5.385065078735352,0.06647812271733625,,,0.44566158536585365,0.21876524390243904,,,5.285879135131836,0.44566158536585365,,,5.285879135131836,0.21876524390243904,,,5.285879135131836,1.4751982081310557
,,0.44604878048780494,0.22534756097560976,,,0.44604878048780494,0.22534756097560976,,,5.385065078735352,0.44604878048780494,,,5.385065078735352,0.22534756097560976,5.385065078735352,1.4876550949064553,5.483603000640869,0.06299310849580617,,,0.44604878048780494,0.22534756097560976,,,5.385065078735352,0.44604878048780494,,,5.385065078735352,0.22534756097560976,,,5.385065078735352,1.4876550949064553
,,0.4464359756097561,0.23154268292682928,,,0.4464359756097561,0.23154268292682928,,,5.483603000640869,0.4464359756097561,,,5.483603000640869,0.23154268292682928,5.483603000640869,1.4764823754677165,5.583941221237183,0.042622939500306316,,,0.4464359756097561,0.23154268292682928,,,5.483603000640869,0.4464359756097561,,,5.483603000640869,0.23154268292682928,,,5.483603000640869,1.4764823754677165
,,0.4460487804878049,0.23580182926829268,,,0.4460487804878049,0.23580182926829268,,,5.583941221237183,0.4460487804878049,,,5.583941221237183,0.23580182926829268,5.583941221237183,1.4645314639038176,5.681730031967163,0.027997916564305073,,,0.4460487804878049,0.23580182926829268,,,5.583941221237183,0.4460487804878049,,,5.583941221237183,0.23580182926829268,,,5.583941221237183,1.4645314639038176
,,0.4464359756097561,0.23851219512195124,,,0.4464359756097561,0.23851219512195124,,,5.681730031967163,0.4464359756097561,,,5.681730031967163,0.23851219512195124,5.681730031967163,1.473878699000534,5.781552791595459,0.01398530626685816,,,0.4464359756097561,0.23851219512195124,,,5.681730031967163,0.4464359756097561,,,5.681730031967163,0.23851219512195124,,,5.681730031967163,1.473878699000534
,,0.4472103658536586,0.2396737804878049,,,0.4472103658536586,0.2396737804878049,,,5.781552791595459,0.4472103658536586,,,5.781552791595459,0.2396737804878049,5.781552791595459,1.4481276712904403,5.879889011383057,0.014196720891041424,,,0.4472103658536586,0.2396737804878049,,,5.781552791595459,0.4472103658536586,,,5.781552791595459,0.2396737804878049,,,5.781552791595459,1.4481276712904403
,,0.447984756097561,0.24083536585365856,,,0.447984756097561,0.24083536585365856,,,5.879889011383057,0.447984756097561,,,5.879889011383057,0.24083536585365856,5.879889011383057,1.4232282554809021,5.979497909545898,0.003887153950024049,,,0.447984756097561,0.24083536585365856,,,5.879889011383057,0.447984756097561,,,5.879889011383057,0.24083536585365856,,,5.879889011383057,1.4232282554809021
,,0.447984756097561,0.2412225609756098,,,0.447984756097561,0.2412225609756098,,,5.979497909545898,0.447984756097561,,,5.979497909545898,0.2412225609756098,5.979497909545898,1.4212365869211938,6.078281879425049,0.007839229835061091,,,0.447984756097561,0.2412225609756098,,,5.979497909545898,0.447984756097561,,,5.979497909545898,0.2412225609756098,,,5.979497909545898,1.4212365869211938
,,0.447984756097561,0.2419969512195122,,,0.447984756097561,0.2419969512195122,,,6.078281879425049,0.447984756097561,,,6.078281879425049,0.2419969512195122,6.078281879425049,1.4212365869211938,6.177918910980225,0.016487140901369463,,,0.447984756097561,0.2419969512195122,,,6.078281879425049,0.447984756097561,,,6.078281879425049,0.2419969512195122,,,6.078281879425049,1.4212365869211938
,,0.4491463414634147,0.24315853658536585,,,0.4491463414634147,0.24315853658536585,,,6.177918910980225,0.4491463414634147,,,6.177918910980225,0.24315853658536585,6.177918910980225,1.3787483095541664,6.276542901992798,0.008778742417034233,,,0.4491463414634147,0.24315853658536585,,,6.177918910980225,0.4491463414634147,,,6.177918910980225,0.24315853658536585,,,6.177918910980225,1.3787483095541664
,,0.4487591463414634,0.2439329268292683,,,0.4487591463414634,0.2439329268292683,,,6.276542901992798,0.4487591463414634,,,6.276542901992798,0.2439329268292683,6.276542901992798,1.3921653202809476,6.37459397315979,0.042714021861944014,,,0.4487591463414634,0.2439329268292683,,,6.276542901992798,0.4487591463414634,,,6.276542901992798,0.2439329268292683,,,6.276542901992798,1.3921653202809476
,,0.4452743902439025,0.2462560975609756,,,0.4452743902439025,0.2462560975609756,,,6.37459397315979,0.4452743902439025,,,6.37459397315979,0.2462560975609756,6.37459397315979,1.5437758776076318,6.474462985992432,0.09599074392216915,,,0.4452743902439025,0.2462560975609756,,,6.37459397315979,0.4452743902439025,,,6.37459397315979,0.2462560975609756,,,6.37459397315979,1.5437758776076318
,,0.4383048780487805,0.25283841463414636,,,0.4383048780487805,0.25283841463414636,,,6.474462985992432,0.4383048780487805,,,6.474462985992432,0.25283841463414636,6.474462985992432,1.7924458897735742,6.57273006439209,0.13008735457657772,,,0.4383048780487805,0.25283841463414636,,,6.474462985992432,0.4383048780487805,,,6.474462985992432,0.25283841463414636,,,6.474462985992432,1.7924458897735742
,,0.42785060975609757,0.2601951219512195,,,0.42785060975609757,0.2601951219512195,,,6.57273006439209,0.42785060975609757,,,6.57273006439209,0.2601951219512195,6.57273006439209,2.0712371399421907,6.6709980964660645,0.14487917495624328,,,0.42785060975609757,0.2601951219512195,,,6.57273006439209,0.42785060975609757,,,6.57273006439209,0.2601951219512195,,,6.57273006439209,2.0712371399421907
,,0.4146859756097561,0.2656158536585366,,,0.4146859756097561,0.2656158536585366,,,6.6709980964660645,0.4146859756097561,,,6.6709980964660645,0.2656158536585366,6.6709980964660645,2.327630832353585,6.772086143493652,0.1435714984431703,,,0.4146859756097561,0.2656158536585366,,,6.6709980964660645,0.4146859756097561,,,6.6709980964660645,0.2656158536585366,,,6.6709980964660645,2.327630832353585
