desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
0.05,0.08,0.10996341463414636,0.07008231707317074,0.05,0.08,0.10996341463414636,0.07008231707317074,0.0,0.05,0.14818215370178223,0.10996341463414636,0.0,0.08,0.14818215370178223,0.07008231707317074,0.14818215370178223,0.09691762779436311,0.2684769630432129,0.003218718447379144,0.05,0.08,0.10996341463414636,0.07008231707317074,0.0,0.05,0.14818215370178223,0.10996341463414636,0.0,0.08,0.14818215370178223,0.07008231707317074,0.0,0.0,0.14818215370178223,0.09691762779436311
0.45,0.08,0.10996341463414636,0.06969512195121952,0.45,0.08,0.10996341463414636,0.06969512195121952,2.9,0.45,0.2684769630432129,0.10996341463414636,2.9,0.08,0.2684769630432129,0.06969512195121952,0.2684769630432129,0.08550529367820471,0.3664360046386719,0.016297080489227612,0.45,0.08,0.10996341463414636,0.06969512195121952,2.9,0.45,0.2684769630432129,0.10996341463414636,2.9,0.08,0.2684769630432129,0.06969512195121952,2.9,1.5707963267948966,0.2684769630432129,0.08550529367820471
0.45,0.08,0.11151219512195124,0.07008231707317074,0.45,0.08,0.11151219512195124,0.07008231707317074,3.0,0.45,0.3664360046386719,0.11151219512195124,3.0,0.08,0.3664360046386719,0.07008231707317074,0.3664360046386719,0.07130746478529038,0.46471190452575684,0.1198267318042965,0.45,0.08,0.11151219512195124,0.07008231707317074,3.0,0.45,0.3664360046386719,0.11151219512195124,3.0,0.08,0.3664360046386719,0.07008231707317074,3.0,1.5707963267948966,0.3664360046386719,0.07130746478529038
0.45,0.08,0.1231280487804878,0.07201829268292684,0.45,0.08,0.1231280487804878,0.07201829268292684,3.1,0.45,0.46471190452575684,0.1231280487804878,3.1,0.08,0.46471190452575684,0.07201829268292684,0.46471190452575684,0.08550529367820472,0.5648200511932373,0.11001064647955885,0.45,0.08,0.1231280487804878,0.07201829268292684,3.1,0.45,0.46471190452575684,0.1231280487804878,3.1,0.08,0.46471190452575684,0.07201829268292684,3.1,1.5707963267948966,0.46471190452575684,0.08550529367820472
0.45,0.25,0.13396951219512196,0.07395426829268292,0.45,0.25,0.13396951219512196,0.07395426829268292,5.0,0.45,0.5648200511932373,0.13396951219512196,5.0,0.25,0.5648200511932373,0.07395426829268292,0.5648200511932373,0.09966865249116187,0.6604599952697754,0.18578889305241472,0.45,0.25,0.13396951219512196,0.07395426829268292,5.0,0.45,0.5648200511932373,0.13396951219512196,5.0,0.25,0.5648200511932373,0.07395426829268292,5.0,3.141592653589793,0.5648200511932373,0.09966865249116187
0.05,0.25,0.15139329268292684,0.0774390243902439,0.05,0.25,0.15139329268292684,0.0774390243902439,8.0,0.05,0.6604599952697754,0.15139329268292684,8.0,0.25,0.6604599952697754,0.0774390243902439,0.6604599952697754,0.08430673252620667,0.7620360851287842,0.18867807151059,0.05,0.25,0.15139329268292684,0.0774390243902439,8.0,0.05,0.6604599952697754,0.15139329268292684,8.0,0.25,0.6604599952697754,0.0774390243902439,8.0,3.141592653589793,0.6604599952697754,0.08430673252620667
,,0.1703658536585366,0.08014939024390244,,,0.1703658536585366,0.08014939024390244,,,0.7620360851287842,0.1703658536585366,,,0.7620360851287842,0.08014939024390244,0.7620360851287842,0.09966865249116214,0.8611278533935547,0.1939995670472916,,,0.1703658536585366,0.08014939024390244,,,0.7620360851287842,0.1703658536585366,,,0.7620360851287842,0.08014939024390244,,,0.7620360851287842,0.09966865249116214
,,0.18933841463414636,0.0832469512195122,,,0.18933841463414636,0.0832469512195122,,,0.8611278533935547,0.18933841463414636,,,0.8611278533935547,0.0832469512195122,0.8611278533935547,0.07030646411862453,0.9596621990203857,0.1711947115366724,,,0.18933841463414636,0.0832469512195122,,,0.8611278533935547,0.18933841463414636,,,0.8611278533935547,0.0832469512195122,,,0.8611278533935547,0.07030646411862453
,,0.2059878048780488,0.08595731707317074,,,0.2059878048780488,0.08595731707317074,,,0.9596621990203857,0.2059878048780488,,,0.9596621990203857,0.08595731707317074,0.9596621990203857,0.05549850524571689,1.0589518547058105,0.17617625542326423,,,0.2059878048780488,0.08595731707317074,,,0.9596621990203857,0.2059878048780488,,,0.9596621990203857,0.08595731707317074,,,0.9596621990203857,0.05549850524571689
,,0.22341158536585365,0.08750609756097562,,,0.22341158536585365,0.08750609756097562,,,1.0589518547058105,0.22341158536585365,,,1.0589518547058105,0.08750609756097562,1.0589518547058105,0.02816156698789245,1.1589019298553467,0.1672962361746767,,,0.22341158536585365,0.08750609756097562,,,1.0589518547058105,0.22341158536585365,,,1.0589518547058105,0.08750609756097562,,,1.0589518547058105,0.02816156698789245
