desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
0.05,0.08,0.10221951219512196,0.05072256097560976,0.05,0.08,0.10221951219512196,0.05072256097560976,0.0,0.05,0.15214824676513672,0.10221951219512196,0.0,0.08,0.15214824676513672,0.05072256097560976,0.15214824676513672,-0.1558682013983225,0.302915096282959,0.003631942927104807,0.05,0.08,0.10221951219512196,0.05072256097560976,0.0,0.05,0.15214824676513672,0.10221951219512196,0.0,0.08,0.15214824676513672,0.05072256097560976,0.0,0.0,0.15214824676513672,-0.1558682013983225
0.45,0.08,0.10183231707317073,0.05033536585365854,0.45,0.08,0.10183231707317073,0.05033536585365854,3.0,0.45,0.302915096282959,0.10183231707317073,3.0,0.08,0.302915096282959,0.05033536585365854,0.302915096282959,-0.14392544938821628,0.40167236328125,0.04312742212213241,0.45,0.08,0.10183231707317073,0.05033536585365854,3.0,0.45,0.302915096282959,0.10183231707317073,3.0,0.08,0.302915096282959,0.05033536585365854,3.0,0.0,0.302915096282959,-0.14392544938821628
0.45,0.08,0.10609146341463416,0.05033536585365854,0.45,0.08,0.10609146341463416,0.05033536585365854,3.5,0.45,0.40167236328125,0.10609146341463416,3.5,0.08,0.40167236328125,0.05033536585365854,0.40167236328125,-0.1418970546041639,0.501298189163208,0.13305210456410663,0.45,0.08,0.10609146341463416,0.05033536585365854,3.5,0.45,0.40167236328125,0.10609146341463416,3.5,0.08,0.40167236328125,0.05033536585365854,3.5,0.0,0.40167236328125,-0.1418970546041639
0.45,0.25,0.11925609756097562,0.05188414634146342,0.45,0.25,0.11925609756097562,0.05188414634146342,5.0,0.45,0.501298189163208,0.11925609756097562,5.0,0.25,0.501298189163208,0.05188414634146342,0.501298189163208,-0.05708078240626464,0.6004762649536133,0.17235350462817273,0.45,0.25,0.11925609756097562,0.05188414634146342,5.0,0.45,0.501298189163208,0.11925609756097562,5.0,0.25,0.501298189163208,0.05188414634146342,5.0,0.0,0.501298189163208,-0.05708078240626464
0.45,0.25,0.13590548780487804,0.05575609756097561,0.45,0.25,0.13590548780487804,0.05575609756097561,5.5,0.45,0.6004762649536133,0.13590548780487804,5.5,0.25,0.6004762649536133,0.05575609756097561,0.6004762649536133,0.056278536288762004,0.6976132392883301,0.1401942350511121,0.45,0.25,0.13590548780487804,0.05575609756097561,5.5,0.45,0.6004762649536133,0.13590548780487804,5.5,0.25,0.6004762649536133,0.05575609756097561,5.5,0.0,0.6004762649536133,0.056278536288762004
0.05,0.25,0.14907012195121952,0.05924085365853658,0.05,0.25,0.14907012195121952,0.05924085365853658,8.0,0.05,0.6976132392883301,0.14907012195121952,8.0,0.25,0.6976132392883301,0.05924085365853658,0.6976132392883301,0.09827395325600913,0.7975091934204102,0.21247322807223915,0.05,0.25,0.14907012195121952,0.05924085365853658,8.0,0.05,0.6976132392883301,0.14907012195121952,8.0,0.25,0.6976132392883301,0.05924085365853658,8.0,0.0,0.6976132392883301,0.09827395325600913
,,0.16959146341463416,0.06466158536585366,,,0.16959146341463416,0.06466158536585366,,,0.7975091934204102,0.16959146341463416,,,0.7975091934204102,0.06466158536585366,0.7975091934204102,0.12786991855999988,0.8950841426849365,0.2001867995605442,,,0.16959146341463416,0.06466158536585366,,,0.7975091934204102,0.16959146341463416,,,0.7975091934204102,0.06466158536585366,,,0.7975091934204102,0.12786991855999988
,,0.1885640243902439,0.0693079268292683,,,0.1885640243902439,0.0693079268292683,,,0.8950841426849365,0.1885640243902439,,,0.8950841426849365,0.0693079268292683,0.8950841426849365,0.12608809506459057,0.9943873882293701,0.1920093183631311,,,0.1885640243902439,0.0693079268292683,,,0.8950841426849365,0.1885640243902439,,,0.8950841426849365,0.0693079268292683,,,0.8950841426849365,0.12608809506459057
,,0.20714939024390244,0.07356707317073172,,,0.20714939024390244,0.07356707317073172,,,0.9943873882293701,0.20714939024390244,,,0.9943873882293701,0.07356707317073172,0.9943873882293701,0.13992467057411764,1.09592604637146,0.17804373824464573,,,0.20714939024390244,0.07356707317073172,,,0.9943873882293701,0.20714939024390244,,,0.9943873882293701,0.07356707317073172,,,0.9943873882293701,0.13992467057411764
,,0.22496036585365853,0.07666463414634148,,,0.22496036585365853,0.07666463414634148,,,1.09592604637146,0.22496036585365853,,,1.09592604637146,0.07666463414634148,1.09592604637146,0.13992467057411764,1.1929373741149902,0.1831190298189569,,,0.22496036585365853,0.07666463414634148,,,1.09592604637146,0.22496036585365853,,,1.09592604637146,0.07666463414634148,,,1.09592604637146,0.13992467057411764
,,0.2419969512195122,0.08169817073170732,,,0.2419969512195122,0.08169817073170732,,,1.1929373741149902,0.2419969512195122,,,1.1929373741149902,0.08169817073170732,1.1929373741149902,0.12608809506459057,1.2922661304473877,0.15381517562819802,,,0.2419969512195122,0.08169817073170732,,,1.1929373741149902,0.2419969512195122,,,1.1929373741149902,0.08169817073170732,,,1.1929373741149902,0.12608809506459057
,,0.25709756097560976,0.08402134146341464,,,0.25709756097560976,0.08402134146341464,,,1.2922661304473877,0.25709756097560976,,,1.2922661304473877,0.08402134146341464,1.2922661304473877,0.1243549945467615,1.3917031288146973,0.14740253969933945,,,0.25709756097560976,0.08402134146341464,,,1.2922661304473877,0.25709756097560976,,,1.2922661304473877,0.08402134146341464,,,1.2922661304473877,0.1243549945467615
