desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Robot Velocity: time (s),Robot Velocity: velocity (m/s),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2,Theta vs. Time: time (s)1,Theta vs. Time: theta (rad)1,Theta vs. Time: time (s)2,Theta vs. Time: theta (rad)2
0.1,0.1,0.08014939024390244,0.14055182926829268,0.1,0.1,0.08014939024390244,0.14055182926829268,0.0,0.1,0.16025495529174805,0.08014939024390244,0.0,0.1,0.16025495529174805,0.14055182926829268,0.16025495529174805,-0.09827395325600927,0.26969385147094727,0.0035380028076784182,0.1,0.1,0.08014939024390244,0.14055182926829268,0.0,0.1,0.16025495529174805,0.08014939024390244,0.0,0.1,0.16025495529174805,0.14055182926829268,0.0,3.141592653589793,0.16025495529174805,-0.09827395325600927
0.2,0.15,0.08014939024390244,0.14093902439024392,0.2,0.15,0.08014939024390244,0.14093902439024392,3.0,0.2,0.26969385147094727,0.08014939024390244,3.0,0.15,0.26969385147094727,0.14093902439024392,0.26969385147094727,-0.08673833867598518,0.3679368495941162,0.011823594434662509,0.2,0.15,0.08014939024390244,0.14093902439024392,3.0,0.2,0.26969385147094727,0.08014939024390244,3.0,0.15,0.26969385147094727,0.14093902439024392,3.0,3.141592653589793,0.26969385147094727,-0.08673833867598518
0.3,0.1,0.0813109756097561,0.14093902439024392,0.3,0.1,0.0813109756097561,0.14093902439024392,6.0,0.3,0.3679368495941162,0.0813109756097561,6.0,0.1,0.3679368495941162,0.14093902439024392,0.3679368495941162,-0.08800737352774085,0.4658348560333252,0.09525110573763991,0.3,0.1,0.0813109756097561,0.14093902439024392,6.0,0.3,0.3679368495941162,0.0813109756097561,6.0,0.1,0.3679368495941162,0.14093902439024392,6.0,3.141592653589793,0.3679368495941162,-0.08800737352774085
0.4,0.15,0.09060365853658536,0.14171341463414636,0.4,0.15,0.09060365853658536,0.14171341463414636,9.0,0.4,0.4658348560333252,0.09060365853658536,9.0,0.15,0.4658348560333252,0.14171341463414636,0.4658348560333252,-0.11379200714370816,0.5648188591003418,0.05600693345284935,0.4,0.15,0.09060365853658536,0.14171341463414636,9.0,0.4,0.4658348560333252,0.09060365853658536,9.0,0.15,0.4658348560333252,0.14171341463414636,9.0,3.141592653589793,0.4658348560333252,-0.11379200714370816
0.5,0.1,0.09602439024390244,0.14055182926829268,0.5,0.1,0.09602439024390244,0.14055182926829268,12.0,0.5,0.5648188591003418,0.09602439024390244,12.0,0.1,0.5648188591003418,0.14055182926829268,0.5648188591003418,-0.1558682013983226,0.6650097370147705,0.10462938738044422,0.5,0.1,0.09602439024390244,0.14055182926829268,12.0,0.5,0.5648188591003418,0.09602439024390244,12.0,0.1,0.5648188591003418,0.14055182926829268,12.0,3.141592653589793,0.5648188591003418,-0.1558682013983226
,,0.10647865853658536,0.13977743902439027,,,0.10647865853658536,0.13977743902439027,,,0.6650097370147705,0.10647865853658536,,,0.6650097370147705,0.13977743902439027,0.6650097370147705,-0.1862228404111416,0.7619919776916504,0.09714009341426168,,,0.10647865853658536,0.13977743902439027,,,0.6650097370147705,0.10647865853658536,,,0.6650097370147705,0.13977743902439027,,,0.6650097370147705,-0.1862228404111416
,,0.11577134146341464,0.1382286585365854,,,0.11577134146341464,0.1382286585365854,,,0.7619919776916504,0.11577134146341464,,,0.7619919776916504,0.1382286585365854,0.7619919776916504,-0.21406068356382166,0.8622000217437744,0.09281436517166837,,,0.11577134146341464,0.1382286585365854,,,0.7619919776916504,0.11577134146341464,,,0.7619919776916504,0.1382286585365854,,,0.7619919776916504,-0.21406068356382166
,,0.1250640243902439,0.13784146341463416,,,0.1250640243902439,0.13784146341463416,,,0.8622000217437744,0.1250640243902439,,,0.8622000217437744,0.13784146341463416,0.8622000217437744,-0.22785704871709994,0.9615528583526611,0.08609134981985106,,,0.1250640243902439,0.13784146341463416,,,0.8622000217437744,0.1250640243902439,,,0.8622000217437744,0.13784146341463416,,,0.8622000217437744,-0.22785704871709994
,,0.13358231707317075,0.13706707317073172,,,0.13358231707317075,0.13706707317073172,,,0.9615528583526611,0.13358231707317075,,,0.9615528583526611,0.13706707317073172,0.9615528583526611,-0.22785704871709994,1.0599019527435303,0.05918528340911015,,,0.13358231707317075,0.13706707317073172,,,0.9615528583526611,0.13358231707317075,,,0.9615528583526611,0.13706707317073172,,,0.9615528583526611,-0.22785704871709994
,,0.13939024390243904,0.1366798780487805,,,0.13939024390243904,0.1366798780487805,,,1.0599019527435303,0.13939024390243904,,,1.0599019527435303,0.1366798780487805,1.0599019527435303,-0.2110933332227467,1.1596839427947998,0.062207719071910535,,,0.13939024390243904,0.1366798780487805,,,1.0599019527435303,0.13939024390243904,,,1.0599019527435303,0.1366798780487805,,,1.0599019527435303,-0.2110933332227467
